"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"MUC12",5,2.39578991156897e-06,"yes",-0.0873536100659808,0.192179782710917,4,0.0213417851162759,"no","",1.09324241419249e-06,"up","","",567
"SMYD2",6,6.31569778438701e-05,"yes",0.0642470466326163,0.0488318767251464,5,0.683009769984867,"no","",0.0722256744726924,"up","","",567
"GPSM1",6,0.00016064435645835,"yes",-0.00472314191869005,0.0707089866757401,5,0.00017104515039823,"yes","",0.000118273160586108,"down","","",567
"FRY",5,0.000191324329285369,"no",0.00791524939895077,0.191474550629094,4,0.00214418728295396,"no","",1.61583601883143e-28,"down","LRP1B (depleted, 20% vs 38%)","",567
"MCHR1",6,0.000243077667288705,"no",0.0330908359590311,0.233549761093604,5,0.339838149938977,"no","",2.10465420677774e-16,"up","","",567
"MED13L",6,0.000272083354766806,"no",0.0265019229257347,0.0453926910641099,5,0.637141472103109,"no","",0.045864906433311,"down","","STK11 (enriched, 18% vs 6%)",567
"EZH2",5,0.000285238654477382,"no",0.0562372120820058,0.077903564222856,4,0.00555858591247793,"no","ALL_LoF,AML_LoF,DLBCL_LoF,EWS_LoF,LUAD_LoF,LY_LoF,NHLY_LoF",3.76581749427026e-34,"up","A2ML1 (enriched, 7% vs 1%), ADGRL4 (enriched, 9% vs 2%), ASAP1 (enriched, 7% vs 0%), BRINP3 (enriched, 15% vs 5%), CAMTA1 (enriched, 8% vs 2%), CDH18 (enriched, 12% vs 4%), CNTNAP5 (enriched, 17% vs 6%), COL11A1 (enriched, 24% vs 11%), COL22A1 (enriched, 12% vs 4%), COL3A1 (enriched, 15% vs 5%), COL4A4 (enriched, 6% vs 0%), COL5A2 (enriched, 12% vs 4%), CSMD2 (enriched, 19% vs 6%), CSMD3 (enriched, 42% vs 24%), CTNNA2 (enriched, 15% vs 4%), DACH1 (enriched, 7% vs 1%), DACH2 (enriched, 9% vs 1%), DCC (enriched, 9% vs 2%), DCDC1 (enriched, 11% vs 4%), DCHS2 (enriched, 12% vs 4%), DNAH11 (enriched, 13% vs 4%), DNAH5 (enriched, 15% vs 6%), DPYS (enriched, 6% vs 1%), DSCAM (enriched, 11% vs 3%), DUSP27 (enriched, 11% vs 3%), DZIP3 (enriched, 7% vs 1%), EPHA5 (enriched, 13% vs 4%), F13A1 (enriched, 8% vs 2%), F8 (enriched, 11% vs 3%), FBN2 (enriched, 19% vs 7%), FCGBP (enriched, 11% vs 3%), FLG (enriched, 30% vs 18%), GHR (enriched, 6% vs 1%), GRIN2B (enriched, 14% vs 5%), GUCY2F (enriched, 7% vs 1%), HCN1 (enriched, 13% vs 5%), HDX (enriched, 6% vs 0%), HEPH (enriched, 11% vs 3%), HERC2 (enriched, 15% vs 6%), HRNR (enriched, 14% vs 6%), INSRR (enriched, 10% vs 2%), ITGAX (enriched, 10% vs 3%), KCNB2 (enriched, 12% vs 4%), KCNC2 (enriched, 8% vs 1%), KIAA1109 (enriched, 11% vs 4%), KIAA1549L (enriched, 11% vs 2%), LAMA2 (enriched, 15% vs 4%), LCT (enriched, 10% vs 3%), LRP1B (enriched, 36% vs 22%), LRP2 (enriched, 17% vs 7%), LRRC4C (enriched, 11% vs 3%), LYST (enriched, 13% vs 4%), MACF1 (enriched, 12% vs 4%), MAGEC1 (enriched, 12% vs 4%), MAP2 (enriched, 12% vs 3%), MBD5 (enriched, 6% vs 0%), MRC1 (enriched, 13% vs 5%), MTCL1 (enriched, 7% vs 1%), MUC17 (enriched, 22% vs 11%), MXRA5 (enriched, 21% vs 7%), MYH4 (enriched, 11% vs 3%), NID1 (enriched, 10% vs 3%), NOS1 (enriched, 8% vs 1%), NRXN1 (enriched, 18% vs 8%), NUP205 (enriched, 6% vs 1%), OR5L1 (enriched, 10% vs 2%), OR5W2 (enriched, 7% vs 1%), PCDH11X (enriched, 19% vs 8%), PCDH15 (enriched, 22% vs 12%), PCDHGA5 (enriched, 8% vs 2%), PCDHGA7 (enriched, 6% vs 0%), PCLO (enriched, 22% vs 9%), PDHA2 (enriched, 8% vs 1%), PKHD1 (enriched, 16% vs 7%), PKHD1L1 (enriched, 15% vs 5%), POTEF (enriched, 8% vs 1%), PPP1R3A (enriched, 11% vs 4%), PREX1 (enriched, 9% vs 2%), PTPRD (enriched, 20% vs 9%), PTPRT (enriched, 13% vs 4%), RP1L1 (enriched, 22% vs 9%), RYR2 (enriched, 40% vs 27%), RYR3 (enriched, 22% vs 10%), SLC8A1 (enriched, 14% vs 4%), SMARCA4 (enriched, 8% vs 2%), SNTG1 (enriched, 14% vs 6%), SORCS1 (enriched, 15% vs 6%), SP140 (enriched, 6% vs 0%), SSPO (enriched, 16% vs 5%), STAB2 (enriched, 9% vs 2%), STXBP5L (enriched, 8% vs 1%), THSD7A (enriched, 11% vs 3%), TMPRSS15 (enriched, 10% vs 3%), TNN (enriched, 16% vs 6%), TP53 (enriched, 39% vs 19%), TTN (enriched, 53% vs 33%), UNC79 (enriched, 13% vs 5%), XIRP2 (enriched, 29% vs 15%), ZFHX4 (enriched, 34% vs 19%), ZFPM2 (enriched, 13% vs 4%), ZNF804B (enriched, 14% vs 4%)","ADAMTS12 (enriched, 6% vs 1%), CSMD3 (enriched, 14% vs 6%), FBN2 (enriched, 5% vs 1%), RB1 (enriched, 8% vs 1%), SMARCA4 (enriched, 7% vs 2%), TP53 (enriched, 28% vs 12%), TTN (enriched, 13% vs 5%)",567
"CX3CR1",6,0.000365764962334758,"no",0.15711218212418,0.0855358716736798,5,0.000140118558162206,"yes","",1.06070411477755e-16,"down","ADAMTS20 (depleted, 4% vs 15%), BOD1L1 (depleted, 3% vs 13%), CSMD1 (depleted, 9% vs 25%), HMCN1 (depleted, 7% vs 18%), KCNU1 (depleted, 1% vs 11%), KEAP1 (depleted, 8% vs 19%), LRP1B (depleted, 21% vs 38%), MTCL1 (depleted, 1% vs 7%), RYR2 (depleted, 24% vs 43%), RYR3 (depleted, 8% vs 24%), TTN (depleted, 34% vs 53%)","SMARCA4 (depleted, 1% vs 7%)",567
"MED13",5,0.000391188031062528,"no",0.1497849190008,0.0801085699854861,4,0.128623492364505,"no","",0.001145752724211,"up","","",567
"RSF1",6,0.000463519373106513,"no",0.0251557589970875,0.0735534234178056,5,0.0101165790872492,"no","",0.0535009341385726,"up","","",567
"CXCL12",5,0.000484431895789394,"no",0.072710276690211,0.0469603459248899,5,0.904228635388417,"no","",1.19270868187983e-20,"down","","",567
"MTAP",5,0.00054596194366352,"no",0.0700030838683527,0.0345064824804579,4,0.263266485548758,"no","",4.89357973579695e-05,"up","","RB1 (enriched, 8% vs 1%)",567
"ARHGEF33",6,0.000670202677368836,"no",-0.124343189228526,0.177705344546064,5,0.930462270693852,"no","",0.890259746258285,"up","","",567
"UCK2",5,0.000682755946927571,"no",0.0549869979936226,0.0792515732882003,4,0.800146662237278,"no","",5.88543908342417e-11,"up","","SMARCA4 (enriched, 8% vs 0%), STK11 (enriched, 16% vs 7%)",567
"LAMP3",6,0.000693965907906158,"no",0.0103563772873463,0.0584807931483023,5,0.0428207805626729,"no","",4.45103574592716e-34,"down","","",567
"NAV2",6,0.000711860649125318,"no",0.0510900359859575,0.0904175889970595,5,0.611755959071139,"no","",0.052321185312662,"up","","",567
"FOXR1",5,0.000904336023846097,"no",0.179044917730102,0.070807455725928,4,0.000168813338884077,"yes","",0.00177936597240491,"up","","CMTR2 (enriched, 6% vs 1%)",567
"MYSM1",6,0.000981292456558647,"no",0.0801146214052192,0.0449986772783033,5,0.438631026790373,"no","",0.000201349070127855,"up","","RB1 (enriched, 8% vs 1%)",567
"ABCB8",6,0.000982801814211953,"no",0.0436154221681661,0.150699845341555,5,0.00132540786112822,"no","",1.04714847091921e-10,"up","","",567
"IQGAP1",5,0.000999592192602039,"no",0.0562607338235266,0.101704263839317,4,0.042856361399763,"no","",0.00325669822835451,"down","","",567
"NAT8B",6,0.00121473352751689,"no",0.0653045315671814,0.0259831059562111,0,NA,NA,"",2.20464534204537e-08,"down","","",567
"C17orf80",6,0.00163962343465429,"no",0.100316833678776,0.0331312950673493,5,0.0596468645284153,"no","",2.47561285109504e-14,"up","","",567
"NPFFR1",6,0.00167856450637172,"no",0.0555224732644091,0.0704628971859911,5,0.566278875091521,"no","",0.00119858540868314,"up","","",567
"TCL1A",6,0.00174653258896806,"no",-0.0137276779719973,0.0823520762325931,5,0.659300800319872,"no","",0.235133886761777,"down","","",567
"ADCY7",6,0.00185234817703495,"no",0.0142837423744396,0.132177875043469,5,7.65949549563771e-07,"yes","",9.83607596326129e-05,"down","","SMARCA4 (depleted, 1% vs 7%)",567
"LRIG2",6,0.00240605793617954,"no",-0.0518570022958433,0.0851992979045925,5,0.226184577315903,"no","",0.58818105903646,"up","","RB1 (enriched, 8% vs 1%)",567
"CPEB4",5,0.00245075881392443,"no",0.0295188889428484,0.0559386466831685,5,0.0608532376132834,"no","",1.55201497933195e-07,"down","RYR2 (depleted, 24% vs 43%)","",567
"SLC12A7",5,0.00246847018850338,"no",0.0637490526126246,0.0262440907911919,4,0.0263934946431231,"no","",7.51084041946821e-20,"up","","",567
"PRKAG3",6,0.00251088864178151,"no",0.0169232149902702,0.10835388634874,5,0.202062305340396,"no","",1.6988434912561e-08,"down","","",567
"KLHL21",6,0.00276400817106826,"no",-0.0125824963132882,0.0555619803911195,5,0.106832433276368,"no","",0.377993400098113,"up","","",567
"LGR6",6,0.00286071809559196,"no",-0.0810621804089101,0.105702794206245,5,0.0132757968991489,"no","",0.0163891289689345,"up","","EGFR (enriched, 9% vs 2%)",567
"OR11L1",6,0.00303545098812086,"no",0.066028468090874,0.0433701292734757,5,9.80742669784984e-05,"yes","",0.370740887879921,"up","OR51D1 (enriched, 43% vs 2%), OR8H1 (enriched, 43% vs 3%)","",567
"TAS1R2",6,0.00321087077685578,"no",-0.0140567332145958,0.0589592124830311,5,0.638509406862372,"no","",0.722756557939443,"up","","",567
"IL18RAP",5,0.0032198467922766,"no",0.0316346215981909,0.0460773805413388,4,0.041893701528244,"no","",8.80704438459844e-08,"down","","",567
"ARHGAP35",5,0.00324345491003619,"no",0.0933469498102296,0.0552404340492976,4,1.33374081556781e-07,"yes","LUSC_LoF,UCEC_LoF",3.44944846745651e-07,"down","","",567
"KMT2A",6,0.00325158316836216,"no",0.0430871441699301,0.0783732045361864,5,0.918579824158254,"no","ACC_LoF,BCNET_LoF,BLCA_LoF,CM_LoF,ESCA_LoF,HC_LoF,OV_LoF,PRAD_LoF,SBCC_LoF,THCA_LoF",0.38322291822763,"up",NA,NA,567
"HMGN2",6,0.00356788970880517,"no",0.19692391555023,0.117942670546231,5,0.999972623010884,"no","",0.875065205491989,"up","COL5A2 (enriched, 13% vs 3%), KRAS (depleted, 18% vs 37%), TP53 (enriched, 38% vs 19%)","RB1 (enriched, 8% vs 1%), STK11 (depleted, 6% vs 17%), TP53 (enriched, 27% vs 13%)",567
"TRMT5",6,0.00356788970880517,"no",-0.032916935847033,0.160783699270879,5,0.999836534121691,"no","",9.9646310263476e-22,"up","","TP53 (enriched, 26% vs 14%)",567
"LATS1",5,0.00360591387820397,"no",0.0295905073071671,0.0545460574176674,4,0.100823858070381,"no","CESC_LoF,COREAD_LoF,OV_LoF,PAAD_LoF,SBCC_LoF",0.0100005331063927,"down","","",567
"BMP4",6,0.00363621961644722,"no",-0.041674443564563,0.103012739733821,5,0.0544019607631855,"no","",0.0066680279818749,"up","","STK11 (depleted, 6% vs 17%)",567
"CBX5",5,0.00366470846213618,"no",-0.0962882849176416,0.150789784818322,5,0.81040341257258,"no","",1.24463491386542e-06,"up","","",567
"ARAP1",5,0.00389845348388451,"no",0.0310163038747121,0.0602069433678297,4,0.421713564052762,"no","",1.67545171906462e-15,"down","","",567
"ANXA4",6,0.00392530635893185,"no",0.074740020932285,0.0293849686136666,5,0.000612538528688478,"no","",3.11112243520063e-08,"down","","",567
"HOXC9",5,0.00427818149776116,"no",0.00877945104868146,0.00871506320157766,5,0.424235742381437,"no","",9.6222585619561e-11,"up","","",567
"C4BPA",6,0.00435529263999435,"no",0.109243927404334,0.0537288964689793,5,0.000887210831919893,"no","",6.24586951144927e-14,"down","ABCA12 (depleted, 2% vs 10%), AHNAK2 (depleted, 8% vs 18%), COL4A4 (depleted, 0% vs 6%), CSMD2 (depleted, 7% vs 18%), CSMD3 (depleted, 23% vs 43%), DMXL1 (depleted, 2% vs 9%), FMN2 (depleted, 3% vs 13%), GLI2 (depleted, 1% vs 8%), GRIN2B (depleted, 5% vs 14%), HRNR (depleted, 5% vs 15%), LRRC7 (depleted, 7% vs 18%), MACF1 (depleted, 4% vs 13%), MXRA5 (depleted, 8% vs 19%), OR8H3 (depleted, 1% vs 7%), PCDHA5 (depleted, 2% vs 9%), PCLO (depleted, 8% vs 23%), PKHD1 (depleted, 6% vs 17%), PLG (depleted, 1% vs 8%), PTPRD (depleted, 8% vs 22%), SNTG2 (depleted, 0% vs 6%), SSPO (depleted, 6% vs 15%), TP53 (depleted, 19% vs 38%), ZIC4 (depleted, 1% vs 8%), ZNF804B (depleted, 4% vs 14%)","COL11A1 (depleted, 1% vs 7%), TTN (depleted, 5% vs 13%)",567
"RPTOR",6,0.0046797143619336,"no",0.0061651444496063,0.209186165241187,5,0.999978805127263,"no","",0.000715396621892136,"up","","",567
"CFHR2",5,0.00489173848949276,"no",0.0814993776767655,0.0956488029802285,5,0.00104223454147978,"no","",NA,NA,"MYOM2 (enriched, 60% vs 5%), REG3A (enriched, 60% vs 4%)","DNAH9 (enriched, 40% vs 3%)",567
"FANCE",6,0.00507111152893502,"no",0.0560925504457352,0.0890832332496025,5,0.952999884106204,"no","",1.47297850866795e-07,"up","","TP53 (enriched, 28% vs 11%)",567
"SCAF4",6,0.00509681924450678,"no",-0.0148994260923032,0.0543222860755486,5,0.993415236238573,"no","",0.000435510620221512,"up","","",567
"KCTD19",6,0.00519267746794294,"no",0.027693013147117,0.0754861513803732,5,0.647844316183239,"no","",0.00042378283638763,"down","","",567
"PPARA",5,0.00536989940941301,"no",-0.196509017654366,0.116370039482937,4,0.17830012522748,"no","",0.000521538394706298,"up","","",567
"SNAP25",6,0.00563410374561801,"no",-0.0101073590266914,0.0204867588652197,5,0.0160644822194573,"no","",0.56572197673851,"up","","",567
"PDE1B",5,0.00580383918449034,"no",0.0361147407916564,0.0707476714905613,5,0.024080647148726,"no","",3.4453812220768e-26,"down","","KEAP1 (depleted, 1% vs 7%)",567
"CYP1A1",6,0.00618479108669623,"no",0.013920845852869,0.0718084877679108,5,0.0141879949781731,"no","",1.15668477408047e-13,"down","","",567
"TCIRG1",6,0.00628782405801676,"no",0.0530357501744718,0.0658742560682345,5,0.58287731912824,"no","CM_LoF",0.00308384274579867,"up","","",567
"BTAF1",6,0.00641141375108578,"no",0.0983959242500687,0.167504092989278,5,0.952241833754052,"no","",0.000917671997239567,"up","","",567
"PRKCE",5,0.00652623074559278,"no",0.146055115124423,0.058022419113449,4,0.705377597694878,"no","",1.31359401514745e-31,"down","","EGFR (enriched, 9% vs 2%), SMARCA4 (depleted, 1% vs 7%)",567
"KCTD20",6,0.00656382727554861,"no",-0.00488224604385339,0.042412911180984,5,0.0188949977644973,"no","",0.259036211830276,"up","","",567
"CCNY",4,0.00667854295569803,"no",0.0786161334896262,0.0699277592227312,4,0.00230080751633743,"no","",0.00261426580114125,"down","DNAH11 (enriched, 14% vs 3%)","",567
"CYP4X1",6,0.00670428968742631,"no",0.00867933939432598,0.0636375657318915,5,0.778711892444933,"no","",9.26434241588277e-06,"down","ABCC9 (depleted, 1% vs 8%), ADAM2 (depleted, 0% vs 7%), ADGRG4 (depleted, 9% vs 20%), ANK2 (depleted, 11% vs 23%), BRINP3 (depleted, 5% vs 15%), CDH10 (depleted, 9% vs 20%), CNTN3 (depleted, 2% vs 9%), COL3A1 (depleted, 5% vs 15%), CSMD3 (depleted, 23% vs 43%), FAT3 (depleted, 13% vs 25%), FAT4 (depleted, 9% vs 19%), GPR158 (depleted, 4% vs 13%), GRIK2 (depleted, 2% vs 9%), HDAC9 (depleted, 2% vs 9%), LRP1B (depleted, 20% vs 39%), MGAM (depleted, 3% vs 12%), MUC16 (depleted, 29% vs 44%), MYO7B (depleted, 2% vs 9%), NOS2 (depleted, 0% vs 6%), NUP210 (depleted, 1% vs 7%), PCDHB9 (depleted, 1% vs 8%), PIK3CG (depleted, 1% vs 8%), PKHD1L1 (depleted, 5% vs 15%), POLQ (depleted, 2% vs 9%), PRUNE2 (depleted, 7% vs 17%), PTPRD (depleted, 8% vs 21%), RP1L1 (depleted, 9% vs 22%), RYR2 (depleted, 24% vs 43%), RYR3 (depleted, 10% vs 22%), SLC8A1 (depleted, 4% vs 14%), SORCS1 (depleted, 4% vs 16%), SPTA1 (depleted, 14% vs 28%), SYNPO2 (depleted, 1% vs 7%), TLR4 (depleted, 4% vs 14%), TTN (depleted, 33% vs 54%), USH2A (depleted, 19% vs 38%), ZFHX4 (depleted, 19% vs 35%)","MUC16 (depleted, 4% vs 12%), TP53 (depleted, 14% vs 26%)",567
"GABRG3",6,0.00671921832629052,"no",-0.0355459252445266,0.134568546382236,5,0.00208285271097397,"no","",0.205697491225353,"up","","",567
"DHTKD1",5,0.00681853835558466,"no",0.153048178442229,0.084619565694166,5,0.000249240277596763,"no","",2.45245102535692e-27,"up","ZFHX4 (enriched, 36% vs 18%)","STK11 (enriched, 17% vs 6%)",567
"POTEA",6,0.00684975207806626,"no",0.0340180188614526,0.0376148042493917,0,NA,NA,"",0.37823610387823,"up","","",567
"SERPINB11",6,0.00685228268328109,"no",-0.0473469955931881,0.0631308097370088,0,NA,NA,"",0.00689163264354691,"down","","",567
"EP300",5,0.00708576306455055,"no",0.248301535142048,0.079797184610528,4,0.852899123000407,"no","BLCA_LoF,CESC_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSPH_LoF,SCLC_LoF",0.106181397173427,"down","","",567
"C1R",6,0.00714324896436047,"no",0.0320961701974595,0.0675073250385902,0,NA,NA,"",0.738599692716147,"up","","",567
"LGALS14",5,0.00717171115600601,"no",0.0592139505979092,0.0276858084597768,4,0.85965539186591,"no","",0.756677719911859,"up","","",567
"TNS1",5,0.00755177540918994,"no",-0.067709755919265,0.0435834474725299,4,0.23537491353713,"no","",2.71238871392076e-33,"down","","SMARCA4 (depleted, 1% vs 7%), ZFHX4 (depleted, 1% vs 9%)",567
"RAVER2",6,0.00760561618348532,"no",-0.0164466359308778,0.122624192102905,5,0.680303956224918,"no","",5.45657187172416e-12,"down","","RB1 (enriched, 8% vs 1%)",567
"ARHGEF19",6,0.00770822807508031,"no",0.0990333195818719,0.0435678785771825,5,0.61554035817544,"no","",1.2970470862555e-21,"up","","SMARCA4 (depleted, 1% vs 7%)",567
"MAP1LC3C",6,0.0078884059031531,"no",-0.122183112880861,0.136148847207407,5,0.0124605914581125,"no","",1.35104923999924e-17,"down","","ARID1A (depleted, 1% vs 6%), STK11 (depleted, 7% vs 16%)",567
"DLC1",5,0.00800615253200554,"no",0.0414788736245574,0.0897340195775928,5,0.00418230525864538,"no","",1.45938349658842e-30,"down","","SMARCA4 (depleted, 0% vs 8%), STK11 (enriched, 16% vs 7%), TP53 (depleted, 14% vs 26%)",567
"MYL3",5,0.00830985674377771,"no",0.0741187505998249,0.0860402797170586,4,0.85803538087663,"no","",1.63104675572513e-26,"down","","",567
"ARMC8",5,0.00834677744344625,"no",0.0194519226504707,0.0170823377742167,4,0.0509313812074602,"no","",0.000182426754383231,"down","ANK1 (enriched, 11% vs 1%), COL6A3 (enriched, 18% vs 5%), SI (enriched, 21% vs 8%)","CSMD3 (enriched, 14% vs 5%), RB1 (enriched, 8% vs 1%), TP53 (enriched, 26% vs 13%)",567
"CBX6",5,0.00885994596644024,"no",-0.0831337809830947,0.0221809415214532,4,0.286957211005713,"no","",1.75511963960466e-10,"down","KRAS (depleted, 16% vs 39%)","STK11 (depleted, 6% vs 17%)",567
"FLCN",6,0.00896126380019235,"no",0.0676571069130392,0.0605005168285006,5,0.759277771473385,"no","COREAD_LoF",5.09056937826337e-13,"down","","CDH10 (enriched, 6% vs 0%)",567
"MDM2",5,0.00899120735307268,"no",0.121753439281531,0.065168765756223,5,0.97586910748773,"no","LEIS_Act",0.440291880410242,"up","RYR2 (depleted, 24% vs 43%)","TP53 (depleted, 13% vs 27%)",567
"STRN",5,0.00911319315841619,"no",0.0517626429942709,0.05173856542339,4,0.317921281629718,"no","PRAD_ambiguous",0.508612881424596,"up","","",567
"GRAPL",5,0.00919282808292488,"no",0.0760511043273027,0.00363167625642459,0,NA,NA,"",2.6818559460647e-12,"down","","",567
"SULT2B1",6,0.00920373678835851,"no",0.00539838513504195,0.0615855522409113,5,0.956287307064744,"no","",9.61919290945923e-11,"down","","",567
"TAF5L",6,0.00929441191297475,"no",0.135054741350415,0.0901189338446355,5,0.99687039627329,"no","",1.45038997882906e-11,"up","","",567
"KCNH4",5,0.0093721982895405,"no",0.105187971088101,0.01027151242872,4,0.648904169699054,"no","",1.36757243469289e-07,"up","","",567
"KCNB1",6,0.00937271428254671,"no",-0.0156553369787055,0.0773822162277038,5,0.00313618867101917,"no","",2.78541108884148e-14,"down","","",567
"SFMBT2",5,0.00959187824090624,"no",-0.0131678929495326,0.129131434657,5,0.296316284573718,"no","MBL_Act",0.434610415484439,"up","","",567
"RNF182",5,0.00961821291996612,"no",0.0418547734152069,0.102050101037459,5,4.45969141458225e-05,"yes","",1.7050309970958e-28,"down","TTN (depleted, 33% vs 54%)","CSMD3 (depleted, 5% vs 14%)",567
"ANKRD36B",6,0.00970817677626445,"no",-0.0670894137400899,0.104255301561487,5,0.999977248852442,"no","",9.54420306049649e-06,"up","","",567
"MLLT10",4,0.00976854689245066,"no",0.054973422811726,0.0750659768179228,4,0.00393647223765925,"no","",0.0301967859793679,"down","","",567
"SIRT1",6,0.00983690431541728,"no",0.0543211325372858,0.0768286319189443,5,0.764095073210877,"no","",0.119271146613743,"up","","",567
"TAX1BP1",6,0.0100603285048774,"no",0.0151823725001186,0.0183281657223016,5,0.963392557973856,"no","",9.57268075657179e-14,"up","","",567
"IGSF8",6,0.0101858436928254,"no",-0.0142194337928301,0.0580822564034664,5,0.218159767934659,"no","",2.5553074588845e-05,"up","","",567
"CDYL2",6,0.0102349991412573,"no",0.104443057816309,0.0788379648134934,5,0.0145778144920506,"no","",0.102080548274086,"up","","",567
"PLK3",6,0.01025612496012,"no",0.0636614038656237,0.00882744044299238,5,0.273792562260641,"no","",5.99059810499638e-06,"down","","",567
"MYOZ3",5,0.0104436034367217,"no",-0.0320319761821738,0.0881600080451876,5,0.000374921542881324,"no","",8.20812282074039e-20,"down","","",567
