"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"VPRBP",5,5.00025165399685e-10,"yes",NA,NA,0,NA,NA,"",NA,NA,NA,NA,567
"CLSPN",6,1.18225706229216e-08,"yes",-1.21787782178026,0.215723206149573,5,4.04796417464421e-05,"yes","",1.08883801789494e-28,"up","COL5A2 (enriched, 13% vs 4%), COL6A3 (enriched, 18% vs 5%), CSMD3 (enriched, 41% vs 25%), CTNNA2 (enriched, 15% vs 4%), LRP2 (enriched, 18% vs 7%), NOS1 (enriched, 8% vs 0%), SORCS1 (enriched, 16% vs 5%), TP53 (enriched, 41% vs 16%), TTN (enriched, 53% vs 34%), XIRP2 (enriched, 30% vs 14%)","RB1 (enriched, 8% vs 1%), TP53 (enriched, 25% vs 14%)",567
"HSPE1-MOB4",6,3.69690864778855e-07,"yes",0.17325309446729,0.0916391166508281,0,NA,NA,"",3.20872007547687e-07,"up",NA,NA,567
"EIF3I",5,5.65807345132855e-07,"yes",-1.12460609256826,0.07777476409849,5,7.31269845300581e-08,"yes","",4.169005782075e-24,"up","","TP53 (enriched, 26% vs 14%)",567
"SNRPF",6,8.85250837898578e-07,"yes",-1.33564302701872,0.137578148118467,5,6.28296757705957e-12,"yes","",8.06917540113921e-18,"up","","SMARCA4 (enriched, 8% vs 1%)",567
"UTP15",5,1.06392666284178e-06,"yes",-0.691668840897922,0.09857976716912,5,1.75422793505629e-10,"yes","",7.59509035804641e-14,"up","","",567
"COPS8",6,1.33920047412056e-06,"yes",-0.867208052603339,0.366495794492873,5,1.40280930350359e-06,"yes","",1.77024741842128e-17,"up","","TP53 (enriched, 27% vs 12%)",567
"NLE1",5,1.51411923812828e-06,"yes",-0.836266005183436,0.12922748815084,4,5.00535235939721e-06,"yes","",1.96749198399444e-28,"up","","",567
"ATP10D",6,1.80255952106286e-06,"yes",-0.128541644636318,0.113891278485445,5,0.855207188280617,"no","",9.51849025136471e-07,"down","","",567
"WDR36",5,2.00921053012981e-06,"yes",-0.873401601322383,0.0745155497106319,5,0.959073093828006,"no","",1.82836620757916e-09,"up","","",567
"RRP9",5,2.01349821347597e-06,"yes",-0.809261482149752,0.147683954775869,4,0.0019839317187935,"no","",7.23309768773035e-14,"up","","",567
"DDX27",5,2.5165113044072e-06,"yes",-0.95873627093816,0.224713296787261,4,5.57806716018182e-05,"yes","",1.76381101921798e-22,"up","ACSM2B (enriched, 8% vs 1%), ADCY2 (enriched, 11% vs 2%), AKAP6 (enriched, 8% vs 2%), ASTN1 (enriched, 18% vs 8%), CHAT (enriched, 6% vs 0%), CHD6 (enriched, 8% vs 2%), CHRM2 (enriched, 9% vs 0%), COL11A1 (enriched, 24% vs 11%), COL12A1 (enriched, 15% vs 5%), CREBBP (enriched, 7% vs 1%), CSMD3 (enriched, 43% vs 23%), CUX2 (enriched, 9% vs 2%), DUSP27 (enriched, 11% vs 2%), FAT3 (enriched, 25% vs 12%), FLNA (enriched, 9% vs 2%), HCN1 (enriched, 14% vs 4%), KCNH5 (enriched, 9% vs 2%), KIF17 (enriched, 6% vs 0%), LRRC7 (enriched, 17% vs 7%), MYCBP2 (enriched, 10% vs 2%), MYH4 (enriched, 11% vs 3%), OBSCN (enriched, 19% vs 7%), PAPPA2 (enriched, 22% vs 9%), PCDH15 (enriched, 25% vs 9%), PCLO (enriched, 21% vs 10%), RP1L1 (enriched, 21% vs 9%), RYR3 (enriched, 23% vs 9%), SMARCA4 (enriched, 8% vs 1%), SORCS1 (enriched, 16% vs 5%), TP53 (enriched, 37% vs 20%), TTN (enriched, 54% vs 33%), USH2A (enriched, 36% vs 21%), ZNF536 (enriched, 23% vs 11%)","CSMD3 (enriched, 15% vs 4%), TP53 (enriched, 26% vs 14%)",567
"RCC1",6,2.56800379047775e-06,"yes",-0.667139953481165,0.165750907195209,5,4.15733929809107e-09,"yes","",1.87384599579224e-35,"up","ABCA2 (enriched, 6% vs 0%), ACSM2B (enriched, 8% vs 1%), ADGRG4 (enriched, 20% vs 9%), CACNA1E (enriched, 19% vs 6%), CDH12 (enriched, 15% vs 4%), COL11A1 (enriched, 23% vs 11%), CSMD3 (enriched, 43% vs 23%), CSPG4 (enriched, 8% vs 1%), DCHS2 (enriched, 12% vs 4%), DTNA (enriched, 8% vs 1%), DUSP27 (enriched, 11% vs 3%), EPHA5 (enriched, 14% vs 4%), FRYL (enriched, 8% vs 1%), GABRB1 (enriched, 6% vs 0%), HGF (enriched, 10% vs 2%), KRAS (depleted, 19% vs 36%), LRP1B (enriched, 37% vs 22%), MUC17 (enriched, 22% vs 11%), NLRP3 (enriched, 15% vs 5%), OR5W2 (enriched, 7% vs 1%), PCLO (enriched, 22% vs 9%), PKHD1L1 (enriched, 15% vs 5%), POM121L12 (enriched, 12% vs 3%), PREX1 (enriched, 9% vs 2%), RYR2 (enriched, 41% vs 26%), SALL1 (enriched, 12% vs 4%), SI (enriched, 20% vs 9%), SLC5A12 (enriched, 7% vs 0%), SLC8A1 (enriched, 14% vs 4%), SPATA31D1 (enriched, 15% vs 6%), SYNE1 (enriched, 15% vs 4%), TAF1L (enriched, 13% vs 4%), TP53 (enriched, 38% vs 19%), TPTE (enriched, 12% vs 4%), TTN (enriched, 54% vs 33%), UGT2A1 (enriched, 6% vs 0%), USH2A (enriched, 36% vs 21%)","TP53 (enriched, 30% vs 10%), TTN (enriched, 13% vs 5%)",567
"COPS3",6,2.75791944850137e-06,"yes",-0.864599539823944,0.109187999759947,5,3.38195288807669e-07,"yes","",0.00208410529182911,"up","","",567
"WDR74",6,3.28887209883238e-06,"yes",-0.700553054799693,0.11123699897815,5,6.27449127443978e-08,"yes","",2.18832471362819e-27,"up","","",567
"WDR46",6,4.17102091693976e-06,"yes",-0.933515910198113,0.221408958282749,5,0.000126179734995675,"yes","",2.08569836185429e-31,"up","TP53 (enriched, 37% vs 20%)","",567
"RFC4",6,7.69097512303457e-06,"yes",-0.927420599383008,0.420961669478688,5,5.32012946348471e-05,"yes","",7.20858936063163e-33,"up","A2ML1 (enriched, 7% vs 1%), ABCA10 (enriched, 9% vs 2%), ABCA5 (enriched, 6% vs 1%), ABCB5 (enriched, 11% vs 3%), ACACB (enriched, 6% vs 1%), ACAN (enriched, 9% vs 3%), ACSM2B (enriched, 7% vs 2%), ADAM33 (enriched, 5% vs 1%), ADAMTS12 (enriched, 22% vs 9%), ADGRB1 (enriched, 5% vs 1%), ADGRG4 (enriched, 20% vs 9%), ADGRL2 (enriched, 9% vs 3%), ADGRL4 (enriched, 8% vs 2%), AHNAK (enriched, 13% vs 6%), AHNAK2 (enriched, 17% vs 9%), ALMS1 (enriched, 9% vs 3%), AMER3 (enriched, 8% vs 2%), AMPH (enriched, 6% vs 1%), ANK2 (enriched, 22% vs 13%), ANKRD30A (enriched, 13% vs 6%), ANO4 (enriched, 9% vs 2%), ANO5 (enriched, 6% vs 1%), AOX1 (enriched, 5% vs 1%), APOB (enriched, 23% vs 10%), ASAP1 (enriched, 6% vs 1%), ASTN1 (enriched, 17% vs 9%), ASTN2 (enriched, 11% vs 4%), ATP8A2 (enriched, 7% vs 2%), BCAN (enriched, 7% vs 1%), BRINP3 (enriched, 14% vs 6%), C2orf16 (enriched, 5% vs 1%), C9 (enriched, 6% vs 1%), CACNA1E (enriched, 18% vs 7%), CACNA2D4 (enriched, 6% vs 1%), CAD (enriched, 6% vs 1%), CALCR (enriched, 6% vs 1%), CAMTA1 (enriched, 8% vs 1%), CCNB3 (enriched, 8% vs 2%), CDH10 (enriched, 21% vs 9%), CDH11 (enriched, 8% vs 2%), CDH18 (enriched, 11% vs 4%), CDH2 (enriched, 8% vs 2%), CENPF (enriched, 9% vs 2%), CFAP54 (enriched, 6% vs 1%), CHD6 (enriched, 8% vs 2%), CNTN1 (enriched, 8% vs 2%), CNTNAP5 (enriched, 16% vs 7%), COBL (enriched, 7% vs 2%), COL11A1 (enriched, 25% vs 10%), COL22A1 (enriched, 12% vs 5%), COL24A1 (enriched, 7% vs 1%), COL3A1 (enriched, 15% vs 4%), COL5A2 (enriched, 14% vs 2%), COL6A3 (enriched, 16% vs 7%), COL6A6 (enriched, 9% vs 2%), CR1 (enriched, 8% vs 2%), CREBBP (enriched, 6% vs 1%), CSMD2 (enriched, 19% vs 6%), CSMD3 (enriched, 45% vs 21%), CTCFL (enriched, 6% vs 1%), DACH2 (enriched, 9% vs 1%), DCDC1 (enriched, 13% vs 2%), DCHS2 (enriched, 13% vs 3%), DGKI (enriched, 8% vs 2%), DIDO1 (enriched, 9% vs 3%), DLC1 (enriched, 8% vs 1%), DMXL1 (enriched, 8% vs 2%), DNAH11 (enriched, 13% vs 4%), DNAH17 (enriched, 8% vs 2%), DNAH3 (enriched, 13% vs 6%), DNAH5 (enriched, 15% vs 6%), DNAH8 (enriched, 15% vs 5%), DNMT3A (enriched, 5% vs 1%), DPP6 (enriched, 8% vs 2%), DPYS (enriched, 6% vs 1%), DSCAM (enriched, 11% vs 4%), DTNA (enriched, 8% vs 1%), DUSP27 (enriched, 10% vs 4%), DZIP3 (enriched, 7% vs 1%), EPHA5 (enriched, 12% vs 5%), EPHB1 (enriched, 9% vs 2%), ERBB4 (enriched, 10% vs 3%), ERICH3 (enriched, 17% vs 9%), FAT1 (enriched, 13% vs 5%), FBN2 (enriched, 18% vs 7%), FCGBP (enriched, 10% vs 4%), FCRL1 (enriched, 6% vs 1%), FCRL5 (enriched, 8% vs 2%), FER1L6 (enriched, 9% vs 3%), FLG (enriched, 31% vs 17%), FRAS1 (enriched, 9% vs 2%), FRMPD1 (enriched, 9% vs 2%), FSCB (enriched, 8% vs 2%), GABRB1 (enriched, 6% vs 1%), GCN1L1 (enriched, 5% vs 1%), GLDC (enriched, 6% vs 0%), GLI2 (enriched, 8% vs 2%), GPR141 (enriched, 6% vs 0%), GPR158 (enriched, 11% vs 5%), GRIK2 (enriched, 9% vs 3%), GRIK3 (enriched, 6% vs 1%), GRIN2B (enriched, 14% vs 5%), GRIN3A (enriched, 9% vs 2%), GUCY2F (enriched, 7% vs 2%), HCN1 (enriched, 13% vs 5%), HDAC9 (enriched, 9% vs 3%), HDX (enriched, 6% vs 0%), HEPHL1 (enriched, 6% vs 1%), HERC2 (enriched, 15% vs 6%), HGF (enriched, 9% vs 3%), HHIPL2 (enriched, 8% vs 1%), IFT172 (enriched, 6% vs 1%), IGF2R (enriched, 8% vs 1%), IGSF1 (enriched, 9% vs 3%), INSRR (enriched, 9% vs 3%), IRS1 (enriched, 6% vs 0%), ITGA4 (enriched, 9% vs 2%), ITGAD (enriched, 9% vs 2%), ITGAX (enriched, 10% vs 3%), JMJD1C (enriched, 6% vs 0%), KCNB2 (enriched, 11% vs 4%), KCNC2 (enriched, 8% vs 0%), KCNH7 (enriched, 8% vs 2%), KCNT2 (enriched, 12% vs 3%), KEAP1 (enriched, 19% vs 8%), KMT2A (enriched, 8% vs 2%), KNTC1 (enriched, 5% vs 1%), KRAS (depleted, 20% vs 35%), LAMA1 (enriched, 13% vs 6%), LAMA2 (enriched, 15% vs 5%), LCT (enriched, 10% vs 3%), LPPR4 (enriched, 13% vs 5%), LRP1B (enriched, 35% vs 23%), LRP2 (enriched, 19% vs 6%), LRRC7 (enriched, 17% vs 7%), LRRTM4 (enriched, 11% vs 4%), LVRN (enriched, 8% vs 0%), LYST (enriched, 13% vs 4%), MACF1 (enriched, 12% vs 4%), MAGI2 (enriched, 8% vs 1%), MDC1 (enriched, 6% vs 1%), MMRN1 (enriched, 12% vs 2%), MPPED2 (enriched, 6% vs 1%), MRC1 (enriched, 14% vs 5%), MROH7 (enriched, 6% vs 1%), MTCL1 (enriched, 8% vs 0%), MUC16 (enriched, 44% vs 29%), MUC17 (enriched, 22% vs 11%), MUC5B (enriched, 14% vs 5%), MYCBP2 (enriched, 10% vs 2%), MYH2 (enriched, 14% vs 7%), MYO18B (enriched, 11% vs 3%), MYT1L (enriched, 10% vs 2%), NAV2 (enriched, 8% vs 2%), NAV3 (enriched, 25% vs 10%), NCAM1 (enriched, 6% vs 1%), NID1 (enriched, 9% vs 3%), NLRP10 (enriched, 8% vs 1%), NLRP3 (enriched, 15% vs 5%), NOX3 (enriched, 5% vs 1%), NPAS3 (enriched, 6% vs 0%), NRG3 (enriched, 8% vs 2%), NRK (enriched, 6% vs 1%), NRXN1 (enriched, 19% vs 8%), NTRK3 (enriched, 12% vs 3%), OCA2 (enriched, 8% vs 2%), OGDHL (enriched, 8% vs 2%), OR1C1 (enriched, 7% vs 1%), OR4C15 (enriched, 10% vs 3%), OR4C46 (enriched, 8% vs 2%), OR5D13 (enriched, 8% vs 2%), OR5D16 (enriched, 7% vs 2%), OR5T1 (enriched, 6% vs 1%), OR8K5 (enriched, 7% vs 0%), PAPPA2 (enriched, 21% vs 11%), PCDH11X (enriched, 18% vs 9%), PCDH15 (enriched, 23% vs 11%), PCDHB2 (enriched, 9% vs 2%), PCDHB7 (enriched, 10% vs 3%), PCDHB8 (enriched, 10% vs 3%), PCDHGA5 (enriched, 8% vs 2%), PCDHGB3 (enriched, 6% vs 1%), PCLO (enriched, 23% vs 9%), PDCD11 (enriched, 5% vs 1%), PDE3A (enriched, 7% vs 1%), PEG3 (enriched, 15% vs 7%), PHLDB2 (enriched, 5% vs 1%), PIK3CG (enriched, 8% vs 2%), PKHD1 (enriched, 16% vs 6%), PKHD1L1 (enriched, 14% vs 6%), PLD1 (enriched, 6% vs 0%), PLEC (enriched, 15% vs 5%), PLXNB2 (enriched, 6% vs 1%), POLE (enriched, 7% vs 2%), POM121L12 (enriched, 12% vs 3%), POTEF (enriched, 7% vs 2%), POTEH (enriched, 6% vs 1%), PRAMEF15 (enriched, 6% vs 0%), PRAMEF4 (enriched, 5% vs 1%), PREX1 (enriched, 9% vs 2%), PREX2 (enriched, 8% vs 1%), PRKDC (enriched, 10% vs 3%), PTPRC (enriched, 8% vs 2%), PTPRD (enriched, 20% vs 9%), PTPRN (enriched, 6% vs 1%), PTPRT (enriched, 13% vs 5%), PTPRZ1 (enriched, 13% vs 5%), RAD51AP2 (enriched, 8% vs 1%), RELN (enriched, 17% vs 9%), RGPD4 (enriched, 12% vs 4%), RGS7 (enriched, 7% vs 2%), RIF1 (enriched, 7% vs 1%), ROS1 (enriched, 6% vs 1%), RP1 (enriched, 11% vs 4%), RP1L1 (enriched, 23% vs 8%), RPE65 (enriched, 6% vs 0%), RYR2 (enriched, 39% vs 28%), RYR3 (enriched, 22% vs 10%), SAGE1 (enriched, 8% vs 2%), SALL4 (enriched, 6% vs 1%), SCN1A (enriched, 9% vs 0%), SEMA5B (enriched, 6% vs 0%), SI (enriched, 21% vs 7%), SLC17A6 (enriched, 8% vs 2%), SLC6A15 (enriched, 6% vs 1%), SLC8A1 (enriched, 14% vs 4%), SLIT2 (enriched, 11% vs 4%), SLITRK3 (enriched, 13% vs 3%), SMYD1 (enriched, 5% vs 1%), SORCS1 (enriched, 16% vs 5%), SORL1 (enriched, 7% vs 2%), SP140 (enriched, 6% vs 0%), SPATA31D1 (enriched, 15% vs 6%), SPHKAP (enriched, 13% vs 4%), SPTA1 (enriched, 29% vs 13%), SRCAP (enriched, 10% vs 2%), STAB2 (enriched, 10% vs 1%), SULF2 (enriched, 6% vs 1%), SZT2 (enriched, 7% vs 0%), TCF20 (enriched, 5% vs 1%), TCHH (enriched, 11% vs 2%), TECRL (enriched, 7% vs 1%), TFAP2D (enriched, 7% vs 1%), THOC2 (enriched, 6% vs 1%), THSD7A (enriched, 11% vs 4%), THSD7B (enriched, 11% vs 4%), TLL1 (enriched, 9% vs 2%), TNN (enriched, 15% vs 6%), TP53 (enriched, 44% vs 13%), TRRAP (enriched, 9% vs 3%), TTN (enriched, 54% vs 33%), UBA6 (enriched, 8% vs 1%), UBR5 (enriched, 8% vs 2%), UGT2B11 (enriched, 6% vs 1%), UNC5D (enriched, 9% vs 3%), UNC79 (enriched, 13% vs 6%), USH2A (enriched, 38% vs 19%), VWF (enriched, 5% vs 1%), WDR17 (enriched, 6% vs 0%), WDR49 (enriched, 8% vs 2%), XDH (enriched, 5% vs 1%), XIRP2 (enriched, 31% vs 13%), ZAN (enriched, 11% vs 3%), ZC3H13 (enriched, 6% vs 1%), ZDBF2 (enriched, 10% vs 4%), ZFHX4 (enriched, 34% vs 19%), ZFPM2 (enriched, 14% vs 3%), ZNF33A (enriched, 6% vs 1%), ZNF648 (enriched, 7% vs 1%), ZNF761 (enriched, 5% vs 1%), ZNF804A (enriched, 18% vs 9%), ZSWIM2 (enriched, 8% vs 2%)","CMTR2 (enriched, 5% vs 1%), CSMD3 (enriched, 15% vs 5%), RB1 (enriched, 8% vs 1%), SMARCA4 (enriched, 8% vs 1%), SPTA1 (enriched, 9% vs 3%), TP53 (enriched, 26% vs 13%), TTN (enriched, 13% vs 5%), ZFHX4 (enriched, 8% vs 2%)",567
"WDR3",6,7.73529060350729e-06,"yes",-0.928218597849715,0.150386295293191,5,7.61711539245284e-07,"yes","",4.56762088870871e-20,"up","","TP53 (enriched, 28% vs 11%)",567
"INTS4",6,8.0975362493718e-06,"yes",-0.904694802550625,0.178597311184873,5,1.82513558369205e-06,"yes","",1.20970502963648e-21,"up","","TP53 (enriched, 27% vs 12%)",567
"RGPD6",4,8.66419277349743e-06,"yes",NA,NA,0,NA,NA,"",0.00387209167418805,"down","","",567
"FTSJ3",6,1.56816465698506e-05,"yes",-0.824780209503756,0.251791922515662,5,9.16550855018699e-05,"yes","",4.4856625874327e-19,"up","CNTNAP5 (enriched, 17% vs 6%), LRRC4C (enriched, 11% vs 2%), MRC1 (enriched, 15% vs 4%), XIRP2 (enriched, 29% vs 15%)","",567
"RFC5",5,1.71088147262892e-05,"yes",-0.572120631425755,0.049058452626075,4,2.22697338926598e-05,"yes","",2.38949081751258e-25,"up","ABCA13 (enriched, 18% vs 8%), ABCA7 (enriched, 6% vs 0%), ABCC9 (enriched, 8% vs 1%), ADAMTS12 (enriched, 21% vs 9%), ANK3 (enriched, 9% vs 2%), BRINP3 (enriched, 15% vs 5%), CAMTA1 (enriched, 8% vs 2%), CDH18 (enriched, 12% vs 4%), CHRM3 (enriched, 7% vs 1%), COL24A1 (enriched, 7% vs 1%), COL5A2 (enriched, 13% vs 4%), COL6A3 (enriched, 16% vs 7%), COL6A6 (enriched, 9% vs 2%), CSMD2 (enriched, 20% vs 5%), CSMD3 (enriched, 42% vs 24%), CTNNA2 (enriched, 14% vs 5%), DNAH5 (enriched, 16% vs 5%), EPHA6 (enriched, 11% vs 4%), FOXP2 (enriched, 6% vs 0%), FSIP2 (enriched, 9% vs 1%), HHIPL2 (enriched, 7% vs 1%), IFT172 (enriched, 6% vs 0%), ITIH5 (enriched, 7% vs 1%), KCNB2 (enriched, 13% vs 3%), KCNC2 (enriched, 8% vs 1%), LCT (enriched, 10% vs 2%), LILRB2 (enriched, 6% vs 1%), LRP1B (enriched, 37% vs 22%), LRP2 (enriched, 18% vs 7%), MED12L (enriched, 8% vs 1%), MGAM (enriched, 12% vs 4%), MYCBP2 (enriched, 10% vs 2%), MYT1L (enriched, 9% vs 2%), NAV3 (enriched, 24% vs 11%), NLRP2 (enriched, 8% vs 2%), OR5D16 (enriched, 7% vs 1%), OR5T1 (enriched, 6% vs 0%), PCDHB8 (enriched, 10% vs 3%), PCDHGB3 (enriched, 6% vs 1%), PCLO (enriched, 21% vs 10%), PTPRB (enriched, 9% vs 2%), RBP3 (enriched, 9% vs 2%), RP1L1 (enriched, 22% vs 9%), SATB2 (enriched, 9% vs 2%), SCN1A (enriched, 8% vs 1%), SLITRK3 (enriched, 12% vs 4%), SMARCA4 (enriched, 8% vs 2%), SPATA31A1 (enriched, 11% vs 3%), XIRP2 (enriched, 30% vs 14%), ZFPM2 (enriched, 13% vs 4%), ZNF292 (enriched, 6% vs 1%), ZNF804A (enriched, 19% vs 7%)","TP53 (enriched, 28% vs 12%)",567
"MKI67IP",6,1.99970538490932e-05,"yes",NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA
"WDR12",6,2.5885393856206e-05,"yes",-0.913833107223069,0.377287028845761,5,2.67648572951339e-07,"yes","",2.54156101550292e-31,"up",NA,NA,567
"CTNNBL1",6,2.90498505561399e-05,"yes",-0.724431104050509,0.393038680419372,5,1.10174963579941e-06,"yes","",0.0947319484818575,"down","TP53 (enriched, 39% vs 18%), TTN (enriched, 57% vs 30%)","",567
"GEMIN5",5,2.94887516777144e-05,"yes",-0.838121482801086,0.19231202957382,5,1.4829101503958e-08,"yes","",2.99843532270434e-07,"up","","",567
"AATF",5,3.08734880091146e-05,"yes",-0.745226094534448,0.063650858648889,4,0.00108034640439512,"no","",8.04388373560107e-21,"up","LRRC7 (enriched, 18% vs 6%), TP53 (enriched, 37% vs 20%), TTN (enriched, 55% vs 32%)","TP53 (enriched, 26% vs 14%)",567
"DIMT1",4,3.29663546601516e-05,"yes",-0.589192328970323,0.0805329315696656,4,0.000746411138679867,"no","",5.18705057060621e-07,"up","","",567
"CDC27",5,3.59412315893893e-05,"yes",-0.723858314388542,0.328956681092307,4,4.66766006083888e-07,"yes","",8.8923097063987e-06,"up","","",567
"RBM28",6,3.60301486702305e-05,"yes",-0.746971130719861,0.422302588969241,5,3.15382640822246e-06,"yes","",3.09873575105018e-21,"up","ADCY2 (enriched, 10% vs 2%), AHNAK2 (enriched, 18% vs 7%), ANKRD30B (enriched, 9% vs 2%), APOB (enriched, 23% vs 11%), ATRNL1 (enriched, 12% vs 2%), CALCR (enriched, 6% vs 1%), CCNB3 (enriched, 8% vs 2%), CDH10 (enriched, 21% vs 9%), COL11A1 (enriched, 23% vs 12%), COL12A1 (enriched, 15% vs 5%), COL1A1 (enriched, 6% vs 0%), COL1A2 (enriched, 9% vs 2%), CSMD3 (enriched, 42% vs 24%), CTNNA2 (enriched, 14% vs 4%), CTNND2 (enriched, 14% vs 4%), DACH2 (enriched, 9% vs 2%), DCC (enriched, 9% vs 2%), DYNC2H1 (enriched, 8% vs 1%), FAM47A (enriched, 12% vs 4%), FLG (enriched, 32% vs 15%), GLI2 (enriched, 8% vs 1%), HCN1 (enriched, 15% vs 4%), LRP2 (enriched, 18% vs 7%), LRRC4C (enriched, 11% vs 2%), MUC16 (enriched, 43% vs 30%), MUC17 (enriched, 23% vs 10%), MXRA5 (enriched, 20% vs 8%), MYO7A (enriched, 6% vs 0%), NRXN1 (enriched, 19% vs 8%), OLFM4 (enriched, 6% vs 1%), OR5D13 (enriched, 9% vs 1%), PCDH11X (enriched, 19% vs 7%), PCDH15 (enriched, 23% vs 11%), PCDH17 (enriched, 13% vs 4%), PCDHB5 (enriched, 8% vs 1%), PKHD1 (enriched, 17% vs 6%), PLEC (enriched, 14% vs 5%), PPP1R3A (enriched, 12% vs 2%), PRUNE2 (enriched, 17% vs 7%), PTPRD (enriched, 20% vs 9%), RP1L1 (enriched, 21% vs 9%), RYR2 (enriched, 40% vs 26%), RYR3 (enriched, 23% vs 9%), SI (enriched, 19% vs 9%), SPHKAP (enriched, 13% vs 5%), TP53 (enriched, 37% vs 20%), TTN (enriched, 52% vs 35%), UGT2B28 (enriched, 6% vs 1%), UNC79 (enriched, 14% vs 4%), XIRP2 (enriched, 29% vs 15%), ZEB2 (enriched, 8% vs 1%), ZFHX4 (enriched, 34% vs 20%), ZNF804B (enriched, 15% vs 3%)","DMD (enriched, 6% vs 1%), HMCN1 (enriched, 8% vs 1%), LRP1B (enriched, 11% vs 4%), RB1 (enriched, 8% vs 1%), TP53 (enriched, 27% vs 12%)",567
"FABP1",6,4.13950627466076e-05,"yes",-0.0116895391923337,0.0628210790352461,5,0.599842299202172,"no","",0.00337801959117862,"up","","",567
