"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"FBXO5",28,1,0.0460326483715552,"no",8.4438129696975e-43,"up"
"ALDOA",29,0,0.0464173258992642,"no",4.20832450736891e-71,"up"
"GPR64",29,0,0.0464682313061654,"no",NA,NA
"BMPER",27,2,0.0465240177489266,"no",1.51545216223467e-16,"down"
"CCNB1",29,0,0.0466244097499588,"no",4.26742648633572e-91,"up"
"TGIF2",27,2,0.0469074018317485,"no",1.28042283879949e-17,"up"
"RGR",29,0,0.0469177519940193,"no",3.00383140021175e-07,"down"
"TSC22D1",25,4,0.0474671170649227,"no",1.13059842533034e-14,"down"
"LOC81691",28,1,0.0475764776106129,"no",NA,NA
"MS4A8B",29,0,0.0476122749903051,"no",NA,NA
"ATP9A",24,5,0.0476554283682096,"no",1.18445888554738e-09,"up"
"POLDIP2",28,1,0.0478174776779385,"no",1.66198579863848e-67,"up"
"TBC1D12",29,0,0.0478268881951278,"no",0.457802559844938,"up"
"MAP2K7",28,1,0.047827430036752,"no",0.856698079745152,"up"
"MIOS",20,9,0.0478437862899283,"no",4.83741555447613e-25,"up"
"FAP",27,2,0.0478638011714734,"no",6.47645355952239e-55,"up"
"CBWD1",25,4,0.0479105627671867,"no",0.214569284990995,"down"
"SMN1",28,1,0.0485830416809251,"no",2.28269558330974e-17,"up"
"SMN2",28,1,0.0485830416809251,"no",0.0167117483016035,"up"
"FIG4",27,2,0.0487930606204568,"no",1.70249512059675e-20,"down"
"RAPGEFL1",27,2,0.0489402828834353,"no",2.83470275206832e-17,"up"
"EPHA6",25,4,0.0489664081837067,"no",3.66238559230253e-14,"up"
"GNB1L",26,3,0.048969442642556,"no",9.79841584106086e-30,"up"
"ATG14",28,1,0.0490910956910307,"no",2.58041678700038e-13,"up"
"PGAM1",27,2,0.0491253958067451,"no",9.29439643324317e-26,"up"
"WDR7",25,4,0.0494946161901215,"no",1.72253775974103e-09,"down"
"GTF2H4",28,1,0.0495554837890354,"no",2.4297225524475e-40,"up"
"KCNG4",28,1,0.0495774677900472,"no",0.127073112089233,"up"
"BCAR1",27,2,0.0496730420634518,"no",0.0164526728893243,"up"
"GLS",28,1,0.0498100929784696,"no",2.40751337831023e-05,"up"
"KCNJ2",28,1,0.0498414125620775,"no",0.000480526532726634,"down"
"LCN1",28,1,0.0498595826248439,"no",0.00051507578560185,"up"
"ZBTB4",27,2,0.0499412213252226,"no",4.98084351287525e-23,"down"
"ARX",28,1,0.0500962654836982,"no",4.46061121756861e-10,"up"
"ABCG5",27,2,0.050215987543469,"no",0.250968346710974,"up"
"ULBP3",27,2,0.0503194886398137,"no",0.000224013745434427,"up"
"TGFB1I1",29,0,0.0503601357177312,"no",3.24665190293611e-11,"down"
"CLRN3",28,1,0.0504355321555659,"no",6.07617078032792e-06,"up"
"DUSP2",26,3,0.0505168741861214,"no",0.241684418008884,"up"
"TRPM1",27,2,0.0505913271266402,"no",7.24203086314901e-06,"down"
"PHB",27,2,0.0506351102922415,"no",9.58605347016197e-36,"up"
"PPP2R3A",28,1,0.0508762818529572,"no",1.76293997380794e-18,"up"
"GNAI3",25,4,0.0509956015057479,"no",4.46921655453758e-08,"up"
"GAPDHS",28,1,0.0510516408322939,"no",3.1390599146362e-07,"up"
"TBC1D3G",27,2,0.0510525655321153,"no",0.000179927976495604,"up"
"TBC1D3H",27,2,0.0510525655321153,"no",8.27302932725764e-07,"up"
"ALDH1A3",25,4,0.0511426737676853,"no",0.023122601158427,"up"
"NMNAT1",27,2,0.0515302299214947,"no",0.28993888002973,"up"
"TAX1BP1",27,2,0.0517050979617625,"no",1.55443940150522e-29,"up"
"TGIF1",25,4,0.0517736066790848,"no",7.99530884246302e-14,"up"
"ALPK3",27,2,0.0520175481489303,"no",9.1610822368684e-09,"up"
"MCAM",28,1,0.0520940932190311,"no",1.59728497130925e-06,"down"
"PALB2",27,2,0.0521546931381621,"no",9.27166706745197e-48,"up"
"PTGER4",21,8,0.0522755414558427,"no",2.81514366595718e-25,"down"
"NCOR1",27,2,0.0522824094628203,"no",0.0905479606257959,"down"
"B3GNT2",28,1,0.0522893810159531,"no",3.40481647323426e-18,"down"
"METTL2B",27,2,0.0526612809838613,"no",3.94842358137588e-38,"up"
"SPTY2D1",28,1,0.0526763766522736,"no",1.06468848834085e-05,"up"
"NPPB",26,3,0.0527599456853481,"no",0.0148970097354983,"up"
"RPS6KL1",27,2,0.0527940525236324,"no",1.43167005240505e-20,"up"
"AURKC",27,2,0.0528557829913058,"no",0.00367346611199794,"up"
"TNFSF13",29,0,0.0529136664791605,"no",2.26183493528163e-28,"down"
"HS3ST2",28,1,0.0529732175179274,"no",0.307047792918527,"down"
