"","#wt","#mut","pvalue","is_significant"
"KIAA2026",7,2,0.0390478012342867,"yes"
"RAB3C",7,2,0.227707497059071,"no"
"CACNA1F",7,2,0.245770331367697,"no"
"TTN",7,2,0.270618815576125,"no"
"NCKAP1",7,2,0.376109132708544,"no"
"ZMYM5",7,2,0.379863078419918,"no"
"ELAVL2",6,3,0.429886060452356,"no"
"UNC5C",4,5,0.705588370754677,"no"
"COL25A1",7,2,0.871707634392655,"no"
"DMXL1",6,3,0.93208138602669,"no"
