"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"LHX9",35,5,0.991775481723062,"no",0.24400848375179,"up"
"VPS28",35,5,0.991824265312891,"no",0.00381442811921845,"up"
"ATG4D",38,2,0.991840191170468,"no",9.56013115637219e-11,"down"
"DLST",39,1,0.991862025989556,"no",4.43371421512013e-28,"down"
"HMG20B",40,0,0.99189276729074,"no",1.1538482864254e-11,"up"
"CALM2",38,2,0.991932794665297,"no",6.11633239604172e-07,"down"
"PLK4",34,6,0.991943463562306,"no",3.33396883456424e-36,"up"
"TOP1",32,8,0.991980586166151,"no",6.67803604165905e-16,"up"
"PRPF6",37,3,0.992018022386145,"no",1.81636861738364e-78,"up"
"STK40",31,9,0.992037772519753,"no",0.105714487627716,"down"
"BCLAF1",27,13,0.992039506521319,"no",3.39080817674252e-07,"up"
"PLAG1",39,1,0.992078569841527,"no",5.31073109327134e-20,"up"
"CLDN3",39,1,0.992146058527613,"no",0.00205113460154026,"up"
"WNT9B",39,1,0.992162783828641,"no",0.669512828624273,"up"
"KLF7",36,4,0.992194558717948,"no",7.48460322715522e-09,"up"
"PFKFB4",33,7,0.992195662415495,"no",0.000179626757335489,"up"
"CDH6",32,8,0.992240473728817,"no",2.01879389988697e-21,"up"
"TAS1R2",34,6,0.992342530939832,"no",0.00704504133656795,"up"
"MYOG",39,1,0.992344147286494,"no",0.000794882219890917,"up"
"OGG1",40,0,0.992359603888994,"no",1.54096117096462e-07,"up"
"CA3",38,2,0.992378273856556,"no",0.0815598792052341,"up"
"NFKB1",33,7,0.99238908861625,"no",0.00197818821177184,"down"
"NCKAP1",33,7,0.992407606904895,"no",0.000660992514957992,"up"
"FES",35,5,0.992423696412289,"no",4.2699250590455e-09,"down"
"PFKFB2",38,2,0.992446864910886,"no",7.63363362449913e-06,"down"
"ARHGAP18",31,9,0.992509808649995,"no",3.62424779422274e-11,"up"
"IRF3",38,2,0.992520300099685,"no",1.09634325196918e-35,"up"
