"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"NRBP1",37,3,0.0090521226725509,"no",2.77329217900884e-05,"up"
"BRIX1",38,2,0.00914337756610074,"no",1.12617065237773e-55,"up"
"EIF5AL1",36,4,0.00916608729751172,"no",0.0278380264381913,"up"
"FOXA1",32,8,0.00921240128835225,"no",9.36930634434712e-08,"down"
"C1QTNF1",34,6,0.00921435710732778,"no",8.72217686554249e-20,"up"
"ARF6",39,1,0.00923630221909679,"no",4.22005153958925e-13,"down"
"SPAG4",35,5,0.00925860426564859,"no",4.7533377546204e-16,"up"
"FZD2",38,2,0.00926774887999834,"no",3.8587219567425e-10,"up"
"IL1RAPL1",37,3,0.00929692527049036,"no",1.19872177249552e-06,"down"
"RCBTB1",34,6,0.00930075126951462,"no",1.15100419805511e-51,"up"
"ABCC8",27,13,0.00932442523944788,"no",3.57734057306995e-12,"down"
"ATG14",39,1,0.00933344010356967,"no",0.787843004346066,"up"
"ADAMTSL3",28,12,0.00935140070161423,"no",1.18281675947371e-06,"down"
"MLX",38,2,0.00936452684839943,"no",5.1585135206067e-07,"down"
"THRAP3",36,4,0.00937797471531689,"no",0.156290352665815,"up"
"CDK12",31,9,0.00940107705817575,"no",2.88025237893143e-18,"up"
