"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_deleterious_mutation_frequency","tcga_nrSamplesInMutData"
"TP53",12,11,1.10426749861425e-05,"yes",0.337639555434525,0.726410337707049,-0.167779096386513,0.0773243124749247,7,5,0.00994877645085282,"no","ACC_LoF,ALL_LoF,AML_LoF,AN_LoF,ANGS_LoF,BC_LoF,BLCA_LoF,BLY_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,CM_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,EWS_LoF,GBM_LoF,HC_LoF,HGG_LoF,HNSC_LoF,LEIS_LoF,LGG_LoF,LUAD_LoF,LUSC_LoF,LY_LoF,MBL_LoF,MESO_LoF,MM_LoF,NHLY_LoF,NSCLC_LoF,NSPH_LoF,OS_LoF,OV_LoF,PAAD_LoF,PAIS_LoF,PIA_LoF,PRAD_LoF,RCCC_LoF,RCH_LoF,RPC_LoF,S_LoF,SBCC_LoF,SCLC_LoF,SSCC_LoF,ST_LoF,THCA_LoF,THYM_LoF,UCEC_LoF,UCS_LoF,VV_LoF,WT_LoF","yes",0.169776119402985,536
"GEMIN5",28,5,0.00105945716353169,"no",-0.622713856805588,0.285838877983544,-1.24404730499284,0.25184119480567,17,4,0.484669648228075,"no","","yes",0.00559701492537313,536
"RAE1",29,3,0.00199340174336107,"no",-0.678550624487855,0.338234902321676,-1.47059269205946,0.339901771981646,16,2,0.483114490828234,"no","","yes",0.0130597014925373,536
"AKAP1",27,2,0.00377855854232378,"no",-0.106918947730409,0.436981356220648,-0.267115404400654,0.036854383346288,16,1,NA,NA,"","yes",0,536
"STK38",31,3,0.00487460904768176,"no",0.0586522400683697,0.208425298379075,-0.232658858660337,0.246957107217142,21,1,NA,NA,"","yes",0.00373134328358209,536
"APC",5,27,0.00644671438964921,"no",0.0563849535813582,0.0458472136574174,-0.169456096187576,0.382571337410537,3,16,0.388876797658692,"no","AN_LoF,BC_LoF,CH_LoF,CM_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,NSCLC_LoF,PRAD_LoF,SBCC_LoF,SSCC_LoF,ST_LoF,UVM_LoF,VV_LoF","yes",0.936567164179104,536
"MCF2L2",29,2,0.00678914497714433,"no",-0.0265157454349611,0.164457635330032,-0.122833733916351,0.0663799242230332,19,1,NA,NA,"","yes",0.0205223880597015,536
"PPP1CC",30,2,0.00774766612546664,"no",-0.265745900177806,0.340090601187349,-0.318053653834435,0.048054807887835,20,0,NA,NA,"","yes",0,536
"MEIS1",34,2,0.0100860558213551,"no",0.0386476418416692,0.18179891931866,-0.0663892966872632,0.0296259226707338,22,0,NA,NA,"","yes",0.00559701492537313,536
"COL4A1",19,3,0.010128045288808,"no",0.00911560205879691,0.13647458286327,-0.306659601657679,0.179332830215956,10,2,0.307736364120746,"no","","yes",0.0167910447761194,536
"STARD6",30,2,0.0114209737191894,"no",0.135458219752691,0.148486694340572,-0.194254803908857,0.205032129207379,18,2,0.368726163859505,"no","","no",0.00186567164179104,536
"CIC",25,5,0.0116204435900724,"no",0.0840814063578312,0.137613382265297,-0.0491699448991216,0.140288969420813,17,3,0.651844092527164,"no","LGG_LoF,LUAD_LoF","yes",0.0335820895522388,536
"TDRD1",32,2,0.0121072199806203,"no",0.00177544355938217,0.188982063682791,-0.0732728634753018,0.0583408971200242,21,1,NA,NA,"","yes",0.0111940298507463,536
"NWD1",27,5,0.0125920587874086,"no",-0.0541415248746251,0.120289218667898,-0.0189228679396123,0.0811685683088519,16,4,0.714951266368186,"no","","yes",0.0111940298507463,536
"SETD1B",24,8,0.013023356106138,"no",0.0598004902509999,0.137688221210833,-0.080480016347444,0.136994593380933,15,4,0.239937442320448,"no","ESCA_LoF,OV_LoF,PAAD_LoF","yes",0.0615671641791045,536
"BRWD1",28,6,0.0132336740695795,"no",0.0330051210670971,0.181863679799624,-0.0609184137688873,0.107268180617589,19,3,0.822362268465394,"no","","yes",0.0317164179104478,536
"UTP18",33,2,0.0137524636980946,"no",-0.58612801547323,0.241010201390687,-1.06054071820923,0.116598172748416,21,0,NA,NA,"","yes",0.00186567164179104,536
"TNS1",26,4,0.0137991764663997,"no",-0.0714295274419191,0.107449319632175,0.0766593036062977,0.160368299278499,15,2,0.0309817387471526,"no","","yes",0.0167910447761194,536
"EPHA2",29,3,0.0145339573837279,"no",0.054656480734398,0.123020733318825,-0.0361358785193231,0.136938820258832,19,1,NA,NA,"CH_LoF","yes",0.0186567164179104,536
"RBM25",31,2,0.0159390342431197,"no",-0.697373981246002,0.446628092680023,-0.897057056299418,0.0807632105010273,18,2,0.503133316783052,"no","","yes",0.00186567164179104,536
"ZBTB7C",27,4,0.0163791555842964,"no",0.0143727157784521,0.158407941372804,-0.0863217112035086,0.0488542261845138,16,4,0.249749693855671,"no","","yes",0.0167910447761194,536
"FN1",25,4,0.0176110011922549,"no",-0.0778747689198376,0.372239442865727,-0.281889522925979,0.241520510738111,17,2,0.230953260809176,"no","LUSC_LoF","yes",0.0167910447761194,536
"RAD54L2",30,2,0.0177357445572264,"no",0.0466370237223581,0.197805525129791,-0.0207162729097198,0.0047328573024759,20,1,NA,NA,"","yes",0.00746268656716418,536
"INO80B",35,2,0.0180643107965636,"no",0.0919797442735348,0.2274920900115,0.102582648760029,0.0687321881871469,22,0,NA,NA,"","yes",0.00186567164179104,536
"LRP1",19,7,0.0180908646426822,"no",-0.108499034932517,0.182659640562203,-0.232361784741538,0.194936334840138,13,2,0.464371300440872,"no","","yes",0.0261194029850746,536
"COL8A2",32,3,0.0182271727717034,"no",0.0114598898414133,0.113695852270908,-0.0816111101697779,0.354713612961261,19,2,0.481278306090459,"no","","yes",0,536
"COL6A1",23,2,0.0186873028507974,"no",-0.0683992022962133,0.236515642682627,-0.131746451669793,0.0827942020662454,17,1,NA,NA,"","yes",0.00932835820895522,536
"SUPT16H",33,3,0.0189156372429361,"no",-0.722570896377852,0.276531302509596,-1.08457285092576,0.120444311305733,20,2,0.470204023009424,"no","","yes",0.0186567164179104,536
"MAPK11",25,2,0.0191596657301779,"no",-0.12992893173582,0.15792154371837,-0.226222535950387,0.00339095810457948,19,0,NA,NA,"","yes",0,536
"KCNH3",30,3,0.0192136671347588,"no",-0.0752020290666232,0.0903346524541602,-0.0930614520219351,0.0614541473002817,17,2,0.399554275776892,"no","","yes",0.00746268656716418,536
"ZNF689",34,2,0.0198214855270112,"no",-0.098090202561443,0.140053584877706,-0.347242883170808,0.184989868068829,22,0,NA,NA,"","yes",0.00373134328358209,536
"MMS22L",33,4,0.0198925213731045,"no",-0.859204308087494,0.39317528485215,-1.27057812448274,0.122697863503577,21,1,NA,NA,"","yes",0.00932835820895522,536
"CASC5",27,6,0.0200291835656719,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0186567164179104,536
"SETX",27,5,0.0202734866764574,"no",-0.0285348507475588,0.261466514406781,-0.312203537512355,0.449763266826628,17,3,0.500388897851369,"no","","yes",0.0298507462686567,536
"PRPF4",33,2,0.0202965207171552,"no",-0.663195990540408,0.37308455865605,-1.62169498735138,0.13458216294603,21,1,NA,NA,"","yes",0.00559701492537313,536
"USP7",31,3,0.0210516579268942,"no",-0.354934048508445,0.536907729626114,-0.977126053569952,0.606145552966029,19,1,NA,NA,"","yes",0.0111940298507463,536
"EEF1G",33,2,0.021184488235702,"no",-0.390890902695177,0.340444373294203,-0.758062450865836,0.283657920460303,21,1,NA,NA,"","yes",0,536
"RALGAPB",32,3,0.0212462272776793,"no",-0.0122532237882188,0.129321842616671,-0.250176285963235,0.186371909331662,21,0,NA,NA,"","yes",0.00746268656716418,536
"YME1L1",32,2,0.0217033947624266,"no",-0.0981769772269013,0.298510727467078,-0.467113634455377,0.282056214781475,21,1,NA,NA,"","yes",0.00559701492537313,536
"ANKRD11",21,5,0.0217558445810288,"no",-0.115863968067739,0.189342863731662,-0.10446509811942,0.182241556684251,15,3,0.392870083794008,"no","","yes",0.0149253731343284,536
"WDR1",33,2,0.0219390930755005,"no",-0.092202864392859,0.300685216608701,-0.556726765724648,0.243605019097268,21,1,NA,NA,"","yes",0,536
"ATAD3B",31,2,0.0219636013525235,"no",-0.194046924028503,0.318342033058467,-0.46304242181192,0.207339355664283,19,2,0.424742906146433,"no","","yes",0.00373134328358209,536
"MAK",28,2,0.0222268708710756,"no",-0.180840782950071,0.218839256734523,-0.0647452595947646,0.1481553518194,19,1,NA,NA,"","yes",0.00932835820895522,536
"PARP8",34,2,0.0225085273383932,"no",0.0330392511559758,0.101579507505343,-0.0335887762490341,0.0254085907958298,21,1,NA,NA,"","yes",0.00559701492537313,536
"ITGA10",26,6,0.0226061591686603,"no",0.141481262121153,0.230558053440886,0.0673248629900507,0.0682881438475573,17,2,0.423783527603743,"no","","yes",0.0130597014925373,536
"PPP1R12A",31,3,0.0229208771093878,"no",-0.293047616004808,0.268512831935842,-0.35132476936028,0.352643126893141,20,2,0.506425029624353,"no","","yes",0.00186567164179104,536
"COPS8",33,3,0.0240183211204667,"no",-0.941872415366409,0.388365378232102,-1.10699599545737,0.153227792116395,22,0,NA,NA,"","yes",0.00186567164179104,536
"ANKRD20A4",25,4,0.0240611361605547,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00186567164179104,536
"ACAP1",26,2,0.0241899873921312,"no",-0.365597101118085,0.263373785576291,-0.413977136508059,0.0562006024777335,17,1,NA,NA,"","yes",0.00186567164179104,536
"KIF6",32,2,0.0263006381151666,"no",-0.00395908979481292,0.121458475872942,-0.0212344993553405,0.0306227211351722,19,2,0.473579504752722,"no","","yes",0.0111940298507463,536
"PLEKHG4",26,4,0.0269233638155192,"no",-0.0466845152788961,0.163095914000736,-0.0969910146949383,0.0320109035621433,15,2,0.691016229979236,"no","","yes",0.00559701492537313,536
"TNIK",27,4,0.0290950484567886,"no",-0.0729692816694694,0.110113291669216,0.0157358075410945,0.179294294456956,17,3,0.376623242552545,"no","","yes",0.0186567164179104,536
"TLN2",23,4,0.0299949416200607,"no",0.0201041930786281,0.130063248755356,-0.0962801127667594,0.0457451017272121,18,1,NA,NA,"","yes",0.00373134328358209,536
"ARHGEF38",32,3,0.0301755099305152,"no",0.0175585475899492,0.137632764378234,-0.0830856998655482,0.0774047959858156,19,2,0.666961711789998,"no","","yes",0.00186567164179104,536
"SLC44A4",28,2,0.0302810869288609,"no",0.0369723421989935,0.10239565695645,-0.0628131599091063,0.0420703516574787,18,2,0.520162343242366,"no","","yes",0.0149253731343284,536
"AGXT2",30,2,0.0306296678132356,"no",-0.1166545446347,0.185993320357811,-0.253528868717673,0.164596011951714,19,0,NA,NA,"","no",0.00186567164179104,536
"TTC37",28,3,0.0310724662837901,"no",-0.0127885724215491,0.160737016648289,-0.180877760727326,0.197082256820341,21,0,NA,NA,"","yes",0.0130597014925373,536
"OSBPL1A",32,4,0.0317008945962766,"no",-0.0783897461821918,0.217391579258751,-0.0724479849011504,0.191845577788178,19,2,0.357821065635026,"no","","yes",0.0149253731343284,536
"RBM39",33,2,0.0319665782860479,"no",-0.751799454887717,0.45769604282252,-1.43365904804793,0.32570502140232,20,0,NA,NA,"UCEC_Act","yes",0.00186567164179104,536
"PABPC1",32,2,0.0331626869203837,"no",-0.207764642746594,0.325424537091409,-0.419710254123073,0.150767897975409,20,1,NA,NA,"DLBCL_ambiguous,LUSC_ambiguous,MM_ambiguous,THCA_ambiguous","yes",0.00559701492537313,536
"NR1D1",29,2,0.03402442369402,"no",0.0233842755698582,0.216334970718708,0.0734779910296555,0.206418745407115,19,0,NA,NA,"","yes",0.00186567164179104,536
"DDX24",31,2,0.0355615556252934,"no",-0.369022001335042,0.305214088728006,-0.725016567304372,0.152534216727491,19,1,NA,NA,"","yes",0.00746268656716418,536
"MXRA8",30,2,0.0368855681255004,"no",0.0749158790086925,0.16148722812996,-0.0141259139535902,0.0072232710163393,18,1,NA,NA,"","yes",0.0130597014925373,536
"MCRS1",34,2,0.0370204479599549,"no",-0.340389731601439,0.335938939721252,-0.861285504657794,0.195875777487746,19,2,0.390674425250268,"no","","yes",0.00186567164179104,536
"DAPK1",26,3,0.0375744128770298,"no",-0.0202362272168812,0.132597780942955,-0.13951059348272,0.0977864456079925,17,2,0.743717173357516,"no","","yes",0.0130597014925373,536
"GPI",33,2,0.0375939107232047,"no",0.0207348933648989,0.0788143454388354,-0.138828152232301,0.03483959172164,21,1,NA,NA,"","yes",0.00186567164179104,536
"RAD54L",33,2,0.0384522972283108,"no",-0.0167145484147063,0.128300733149016,-0.122637697506819,0.0893916272683848,20,1,NA,NA,"","yes",0.00373134328358209,536
"TAGAP",31,2,0.0387751786927526,"no",-0.0248642339996925,0.10081130759771,-0.0943142629241238,0.109656680659477,20,2,0.319214858390842,"no","","yes",0.00559701492537313,536
"FLT1",25,4,0.0394753284101638,"no",-0.00913017860636104,0.145036038321133,0.00921294448980265,0.150219624159731,16,2,0.479965856632383,"no","","yes",0.0130597014925373,536
"KDM2A",32,2,0.0398770993990171,"no",-0.0519356220371811,0.19060857671567,-0.297501076248693,0.125385136904816,20,1,NA,NA,"","yes",0.00932835820895522,536
"MYBBP1A",23,3,0.0402430448062718,"no",-0.38960757389878,0.320328736699476,-0.505456403248101,0.0564689225690235,17,0,NA,NA,"","yes",0.00373134328358209,536
"PRKDC",20,5,0.0403053053019777,"no",-0.125057073157107,0.302246111550213,-0.316438241004611,0.156141606218259,0,0,NA,NA,"","yes",0.0503731343283582,536
"CFTR",29,5,0.04044062076349,"no",0.0152494919340908,0.112830522684976,-0.0645556241362136,0.0537936909807307,19,2,0.827977261875644,"no","","yes",0.0167910447761194,536
"CTLA4",33,2,0.0404944936191256,"no",NA,NA,NA,NA,21,0,NA,NA,"","yes",0.00373134328358209,536
"TP53BP1",28,5,0.0409491259572801,"no",0.023183464027838,0.238411458348828,-0.127117794629717,0.115763093332921,19,2,0.158954452981911,"no","","yes",0.0261194029850746,536
"ATAD5",24,8,0.0413097252341074,"no",0.00452924468976779,0.139308029512743,-0.106888653284266,0.158006350173498,18,2,0.598134373820476,"no","","yes",0.0261194029850746,536
"KCNB1",28,2,0.0430726375597332,"no",0.0978167754014553,0.174139878423913,-0.106736417127357,0.10029623065191,19,0,NA,NA,"","yes",0.00746268656716418,536
"ATP8B4",28,3,0.043233658297806,"no",-0.0553628026528084,0.177809706040045,-0.0729262390648481,0.028494626112134,19,2,0.623020185337698,"no","","yes",0.0111940298507463,536
"DDX10",27,2,0.0432580658500868,"no",-0.513305071314303,0.406052908669276,-1.07216580624613,0.307731873919485,16,1,NA,NA,"","yes",0.00373134328358209,536
"TBL3",33,3,0.0433413459498269,"no",-0.543545381999969,0.318248675235648,-0.954954700741051,0.394176379365053,19,2,0.505470431435608,"no","","yes",0,536
"PAXIP1",29,2,0.0450187516302913,"no",-0.00789684604207308,0.100976548416048,-0.115625873795211,0.0591762196999869,18,2,0.174664314802277,"no","","yes",0.0111940298507463,536
"SPEG",21,6,0.0452356700478293,"no",-0.0135314892800783,0.114653193975322,-0.0614282645396028,0.0800582534351534,16,2,0.577833492708173,"no","","yes",0.0317164179104478,536
"TUB",31,2,0.0452646144963578,"no",-0.0399286958652188,0.13513229466146,-0.106779698060459,0.055998870959458,20,1,NA,NA,"","yes",0.00559701492537313,536
"CCNK",30,2,0.0453296488716172,"no",-0.731216125955436,0.344781140472312,-1.28476405646275,0.172055890359875,19,0,NA,NA,"","yes",0.00932835820895522,536
"GABBR2",30,3,0.0453409562248301,"no",0.0314082922929365,0.109154239695002,-0.0514406699909823,0.0261527569270164,19,2,0.533485992551415,"no","","yes",0.00559701492537313,536
"ARHGAP11A",30,3,0.0455543604152694,"no",-0.0402508511031043,0.168844057873603,-0.0160794956284213,0.032190136614428,19,2,0.72125569089834,"no","","yes",0.0130597014925373,536
"SMARCC2",32,3,0.0459735223435942,"no",-0.0135107433054006,0.111825850762669,-0.0616871369132954,0.275478170333269,21,0,NA,NA,"","yes",0.00559701492537313,536
"C5",27,5,0.0461018368267917,"no",-0.00575205877251103,0.0947831221655933,0.0355583975166095,0.141449203662571,19,3,0.357450607577474,"no","","yes",0.0111940298507463,536
"RUFY1",35,2,0.0468576653568443,"no",0.00763775205292633,0.0853227231769786,-0.0529709083525431,0.0202410934444655,21,1,NA,NA,"","yes",0.00559701492537313,536
"TJP1",29,2,0.0472580268481591,"no",0.00978728462663656,0.162746340420737,0.014561874328548,0.30008591705672,19,0,NA,NA,"","yes",0.00746268656716418,536
"RGL2",32,3,0.0474621997216148,"no",0.0894326753466753,0.196045568292882,0.0444986975640065,0.224661971483696,21,1,NA,NA,"","yes",0.00746268656716418,536
"FER1L6",26,2,0.0479996707126318,"no",-0.00186692307486019,0.118309194644424,-0.130736233043505,0.00430331191791702,16,1,NA,NA,"","yes",0.0167910447761194,536
"PHF21A",34,2,0.0482637788402376,"no",0.0285485503659718,0.17542804736245,0.0318790781883484,0.0617580904100368,21,0,NA,NA,"","yes",0.0149253731343284,536
"SMARCA4",25,2,0.0488881960799601,"no",-0.120513748920367,0.218909331832885,-0.390239646195517,0.127705932364257,17,0,NA,NA,"BLCA_LoF,BLY_LoF,COREAD_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NHLY_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,RPC_LoF,THYM_LoF","yes",0.0130597014925373,536
"EPB41L3",29,2,0.0491174418854588,"no",0.0371069096420742,0.0639633228021922,-0.0811271214918234,0.0828873879199096,20,0,NA,NA,"","yes",0.0223880597014925,536
"UBR5",23,8,0.0493520249573458,"no",-0.252148083992211,0.149209686088581,-0.417293171721288,0.16672700325831,14,5,0.327345582771571,"no","CM_ambiguous,DLBCL_ambiguous,MM_ambiguous,RCH_ambiguous","yes",0.0242537313432836,536
"TENC1",23,6,0.0494426817510845,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,536
"ALDH1A2",31,2,0.0496947104608926,"no",-0.0542821455301,0.127325284382734,-0.199763125011278,0.117896576298438,20,1,NA,NA,"","yes",0.00373134328358209,536
"CDKN3",32,3,0.0499912446276088,"no",0.0162194589608598,0.157611841562841,0.0484235876443995,0.13120163863345,21,1,NA,NA,"","yes",0,536
"FSHR",29,2,0.0518656509301798,"no",-0.0463104303121505,0.209554089488888,-0.169632142414475,0.079906404829432,20,1,NA,NA,"","no",0.00559701492537313,536
"XPOT",30,2,0.052597194333767,"no",0.0254398390068714,0.192450327627358,-0.172092429645474,0.061200934971267,20,2,0.537449942375937,"no","","yes",0.00746268656716418,536
"POLD1",24,5,0.0528981569252272,"no",-0.683411990873435,0.347196464931733,-1.07019708690763,0.330179111738677,16,2,0.465087751378523,"no","BRCA_Act","yes",0.0223880597014925,536
"DHX16",32,2,0.052962075941043,"no",-0.475419801166147,0.337885913809832,-0.769562924297086,0.286863541355994,21,1,NA,NA,"","yes",0.0149253731343284,536
"USP35",27,3,0.0534295189156831,"no",-0.0912956314898198,0.253110197522545,-0.327893213736878,0.250545529722268,16,1,NA,NA,"","yes",0.00746268656716418,536
"ZZZ3",32,2,0.053703026591477,"no",-0.0311818226757961,0.198675642151514,-0.220609475276616,0.034878481837719,20,0,NA,NA,"",NA,0.00559701492537313,536
"RXFP2",32,2,0.0542085988757976,"no",-0.095631810260759,0.148944539687461,0.033484373938076,0.276506221951585,19,2,0.680885454204218,"no","","no",0.0130597014925373,536
"CDH3",25,2,0.0542660753510826,"no",0.0642897531811967,0.164826920139083,-0.111329820693712,0.0781468525916045,16,0,NA,NA,"","yes",0.00186567164179104,536
"LIFR",29,2,0.0547334371621772,"no",-0.0249556941311565,0.202867979573821,-0.081798022724316,0.034914297565829,19,1,NA,NA,"SCLC_Act","yes",0.0111940298507463,536
"NEUROD1",34,2,0.0548784141738168,"no",0.132887606959362,0.130482745614251,0.0368142335056854,0.0645968114340466,21,1,NA,NA,"","no",0.00746268656716418,536
"CYC1",31,3,0.0550893106264354,"no",-0.192015031635848,0.202913108712975,-0.266760070437827,0.0734433558172645,19,1,NA,NA,"","yes",0.00932835820895522,536
"EMILIN1",31,4,0.0552340298465362,"no",0.0759991293617842,0.0778748175268139,0.0204870232926613,0.152173286512021,20,1,NA,NA,"","yes",0.0149253731343284,536
"COL12A1",25,2,0.0555069139627344,"no",-0.00831766457190373,0.199916282528574,-0.0150069759797309,0.00576007957079508,19,1,NA,NA,"","yes",0.0242537313432836,536
"SERPINA1",28,2,0.0556043847890512,"no",-0.178005154788229,0.369141048260849,-0.463739296573607,0.263570833069432,21,0,NA,NA,"","yes",0.00373134328358209,536
"PPP5C",31,2,0.0558029556222404,"no",-0.00741771962355675,0.107452395899616,-0.109053657420009,0.0153415506752307,20,1,NA,NA,"","yes",0.00559701492537313,536
"SP140L",32,2,0.0563979120220443,"no",-0.00323545883813036,0.161280451970919,0.0478783830113184,0.0976064733255226,19,1,NA,NA,"","yes",0.00559701492537313,536
"RAD50",29,2,0.0566973400047129,"no",-0.0954608700538239,0.182598171347688,-0.286523135915286,0.044400289571494,18,1,NA,NA,"","yes",0.0111940298507463,536
"UPF2",30,4,0.0567744739331539,"no",-0.175629148643549,0.198642511256848,-0.341125360406367,0.121294042571781,18,2,0.461144019085081,"no","","yes",0.00746268656716418,536
"DLC1",18,4,0.0586638273219186,"no",-0.128385359796878,0.165450109645696,-0.132182332528795,0.055033726094681,13,2,0.258855352713588,"no","","yes",0.0186567164179104,536
"LONP1",29,2,0.0591618039224329,"no",-0.535099834500123,0.339030163640843,-0.929892201102726,0.0352229760564295,20,0,NA,NA,"","yes",0,536
"COL7A1",19,7,0.0592996868787425,"no",0.0624187683562627,0.125124429960531,-0.0493912596960527,0.0409779855568995,13,4,0.227163236143588,"no","","yes",0.0279850746268657,536
"DDX27",29,3,0.0600588078709185,"no",-0.610570709977445,0.521919082805001,-1.55203974248205,0.412377102518713,19,2,0.436166484601722,"no","","yes",0.00559701492537313,536
"KIAA1239",29,2,0.0609767696293876,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,NA,536
"IGSF8",29,3,0.0616203787498467,"no",-0.00434856526743456,0.33345038635373,-0.0778647395346224,0.246581250095623,19,1,NA,NA,"","yes",0.00186567164179104,536
"SGK223",27,2,0.0624130780603089,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00746268656716418,536
"ARHGAP35",31,2,0.0627663500846094,"no",0.0252623972401215,0.0880447430590315,0.0296664379066822,0.0013203076405357,20,1,NA,NA,"LUSC_LoF,UCEC_LoF","yes",0.0149253731343284,536
"ARHGAP12",29,4,0.0627782572377538,"no",0.0312726053257826,0.159276353044416,-0.0843532982782533,0.129684853054374,17,3,0.065304335918677,"no","","yes",0.00373134328358209,536
"WDR78",31,2,0.0632322507325749,"no",0.100003895007806,0.0810205133219195,0.0570970454646833,0.0028733322382159,20,1,NA,NA,"","yes",0.0149253731343284,536
"NFAT5",28,3,0.0639871306073686,"no",0.0253190024637332,0.0836938094216252,0.0261921429815213,0.153052116312487,17,1,NA,NA,"","yes",0.00559701492537313,536
"BCLAF1",25,3,0.0651318140955356,"no",-0.269017879410365,0.396173898644231,-0.474582450260036,0.073714791293886,17,1,NA,NA,"AML_Act,CM_Act,ST_Act","yes",0.00559701492537313,536
"COL9A1",31,2,0.0655566256750254,"no",-0.0703716667279518,0.295313504864398,-0.414098575022454,0.0713453438245945,20,1,NA,NA,"","yes",0.00746268656716418,536
"ASCC3",20,7,0.0656956900616311,"no",0.0909357031076725,0.193246126375421,-0.038450534427153,0.238258980830285,13,4,0.318074728777393,"no","","yes",0.00746268656716418,536
"RNF19A",33,2,0.0662681177129823,"no",-0.102529602968413,0.136771864452125,-0.153163403653181,0.0460734778893095,19,2,0.261683800371988,"no","","yes",0.00186567164179104,536
"ACTR6",34,2,0.0670207025772548,"no",-0.185820007671652,0.161705881502947,-0.329477002341587,0.135469586519715,22,0,NA,NA,"","yes",0.00746268656716418,536
"ACADM",33,2,0.0673064976121467,"no",0.0415102462763344,0.139292431539613,0.152766565154271,0.118123370438749,21,0,NA,NA,"","yes",0.00373134328358209,536
"OPA1",26,5,0.0674214969102785,"no",-0.205867187657463,0.134167040758773,-0.505772110233766,0.416665681499785,17,2,0.326122383671236,"no","","yes",0,536
"TRPC3",27,3,0.067995878768237,"no",0.0775251874867968,0.119648476331523,0.0670350034984264,0.125766570948223,20,0,NA,NA,"","yes",0.00559701492537313,536
"RPTOR",29,3,0.0681416266233007,"no",-0.0480141267182225,0.162874388349902,-0.235127263070146,0.0643570511390515,19,1,NA,NA,"","yes",0.00186567164179104,536
"MRPL45",31,2,0.0693340216668235,"no",-0.248547121440829,0.178773670394352,-0.52195996267608,0.0235396247830171,19,0,NA,NA,"","yes",0.00186567164179104,536
"ACIN1",33,2,0.0697869941187416,"no",-0.313371801220753,0.344491664480513,-0.465885649474876,0.0374300376876375,21,0,NA,NA,"","yes",0.0167910447761194,536
"DPP9",32,2,0.0709209166138386,"no",-0.0541737809399876,0.149654552097445,-0.213949241630813,0.0656547644511815,21,0,NA,NA,"","yes",0.00186567164179104,536
"STAR",27,2,0.071443603423484,"no",-0.053019444537436,0.117993321584601,-0.0760536113859245,0.0935850931514825,17,1,NA,NA,"","yes",0,536
"BRD8",31,2,0.0720684907268136,"no",-0.183382980649,0.260476427971286,-0.308615457511935,0.119461687733319,20,0,NA,NA,"","yes",0.00932835820895522,536
"MASTL",32,2,0.0721214717257592,"no",-0.160109008896402,0.25247976851785,-0.351984272516292,0.056221050269237,19,1,NA,NA,"","yes",0.0149253731343284,536
"HOXB3",33,2,0.0725599490719177,"no",-0.0531313611173056,0.151054797301328,-0.148613344332895,0.0885935114367982,20,2,0.549087853183288,"no","","yes",0.00746268656716418,536
"CENPE",26,4,0.0728444870506774,"no",-0.130910405197974,0.19186426790806,-0.109233153030454,0.198925362286456,19,0,NA,NA,"","yes",0.0130597014925373,536
"POLE2",32,2,0.0755927318019536,"no",-0.456952022755255,0.25676299680254,-0.957751025138182,0.298276946304278,20,1,NA,NA,"","yes",0.00186567164179104,536
"GNA13",30,2,0.0763263885278604,"no",0.0869150641690211,0.164014986896692,0.0841295917613428,0.0452462346841922,20,2,0.493462260561757,"no","BLCA_LoF,DLBCL_LoF","yes",0.00186567164179104,536
"CMTM5",35,2,0.0771582030325729,"no",0.0443589251503115,0.183034349254748,-0.0256094780995351,0.0136365321087711,22,0,NA,NA,"","no",0.00373134328358209,536
"TOPBP1",29,3,0.0781455387293114,"no",-0.529063761582352,0.307640654493088,-0.999575116555991,0.141545782017104,18,1,NA,NA,"","yes",0.0149253731343284,536
"TBX4",26,3,0.0788738748957872,"no",-0.0461401728487346,0.176402593989154,0.0470527397841618,0.0288200716290583,17,2,0.913774183072291,"no","","yes",0.0111940298507463,536
"TSC1",24,5,0.0792017875790644,"no",0.0376444287686124,0.187061385741096,-0.031306922780111,0.162638895029792,16,2,0.519461774057674,"no","BLCA_LoF,HC_LoF","yes",0.0111940298507463,536
"UNK",30,2,0.0792699212410137,"no",-0.0146215316958064,0.206299210390624,-0.224058741633327,0.111543491793048,21,0,NA,NA,"","yes",0.0111940298507463,536
"KIF13A",30,3,0.0801414689123351,"no",0.0866914204367492,0.171323061038481,0.0246357831788804,0.171134592912751,20,1,NA,NA,"","yes",0.0261194029850746,536
"DCLK1",27,2,0.080506443326457,"no",-0.0644125106841533,0.182574522908445,-0.0711197322465507,0.0369535367088873,15,2,0.679487739228823,"no","","yes",0.00932835820895522,536
