"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"TBC1D3P1-DHX40P1",14,1,0.963907800345917,"no",0.216344539393743,"up"
"NAA30",15,0,0.964007271752418,"no",4.23723559450229e-25,"down"
"FABP1",15,0,0.964267712073059,"no",1.26509675840325e-14,"down"
"PROM1",15,0,0.964291131859227,"no",0.000163427186945604,"down"
"CHST2",15,0,0.964360422515686,"no",0.000113290811856229,"up"
"LARP7",15,0,0.96443786966154,"no",1.04511255284796e-12,"down"
"RDH5",14,1,0.964472290476385,"no",3.06024318303567e-40,"up"
"BLOC1S1-RDH5",14,1,0.964472290476385,"no",NA,NA
"KDM4B",14,1,0.964473060858757,"no",7.56761254868515e-43,"up"
"RIF1",12,3,0.964534785685022,"no",0.000623717698970085,"up"
"CBS",15,0,0.964540875793844,"no",0.353350615018512,"down"
"HSF2",15,0,0.964577565323877,"no",8.94443469602963e-05,"down"
"PRKACG",15,0,0.964769361874152,"no",0.461909064967423,"up"
"TFAP2A",14,1,0.964960077023005,"no",6.28420189113234e-37,"down"
"SIK1",15,0,0.965201601665294,"no",0.00690554923071589,"down"
"SIX1",15,0,0.965325903483432,"no",3.70719708307721e-21,"up"
"CSK",15,0,0.965400973834543,"no",1.01362949378343e-48,"up"
"ALDH1A3",15,0,0.965558466833209,"no",0.0037476699161738,"down"
"KCNH3",15,0,0.965579352686758,"no",2.12515456183967e-06,"down"
"WNT8A",14,1,0.965672130343811,"no",2.32371715242536e-08,"up"
"SLAMF6",11,4,0.965677045445631,"no",3.91704828135271e-48,"up"
"FZR1",13,2,0.965689246983122,"no",3.58985535415482e-05,"up"
"DLX6",12,3,0.965739022693142,"no",1.7359184540136e-28,"up"
"TSC22D1",15,0,0.965794766388765,"no",0.000709451243786246,"down"
"NTNG1",15,0,0.966071610815127,"no",1.61873391997268e-18,"down"
"KIF3B",15,0,0.966257357083159,"no",3.12627124310748e-37,"down"
"DDX59",12,3,0.96631648747111,"no",0.335987238256589,"up"
"LRRC4",11,4,0.966416656023831,"no",1.09167333620512e-29,"down"
"RNF20",15,0,0.966452419225021,"no",5.68694847425768e-17,"down"
"LTC4S",13,2,0.966573438655648,"no",6.93807364221888e-05,"up"
"ZC3HC1",12,3,0.966590159793669,"no",2.28236622843246e-138,"up"
"HDAC5",15,0,0.966611982379608,"no",4.0252670392636e-08,"down"
"GPR12",15,0,0.966634362269376,"no",8.92888718997808e-10,"down"
"IRF9",15,0,0.966690997268023,"no",4.32370965042394e-55,"up"
"ABR",15,0,0.966753591775755,"no",3.08266040915219e-33,"up"
"INPP5E",15,0,0.966862560018022,"no",7.06877921583467e-16,"up"
"ISL1",15,0,0.966932717119724,"no",0.0175000670409694,"up"
"RBFOX3",14,1,0.967071952781386,"no",0.12203687040158,"down"
"COLEC10",13,2,0.967109006068777,"no",0.0300313637762037,"up"
"CEBPG",15,0,0.967124992491902,"no",2.98866589820432e-18,"up"
"CHRDL2",14,1,0.96725304055321,"no",0.00684707403021583,"up"
"RREB1",14,1,0.967331261524766,"no",0.00308501471495892,"down"
"EIF3I",15,0,0.967584125774285,"no",2.04456879667698e-15,"up"
"MYLK",15,0,0.967625958816647,"no",8.5599562061804e-13,"down"
"MYLK2",15,0,0.967692838844858,"no",0.00577009989308186,"up"
"KLF5",15,0,0.967900141192117,"no",1.1812918322197e-05,"down"
"ZBTB12",13,2,0.967919982920191,"no",4.85975847134166e-16,"up"
"XRRA1",15,0,0.967980897661142,"no",0.0434678106871425,"down"
"IBTK",15,0,0.967989174748452,"no",9.59061607717181e-12,"down"
"FHOD3",15,0,0.968009756213844,"no",7.64037380412715e-38,"down"
"SMARCA4",11,4,0.96815357555874,"no",4.02051132800729e-10,"down"
"HS3ST1",15,0,0.968160855771787,"no",2.22341712211927e-08,"up"
"L1CAM",15,0,0.968240808139778,"no",1.53702006611071e-21,"down"
"AEBP2",15,0,0.968336061974482,"no",0.00116018456105074,"down"
"NME1",15,0,0.968713167303856,"no",1.06361909673164e-67,"up"
"BNIP3L",15,0,0.96871782521649,"no",4.99786677445079e-17,"up"
"INPP4A",14,1,0.968843139430939,"no",0.000402017124033418,"up"
"PCGF1",14,1,0.969022934824313,"no",1.40384423881609e-134,"up"
"MED30",13,2,0.969164413274289,"no",0.0379302752018953,"up"
"BIRC3",14,1,0.969170656799534,"no",5.72182146529785e-64,"up"
"FOXF1",15,0,0.969172199475517,"no",2.88957854068529e-18,"up"
"CHRNE",15,0,0.9694177290162,"no",5.53523766137254e-17,"up"
"GJC1",15,0,0.969463828895119,"no",2.67791300070038e-83,"up"
"SP1",14,1,0.969563994268918,"no",4.91236810786043e-22,"up"
"SMAD4",15,0,0.969623733346885,"no",1.03500765943747e-21,"down"
"USP35",13,2,0.969632827498902,"no",1.7885271050771e-21,"up"
"PEAK1",15,0,0.969699274312377,"no",1.68427873435632e-08,"up"
"LGALS1",15,0,0.969749552821767,"no",1.68312157605649e-82,"up"
"RPS6KB2",15,0,0.96985113009099,"no",5.58960822049188e-30,"up"
"CCR9",14,1,0.969897979833564,"no",0.725314326205572,"up"
"PKN3",15,0,0.96995924158471,"no",3.73864352056294e-06,"up"
"SOHLH1",15,0,0.96998544808592,"no",0.06916762051444,"up"
"KCNC3",14,1,0.97005149791243,"no",9.86050110274379e-08,"down"
"MASTL",15,0,0.970084017020912,"no",1.05715290068612e-08,"up"
"MKNK1",15,0,0.970086526300852,"no",7.57157151906432e-55,"up"
"AKR1A1",15,0,0.970093544029861,"no",0.000140913156554713,"down"
"MAP1LC3A",15,0,0.970098634201982,"no",2.36640350699929e-06,"down"
"RAPGEF2",14,1,0.970113053804828,"no",0.00244252820417108,"up"
"FOXO3B",15,0,0.970160318054817,"no",8.0671549459752e-18,"down"
"COL14A1",13,2,0.970192901765132,"no",1.61501007595827e-11,"down"
"ARMC8",15,0,0.970258984383511,"no",0.773830806055507,"down"
"HCN1",13,2,0.970302345529756,"no",8.52200485012208e-05,"up"
"SEMA4B",14,1,0.970305664184996,"no",1.60735068424393e-10,"up"
"S1PR5",14,1,0.970364338560646,"no",8.44333387341996e-64,"up"
"DOT1L",13,2,0.970392815273976,"no",0.192859801719799,"up"
"PFKFB3",15,0,0.970412121458657,"no",7.61016277965748e-09,"down"
"MSH5",13,2,0.970430476914225,"no",2.06761877659056e-63,"up"
"TFAP4",14,1,0.970497396347527,"no",1.15262300739771e-17,"up"
"SLC16A3",14,1,0.970550154425239,"no",9.49306865560056e-139,"up"
"CTCF",15,0,0.970661951564245,"no",1.21601356946967e-15,"down"
"RPS10",14,1,0.970683180883663,"no",1.4441118972874e-17,"up"
"RPS10-NUDT3",14,1,0.970683180883663,"no",0.0570839359967053,"up"
"TRIM23",15,0,0.970736085984839,"no",0.085688172256797,"up"
"TTBK1",15,0,0.97074424701867,"no",0.00187731647731908,"up"
"MCL1",13,2,0.970766314798618,"no",0.674580445908829,"down"
"WDR16",14,1,0.970770855850106,"no",NA,NA
"NSUN2",15,0,0.970829658566042,"no",2.97665822533433e-23,"up"
"DAZAP2",14,1,0.971030442625105,"no",2.50286193117417e-53,"down"
"BRD7",15,0,0.97104744628704,"no",2.48952669708112e-12,"down"
"TLE6",14,1,0.971092988107545,"no",2.56209894443742e-07,"down"
"HECTD1",15,0,0.97128320021168,"no",1.12001630900366e-29,"down"
"KIF14",13,2,0.971333452783996,"no",5.69671128902693e-14,"up"
"CDKN2A",4,11,0.971478917049336,"no",2.50532270399183e-41,"up"
"ARHGEF16",15,0,0.971527313773511,"no",9.9442854044043e-05,"up"
"CSNK1D",13,2,0.971546973966005,"no",1.67777545183443e-28,"up"
"MAPRE1",15,0,0.971572233726292,"no",2.45669782636879e-05,"down"
"IQUB",11,4,0.971610727512726,"no",6.82246474387187e-09,"down"
"CYP4X1",15,0,0.971640181954357,"no",4.75092356808857e-24,"down"
"CAPN1",15,0,0.971908677390532,"no",0.017107768258359,"up"
"RPS6KA1",15,0,0.97203576652289,"no",0.10342637809576,"down"
"ATAD3B",13,2,0.972050207635004,"no",3.75968629126803e-28,"up"
"CYP3A5",14,1,0.972129921116091,"no",8.98278166328617e-42,"up"
"CCR7",15,0,0.972470084986054,"no",2.246731247497e-14,"up"
"ADORA1",13,2,0.972500124152265,"no",0.661016822282799,"up"
"GTF2H2C",14,1,0.972565981455024,"no",2.35922854627114e-16,"down"
"PRPS1",15,0,0.972575439911386,"no",0.00385855853204051,"down"
"ACLY",14,1,0.972597815821895,"no",2.25617157248009e-73,"up"
"SPRR1A",13,2,0.972607304729471,"no",0.183530257911692,"down"
"KDM6B",15,0,0.972609107651349,"no",0.000111293144914834,"up"
"TGS1",13,2,0.972718886885113,"no",1.62963699247115e-16,"down"
"TACR1",15,0,0.972755798518088,"no",3.68408729816686e-20,"down"
"PYROXD1",15,0,0.972890457881072,"no",2.53733721660931e-26,"down"
"ATG4B",14,1,0.972936329051329,"no",1.94846420839004e-07,"up"
"RRP9",15,0,0.973413598141378,"no",4.72557642195299e-06,"up"
"PLK4",15,0,0.973427201515693,"no",9.05614472253422e-20,"up"
"BCOR",15,0,0.973441139547113,"no",1.30504737021683e-21,"down"
"MYBBP1A",14,1,0.97358962615298,"no",3.91065581295573e-36,"up"
"TBP",13,2,0.973622124152675,"no",0.036089576487983,"up"
"NNT",14,1,0.973709235335777,"no",1.88792095647316e-31,"down"
"PAX9",15,0,0.973833708446723,"no",0.144836482048642,"up"
"TGIF1",15,0,0.973961001525459,"no",0.010599955827882,"up"
"PAF1",15,0,0.973978776065316,"no",7.07691567205036e-08,"down"
"PDE10A",15,0,0.974036970120837,"no",0.414660950064722,"down"
"FTSJ3",14,1,0.974138128323454,"no",0.00110082072873245,"down"
"DPF2",14,1,0.97427495381472,"no",1.26683368956997e-06,"up"
"SLITRK3",14,1,0.974689525309316,"no",4.14697088184744e-12,"down"
"C1QTNF3",14,1,0.974779447042802,"no",8.16617779076315e-15,"up"
"C1QTNF3-AMACR",14,1,0.974779447042802,"no",1.1147607720436e-11,"up"
"JAK1",14,1,0.97480632967368,"no",8.2077956418479e-05,"up"
"NFE2",13,2,0.974850635574411,"no",3.56554935861571e-05,"up"
"RHOC",15,0,0.9748548844522,"no",2.69672118365308e-06,"up"
"ANKK1",13,2,0.974925767037714,"no",6.86435577128975e-57,"up"
"GPR62",15,0,0.974935984758612,"no",3.13847107156747e-20,"down"
"FGF7",15,0,0.975153273872152,"no",8.67215406806288e-08,"down"
