"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"TLR7",15,0,0.705573018518696,"no",2.24551663476716e-41,"up"
"WASL",13,2,0.7055870381959,"no",1.3130688777131e-16,"down"
"ABTB2",15,0,0.705786477474108,"no",6.14611291909748e-22,"down"
"HFM1",15,0,0.7061206271234,"no",0.0372268780772488,"down"
"TOP3A",15,0,0.706142215697224,"no",1.06123405561829e-20,"up"
"TTC9",15,0,0.706716462283922,"no",0.631468805785385,"down"
"ARHGEF33",15,0,0.706772089771799,"no",0.00154836607372473,"up"
"TAP1",14,1,0.70738672411423,"no",1.49663182756618e-122,"up"
"HTR1E",15,0,0.707609893299619,"no",0.246347435038378,"up"
"GABRR2",14,1,0.707637049071836,"no",7.56454710428088e-17,"up"
"FOXQ1",15,0,0.70811840670169,"no",0.0324174025193299,"down"
"SOX14",15,0,0.708132922402809,"no",0.0776714014184649,"up"
"RHOBTB1",15,0,0.70841029947463,"no",2.05185277624799e-11,"up"
"TREM1",14,1,0.708490027499164,"no",1.58751067362822e-15,"up"
"ETV1",12,3,0.708807359276649,"no",0.609726202425096,"up"
"PER1",15,0,0.708807596032105,"no",0.217988701318751,"up"
"ABCC12",15,0,0.708964759482847,"no",0.00165281738762139,"up"
"ADRA1B",12,3,0.709507911737766,"no",1.20180095241297e-14,"up"
"MLF1",14,1,0.709559414229882,"no",1.61877106774169e-22,"down"
"MAMDC4",14,1,0.710104378893372,"no",1.59258219041169e-41,"up"
"TBK1",13,2,0.710261919139172,"no",4.82549699921892e-15,"up"
"ARHGEF39",14,1,0.710498146004573,"no",1.78275473137743e-152,"up"
"KCNG4",14,1,0.710542927883992,"no",0.00121359713355698,"up"
"SERPINB5",15,0,0.71136444957724,"no",0.379302752875736,"up"
"KIF26A",12,3,0.711584988324033,"no",5.03283424359242e-12,"down"
"F11R",12,3,0.711797700272388,"no",4.68895569961034e-14,"down"
"NTRK1",13,2,0.712656631330563,"no",9.5771425177108e-11,"down"
"CLCN3",15,0,0.712705363229367,"no",4.62031166838875e-19,"down"
