"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"PPARA",13,0.549884112631721,"no",-0.3953306944251,0.39557402393199,11,0.358743838156798,"no","",0.617370085104591,"up","","",364
"STRN",12,0.55019029293343,"no",-0.0847451873415515,0.148338606113254,10,0.923632642447895,"no","PRAD_ambiguous",0.000540327943180914,"up","","",364
"LRRC55",13,0.550641491071535,"no",0.148029259125386,0.122593350955183,11,0.0269826798459965,"no","",1.72468842656298e-18,"down","CTNNB1 (depleted, 11% vs 35%)","BAP1 (enriched, 8% vs 0%), TP53 (depleted, 7% vs 16%)",364
"HEATR6",12,0.550662793448634,"no",-0.0792201326333289,0.140408398748084,10,0.22843329177222,"no","",5.87507547607091e-20,"up","TP53 (enriched, 26% vs 8%)","",364
"SLC23A2",13,0.550702073596421,"no",0.0531546127254406,0.134147129113535,11,0.929929887939805,"no","",0.918641718041959,"up","CTNNB1 (enriched, 37% vs 9%)","ARID2 (enriched, 7% vs 1%)",364
"SP3",11,0.550706816935909,"no",-0.156505898353324,0.271179407581982,9,0.00280116176440661,"no","",5.69207123243679e-07,"up","","",364
"CYP2C18",13,0.550853524853421,"no",0.0765670736740684,0.193303728808064,11,0.00154560637431898,"no","",2.28988946093767e-09,"down","CTNNB1 (depleted, 15% vs 32%)","",364
"PRCC",12,0.551418648312566,"no",-0.0860930573073909,0.16531764310926,10,0.000345687635804715,"no","",1.39580258503754e-28,"up","","",364
"IRF9",12,0.551481628040922,"no",-0.295938911078493,0.142008731246507,10,0.254251254430722,"no","",7.5030067653691e-06,"up","","",364
"IL2RA",12,0.551576095260834,"no",-0.0298756545751612,0.0787573441600365,10,0.999999464479281,"no","",0.0136032687743031,"up","","",364
"HRAS",13,0.551762079633763,"no",-0.112737823681141,0.131453855899525,11,3.62290850050873e-05,"yes","BLCA_Act,BRCA_Act,CM_Act,COREAD_Act,HNSC_Act,LUSC_Act,PCPG_Act,PRAD_Act,SSCC_Act,THCA_Act,THYM_Act,VV_Act",7.86738498289176e-25,"up","","",364
"LOC81691",13,0.551883200334037,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,364
"FOXO3",13,0.552034594562649,"no",0.0319514494348211,0.0805993161225627,11,0.418381867115506,"no","MBL_ambiguous",0.0361250890587889,"up","","",364
"FGD2",12,0.552237285661992,"no",-0.0121493991923627,0.162323041139372,10,0.183459384534954,"no","",0.0139602116418592,"down","","",364
"HIGD2A",12,0.552394691157171,"no",-0.186958162034307,0.284776703599578,10,0.0036123638194851,"no","",2.05923424952409e-17,"up","","",364
"DKK4",12,0.552835383663226,"no",-0.0212050789051696,0.29111012993648,10,0.0811975931052038,"no","",0.00650317425219498,"up","CTNNB1 (enriched, 36% vs 11%)","",364
