"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"OR14A16",5,3,0.134132338385016,"no",0.247701895435875,0.211612307412486,-0.110571135822803,0.220983547933255,3,3,0.624615621057168,"no",""
"ARID4B",5,3,0.134520611987503,"no",0.106750046504719,0.108098182285577,0.184428122438859,0.300776160828462,3,3,0.169992199671753,"no",""
"CHML",5,3,0.13915181325648,"no",-0.31652093751453,0.302847043510933,-0.460683980771117,0.225251238131025,3,3,0.376018677620856,"no",""
"ABCB10",6,3,0.139330877484944,"no",0.0210227573577437,0.0909001392240062,-0.103458537437309,0.0747595376304465,4,3,0.479553316510663,"no",""
"CFH",5,4,0.146581728119107,"no",0.0530860683943285,0.0955640422168508,-0.119262327350519,0.136968679627441,4,3,0.410610361354946,"no",""
"ZNF238",5,3,0.147650009222853,"no",NA,NA,NA,NA,0,0,NA,NA,""
"NR1I3",7,2,0.156691661732197,"no",0.0159426990387945,0.244837861028253,-0.339743644177791,0.214951210486644,5,2,0.189955304475622,"no",""
"FCRL4",7,2,0.156798338324758,"no",-0.0947499471170562,0.161977521395197,-0.0845698172688815,0.0868070894592144,5,2,0.45264498140202,"no",""
"OR11L1",5,3,0.16275390850044,"no",0.00934525077730934,0.0405241972012866,-0.0262009959086057,0.104518562958051,3,3,0.434972164580006,"no",""
"UCHL5",6,3,0.165071198278573,"no",-0.174676301276116,0.232253656146494,-0.193686870786569,0.049247024534669,4,3,0.472061241257464,"no",""
"FCGR3A",7,2,0.173093802503111,"no",-0.156173742089026,0.461736204774972,-0.01957240740829,0.169713075235553,5,2,0.194248821521586,"no",""
"FCGR3B",7,2,0.173093802503111,"no",0.080971377425187,0.234620623737031,-0.0617042475900551,0.0608539594036789,5,2,0.576002255661538,"no",""
"H3F3A",6,3,0.174449644762758,"no",0.305491685287063,0.152159607058486,0.12343571435974,0.220064508029654,4,3,0.58849552715889,"no","HGG_Act,PIA_Act"
"H3F3AP4",6,3,0.174449644762758,"no",-0.265052395882635,0.524894542310804,-0.34605582833786,0.160744135565944,0,0,NA,NA,""
"DUSP27",7,2,0.176662438868162,"no",-0.00673915383053808,0.210872843981483,0.182011166575327,0.167605638359171,5,2,0.556558164572961,"no",""
"RGL1",7,2,0.180290941091591,"no",0.189264785437484,0.2933496300501,-0.18961363740508,0.0951414350905527,5,2,0.798253586104655,"no",""
"FERD3L",7,2,0.180920021714511,"no",-0.0519289027486218,0.0933118316194138,-0.201074039736613,0.067871914704429,5,2,0.858380223192687,"no",""
"EGLN1",5,3,0.181749178106053,"no",-0.0523079918951139,0.0972903317988695,-0.0014917508236117,0.0609410543223046,3,3,0.666569568135538,"no",""
"IGSF8",7,2,0.183830714370314,"no",-0.123375073482505,0.0876652104003685,-0.240364039769524,0.190604001044901,5,2,0.636398021823458,"no",""
"ALK",5,2,0.187383109026891,"no",0.0258397258530412,0.0848800781203416,-0.239556260260638,0.243558193437257,4,2,0.121367388651989,"no","BRCA_Act,HC_Act,NB_Act,NSCLC_Act,PRAD_Act,SCLC_Act"
"PFKFB2",6,3,0.197212101314841,"no",-0.142097427241856,0.398220434654462,-0.066061893187669,0.390886953341889,4,3,0.42099316334607,"no",""
"ATP8B2",7,2,0.200122848351516,"no",-0.0655023908203005,0.0870382826549999,-0.226326805639467,0.155606019913953,5,2,0.725633672813029,"no",""
"CD46",6,3,0.201941424741976,"no",-0.104434118361958,0.236039295110781,0.131051899663745,0.257993814220143,4,3,0.524638176897987,"no",""
"PKLR",7,2,0.206028215055795,"no",-0.00543086306561766,0.421068033865176,0.0560945369056751,0.0267931350240545,5,2,0.513819973728351,"no",""
"FKBP4",7,2,0.206704623490445,"no",NA,NA,NA,NA,5,2,0.208209871361126,"no",""
"C1orf27",6,3,0.207312223393838,"no",-0.0517428352414787,0.104688605941574,-0.147251804466243,0.050380611979851,0,0,NA,NA,""
"ATP1A2",6,2,0.210208795214134,"no",-0.0498310294171464,0.132805771777562,0.0560447045156392,0.0825174487222819,4,2,0.518677032208582,"no",""
"CR1L",5,3,0.212678423508021,"no",0.0787032015785644,0.0275287017446923,0.027608225382703,0.1985296306924,4,3,0.469625049358751,"no",""
"AGT",6,3,0.212762010037272,"no",-0.0215875397522756,0.163692176502347,0.0939225440608675,0.197774339435435,4,3,0.84354185235815,"no",""
"SHE",7,2,0.213400003539756,"no",0.166749687197084,0.0968968333267322,-0.0791334930367198,0.0807969255993942,5,2,0.265152879139754,"no",""
"SLC19A2",6,2,0.219208652025059,"no",-0.0826201115217213,0.0754546399208387,-0.238499684156702,0.000890835939589996,4,2,0.206987737202397,"no",""
"NTRK1",7,2,0.219765371323408,"no",-0.153916288968429,0.329545753538164,-0.185373256460352,0.0944953470665076,5,2,0.581132684867026,"no","BRCA_Act"
"IL6R",7,2,0.22131650053786,"no",-0.148931345245713,0.0828582711133842,-0.378355655113499,0.257340455563984,5,2,0.447836450694969,"no",""
"OR2M4",5,3,0.221975442106071,"no",-0.0455567995649521,0.169623014807465,-0.132335587772455,0.205647681212537,3,3,0.460895679475815,"no",""
"VN1R5",5,3,0.222238256732034,"no",0.102241796346164,0.277096589171175,0.155974619149094,0.0887312294607544,0,0,NA,NA,""
"MTMR11",6,3,0.223428589624143,"no",-0.251075396743276,0.160352185170811,-0.103908514041641,0.169793889008248,4,3,0.446799681876963,"no",""
"RORC",6,3,0.224557610330636,"no",-0.119662342670837,0.121817487740521,-0.293618952343439,0.090099556517066,4,3,0.117984826783554,"no",""
"ATP2B4",6,3,0.227864738312689,"no",-0.0804610117681036,0.0685407752072101,-0.151379298319958,0.150725956414038,4,3,0.534153946944503,"no",""
"CHRM3",4,3,0.229224828455703,"no",-0.00928908033805455,0.197589412986707,0.195302761127258,0.243994864443105,2,3,0.390810860465365,"no",""
"AURKAPS1",6,3,0.236254816659118,"no",0.0610359805230673,0.202598694313695,-0.134704745372132,0.136056225711738,0,0,NA,NA,""
"RFWD2",7,2,0.240555237968811,"no",-0.146034409342525,0.190022236336316,-0.395539152664994,0.158422018855034,0,0,NA,NA,""
"MPZ",7,2,0.240996340950179,"no",-0.0654375630405484,0.30019810602899,-0.165083430464691,0.10496252283523,5,2,0.225558119728847,"no",""
"ULK1",7,2,0.244215844746682,"no",0.163548819302721,0.0916268084063045,0.12397355053593,0.0157112810156355,5,2,0.48300720862272,"no",""
"ARF1",6,3,0.25464896158951,"no",-0.0633531755270908,0.220668124568231,-0.0522353591493086,0.193145462207393,4,3,0.503103871849784,"no",""
"CRCT1",6,3,0.2577785847497,"no",-0.15493046623858,0.211576063416298,-0.152231082853648,0.148780991054374,4,3,0.70242486959178,"no",""
"RAB4A",6,3,0.260948033010666,"no",0.0670163561252596,0.191535922336049,-0.0187314490894782,0.181815905164251,4,3,0.452354170867868,"no",""
"LRRN2",6,3,0.263839934315416,"no",-0.188939729035967,0.371128655293763,-0.185254436102651,0.193372356969848,4,3,0.759560991877069,"no",""
"MFSD4",6,3,0.264538826578556,"no",NA,NA,NA,NA,0,0,NA,NA,""
"HLX",6,3,0.266960017826184,"no",-0.0953241269735167,0.338621626480647,-0.153342924041924,0.215674870878232,4,3,0.405849343334967,"no",""
"MYCN",4,5,0.269785842590365,"no",-0.0430557466182851,0.23693437985495,-0.338188447113501,0.588879291897387,2,5,0.31545605014488,"no","GBM_Act,MBL_Act,NB_Act,PIA_Act,SBCC_Act,UCEC_Act"
"MED13L",7,2,0.270250776289789,"no",-0.00751468076823921,0.118061539559112,-0.0308089492833691,0.11985514812424,5,2,0.546104225373976,"no",""
"PRKAB2",6,3,0.274243388745061,"no",-0.195348457548963,0.291148590036422,-0.0269877998898507,0.109857899139803,4,3,0.0826498010634749,"no",""
"KIAA1804",5,3,0.276425545080692,"no",NA,NA,NA,NA,0,0,NA,NA,""
"RCOR3",6,3,0.277789407584673,"no",-0.0137043259112854,0.220596841264685,-0.0991333460440099,0.121070552736778,4,3,0.541525651565898,"no",""
"POU2F1",7,2,0.281154246109537,"no",0.013293062662158,0.0916969405827307,0.0485395110396842,0.0604416320224898,5,2,0.397530765915761,"no",""
"ADAR",7,2,0.282621979360218,"no",-0.156528141152637,0.0890631180354799,-0.373963784276055,0.0531444808889875,5,2,0.358062830071174,"no",""
"HHAT",6,3,0.282907199120423,"no",-0.0212693667697649,0.183617198453247,-0.0628917924960118,0.257603724428412,4,3,0.233029758880771,"no",""
"ATF3",6,3,0.283716864263648,"no",-0.362534900104975,0.231045559145277,-0.265881620761477,0.122772773193607,4,3,0.254705582980463,"no",""
"DSTYK",6,3,0.284374119323601,"no",-0.174241133873408,0.271935313069564,-0.208673967684571,0.0762774125974055,4,3,0.308219318915996,"no",""
"KIF14",6,3,0.284681073762489,"no",-0.397135206400317,0.530944758401162,-0.64135341933834,0.277491699670794,4,3,0.539550963998778,"no",""
"SLAMF1",7,2,0.289016734185365,"no",-0.0217483214896373,0.213597009266525,0.0469620804460361,0.124628515501562,5,2,0.561352063303545,"no",""
"OR2W5",5,3,0.293313585579624,"no",0.174105238483923,0.201429552511769,0.0922023468804442,0.105765024327066,0,0,NA,NA,""
"PTPN14",6,3,0.293602652346164,"no",-0.0452196132672722,0.117165308063769,-0.137824740786093,0.121393021567698,4,3,0.69326915482762,"no","SBCC_LoF"
"SLC45A3",6,3,0.295406008233422,"no",-0.264488479207182,0.24528212208925,-0.15096108442041,0.133486987340625,4,3,0.216942953527546,"no","CM_LoF"
"S100A9",7,2,0.296406795066041,"no",0.0701332322339639,0.192540209426136,-0.140212470124628,0.379953564007193,5,2,0.199655806428245,"no",""
"VPS72",6,3,0.297325940510445,"no",-0.360592781023149,0.189854705479267,-0.20037813835815,0.139837872839273,4,3,0.274376764705065,"no",""
"S100A14",7,2,0.300086946041446,"no",-0.206077073421744,0.0896074138602445,-0.168469775478658,0.118295813671274,5,2,0.462962776809235,"no",""
"MBTD1",7,2,0.30179723681515,"no",-0.157393425591023,0.352900696378894,-0.297652991204933,0.235891238786192,5,2,0.583626033853622,"no",""
"CHFR",7,2,0.304295431777591,"no",-0.200680253725628,0.0989843620607835,-0.0433877548058676,0.0925688887449814,5,2,0.108598300402617,"no",""
"PAPPA2",6,2,0.306046489744375,"no",-0.130334411392197,0.0880455363244332,-0.0395730157221695,0.134008347369899,4,2,0.496223608612045,"no",""
"CR2",6,3,0.308843310844031,"no",0.0498704547370961,0.198606194003338,0.0572216944292373,0.0826715878771541,4,3,0.501399297207824,"no",""
"GOLT1A",6,3,0.309456967723253,"no",NA,NA,NA,NA,4,3,0.454148705186265,"no",""
"CHRFAM7A",7,2,0.309460950553391,"no",0.0547311587471945,0.15431327837147,-0.004825243915401,0.161717633133578,5,2,0.430947311333428,"no",""
"NUDT17",6,3,0.311711337180613,"no",-0.162812974552906,0.140727072783793,-0.128718797040999,0.117603669389214,4,3,0.444933534006825,"no",""
"DUSP12",7,2,0.311766622654672,"no",0.110998027326872,0.31207309585415,-0.111569112119558,0.0999669546985564,5,2,0.115688402365825,"no",""
"MAPKAPK2",6,3,0.316882657405129,"no",0.0577734066617406,0.202058773917601,0.10309505908252,0.0612836613064862,4,3,0.538740564136653,"no",""
"ZNF496",5,3,0.318183767113874,"no",-0.0845412066256904,0.218458658295232,0.0541522880274697,0.225151021539559,3,3,0.66569890222079,"no",""
"METTL13",7,2,0.320608025552604,"no",-0.0832782058378637,0.110451108829999,0.029829914455558,0.182097475166948,5,2,0.738134224356338,"no",""
"GUK1",6,3,0.322781549777924,"no",-0.463840206355859,0.251385591788913,-0.370801077881918,0.128191096763918,4,3,0.511777930507347,"no",""
"NCSTN",7,2,0.323802863870916,"no",-0.153151455155903,0.126916001795441,-0.257373274822173,0.169213122517409,5,2,0.419377095812571,"no",""
"GJC2",6,3,0.324888723906798,"no",0.0684305875817265,0.073774897574287,0.204886104757825,0.144689094445477,4,3,0.488883297155835,"no",""
"FMOD",6,3,0.327303426931216,"no",-0.119474030665808,0.0678799174246012,-0.17614726522524,0.204894415846216,4,3,0.251572265800195,"no",""
"HSD17B7",7,2,0.327930296318119,"no",-0.100532554026035,0.180908827136105,-0.113308461429313,0.0771474027952943,5,2,0.536601069795465,"no",""
"ECM1",6,3,0.334213288602477,"no",0.0224712213109635,0.171957487629125,-0.0980090192215523,0.0521234970161743,4,3,0.628256858301281,"no",""
"CD1E",7,2,0.336281112837136,"no",NA,NA,NA,NA,5,2,0.361460333668844,"no",""
"F11R",7,2,0.33686330000278,"no",0.0319747885356919,0.18226015438303,-0.0810575644583809,0.0860237322907911,5,2,0.718289915815634,"no",""
"SELE",7,2,0.339160997833261,"no",0.00484369320393368,0.116220621352567,-0.0925022899117045,0.136573324192915,5,2,0.769461037991864,"no",""
"NSF",4,5,0.340701674034411,"no",-0.460908225800526,0.262890325122103,-0.378027282606457,0.184863758444107,3,4,0.485374078639021,"no",""
"IGSF9",7,2,0.347345354582633,"no",-0.0351514644393109,0.121440775652421,-0.101662761535686,0.0370524618694727,5,2,0.523799673199088,"no",""
"ELF3",6,3,0.352386380896624,"no",0.111374583424483,0.0993496478201308,0.207960073550503,0.119297567302204,4,3,0.346757907364277,"no","BLCA_LoF,CH_LoF"
"NFASC",6,3,0.352410263395746,"no",0.168339595089381,0.04364590398196,0.27540230703004,0.0952581224656615,4,3,0.399152034979713,"no",""
"LMX1A",6,2,0.353590465455585,"no",-0.0485953905864231,0.249255257588368,-0.48094823675684,0.0581632073302645,5,2,0.59835604655798,"no",""
"TWIST1",7,2,0.3559016116851,"no",-0.0394760914074782,0.176463855970685,-0.0467409589171705,0.0193375829089809,5,2,0.93596975942989,"no",""
"GPR89A",6,3,0.356238498374997,"no",NA,NA,NA,NA,0,0,NA,NA,""
"GPR89B",6,3,0.356238498374997,"no",NA,NA,NA,NA,0,0,NA,NA,""
"GPR89C",6,3,0.356238498374997,"no",NA,NA,NA,NA,0,0,NA,NA,""
"CFHR3",3,6,0.356550151325561,"no",-0.0947755644166978,0.115746534934073,0.113145103912287,0.238782982182743,2,5,0.312151335074338,"no",""
"ZBTB37",7,2,0.358716543567836,"no",-0.0707136165891553,0.136238116522652,-0.164562206279379,0.033905974994434,5,2,0.372911149790032,"no",""
"KLHL20",7,2,0.359917642761731,"no",-0.0706303911192727,0.13452186901784,-0.283036497961835,0.109352102640648,5,2,0.464898526289688,"no",""
"ARL8A",6,3,0.360850510609795,"no",0.043901982873202,0.174084965517563,-0.0373280559055435,0.11097320609166,4,3,0.464401154615754,"no",""
"RALGPS2",7,2,0.361137932571416,"no",-0.0809431122989479,0.0995711872049986,-0.380007944855708,0.343474473572087,5,2,0.100640722903447,"no",""
"IKBKE",6,3,0.363308498666521,"no",-0.122344033428598,0.0390960390517521,-0.169755267933331,0.262109624064207,4,3,0.427393763158619,"no",""
"CA14",6,3,0.364056595775241,"no",-0.0962965478036827,0.249215075513212,0.00628197600365012,0.0302387757329972,4,3,0.605403859593564,"no",""
"PMVK",7,2,0.365836012368642,"no",-0.0647855007489382,0.143378155553354,-0.135287038882588,0.181884463187012,5,2,0.573957348089204,"no",""
"HDGF",7,2,0.366301556531229,"no",-0.0318673136390183,0.158546525338236,0.0922391362234729,0.0231319524276171,5,2,0.452182845071697,"no",""
"OLFML2B",7,2,0.369978965101333,"no",-0.196568394786471,0.173229157862828,-0.500428378316131,0.173769746405062,5,2,0.655925884809445,"no",""
"ESRRG",6,3,0.371442659466373,"no",0.0149063749632711,0.316218748199904,-0.123768907065171,0.18018107189701,4,3,0.111749183285219,"no",""
"LEFTY2",6,3,0.373582203524434,"no",-0.0197487338376269,0.300252673404092,-0.429428734412853,0.011534469429178,4,3,0.527075697357099,"no",""
"UHMK1",7,2,0.383367811366267,"no",0.0761518995814135,0.235386206607584,0.192526777062665,0.073354178060792,5,2,0.275198503256441,"no",""
"PGBD5",6,3,0.384260524747509,"no",0.127963569698274,0.0761236961800885,0.11177859136884,0.1425254111626,0,0,NA,NA,""
"PARP1",6,3,0.385414113429441,"no",0.0211420719272202,0.324790782750219,0.0600521079776796,0.173466224913125,4,3,0.322737122240753,"no",""
"OR2L2",5,3,0.387779362960719,"no",0.0315769591177478,0.14943689485203,-0.0333208417896473,0.129453258406013,3,3,0.389959718977152,"no",""
"RAB13",7,2,0.38879257698426,"no",-0.391190367065106,0.265768379401885,-0.237867695074688,0.284085884036776,5,2,0.360481189287705,"no",""
"DUSP23",7,2,0.38996962021664,"no",-0.0478134887883842,0.196710205392193,0.0881282422563314,0.0667729464958646,5,2,0.505528881386183,"no",""
"RGS2",6,3,0.392207444569888,"no",0.0434248706545008,0.238443401919705,0.113072802052678,0.154415984205159,4,3,0.28597861179746,"no",""
"DYRK3",6,3,0.395146196932147,"no",-0.0220919512941477,0.203992697577067,-0.219600181163993,0.37796792901624,4,3,0.579431191355134,"no",""
"CHD1L",5,3,0.397619839534363,"no",-0.13395134940574,0.28117002786955,-0.0383733766930441,0.14258040484127,3,3,0.541563765876902,"no",""
"ALDH9A1",7,2,0.397841838182538,"no",-0.0314919229748155,0.0677086291673059,-0.201000029549737,0.191502588313359,5,2,0.517649113844362,"no",""
"MAP1LC3B2",7,2,0.40276037679186,"no",-0.0620921583575701,0.254524618769066,0.00754400254352899,0.226777568144154,5,2,0.475626530402745,"no",""
"PYGO2",7,2,0.4057189671598,"no",-0.145256727185169,0.162524609334876,-0.411645629129568,0.0110073020087466,5,2,0.408833506910343,"no",""
"TDRD5",7,2,0.407112582640856,"no",-0.0210394026301773,0.225754257846995,-0.151333917323538,0.14701545015588,5,2,0.362208155080285,"no",""
"SLC35F3",4,3,0.409197759599567,"no",-0.177007027069647,0.118446207668969,-0.0926837689055537,0.199059421839993,2,3,0.462955810752451,"no",""
"SCCPDH",5,3,0.410713777901038,"no",NA,NA,NA,NA,3,3,0.545344528305998,"no",""
"C1orf186",6,3,0.41314187834844,"no",-0.271615747414284,0.183918417650156,-0.170147170953605,0.140791723333347,0,0,NA,NA,""
"ATF6",7,2,0.414060943929722,"no",0.141092467247404,0.32224451061741,0.195207887883683,0.180162956658943,5,2,0.818452875054978,"no",""
"UBE2Q1",7,2,0.416742155497524,"no",-0.0834501692908922,0.15145347492808,-0.0385906455920615,0.180409646487779,5,2,0.204386291099337,"no",""
"ADORA1",6,3,0.416868203619473,"no",-0.0498514911213453,0.246939309570015,0.125601601761519,0.0967124120637146,4,3,0.414139662512729,"no",""
"SLAMF9",7,2,0.419548138755326,"no",-0.00516170012027619,0.212812557270495,0.0827378048600428,0.110227408513798,5,2,0.503147695874164,"no",""
"NSFP1",4,5,0.42200897317935,"no",0.1336891888705,0.27092103255539,-0.0251402145253286,0.173814327988016,0,0,NA,NA,""
"PEA15",7,2,0.422172018298736,"no",0.00565747833731137,0.0969994436627762,0.044247876240859,0.0116476801339906,5,2,0.642451022439248,"no",""
"DDX59",6,3,0.425045360644051,"no",-0.202519555167522,0.152718310370603,-0.308773629584993,0.163422092965233,4,3,0.538791218653005,"no",""
"SH2D2A",7,2,0.427094086380797,"no",-0.00987053279994555,0.40193275908978,-0.450510082855629,0.126789500730096,5,2,0.461164100937486,"no",""
"NMNAT2",7,2,0.428111647014437,"no",-0.194183805721767,0.166280541694368,-0.150747981158521,0.122789852779358,5,2,0.614032385922838,"no",""
"THEM4",6,3,0.430127762195185,"no",-0.0169760911972801,0.193523266519601,-0.0146630554422521,0.0454233617654932,4,3,0.313225254588443,"no",""
"C4BPA",6,3,0.432345355854478,"no",0.0283329888740187,0.171900929975154,0.0120535005377473,0.0899343411282694,4,3,0.535294692797209,"no",""
"FAIM3",6,3,0.432420991575731,"no",NA,NA,NA,NA,0,0,NA,NA,""
"RNF2",7,2,0.433225265781943,"no",-0.0349508732112911,0.209024731946838,-0.444851787540393,0.325196937329466,5,2,0.281125896562384,"no",""
"S100A2",7,2,0.433290780177361,"no",-0.0318564757787568,0.174440886827984,-0.0974973992143591,0.0998669842959849,5,2,0.424186010102104,"no",""
"RAB7L1",6,3,0.438125433963014,"no",NA,NA,NA,NA,0,0,NA,NA,""
"CES1",7,2,0.442489635147544,"no",0.023378440411327,0.170862877523515,0.329030579667708,0.0707785855564175,5,2,0.28222461933444,"no",""
"SPRR1A",7,2,0.442799650831605,"no",-0.427068406560383,0.178720636094553,-0.30010978475779,0.241903985109537,5,2,0.464107769262472,"no",""
"SETDB1",6,3,0.443259758125036,"no",-0.346643149050258,0.211201920308695,-0.0139902844469562,0.169181502954843,4,3,0.556074713160341,"no","CLL_Act,HC_Act,MESO_Act"
"RGPD4",5,3,0.444856893531723,"no",0.414983320448354,0.486840407520563,0.00256279264627015,0.29379186063938,4,2,0.522051800078593,"no",""
"OR13G1",5,3,0.445751170124703,"no",0.060873095855538,0.174356280450339,0.0996059218195207,0.0410839894776795,3,3,0.420657153678173,"no",""
"CR1",6,3,0.446907360679187,"no",-0.0633178482868465,0.232849232201684,-0.0833847188497772,0.21904967407031,4,3,0.652414789380518,"no","AML_ambiguous,MM_ambiguous"
"SF3B4",6,3,0.448656695391737,"no",-0.840574344387726,0.5313169233726,-0.574513241578221,0.160631654502351,4,3,0.506360197525902,"no",""
"IVNS1ABP",7,2,0.452040339057209,"no",-0.0143087638868911,0.199279949727278,0.0999845067759338,0.0105759274014722,5,2,0.603979122168333,"no",""
"KIF21B",6,3,0.452158167072608,"no",-0.104917567779668,0.308198855584391,0.0630644178173532,0.110821764081086,4,3,0.558795236249986,"no",""
"IVL",7,2,0.457869597493407,"no",0.0310122025602678,0.128944469876613,0.114573138926969,0.0951878589820127,5,2,0.315308876866938,"no",""
"C1orf101",5,3,0.45806975875139,"no",NA,NA,NA,NA,0,0,NA,NA,""
"DUSP10",6,3,0.460188885694511,"no",0.119696579701524,0.146030582200234,0.0763551307152325,0.170887840219519,4,3,0.26103006421986,"no",""
"LHX4",7,2,0.460400427200312,"no",-0.103504210533856,0.168596426173147,0.0348662013217368,0.0791704854389502,5,2,0.337757514474149,"no",""
"RAB3C",5,3,0.465385205903331,"no",0.132422046549381,0.0858597581986967,-0.074315375613756,0.298130664416202,3,3,0.485269020859707,"no",""
"TRIM46",7,2,0.466715469768043,"no",0.19420358124859,0.187112996217771,0.120339225090536,0.0730480994120815,5,2,0.305390769133712,"no",""
"DDX51",7,2,0.467207437382312,"no",-0.170944553742569,0.369351768097766,-0.213111476835501,0.257771818421958,5,2,0.4966059682082,"no",""
"WDR26",6,3,0.467292192421177,"no",-0.3745616480435,0.261951047712052,-0.28191494896112,0.0672836751770705,4,3,0.621930667171615,"no",""
"KCNJ10",7,2,0.470406431046834,"no",-0.122381620409679,0.146000502489336,-0.240310424975023,0.201146386871014,5,2,0.204924477175759,"no",""
"S100A16",7,2,0.471201755960529,"no",0.302853393620232,0.226002853224788,0.0397455388378846,0.0747001768014253,5,2,0.408299911300528,"no",""
"MARK1",6,3,0.477569383007519,"no",-0.176107838156609,0.17512261771274,-0.090523282400843,0.491455762648092,4,3,0.180222153493878,"no",""
"LGR6",6,3,0.478156409970725,"no",0.0189908154650539,0.247814307814236,0.092696221253045,0.115075016368147,4,3,0.567492606845544,"no",""
"SMYD2",6,3,0.478513752755695,"no",0.0580965057537303,0.144151136963509,-0.0529621455615445,0.172343322264982,4,3,0.481255957180523,"no",""
"HSD11B1",6,3,0.480785802624802,"no",-0.016759895815063,0.0914306303828252,-0.179685308282269,0.0350930723601755,4,3,0.679215667143556,"no",""
"TNFSF4",7,2,0.484984149521941,"no",-0.184904075910728,0.237853695893881,-0.00974358070106415,0.0690764087662298,5,2,0.35557293578068,"no",""
"POLE",7,2,0.485335179433341,"no",-0.927158673002464,0.631232066560017,-0.528298274141015,0.301565216458253,5,2,0.499863142297015,"no","CESC_ambiguous,SBCC_ambiguous,UCEC_ambiguous"
"PIK3C2B",6,3,0.48857609224698,"no",-0.225450632863532,0.291612782278025,-0.385531765707487,0.215642410622079,4,3,0.735020649209619,"no",""
"C1orf204",7,2,0.49270904738676,"no",NA,NA,NA,NA,0,0,NA,NA,""
"OR1C1",4,3,0.492858506575093,"no",-0.11671341719579,0.19880537229918,-0.0883884904254857,0.184320524871771,2,3,0.593830280264531,"no",""
"ANKLE2",6,2,0.493360854525227,"no",-0.0281378149683622,0.26445061835028,-0.0389017329921058,0.0928969409595102,4,2,0.503113880602892,"no",""
"PRCC",7,2,0.494313310800917,"no",-0.0769656721193347,0.180218337189875,-0.0141768407882025,0.130935347748128,5,2,0.481311803476826,"no",""
"OR2T33",5,3,0.495518090126049,"no",-0.0688601713358375,0.140285689342313,-0.0524773835324456,0.310421840666516,3,3,0.664914577162148,"no",""
"OR2T12",5,3,0.495518090126049,"no",-0.0938519946651256,0.192942562736122,-0.0305920847256626,0.100636621617105,3,3,0.15117965813135,"no",""
"OR2T8",4,3,0.497105318081352,"no",-0.0312118020353439,0.155601295217739,-0.00346166404839528,0.521570184069331,3,3,0.752403316527418,"no",""
"SIRPB1",5,4,0.500040771397234,"no",-0.0454324076834694,0.207828060311171,0.00796555155442168,0.148590541330931,4,3,0.512210255100919,"no",""
"KCTD3",6,3,0.501559165100361,"no",-0.13226861631627,0.244089918041641,0.0553684989810952,0.108414977927896,4,3,0.402732076483063,"no",""
"OR10J1",7,2,0.501661438913922,"no",0.0426936641685185,0.0807336457948168,0.20242159645593,0.145509114636481,5,2,0.612743377486199,"no",""
"FGF14",7,2,0.504585482339348,"no",-0.173450062612922,0.131220743234332,0.055557477461634,0.0250985042820085,5,2,0.407926490900552,"no",""
"RFX5",6,3,0.509660841594064,"no",0.0488267709592939,0.402876965548588,-0.0688290831007165,0.143628248305843,4,3,0.369714036625053,"no",""
"GJA8",6,3,0.509711947630971,"no",-0.131375348212539,0.281156919099481,-0.0340680496851801,0.175039162440372,4,3,0.840642415238952,"no",""
"NRBP1",6,2,0.51023017357652,"no",-0.0277300820319364,0.359471708944897,0.0372022328526413,0.0606312262895989,4,2,0.474773303147234,"no",""
"C1orf95",6,3,0.512445880508259,"no",NA,NA,NA,NA,0,0,NA,NA,""
"MIR205",6,3,0.516098756475354,"no",0.0149537235988385,0.146479644755356,-0.0200612588771213,0.28417985328948,0,0,NA,NA,""
"OR2B11",5,3,0.516703698651396,"no",-0.0670524443888776,0.180649055662028,-0.050725947260794,0.0622808194046716,3,3,0.376290617745479,"no",""
"SDHC",7,2,0.522175789601562,"no",0.00754139375361876,0.154973157325483,0.0407156639102295,0.0295462688655353,5,2,0.614032385922834,"no",""
"NVL",6,3,0.523400386204865,"no",-0.39981953827265,0.0539882502837628,-0.385984396919335,0.109241878852487,4,3,0.511040405438081,"no",""
"ARHGAP30",6,2,0.523953097383672,"no",0.0808105896493913,0.198357912594514,0.0865636695168662,0.0930167609105068,4,2,0.248514831894537,"no",""
"TDRKH",6,3,0.525798714421457,"no",0.141554485201108,0.269731852542587,0.0596528521392481,0.0535801721568446,4,3,0.369400315555677,"no",""
"BATF3",6,3,0.531280796759405,"no",0.0379694926090542,0.0826768818900086,0.107392441688362,0.0697168042309955,4,3,0.350830137544743,"no",""
"SUSD4",7,2,0.53347373486145,"no",-0.0704775796226014,0.261223148752882,-0.113862293082389,0.0245778804451343,5,2,0.23499651698451,"no",""
"OR2T34",2,6,0.536087313962693,"no",NA,NA,NA,NA,2,4,0.582000587165405,"no",""
"PVRL4",7,2,0.537303419507913,"no",NA,NA,NA,NA,0,0,NA,NA,""
"WSB2",7,2,0.539930186120708,"no",-0.117959236379125,0.27062592084176,-0.281441526357882,0.331094118206437,5,2,0.241448750030588,"no",""
"CREB3L4",7,2,0.541120160891789,"no",-0.078491766027604,0.230884676384078,-0.0420444219973209,0.0403508965112023,5,2,0.693616000543729,"no",""
