"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"HSPE1-MOB4",9,1.8544055180314e-12,"yes",0.216243088576341,0.490459086400569,0,NA,NA,""
"TP53I3",7,1.07980291375043e-11,"yes",0.195865773772477,0.125448721265231,5,0.999505604568689,"no",""
"COPS8",9,1.6994622376032e-09,"yes",-0.472100166290628,0.440017701364607,7,0.999999962098776,"no",""
"BTF3",9,3.09955971999898e-09,"yes",-0.340762904049227,0.21280392932872,7,0.999956931332897,"no",""
"WDR12",9,3.42407147080337e-09,"yes",-0.578461611549471,0.206130223440159,7,0.999999996901356,"no",""
"SNRPB2",9,1.28527208875795e-08,"yes",-0.162668031472588,0.194463254276722,7,0.702937859066584,"no",""
"DDX19B",9,1.64507918398726e-08,"yes",-0.625571325868504,0.312082221185988,7,0.999982059496653,"no",""
"CDC40",9,1.9623578983996e-08,"yes",-0.711579458749028,0.35266486795478,7,0.999999248790409,"no",""
"MAP1B",8,2.10753215990067e-08,"yes",0.204272439226837,0.263172096091603,6,0.095735817210486,"no",""
"TMEM44",9,2.36180197621394e-08,"yes",0.126559053225156,0.209759260957072,7,0.96529685367258,"no",""
"ATP6V1B2",8,2.94950768253699e-08,"yes",-0.353313896204276,0.416312483392253,6,0.999999999952537,"no",""
"SP3",9,5.1118239863257e-08,"yes",0.269359335826721,0.274752697873033,7,0.879996067823482,"no",""
"RGPD1",8,5.66875991703242e-08,"yes",NA,NA,6,0.111255479111828,"no",""
"RGPD2",8,5.66875991703242e-08,"yes",NA,NA,6,0.997827852712551,"no",""
"RGPD5",8,5.66875991703242e-08,"yes",NA,NA,0,NA,NA,""
"RGPD6",8,5.66875991703242e-08,"yes",NA,NA,0,NA,NA,""
"WWTR1",9,1.37100234165466e-07,"yes",0.160152846512718,0.163901245184574,7,0.99956498039844,"no",""
"CAPZA2",9,2.21137801847959e-07,"yes",0.198341508772634,0.248735921068195,7,0.000354705282683776,"no",""
"MASP1",9,2.8605674573523e-07,"yes",NA,NA,7,0.510774138234198,"no",""
"UBA3",8,2.86990775477669e-07,"yes",-0.15151207713482,0.207970609460646,6,0.999999384454545,"no",""
"NT5E",9,3.77858800804098e-07,"yes",0.0472962319354441,0.201750848247341,7,0.111585877820997,"no",""
"SART3",9,6.15338621168249e-07,"yes",-0.358499546249524,0.25197510007719,7,0.99999984314255,"no",""
"F11R",7,6.63720341242957e-07,"yes",0.0319747885356919,0.18226015438303,5,0.879440609793079,"no",""
"MKI67IP",8,1.29889527766824e-06,"yes",NA,NA,0,NA,NA,""
"WDR70",8,1.42240691791695e-06,"yes",-0.604921454438008,0.186570598098426,6,0.999997412289119,"no",""
"WASL",9,1.49863399045991e-06,"yes",0.0432219147614296,0.303614918078889,7,0.0381420517758925,"no",""
"NNMT",8,1.51403610104683e-06,"yes",0.15068005572118,0.0816086658400532,6,0.0288721101382241,"no",""
"PAK1IP1",9,1.78567116571049e-06,"yes",-0.304874098343998,0.315641482145031,7,0.999999999664669,"no",""
"PRPF4",8,1.88005493251264e-06,"yes",-0.579205144347372,0.568787757167766,6,0.999999336747773,"no",""
"RGPD3",6,1.96682075548349e-06,"yes",-0.430146772375614,0.13063956715929,4,0.000164688396388946,"yes","CM_ambiguous,THCA_ambiguous"
"NUP43",9,2.68656109525534e-06,"yes",-0.157511305812235,0.188453206757947,7,0.999999999976835,"no",""
"ALX1",9,2.75174141395329e-06,"yes",0.0852443577809784,0.227329495529919,7,0.824290194667856,"no",""
"GPR89A",6,3.07286979517318e-06,"yes",NA,NA,0,NA,NA,""
"GPR89B",6,3.07286979517318e-06,"yes",NA,NA,0,NA,NA,""
"GPR89C",6,3.07286979517318e-06,"yes",NA,NA,0,NA,NA,""
"RGPD8",6,3.21123673674428e-06,"yes",0.80090132632164,0.231696651716109,0,NA,NA,""
"RBFOX3",8,3.26494787994402e-06,"yes",-0.0207478172611004,0.152637573702972,6,0.930164985553502,"no",""
"METTL2B",9,3.66651491845449e-06,"yes",0.00538995279783987,0.133527057585187,7,0.998923087743123,"no",""
"UBE2I",9,3.77879989355012e-06,"yes",-0.460517231914575,0.414950600065982,7,0.999999962254334,"no",""
"DARS",8,3.96916408740289e-06,"yes",-0.684899347103594,0.387995027156523,6,0.999999936671353,"no",""
"MED19",9,4.30645731419599e-06,"yes",-0.160785215565019,0.09595847626542,7,0.999999824342356,"no",""
"CASP8AP2",9,4.7995276651891e-06,"yes",-0.188216138898088,0.200271009684763,0,NA,NA,""
"SNAI2",9,4.91865502239008e-06,"yes",-0.141232870869649,0.218937772371035,7,0.17361878092634,"no",""
"ATP1A1",9,5.0988214121972e-06,"yes",-0.044937125020104,0.165711226598752,7,0.999996750935039,"no",""
"RGPD4",5,6.10812296109042e-06,"yes",0.414983320448354,0.486840407520563,4,0.955593180482825,"no",""
"DDX50",9,6.73825865615818e-06,"yes",0.050773478410037,0.159574841153509,7,0.961541673948926,"no",""
"FIGLA",9,7.10066303488688e-06,"yes",0.00425130348904186,0.357638146386391,7,0.974595234379612,"no",""
"PABPN1",9,7.42222053551345e-06,"yes",-1.16833882727505,0.30164493494487,7,0.999999950341296,"no",""
"ATRIP",8,7.56766366727391e-06,"yes",-0.0526207247590168,0.233378382865246,6,0.999990550494346,"no",""
"FTSJ3",8,8.02650557085727e-06,"yes",-0.653383070697825,0.172303055123293,6,0.999921195206907,"no",""
"DAPK3",9,8.09921028244176e-06,"yes",-0.173285210050488,0.205019799190525,7,0.101246319889656,"no",""
"RNF20",8,8.23135627936455e-06,"yes",-0.245545931646059,0.43515232823668,6,0.988388502161546,"no",""
"PPP2CA",8,8.43454201260307e-06,"yes",-0.13812552094388,0.179724898425863,6,0.999998767445846,"no",""
"WDR3",9,9.01800212826931e-06,"yes",-0.550161575194829,0.196635546575681,7,0.999999938475659,"no",""
"LHX3",8,9.56625255565946e-06,"yes",0.247231991714221,0.113872646643319,6,0.498479055622878,"no",""
"RANBP2",8,1.02761151870023e-05,"yes",-0.519921547488414,0.174883708831157,6,0.99991106827175,"no","HC_LoF,NB_LoF,NSPH_LoF,PCPG_LoF,PRAD_LoF,RCCC_LoF"
"NAA15",8,1.08054556416937e-05,"yes",-0.352129930266702,0.204408118136522,6,0.99999985424193,"no",""
"KIF5A",9,1.0925366955461e-05,"yes",0.0766018249650398,0.0956675426157638,7,0.47510841762843,"no",""
"NFE2L2",9,1.22798514254896e-05,"yes",0.0857351434441777,0.0831581894520208,7,0.904759613604274,"no","BLCA_Act,CESC_Act,ESCA_Act,HC_Act,HNSC_Act,LUSC_Act,RPC_Act,UCEC_Act"
"RBMXL1",9,1.2500380456304e-05,"yes",-0.272180122123885,0.049572023162769,7,0.99999810782096,"no",""
"CEACAM1",9,1.3255742147722e-05,"yes",-0.012686748096177,0.121839880096771,7,5.62616645258807e-05,"yes",""
"CYP2J2",9,1.33610884720525e-05,"yes",-0.0861825167256987,0.305640072893896,7,0.590137425468199,"no",""
"CTSB",9,1.38066912054313e-05,"yes",0.00952969175888704,0.173066951655528,7,0.00213160795004541,"no",""
"GABARAPL2",9,1.41366813487531e-05,"yes",0.264746835456768,0.249032680917247,7,0.00422208989067596,"no",""
"RRAS",8,1.56604460135323e-05,"yes",-0.0618621852728804,0.243573854766782,6,0.87744769960596,"no",""
"YME1L1",8,1.59515316546788e-05,"yes",0.0819870498286415,0.130457945547936,6,0.981736122801919,"no",""
"COPS3",9,1.62100184524228e-05,"yes",-0.527591873939876,0.40808187134168,7,0.999999985881108,"no",""
"KLRG2",9,1.62486850608934e-05,"yes",0.0761787316461291,0.060027780455805,7,0.12946240562512,"no",""
"CRSP8P",9,1.80545903175622e-05,"yes",-0.168075070310419,0.436647849757925,0,NA,NA,""
"MED27",9,1.80545903175622e-05,"yes",-0.217120248574454,0.139177313177475,7,0.999990458008213,"no",""
"RNF40",9,1.81184534416845e-05,"yes",-0.170311472381567,0.3116667621116,7,0.999985035807696,"no",""
"TTL",9,1.83327834250013e-05,"yes",-0.0384443107255261,0.295970109319719,7,0.745956476036959,"no",""
"ILF3",8,2.13396946925348e-05,"yes",-0.341446839099135,0.402707215519348,6,0.999999501148162,"no",""
"UBE2G1",9,2.16791585523346e-05,"yes",0.108901484646991,0.140759941210134,7,0.814873607777674,"no",""
"WDHD1",8,2.18067559423218e-05,"yes",-0.0458848299252236,0.0750354993908688,6,0.999999889123381,"no",""
"GMNN",9,2.50414747199335e-05,"yes",-0.110945335405669,0.0561394298069973,7,0.961838240429767,"no",""
"ZFP36L2",7,2.62467918707987e-05,"yes",0.0756907393648201,0.140035654086643,5,0.955569154453994,"no",""
"GLRB",8,2.65651679179912e-05,"yes",0.147482295905398,0.344780717893195,6,0.169375958203195,"no",""
"SBDS",9,2.80947337333304e-05,"yes",0.00551576375949758,0.323683418307763,7,0.999999999994748,"no",""
"SBDSP1",9,2.80947337333304e-05,"yes",-0.255252654995092,0.301027114237869,0,NA,NA,""
"SKIV2L2",9,3.46567171549683e-05,"yes",-0.577667484015164,0.182458977139183,0,NA,NA,""
"KCNE3",9,3.46756939125781e-05,"yes",-0.0152341887006603,0.262227022957754,7,0.122254346254437,"no",""
"CCNB1",9,3.51531234062952e-05,"yes",-0.160696102638675,0.303783855928109,7,0.999994633226559,"no",""
"PPP1CC",9,3.51723414558913e-05,"yes",-0.151864532794076,0.299773079454964,7,0.97066713060158,"no",""
"NRG2",9,3.77311897974408e-05,"yes",-0.0679060925315803,0.129829905360186,7,0.352931304570711,"no",""
"AK1",9,3.8892562885362e-05,"yes",-0.0197710713837815,0.163115502406832,7,0.989314143624051,"no",""
"NEDD8-MDP1",9,3.89556660561619e-05,"yes",-0.313077958998879,0.447759249766248,0,NA,NA,""
"FBXO5",9,4.14887808751763e-05,"yes",-0.373054747058112,0.177756063678825,7,0.999999877767537,"no",""
"TFRC",9,4.57692155938494e-05,"yes",-0.478047642522283,0.300645317368818,7,0.999997075608039,"no",""
"RPS6KA4",9,5.29819599925929e-05,"yes",-0.00176935665984482,0.342001502413733,7,0.337703661947308,"no",""
"MYC",8,6.35262568634554e-05,"yes",-0.0648249298692186,0.178955231159592,6,0.999984954731539,"no","AML_Act,BLY_Act,LY_Act,NHLY_Act"
"USP5",8,6.41846952723624e-05,"yes",-0.373236274936664,0.42360877048335,6,0.999999785095248,"no",""
"CDC25B",9,6.43378755272872e-05,"yes",0.0320864110004806,0.266525319818279,7,0.939353858854224,"no",""
"ATP6V1G2-DDX39B",9,6.50646609132721e-05,"yes",-0.403876443092565,0.317245695526441,0,NA,NA,""
"DDX39B",9,6.50646609132721e-05,"yes",-0.00415909711984406,0.209200691900679,7,0.992717095811378,"no",""
"MMS22L",9,7.55396320789581e-05,"yes",-0.576159000509537,0.364274430993134,7,0.999999999999832,"no",""
"WDR74",9,7.73787303568474e-05,"yes",-0.395947487941952,0.242713004108593,7,0.999999999831295,"no",""
"GNL3",7,8.40942159339164e-05,"yes",-0.429452574554717,0.304184903998936,5,0.999876072823272,"no",""
"OTX1",9,8.71408935697593e-05,"yes",-0.0140627881324784,0.221075134811724,7,0.999878947184325,"no",""
"GABRA2",9,8.73131755790846e-05,"yes",0.0274937986395443,0.267575977876286,7,4.6599057620389e-06,"yes",""
"GNL2",9,9.35826462133971e-05,"yes",-0.429266217275563,0.164702553875848,7,0.999999994216794,"no",""
"HNF4G",9,9.36285010924021e-05,"yes",0.09682043064682,0.162689250549735,7,0.0263782722246201,"no",""
"NFYB",9,9.92297350561611e-05,"yes",-0.0409567503077888,0.166092912247052,7,0.999999286265164,"no",""
"POLG",9,0.000100345977870342,"yes",-0.0279477670847649,0.288868359083126,7,0.999970086274751,"no",""
"SUFU",9,0.000105788979235966,"yes",0.0215662159430936,0.181352567420971,7,0.0385774520735425,"no",""
"ABCF1",9,0.000107539573259263,"yes",-0.194107115877676,0.156269271569577,7,0.999999609776135,"no",""
"CDK1",9,0.000108895555500421,"yes",-0.871300781831428,0.386226782876137,7,0.999999999999995,"no",""
"TNFRSF13C",8,0.000110861388900485,"yes",0.212213149700593,0.432581703655319,7,0.0181414603881511,"no",""
"DDX56",8,0.000114224567684729,"yes",-0.434780804244817,0.56829737963041,6,0.99999999986853,"no",""
"SREBF2",8,0.000121155626887748,"yes",0.250529508052941,0.153906408342802,7,0.569436169603649,"no",""
"NAE1",9,0.000122088837269829,"yes",-0.121526554420913,0.268044547399543,7,0.999999962871105,"no",""
"USP10",8,0.000129331012487355,"yes",0.120413968781007,0.253895558562489,6,0.999493442786586,"no",""
"ADSL",8,0.000130215423035818,"yes",-0.110719324963498,0.137949111774906,7,0.999999713873868,"no",""
"PSMD14",8,0.000134717310732113,"yes",-0.639731347426282,0.327698381451264,6,0.99999999999988,"no",""
"NACA2",8,0.00013870444282571,"yes",0.223404303314419,0.278633674782808,6,0.960601967167618,"no",""
"ACTG1",8,0.000142498820315251,"yes",-0.69667494369666,0.118734506685696,6,0.990713790090167,"no",""
"LRFN2",9,0.000147294040883317,"yes",-0.165242030152779,0.356199103971725,7,1.39968789929501e-05,"yes",""
"DDX47",8,0.0001513698211284,"yes",-0.680387600972072,0.315013593327836,7,0.999999998734814,"no",""
"CEL",9,0.000152233133118629,"yes",-0.0681967794792001,0.126908982818033,7,0.0876405489338185,"no",""
"ARID4B",5,0.000153141237338894,"yes",0.106750046504719,0.108098182285577,3,0.0483739544352734,"no",""
"RDH12",9,0.000156882966186322,"yes",0.13813186669033,0.150652507409908,7,2.81863687945361e-09,"yes",""
"ALG8",9,0.000163303401136017,"no",-0.0144507250867799,0.26091046610591,7,0.999884342047073,"no",""
"ITGA3",8,0.000164448692788643,"no",0.147290112101737,0.132101280831069,6,0.759737843520932,"no",""
"TEAD1",8,0.000168594492946483,"no",0.118169876024218,0.164345078358415,6,0.913927385648913,"no",""
"INTS4",9,0.000176524568566205,"no",-0.600859804273926,0.441420759030813,7,0.999999992470445,"no",""
"ZBTB2",9,0.00017895365398668,"no",0.0586324852492168,0.180652066236863,7,0.951192359737547,"no",""
"DDX27",9,0.000180425275129958,"no",-0.64701204355395,0.167250682496025,7,0.999999787803052,"no",""
"UBL5",9,0.000186166292381773,"no",-0.890443623063345,0.24025506451509,7,0.99999999999701,"no",""
"TMEM65",8,0.000191106303784494,"no",-0.111946811670858,0.196369212019872,6,0.000986922172968696,"no",""
"ACOT11",9,0.000194949438361625,"no",-0.154885435988613,0.196247558356253,7,0.286127613814746,"no",""
"CLNS1A",9,0.000198314212891515,"no",-0.320961031686005,0.170614228192272,7,0.999999999973951,"no",""
"ENG",9,0.000206766928426916,"no",0.0600664381956842,0.228355894398518,7,0.203435609933119,"no",""
"ECI2",9,0.000208719171460592,"no",-0.0869677713553247,0.150403553121683,7,0.0564128575796407,"no",""
"BIRC6",6,0.00020951365752464,"no",0.00353862405655505,0.0924945189942561,4,0.584150966767593,"no","BLCA_ambiguous,CH_ambiguous,COREAD_ambiguous,DLBCL_ambiguous,ESCA_ambiguous,HC_ambiguous,HNSC_ambiguous,MGCT_ambiguous,NHLY_ambiguous,PAAD_ambiguous,PCPG_ambiguous,UCEC_ambiguous"
"TLN1",8,0.000218768542019188,"no",0.0717034635288966,0.206575678854819,6,0.999974764704555,"no",""
"CLCA2",9,0.000222847900917533,"no",0.176926718988788,0.347724432490768,7,0.257781409294371,"no",""
"VPRBP",8,0.000235752927527977,"no",NA,NA,0,NA,NA,""
"PPP1CB",8,0.000235867622508601,"no",-0.135653618033257,0.315742053626933,6,0.999928902693252,"no",""
"WDR26",6,0.000239795875242255,"no",-0.3745616480435,0.261951047712052,4,0.998598697012991,"no",""
"ARHGAP19-SLIT1",9,0.000245036762566597,"no",0.0762712711241545,0.228238196506479,0,NA,NA,""
"NRG1",9,0.000251347716176964,"no",-0.0253484955308809,0.361694231140012,7,4.19728809486486e-08,"yes","ST_Act"
"DDX6",7,0.000257532679764583,"no",-0.250010631750972,0.323665599131996,5,0.999948789485085,"no","MBL_ambiguous"
"RPP38",8,0.00026194069685137,"no",-0.0794206891892999,0.308265379320285,6,0.99991959992935,"no",""
"RAB24",8,0.000262066452173637,"no",0.166778374592018,0.239398276134505,6,0.920344602001688,"no",""
"DDX4",9,0.000264402439415057,"no",-0.160542007376626,0.163096764774151,7,0.0212538840706015,"no",""
"WDR36",9,0.000273751559346502,"no",-0.757499902170596,0.143624662346878,7,0.055095803388489,"no",""
"CSNK1G3",9,0.000274583344681778,"no",-0.0782706611148793,0.112420532149125,7,0.000156600278327201,"yes",""
"PPP2R5B",9,0.000277212092458456,"no",0.282840594562433,0.167396168245323,7,0.989650086994901,"no",""
"DLX1",9,0.00027865531159299,"no",-0.0906152589381698,0.0899797005825163,7,0.779463301904509,"no",""
"LONP1",9,0.000279379408781644,"no",-0.277432311985611,0.27784295896985,7,0.999999998611599,"no",""
"TMED10",9,0.000281075441142753,"no",0.0755638385295846,0.19348797012749,7,0.866266930652124,"no",""
"TBL3",9,0.000282780568791052,"no",-0.530699934574715,0.235261004257851,7,0.999999890740306,"no",""
"DDX24",8,0.000283014376528112,"no",-0.170520646086286,0.344783777293838,6,0.999999831291774,"no",""
"BHLHA15",9,0.000297264236770234,"no",0.138198031140408,0.343287936797661,7,0.998107085781425,"no",""
"PRR5",9,0.000298286849653939,"no",0.0798350225556206,0.178581008679946,7,0.00193131641136413,"no",""
"HNRNPD",8,0.000303546692977941,"no",0.132088070307893,0.25088445676444,6,0.56446467786192,"no",""
"CABP5",8,0.000307863665478303,"no",0.126112557343972,0.264465910937753,6,5.72907293050484e-07,"yes",""
"PELP1",9,0.000321174875121732,"no",-0.229168768551943,0.317652331814475,7,0.999999999969746,"no",""
"HCRTR1",9,0.000321858826745514,"no",0.16050881966405,0.17196617380583,7,0.998949397216321,"no",""
"RRN3",9,0.000324469591068355,"no",0.0190058295616516,0.297536133166452,7,0.99999998679077,"no",""
"RRN3P1",9,0.000324469591068355,"no",-0.155539521964142,0.355998221276341,0,NA,NA,""
"RRN3P2",9,0.000324469591068355,"no",-0.0414395420231175,0.327633466271303,0,NA,NA,""
"STOML3",9,0.000325436156236814,"no",0.253323580419075,0.060362123461885,7,2.35225182343424e-06,"yes",""
"UPF2",9,0.000336379769215855,"no",-0.187860255946836,0.130094874863432,7,0.999999994978608,"no",""
"ARL5C",9,0.000349999094666598,"no",0.0047517457440984,0.133435751392076,7,0.869960610298657,"no",""
"MAPKAP1",9,0.000351920428011909,"no",0.053795784760218,0.1571820062306,7,0.998519539388797,"no",""
"ATP6V1A",9,0.000361364030115441,"no",-0.212474836293057,0.146850962794001,7,0.999999999735765,"no",""
"CDC20",9,0.000361819252109985,"no",-0.00382613863409096,0.151078271016503,7,0.999999999999751,"no",""
"MEP1A",8,0.00036250237376767,"no",-0.106130616238679,0.210437336752189,6,0.0078473799654416,"no",""
"QPRT",9,0.000363797735309812,"no",NA,NA,7,0.000753169737320758,"no",""
"IRF8",8,0.000371789200423134,"no",-0.0382814092548582,0.115277272150457,6,0.00464058070943862,"no",""
"PSMC4",9,0.000375086066088604,"no",-0.876794743810184,0.344854151240582,7,0.999999500896203,"no",""
"LRRC59",8,0.000375561681526304,"no",-0.0493918813245699,0.134801636299173,6,0.909735324450997,"no",""
"UTP18",7,0.000387682720101146,"no",-0.305713817577003,0.132267635094968,5,0.99992708818435,"no",""
"TTK",9,0.000416294350682578,"no",-0.514300035823274,0.288248362507164,7,0.999999738474944,"no",""
"ITGAV",9,0.000423915412972597,"no",0.208422551596503,0.364170268960428,7,0.996430266349412,"no",""
"LPL",9,0.000428828989605945,"no",NA,NA,7,1.7450066613911e-07,"yes",""
"VPS28",8,0.000437279325644968,"no",-0.412773774172718,0.262567774200663,6,0.999999467240702,"no",""
"MED30",8,0.000440238376083535,"no",-0.285015072310603,0.0774577702289633,6,0.999999999999568,"no",""
"C7",9,0.000443327193729637,"no",-0.113852117058276,0.22234031575131,7,1.89258275717918e-10,"yes",""
"DLX5",9,0.000444782290925927,"no",0.0335193473233077,0.281562113989931,7,0.837997880908911,"no",""
"LRCH3",9,0.000461444582928294,"no",0.0756865939720938,0.276844145036483,7,0.281293914970269,"no",""
"FKBP14",8,0.00046289029088864,"no",-0.042659947797666,0.243325971846691,6,0.000122379573018194,"yes",""
"PI4KAP1",8,0.000476285288285694,"no",0.117942789310805,0.306098373973138,0,NA,NA,""
"PI4KAP2",8,0.000476285288285694,"no",0.0481886684265933,0.120354006803704,0,NA,NA,""
"GPR37",6,0.000480180043228029,"no",-0.0314558669327992,0.0723890310123621,5,1.83860854319207e-08,"yes",""
"NVL",6,0.000488836320487462,"no",-0.39981953827265,0.0539882502837628,4,0.999982377613978,"no",""
"COX6C",9,0.000497029798152582,"no",-0.107590744273732,0.264315987702381,7,0.999983276973769,"no",""
"C10orf2",8,0.000526560714861457,"no",NA,NA,0,NA,NA,""
"MGP",9,0.000543426959900617,"no",0.0105296845361987,0.277938839888424,7,0.0989889790179188,"no",""
"GLTSCR2",8,0.000545349339488022,"no",NA,NA,0,NA,NA,""
"PTPRD",8,0.000545826444266817,"no",0.192265644230425,0.0917245864256893,6,0.000439712533151448,"no","BCNET_Act,BRCA_Act,CM_Act,DLBCL_Act,ESCA_Act,NSCLC_Act,PRAD_Act,VV_Act"
"DHX36",9,0.000553283205329769,"no",-0.172175281934708,0.359277858462672,7,0.999978482508257,"no",""
"SEMA3B",8,0.000553509744798508,"no",0.128218663526257,0.111734411255402,0,NA,NA,""
"GABRA6",9,0.000560164257393803,"no",NA,NA,7,0.031749735995485,"no",""
"APTX",9,0.000570513633964653,"no",0.0408629109962608,0.235066304201439,7,0.418931116042366,"no",""
"SNRPF",9,0.000592186873487499,"no",-1.39639233336954,0.12119734960878,7,0.999999999999999,"no",""
"SLC2A4RG",7,0.000592225321796813,"no",0.186121341024363,0.172282949180421,5,0.300222257996665,"no",""
"SMN1",9,0.000596654568913779,"no",NA,NA,0,NA,NA,""
"SMN2",9,0.000596654568913779,"no",NA,NA,0,NA,NA,""
"SERPINB5",8,0.000612352121177828,"no",-0.104751333917681,0.240150944010445,6,0.0613863968136275,"no",""
"ATG2B",8,0.000616054926744214,"no",-0.0076943272034967,0.193545272831611,6,0.00173004843433155,"no",""
"RHEB",9,0.000617979258121348,"no",-0.212662605629354,0.065278781137204,7,0.998421575127281,"no",""
"IL18RAP",8,0.000632145851732102,"no",0.0210524642415479,0.249817772601919,6,0.00258878250108252,"no",""
"PNPT1",9,0.000634721028360374,"no",-0.399779001467527,0.220399477915352,7,0.999999379036102,"no",""
"PA2G4",9,0.000642484710762781,"no",0.102861063094428,0.293078316852281,7,0.998656117119308,"no",""
"MICB",9,0.000677539862223631,"no",0.0564665909299072,0.208961998306006,7,0.958265904311,"no",""
"TPX2",9,0.00069380149553222,"no",-1.020426997951,0.358309200709147,7,0.999999999872731,"no",""
"PLEKHG4",9,0.000701924044682944,"no",0.051798395258147,0.291115980284824,7,0.653483600087434,"no",""
"C1QBP",9,0.000707659411179007,"no",-0.146447502574027,0.256304299462531,7,0.999964353245831,"no",""
"PPP6C",9,0.00073214339596761,"no",0.0330483001548093,0.369904707657943,7,0.999998488503291,"no","CM_LoF,SBCC_LoF"
"ANKRD20A1",9,0.000740373315131548,"no",NA,NA,0,NA,NA,""
"ANKRD20A2",9,0.000740373315131548,"no",NA,NA,0,NA,NA,""
"ANKRD20A3",9,0.000740373315131548,"no",0.0491777460811798,0.209757097780637,0,NA,NA,""
"ANKRD20A4",9,0.000740373315131548,"no",NA,NA,0,NA,NA,""
"AATF",9,0.000748972380819835,"no",-0.476860428910855,0.221067389703444,7,0.99996019067325,"no",""
"NUP54",9,0.000755914630404031,"no",-0.19372559527075,0.270483946224651,7,0.999999404269893,"no",""
"FIP1L1",9,0.000768494175147794,"no",-0.619678961946943,0.3874342706971,7,0.999999931812433,"no",""
"PPP3R1",9,0.000774704169266838,"no",0.176531957059405,0.183860537014254,7,0.0115425021937828,"no",""
"EGOT",9,0.000790875368653077,"no",0.191131744544961,0.189586719219537,0,NA,NA,""
"ZFAND4",9,0.000807034326984812,"no",0.0624000828908384,0.23467302893094,7,0.000879638428568419,"no",""
"SLC39A4",8,0.000827916806725115,"no",0.234819209402236,0.0965346823557135,6,0.00268709546058699,"no",""
"UBE2J1",9,0.000837041935345062,"no",0.0829204299835035,0.229495507065402,7,0.00925455057097058,"no",""
"ARHGAP19",7,0.000838928842040509,"no",0.0763420127424384,0.139847164105642,5,0.446217398674316,"no",""
"SSB",9,0.000843095560711937,"no",-0.36901594983297,0.209560025473181,7,0.999088043184333,"no",""
"CR2",6,0.000851784684179901,"no",0.0498704547370961,0.198606194003338,4,0.137337953826489,"no",""
"GRIK3",9,0.000870321394301987,"no",0.209167292641638,0.090561327649717,7,0.120552457482846,"no",""
"DBF4",9,0.00087724708545811,"no",-0.120633594783912,0.288736924363857,7,0.999841627393793,"no",""
"EIF2AK3",7,0.000902924934358396,"no",0.0398748136279901,0.230689074223464,5,0.0817114695404181,"no",""
"PROM1",8,0.000928919717803733,"no",0.0499203140828361,0.0875387964415393,6,3.83273659078087e-05,"yes",""
"TTC39C",9,0.000931270758391722,"no",0.121946939131002,0.110389963317845,7,0.0610398546598045,"no",""
"CYP2C8",8,0.000932336249804488,"no",0.161432485375889,0.261774309064565,6,0.204441756631788,"no","CM_LoF,MESO_LoF"
"NCBP2",9,0.000963483122490172,"no",-0.56463865685182,0.231437294972934,7,0.999999999999945,"no",""
"VMP1",8,0.000977754215973792,"no",0.0014602141299747,0.190227765681772,6,0.99999859764283,"no",""
"LDHC",8,0.000990505734653202,"no",-0.0195954188443251,0.129442963417525,6,0.19588341069138,"no",""
"CHN1",9,0.0009962969774574,"no",-0.0317053380609394,0.29732411283013,7,8.17400774533183e-06,"yes",""
"CHD6",8,0.00101357712130934,"no",0.193786970486227,0.102123409502682,6,0.93674896813351,"no",""
"DCLRE1C",7,0.00102009276133019,"no",-0.137412986992508,0.391958240776707,6,0.0256010271621516,"no",""
"ACCSL",9,0.0010236270578512,"no",-0.0307026533448432,0.240341105492324,7,0.64442519943086,"no",""
"IRF3",8,0.00107180352631242,"no",-0.0457868632856991,0.165881028039481,6,0.165585673569229,"no",""
"ZDHHC19",9,0.00107748529529794,"no",-0.199481434903435,0.320305483734141,7,0.864245959489342,"no",""
"ARNTL2",9,0.00109183188814266,"no",0.0227379881160928,0.107945931949477,7,0.0903865517380057,"no",""
"CABP2",9,0.00110148883444439,"no",0.150841286081268,0.13110423503442,7,0.720283874934664,"no",""
"GGA1",9,0.00110553455278672,"no",-0.264215478422948,0.158211092490286,7,0.788207935809691,"no",""
"DGAT1",8,0.0011092626414505,"no",-0.148214558188672,0.231119667494286,6,0.00410585873657976,"no",""
"JPH2",8,0.00111546681794661,"no",-0.15867729018502,0.30248551969935,6,0.2253561931507,"no",""
"LRRC7",9,0.00115932359742665,"no",-0.134537184045946,0.091971064553074,7,1.85675639308158e-08,"yes",""
"POLA2",9,0.0011656748008505,"no",-0.169177705780613,0.299908569386994,7,0.999999964227337,"no",""
"GPR31",9,0.001167798614784,"no",0.0714535346832707,0.165781116578509,7,0.949552164620916,"no",""
"PDE4D",9,0.00118405040545955,"no",0.0883252689322176,0.212307787345229,7,0.0554097639524235,"no",""
"KCNN2",9,0.00120006404465101,"no",-0.0560660558477203,0.282571861049595,7,0.0469534672329006,"no",""
"TTC1",9,0.001239360507722,"no",-0.814250294894965,0.359717931413113,7,0.999999135211609,"no",""
"CLK1",9,0.00125014777594656,"no",-0.0504707730120806,0.227160735030297,7,0.946043932381151,"no",""
"KIF3B",9,0.00127242662650262,"no",-0.0313602573727105,0.157438226237233,7,0.125894672293548,"no",""
