"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"RRAS",5,7.39519556702817e-12,"yes",-0.308313035423182,0.157730419828758,3,0.81417907337181,"no",""
"DARS",5,1.68996516780595e-09,"yes",-0.671273163370601,0.193329106674565,3,0.999782990363046,"no",""
"PPP1CB",4,2.01495486962244e-09,"yes",0.0458383988475775,0.151047362956609,2,0.991912203282618,"no",""
"DDX19B",5,4.89979568030208e-09,"yes",-0.581524529690494,0.189860314965427,3,0.989950802360849,"no",""
"COPS3",4,1.68719793691707e-08,"yes",-0.447422314659743,0.0957175481119205,2,0.993476817870973,"no",""
"VPRBP",4,2.11008650552458e-08,"yes",NA,NA,0,NA,NA,""
"NLE1",5,2.65398781840176e-08,"yes",-0.390810176304573,0.148747195862083,3,0.99964591362267,"no",""
"LONP1",5,5.82401682436284e-08,"yes",-0.260234059846614,0.052062332237762,3,0.999974907598874,"no",""
"UBE2I",5,8.96274703343636e-08,"yes",-0.375846313936409,0.067216743919294,3,0.999195563948969,"no",""
"OR2AT4",5,1.11414356074313e-07,"yes",0.209196849307649,0.060044468893466,3,0.0363833547042466,"no",""
"PPP2R3A",5,1.13548665692242e-07,"yes",0.125641881397752,0.108257938401172,3,0.217409655642691,"no",""
"ZFP36L2",5,2.01196611260279e-07,"yes",0.153754361780836,0.131711865236215,3,0.930007879439461,"no",""
"POU4F2",5,2.18047551348022e-07,"yes",0.153430880740998,0.0855054664880006,3,0.00328437322476738,"no",""
"CA7",5,3.32069014286063e-07,"yes",0.125640650812232,0.0615296445451125,3,0.925807264099239,"no",""
"ATP1A1",5,4.36546424453788e-07,"yes",-0.0187237248331934,0.181238302748548,3,0.999741431396969,"no",""
"COPS8",5,4.81217289904912e-07,"yes",-0.42080033125118,0.357051828532528,3,0.998916642946587,"no",""
"RACGAP1",4,5.01942652331167e-07,"yes",-0.133783697905073,0.257432287809603,2,0.998692559285308,"no",""
"SLX1A",5,5.75195524654681e-07,"yes",NA,NA,0,NA,NA,""
"SLX1B",5,5.75195524654681e-07,"yes",NA,NA,0,NA,NA,""
"YAP1",5,8.15407952270419e-07,"yes",0.0920887827013669,0.0830578955116432,3,0.860721197333059,"no",""
"WDR74",5,1.09520113977801e-06,"yes",-0.475943834322838,0.236171248129711,3,0.999952109918503,"no",""
"SNRPB2",5,1.13804001355966e-06,"yes",-0.123080026889527,0.0711027092903253,3,0.829332594537334,"no",""
"USP5",5,1.15719849280715e-06,"yes",-0.280634654939045,0.129248685987912,3,0.999993033356744,"no",""
"EPSTI1",5,1.34151005548588e-06,"yes",-0.333535954850041,0.069026186598262,3,0.982896943441962,"no",""
"DDX24",5,1.48698520774371e-06,"yes",-0.178254280828157,0.018681009855838,3,0.999761722335708,"no",""
"GAMT",4,1.60819697059278e-06,"yes",-0.000114124967020355,0.0601326558987514,2,0.137838462844121,"no",""
"F2RL2",5,2.36634593087093e-06,"yes",0.166656606769966,0.107331465272669,3,0.111797013159149,"no",""
"NACA2",4,2.68783554602248e-06,"yes",0.257036062680154,0.124983362763576,2,0.811465483680746,"no",""
"CCNB1",5,3.83754868171771e-06,"yes",-0.442013096432988,0.285186516000896,3,0.99766002238106,"no",""
"MAFF",5,4.39987188971536e-06,"yes",0.393212946014608,0.054623457518323,3,0.662797013350166,"no",""
"TNFRSF13C",5,5.54611749548073e-06,"yes",0.176319667435417,0.218166800804493,3,0.0305257562852673,"no",""
"ATP6V1G2-DDX39B",3,6.23577814107268e-06,"yes",-0.435723157935892,0.245284513645747,0,NA,NA,""
"DDX39B",3,6.23577814107268e-06,"yes",0.195569183583282,0.134898668434098,1,NA,NA,""
"RTP1",5,6.81663227419804e-06,"yes",0.0154672627074656,0.20806964223834,3,0.799214230748751,"no",""
"RBMXL1",3,6.93667945184107e-06,"yes",-0.325412404681173,0.0124286297556855,2,0.994625462289915,"no",""
"ITGAV",5,8.1774682637592e-06,"yes",0.184193044263981,0.078361942684427,3,0.97566256283293,"no",""
"XRCC5",5,9.73230458956031e-06,"yes",-0.53520248786265,0.540335863858183,3,0.999553126162047,"no",""
"ACADSB",5,1.31795339256557e-05,"yes",0.0704437600802901,0.0594335890639567,3,0.869500390913808,"no",""
"MEIS1",5,1.44197792587564e-05,"yes",0.381517955268162,0.271246452257255,3,0.506999546056337,"no",""
"TFEC",5,1.50954581020768e-05,"yes",0.33970258428965,0.122826148481962,3,0.0131694623031469,"no",""
"CENPW",3,1.56524698033955e-05,"yes",-0.391501654537087,0.515133019557382,2,0.999655529832169,"no",""
"TOP2A",4,1.67140174524016e-05,"yes",-0.277979959819642,0.163992288605971,2,0.995451168658292,"no","ST_Act"
"PPP1CC",5,1.70613298637878e-05,"yes",-0.379071708043691,0.066928357229622,3,0.811296107219122,"no",""
"HDAC11",5,1.77847784906815e-05,"yes",0.266079968861642,0.335988197539046,3,0.190202175616382,"no",""
"STAP1",5,1.84566718430812e-05,"yes",0.111264673284938,0.030500706981476,3,0.0106452778698273,"no",""
"PPP1R12A",5,1.85579149507564e-05,"yes",-0.0521184312129528,0.113940225359927,3,0.999952109918503,"no",""
"DNAJC5",5,1.91747446415258e-05,"yes",0.0641370066778272,0.063566133458393,3,0.00588157823858104,"no",""
"PRDM14",3,1.96090312539754e-05,"yes",0.0314951221098247,0.0586328095041835,1,NA,NA,""
"KIF18A",4,2.10394561994676e-05,"yes",-0.140859574827775,0.109688869089452,2,0.999342167297045,"no",""
"PPARG",5,2.1894953642132e-05,"yes",0.136477178947927,0.044837610486237,3,0.0349001033388894,"no",""
"TLN1",4,2.27641811907375e-05,"yes",0.0638213778262104,0.240160688590709,3,0.998066443027575,"no",""
"OMG",5,2.62265367700909e-05,"yes",0.345325925708936,0.109737849172573,3,0.299181609289803,"no",""
"PSAT1",5,3.15656908752571e-05,"yes",-0.0160727300752529,0.10870608375668,3,0.993493150840228,"no",""
"CDC27",5,3.31887790249175e-05,"yes",-0.46583831475384,0.112940546172628,3,0.999997165102956,"no",""
"UBL5",5,3.45430781603095e-05,"yes",-0.819366815659801,0.189728232606521,3,0.999999289886007,"no",""
"ADAP1",5,3.52577960200939e-05,"yes",NA,NA,3,0.17101875534057,"no",""
"KAT8",4,3.84776591039193e-05,"yes",-0.370430071565467,0.0567407677073893,3,0.999449242292553,"no",""
"PDE1C",4,3.88346749086166e-05,"yes",0.0336426599631794,0.202967362037262,3,0.807631864466252,"no",""
"HNRPDL",5,4.01736518252926e-05,"yes",NA,NA,0,NA,NA,""
"FOS",4,4.14038317098075e-05,"yes",-0.0873702167562197,0.104744736284182,3,0.507906810110877,"no",""
"MKI67IP",5,4.292824184704e-05,"yes",NA,NA,0,NA,NA,""
"NCKAP1",5,4.47444141473685e-05,"yes",0.098523269117862,0.29589800809929,3,0.969418468518435,"no",""
"CDK1",5,4.54151553692661e-05,"yes",-0.475580788872926,0.419676667432206,3,0.999999719794872,"no",""
"NAA50",5,5.59869603489194e-05,"yes",-0.311614679526402,0.095333071734695,3,0.999887327645898,"no",""
"MFNG",5,5.62328402491374e-05,"yes",0.409229908549012,0.324636342732206,3,0.500777757077985,"no",""
"ADAR",5,5.64178164758067e-05,"yes",0.03357130074073,0.111600288227668,3,0.959017799963766,"no",""
"OGG1",5,7.09271245494802e-05,"yes",-0.0985329094875778,0.101455464588554,3,0.468525517350231,"no",""
"GNL3",4,7.50284204581453e-05,"yes",-0.325147717729806,0.0440003399347182,2,0.98229149836337,"no",""
"RBM25",5,7.7219086541791e-05,"yes",-0.564627778096297,0.218584854130471,3,0.999993540926591,"no",""
"KIAA1967",5,7.97922942101792e-05,"yes",NA,NA,0,NA,NA,""
"SNAI2",5,8.06925055535368e-05,"yes",-0.0140854347473888,0.123968708973815,3,0.275018093214991,"no",""
"FOXL2",5,8.20997060649864e-05,"yes",0.126664501507375,0.274054600223795,3,0.994293311147087,"no","OV_Act"
"RBP5",5,8.91658129332784e-05,"yes",0.238271664430236,0.195095177582767,3,0.422212710077721,"no",""
"PROM1",4,8.94700994146236e-05,"yes",-0.0963036633443681,0.265585213083099,2,0.0799667709703726,"no",""
"INTS4",5,9.04193792856667e-05,"yes",-0.478454223551223,0.165825724739141,3,0.99983228401134,"no",""
"TMEM44",5,9.56695848368661e-05,"yes",-0.163087463448382,0.185974480203279,3,0.865570683052448,"no",""
"NCOA6",4,9.59356810351641e-05,"yes",-0.3607406597304,0.193893219146332,2,0.0866679335078682,"no",""
"RORA",5,0.000101456738772265,"yes",-0.0912033087566845,0.123066152869136,3,0.403379635517462,"no",""
"RRN3",5,0.000101951359065433,"yes",0.0443910356249306,0.387385452894925,3,0.999947850228757,"no",""
"DHX15",5,0.000103848540302431,"yes",-0.549155691071292,0.0538474903434241,3,0.999944182819259,"no",""
"ERBB4",4,0.000109911615473579,"yes",-0.0948621121642008,0.246078912337674,2,0.202583959167736,"no","BLCA_LoF,BRCA_LoF,ESCA_LoF"
"AMIGO2",5,0.000120404765778681,"yes",0.176278746686903,0.364123268030946,3,0.0934953410746674,"no",""
"ARHGAP11B",5,0.000124769302373817,"yes",-0.040616786883203,0.0922035615257748,3,0.978646802189564,"no",""
"MSX2",5,0.000125821313822994,"yes",0.215383866481737,0.106097664297235,3,0.259220153406798,"no",""
"UBTF",5,0.000136111368087999,"yes",0.0671788828435094,0.292436018259479,3,0.999987985553398,"no",""
"CEBPZ",5,0.000137742777864491,"yes",-0.481489080298454,0.056559137567386,3,0.997361484323133,"no",""
"PABPC4",5,0.00014866532159119,"yes",NA,NA,3,0.182964544522413,"no",""
"BTD",5,0.000159985558990439,"yes",-0.0519363772860134,0.151528251593142,3,0.85646164339925,"no",""
"NEDD8-MDP1",5,0.000165314103467318,"no",-0.180213215074444,0.171713163180195,0,NA,NA,""
"UTP18",5,0.000171684130272021,"no",-0.633433408331885,0.123130377732708,3,0.998759072382769,"no",""
"TBX3",5,0.000172286529970145,"no",0.345244044987534,0.09338801147491,3,0.911808822404942,"no","BRCA_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF"
"BCLAF1",5,0.000175476933629737,"no",-0.0274611889764749,0.256957875741914,3,0.998162246546631,"no","AML_Act,CM_Act,ST_Act"
"WDR46",5,0.000179180800538581,"no",-0.915378899001626,0.083676380822804,3,0.998705600845417,"no",""
"TOPBP1",5,0.000180116468215141,"no",-0.448116262999176,0.392451619719587,3,0.999356258092015,"no",""
"ETV5",5,0.000188876924938741,"no",0.128550026650318,0.273317624420692,3,0.862096705422597,"no","AML_Act,BRCA_Act"
"RBPJ",5,0.000189852862607531,"no",0.0488222907605355,0.15133048866369,3,0.11446678831002,"no",""
"PDE5A",5,0.000193300462716928,"no",0.0118661168835818,0.0773784347265896,3,0.0949131668501346,"no",""
"ITGA8",4,0.000193714558595182,"no",-0.0825866740434001,0.0465155601572868,2,0.0869560023627788,"no",""
"EGOT",5,0.00020256778009875,"no",0.241950887161249,0.122946859970686,0,NA,NA,""
"PIP5K1B",5,0.000208823691284499,"no",0.282912662695559,0.148360042660326,3,0.00750905220813347,"no",""
"ILF2",5,0.00020917572025414,"no",-0.0547377747566577,0.0888277418124,3,0.999740271548471,"no",""
"CYP2C18",5,0.00021940990951741,"no",0.0631290546724039,0.0446764088853653,3,0.618917788162136,"no",""
"AATK",5,0.000224954950251544,"no",0.0131209385030272,0.207687550012715,3,0.819501372240935,"no",""
"COL21A1",5,0.000262100298788925,"no",-0.00322492689160485,0.24406320930058,3,0.200882595903477,"no",""
"NRF1",5,0.000274347890263482,"no",-0.0773914309503178,0.17154395938864,3,0.999715106762694,"no",""
"PSMD14",5,0.000280975410718365,"no",-0.677169584779644,0.0212360308633079,3,0.999999988402102,"no",""
"BUB3",5,0.000290239527782066,"no",-0.420655711976056,0.156407529215205,3,0.999999995921161,"no",""
"KCNJ2",5,0.000293227396855444,"no",0.105651767747192,0.074620058710149,3,0.726219573448502,"no",""
"AK1",5,0.000297171686142073,"no",-0.0287493446567966,0.0433247135036587,3,0.965675694521663,"no",""
"SRSF7",4,0.000303203983798461,"no",-0.172490896288332,0.205747314850635,3,0.999999562755873,"no",""
"SIM1",3,0.000303376584835036,"no",-0.308776175895938,0.0346598402371385,1,NA,NA,""
"POLM",4,0.000314055851792561,"no",0.295315295701467,0.20643812348231,2,0.259454213718125,"no",""
"SOCS7",5,0.000320993334342767,"no",0.206964505011644,0.083997749978684,3,0.564212969614972,"no",""
"RGPD2",4,0.000325196442504283,"no",NA,NA,2,0.946936722711837,"no",""
"RGPD4",4,0.000325196442504283,"no",0.329433164794714,0.112857415971683,2,0.944084153956178,"no",""
"TMED10",5,0.000325735027807417,"no",0.233016392840193,0.03833635302231,3,0.825442021345283,"no",""
"FOXB1",5,0.000336673297014922,"no",-0.202136975439776,0.263124238682459,3,0.269187514818915,"no",""
"FOXB2",5,0.000336673297014922,"no",0.131883117102472,0.088567853740596,3,0.503629496986564,"no",""
"TMEM241",5,0.000339258703494383,"no",-0.120931328379042,0.146721113239106,3,1.68990064891572e-05,"yes",""
"JAM2",5,0.00034316657139577,"no",0.01735959780751,0.238395191186299,3,0.00387806209690389,"no",""
"CYP2J2",5,0.000356723549809645,"no",0.0641315763365584,0.182197154607442,3,0.541294905306105,"no",""
"LPL",4,0.000363459005925937,"no",NA,NA,2,0.0451611841441864,"no",""
"PPRC1",5,0.000364072252544423,"no",0.274094143420188,0.225676673965142,3,0.997399440234771,"no",""
"ZMYM2",4,0.000378248495948363,"no",-0.111802887225519,0.090323175778316,2,0.0241230668407114,"no",""
"ECI2",5,0.000384835837675235,"no",-0.00589495127691561,0.0199619611790401,3,0.227530130311258,"no",""
"GLTSCR2",4,0.00039064414162937,"no",NA,NA,0,NA,NA,""
"SOD1",5,0.000403845838610639,"no",-0.0763650423836926,0.103174155696812,3,0.999998286959493,"no",""
"TEAD1",5,0.000418667072540013,"no",0.048542574719393,0.106784196587583,3,0.342423025106775,"no",""
"URI1",4,0.000437541299461941,"no",-0.450356143304414,0.146621595298094,2,0.995630699592002,"no",""
"CYR61",4,0.000444188216698116,"no",0.106308298249017,0.181381655251372,2,0.396734070617931,"no",""
"CASP8AP2",2,0.000464035783077854,"no",-0.395854037480123,0.184958892551226,0,NA,NA,""
"FOXE3",5,0.000470457534989865,"no",0.0390692993001621,0.0623073480331747,3,0.0267622188698144,"no",""
"SKP2",5,0.000470457534989865,"no",-0.0390457789773528,0.0778571290943277,3,0.996985300571266,"no",""
"CES4A",4,0.000480453738609721,"no",-0.0941422851754473,0.197375272435712,2,0.855271503647357,"no",""
"OR2G2",4,0.000482821375306308,"no",NA,NA,2,0.0195426414160899,"no",""
"SOX14",5,0.000490322627907935,"no",0.0130736424092463,0.133797941207109,3,0.524099406735727,"no",""
"HAL",4,0.000499154189443796,"no",-0.0347003812016884,0.15763386596236,2,0.651146764987185,"no",""
"LRRC38",5,0.000504409414129436,"no",-0.102796542485221,0.162372932748044,3,0.938596005796539,"no",""
"USP10",5,0.000513376784647579,"no",0.268233181298771,0.206597288233021,3,0.990382956336883,"no",""
"PFDN5",5,0.000519911905565107,"no",-0.260049248728596,0.227063258080634,3,0.997841218478849,"no",""
"DRAP1",5,0.000522471241341083,"no",0.0646574985618292,0.199276989852541,3,0.977393149571874,"no",""
"RAC1",4,0.00053152816979507,"no",0.195611223334762,0.123054727584209,2,0.954213345782513,"no","CM_Act,HNSC_Act"
"ATP5J2",5,0.000546721278485318,"no",-0.158813987035798,0.051654063262182,0,NA,NA,""
"ARFGAP2",5,0.000549385606555486,"no",0.0953039891479504,0.14646117001325,3,0.826774692452443,"no",""
"SLAMF8",5,0.000589805116538278,"no",0.133536123660339,0.214036266553652,3,0.101098898683253,"no",""
"UBE3C",5,0.000610680388534179,"no",0.0885908335051987,0.0296456255014294,3,0.436814001366551,"no",""
"NSFP1",5,0.000614424839960659,"no",0.272108293459342,0.149803288054498,0,NA,NA,""
"HPD",5,0.00061567706380905,"no",0.194992637113878,0.187044832211225,3,0.771745528279772,"no",""
"RRN3P1",4,0.000635808587462705,"no",-0.250834847731027,0.118742084093434,0,NA,NA,""
"RRN3P2",4,0.000635808587462705,"no",-0.0550586809593951,0.126618092518422,0,NA,NA,""
"HHLA2",5,0.000640290868393567,"no",0.0809180960073668,0.218772362974123,3,0.0680239183632595,"no",""
"KLC2",4,0.000669100929485578,"no",0.0298008364706925,0.0766755878104048,2,0.987985990309598,"no",""
"CYP4F12",4,0.000670313617409657,"no",-0.0590934502202308,0.196223457349265,2,0.405402441718113,"no",""
"MAST3",4,0.000684378330721991,"no",-0.0448594108407753,0.110917169421768,3,0.983421846927385,"no",""
"ARL9",5,0.000691421407233217,"no",0.250624178442686,0.177983380462289,3,0.511535522272365,"no",""
"ITLN1",5,0.000722683431031101,"no",0.056595322792514,0.206918287353762,3,0.567548329604323,"no",""
"USP1",5,0.000767940802222422,"no",-0.0707475280493538,0.343931557435008,3,0.936120813298682,"no",""
"MASTL",5,0.000773941872064809,"no",-0.0206211063154089,0.216403849247574,3,0.999999312356688,"no",""
"ARHGAP19",5,0.000775447985467803,"no",0.295891796031032,0.246960320068369,3,0.321931908916321,"no",""
"ARHGAP19-SLIT1",5,0.000775447985467803,"no",-0.111305692097848,0.174923513276602,0,NA,NA,""
"TP73",5,0.000778467246538961,"no",NA,NA,3,0.455865691271902,"no",""
"HOXC13",5,0.000798322482651104,"no",0.0308980135165274,0.019531672210201,3,0.887805195853694,"no","BRCA_Act"
"COL4A3",5,0.000803995292816495,"no",-0.0198698594925227,0.121920643747247,3,0.0574505221978213,"no",""
"PITX3",5,0.000833377228850796,"no",0.153185450676034,0.118685694770436,3,0.781173391226435,"no",""
"SART3",5,0.000846229479008254,"no",-0.618747968705423,0.15217224705137,3,0.999786067021527,"no",""
"CS",5,0.000859239807113998,"no",-0.0522904010691006,0.0580682741169593,3,0.977026162136887,"no",""
"KCNG1",5,0.000864159731056469,"no",0.0908443089867775,0.122368889732882,3,0.799987905968131,"no",""
"ANKRD65",5,0.000877389791871463,"no",0.181676462780935,0.208306936085092,3,0.315508669198169,"no",""
"RELA",5,0.000883507469565559,"no",0.171079669985653,0.060077286888516,3,0.945225824425656,"no","ST_Act"
"PEX1",5,0.000886299488857767,"no",0.0949837789297066,0.0942306094105342,3,0.989409859896036,"no",""
"MPP3",5,0.00088797808554919,"no",-0.00535893276139802,0.200900079392333,3,0.983440392116029,"no",""
"ZBTB48",5,0.000906611081413766,"no",0.00553895282705553,0.15289488547836,3,0.361677260280716,"no",""
"UBL4B",5,0.000913463740290554,"no",0.0767670940575939,0.092667691137058,3,0.787511992448545,"no",""
"CDK11B",5,0.000935437674921213,"no",-0.618551488097668,0.135741655338458,0,NA,NA,""
"PVRL3",5,0.000964394571744465,"no",NA,NA,0,NA,NA,""
"PIP5K1C",4,0.000971029526032563,"no",-0.142015298172665,0.148768700471836,2,0.215660092232488,"no",""
"BARHL1",5,0.00100390874629386,"no",0.0703290499391814,0.0702711630474736,3,0.91916969434966,"no",""
"FAM118A",5,0.00101320872485688,"no",0.0952443831280405,0.0675444790614503,3,0.00362998770723255,"no",""
"RRP9",4,0.00102332932005134,"no",-0.783118879482338,0.0468239108506063,2,0.9741383433905,"no",""
"DDX5",5,0.00103581008239062,"no",-0.214000225290669,0.050830811263627,3,0.975325528235554,"no",""
"ADRA2C",3,0.0010436199499132,"no",-0.0271631065007358,0.50272798026,1,NA,NA,""
"SETDB2",5,0.00105045972487638,"no",0.232642867654057,0.260795365887747,3,0.0998654469822609,"no",""
"NOS1",5,0.00105238270370911,"no",0.0736870942281446,0.0765442495524502,3,0.49844448807441,"no",""
"CEL",4,0.00106649563212224,"no",-0.276130193519452,0.263443999463115,2,0.172037289594154,"no",""
"CNBP",5,0.0010711170962403,"no",0.129184419208524,0.160891297130248,3,0.215997464660951,"no",""
"CYP26C1",4,0.00107511721604137,"no",-0.138383437585001,0.137173997603854,3,0.886405498021367,"no",""
"LMX1B",5,0.00108025626581232,"no",0.044942731400507,0.108279923319692,3,0.00991690333352846,"no",""
"TIAL1",5,0.0010822227508307,"no",-0.0234178806366254,0.306541947129338,3,0.468913492724967,"no",""
"PMP22",5,0.00109805795340578,"no",0.123468438629861,0.04183171669273,3,0.335025085874995,"no",""
"RBM19",5,0.00109805795340578,"no",-0.476039653484216,0.0466582035420651,3,0.999541349185935,"no",""
"TFAP2A",5,0.00110005031602367,"no",0.184515485038832,0.034285742415802,3,0.414304652052002,"no",""
"KIDINS220",5,0.00110604476229237,"no",-0.135309031574348,0.18014168580794,3,0.495203916232475,"no",""
"NBR1",5,0.00110738040342062,"no",0.225784593850277,0.122032778928643,3,0.58301964528387,"no",""
"NR1H2",4,0.00111101339283637,"no",-0.0860935893770876,0.179150776530422,2,0.355963081049046,"no",""
"SUV420H2",4,0.00112884631291132,"no",NA,NA,0,NA,NA,""
"ALG8",5,0.00113845808688806,"no",-0.0597013748053539,0.0559067972696321,3,0.988892515245784,"no",""
"CCNK",5,0.00116326316093129,"no",-0.522015433123137,0.159256149307195,3,0.998765650896304,"no",""
"SLC7A9",4,0.00116607412009151,"no",0.0017593088141931,0.0959770154140059,2,0.249833912489081,"no",""
"NPM1",5,0.00117582678657169,"no",-0.0949253924333291,0.0732328645920518,3,0.992112745710326,"no","AML_ambiguous"
"PRDM16",4,0.001180848975462,"no",0.129376749900317,0.21319655207642,2,0.478121832308439,"no",""
"KCNH5",5,0.00118144534787801,"no",-0.10032856455312,0.192593340672732,3,0.629149385113847,"no",""
"TLR4",5,0.00120199295883705,"no",0.000854195248421103,0.0674053666352239,3,6.59617136360424e-05,"yes",""
"NOC2L",5,0.00120771127737662,"no",-0.149324377253835,0.208474662990504,3,0.99692535991323,"no",""
"CSNK1D",5,0.00121201428149209,"no",-0.181728539380911,0.090961036967582,3,0.183056267787785,"no",""
"RASA2",5,0.00121704994546123,"no",0.146458766295254,0.171419769731232,3,0.759791625962034,"no","DLBCL_LoF"
"GUCA1C",5,0.00122644629366198,"no",-0.0420060693763021,0.0799720973615611,3,0.226291057427616,"no",""
"PROCR",5,0.00123080259779862,"no",-0.311462128414972,0.04581528956002,3,0.738909433095286,"no",""
"DACH1",5,0.00124321272284866,"no",0.0747902442874094,0.0811413408944214,3,0.276145212933815,"no",""
"IRF9",4,0.00125489702872239,"no",-0.0228101308832995,0.379811253232246,3,0.457801469978328,"no",""
"CENPE",4,0.00125975955026092,"no",-0.0187170499218602,0.18808211693913,2,0.987716585646759,"no",""
"DNAJC2",4,0.00128033662129601,"no",0.18259886437216,0.120132793194056,2,0.590228243338162,"no",""
"TRIP12",4,0.00129419401987929,"no",0.0992510582892875,0.0393477316749701,3,0.913494030304,"no",""
"ARPC4",5,0.00132056161611271,"no",-0.102387711749523,0.271599290164633,3,0.997764057313594,"no",""
"BCAN",5,0.00132981785112574,"no",0.228989667969217,0.137339395309692,3,0.981774635273961,"no",""
"POU1F1",5,0.00133368990068383,"no",0.400428061316611,0.204745483582244,3,0.643502239949569,"no",""
"CCNL1",5,0.00135161767477654,"no",-0.072524813649635,0.051649119456312,3,0.990575223245148,"no",""
"FKBP15",5,0.00136025970172493,"no",-0.0215382814942535,0.0872009105548106,3,0.0880216805684548,"no",""
"PMEL",5,0.001371322517979,"no",0.105505556752297,0.14919006369531,3,0.898777200515969,"no",""
"ARG2",5,0.00138485258052934,"no",0.167844034548751,0.084525660490818,3,0.126359613201171,"no",""
"CRK",5,0.00139607498795258,"no",0.161823500589185,0.113213943102637,3,0.841832195718919,"no",""
"SOHLH2",4,0.00139963313710523,"no",NA,NA,3,0.0989469711758072,"no","ST_Act"
"WDR5B",4,0.00140702531537962,"no",0.169589582747015,0.062716101121169,3,0.83651611405529,"no",""
"CA11",5,0.00146327637518739,"no",-0.192515371172267,0.187251732271141,3,0.831082275276304,"no",""
"ACVR2B",4,0.0014836689410106,"no",0.0899450473038703,0.0752777853616805,2,0.378324080946306,"no",""
"SATB2",5,0.00157775611772015,"no",0.237735080507842,0.083838111552193,3,0.447615696513143,"no",""
"FOSL1",5,0.00157953067139271,"no",0.0871755776739316,0.121184697684282,3,0.931308218381322,"no",""
"ARL2",5,0.00158308456889766,"no",0.0877030561082304,0.139498405609457,3,0.999997598206886,"no",""
"TULP4",5,0.00159289078232716,"no",-0.0820119629128739,0.129226902138865,3,0.271088000801027,"no",""
"GLYR1",5,0.0016054416358724,"no",0.456603598488031,0.356031803975556,3,0.23819576628055,"no",""
"MASP1",5,0.00164356962133227,"no",NA,NA,3,0.455349615980235,"no",""
"GNMT",5,0.0016880279007252,"no",0.103408784310431,0.0899365623430816,3,0.318358093212985,"no",""
"GRTP1",5,0.00169271373949975,"no",0.204757160937672,0.156314898905753,3,0.230018312785825,"no",""
"GPR149",5,0.00170400221854916,"no",-0.314570495330134,0.125496641432151,3,0.0913951874089672,"no",""
"ESPN",4,0.00171398698407099,"no",-0.278103659420753,0.150796210091508,2,0.933763923694977,"no",""
"CA2",4,0.00175858423393427,"no",-0.199075851787737,0.234796074112278,2,0.143614799400468,"no",""
"CES3",5,0.00176814168676143,"no",-0.351541681715663,0.040045797180262,3,0.612270044790946,"no",""
"EFNB3",5,0.00178080740409736,"no",0.0462178581902823,0.0667559402031085,3,0.764440168809875,"no",""
"BCS1L",5,0.00178863769689774,"no",-0.111684742505903,0.032169927108648,3,0.997262191496367,"no",""
"ADNP",5,0.00179649550963412,"no",0.0745637014316545,0.112256302070754,3,0.985952419165271,"no",""
"ROS1",3,0.00183430280600883,"no",-0.133866514720355,0.350742204488648,2,0.0796905314010736,"no",""
"BTBD17",5,0.00185227686111999,"no",0.382825238269852,0.259076676637392,3,0.963866716285575,"no",""
"C1QL2",5,0.00185328539672358,"no",0.279111768515331,0.028913787382602,3,0.00983808685581422,"no",""
"DEPDC1B",5,0.00188170325722259,"no",0.113722343674198,0.094176017006346,3,0.0333689171666541,"no",""
"CBWD3",5,0.00191667819025665,"no",NA,NA,0,NA,NA,""
"CBWD5",5,0.00191667819025665,"no",NA,NA,3,0.986183713994858,"no",""
"ASXL2",4,0.00191755004542971,"no",0.169812174245756,0.0797033056603478,0,NA,NA,"AML_LoF,BLCA_LoF"
"BCAR1",5,0.00194377303208992,"no",0.0802916479924554,0.183827461568651,3,0.993621584864018,"no",""
"PIK3CA",4,0.00195384017377498,"no",-0.0481101910522868,0.0430034105797173,2,0.862705480956754,"no","ACY_Act,AN_Act,ANGS_Act,BLCA_Act,BRCA_Act,CESC_Act,CH_Act,CM_Act,COREAD_Act,EPD_Act,ESCA_Act,GBM_Act,HC_Act,HGG_Act,HNSC_Act,LEIS_Act,LGG_Act,LUAD_Act,LUSC_Act,MBL_Act,MESO_Act,MGCT_Act,NSCLC_Act,OS_Act,OV_Act,PAAD_Act,PIA_Act,PRAD_Act,RCCC_Act,RPC_Act,S_Act,SBCC_Act,ST_Act,UCEC_Act,UCS_Act,VV_Act"
"PRPF6",5,0.00196270983881019,"no",-0.80330416403177,0.035291106071019,3,0.999982912389037,"no",""
"OVOL1",5,0.00198285851378543,"no",0.0718298113633778,0.170231313557444,3,0.0308614267665468,"no",""
"HOXB6",5,0.0019935293435549,"no",-0.102320454874509,0.100965196714775,3,0.829858737218488,"no",""
"MUC1",5,0.00199995385964891,"no",0.140637879463644,0.445581791542435,3,0.175450046123579,"no",""
"PHF23",5,0.00202690121141869,"no",-0.0801004502478017,0.186342895224141,3,0.676993376696816,"no",""
"ATG5",4,0.00204471743875212,"no",0.295292219727999,0.190714306427167,2,0.000372226960204558,"no",""
"PSG3",5,0.00204866755872279,"no",-0.174883683453811,0.193097999861458,3,0.0513105539833069,"no",""
