"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"CCND3",4,3.6466431460036e-14,"yes",-1.23097727481283,0.55469831380517,2,0.00422509993623738,"no","BLY_Act,DLBCL_Act,LY_Act,NHLY_Act"
"MYB",4,2.81328393178694e-13,"yes",-1.39484277033037,0.742281724470303,2,0.00721165333819441,"no",""
"EP300",5,4.87654661696148e-11,"yes",-0.330728993469436,0.369986060089395,3,0.00158489591915933,"no","BLCA_LoF,CESC_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSPH_LoF,SCLC_LoF"
"WIPI2",5,7.23659748056452e-11,"yes",-0.699016913405404,0.206184597359927,3,0.963960196668121,"no",""
"STK38",5,1.76141724191256e-10,"yes",-0.158268605272172,0.088172628993028,3,0.918635080330341,"no",""
"RUNX1",4,3.18297190952232e-10,"yes",-1.71212441660494,0.390993040814718,2,0.0161816412483726,"no","ACY_ambiguous,ALL_ambiguous,AML_ambiguous,BRCA_ambiguous"
"KPNA6",4,7.77085837388707e-10,"yes",-0.0876619901563702,0.191828348985944,3,0.0286427836210989,"no",""
"CHRM1",5,1.23033268002601e-09,"yes",0.0696371330810854,0.220326530575674,3,0.635849324305898,"no",""
"TYMS",5,2.47261942073522e-09,"yes",-0.710534904789949,0.231320550911275,3,0.000326284428792846,"no",""
"PAPPA",4,5.64025544667449e-09,"yes",NA,NA,2,0.151881802128244,"no",""
"CCNI",5,1.24983387915849e-08,"yes",-0.0345943309010747,0.14634253931336,3,0.699654134193472,"no",""
"C1QL3",5,1.55572117915749e-08,"yes",-0.398332418243226,0.055035355755607,3,0.980480418304574,"no",""
"DNMBP",5,2.44573541867593e-08,"yes",-0.143896804244261,0.052702870172596,3,0.266513972575602,"no",""
"CDRT1",5,3.20577073807506e-08,"yes",-0.277971590314228,0.22828824614647,3,0.909470510468837,"no",""
"FGD6",5,6.99192450453637e-08,"yes",-0.202126353100716,0.027451729995533,3,0.318001443578823,"no",""
"PKMYT1",4,7.27264963391351e-08,"yes",-0.172560046811657,0.151264404292005,2,0.00355495052637605,"no",""
"CLDN15",5,7.7209121714624e-08,"yes",-0.391375321952697,0.278303538760622,3,0.971062374220323,"no",""
"ADK",5,1.10991369002494e-07,"yes",-0.262048070091669,0.10385684715325,3,0.478748887484505,"no",""
"YWHAE",5,3.603902797001e-07,"yes",-0.327025456780864,0.564672753948799,3,0.0948538065274857,"no",""
"STK16",5,4.82584384436002e-07,"yes",-0.256696581574044,0.04222953087829,3,0.833511915836844,"no",""
"LGALS1",5,5.19234304264875e-07,"yes",-0.488960021920124,0.167195157645417,3,0.996997194440539,"no",""
"EGFL7",5,6.09040383401178e-07,"yes",-0.483492898910071,0.199949123956245,3,0.10910391139267,"no",""
"LRWD1",5,6.46186822836285e-07,"yes",-0.611330293264503,0.279127913515683,3,0.021047199072922,"no",""
"CBFB",5,6.76114135448164e-07,"yes",-1.02546777233192,0.778652752233848,3,0.00179949173231075,"no","BRCA_Act"
"DGKG",5,1.38231105550797e-06,"yes",-0.434874136972978,0.39020762841582,3,0.797856293456699,"no",""
"WNT8A",5,1.4306164125115e-06,"yes",-0.371101417088298,0.089469225483888,3,0.965343116325392,"no",""
"P2RY11",5,1.53818512001847e-06,"yes",-0.229185637996879,0.075834098644035,3,0.993443297739071,"no",""
"PPAN-P2RY11",5,1.53818512001847e-06,"yes",-0.406627001722422,0.205113834943237,0,NA,NA,""
"SFN",5,1.66683427327865e-06,"yes",-0.173342189826278,0.211353205341808,3,0.216803846163796,"no",""
"KLB",5,2.16824405748081e-06,"yes",-0.262859417545823,0.034794905044808,3,0.987441441291265,"no",""
"TMEM117",5,2.18193817761484e-06,"yes",-0.311414285299534,0.258639577117257,3,0.930828506368358,"no",""
"RASGRP4",5,2.18651822785017e-06,"yes",-0.454770167387362,0.036266560488318,3,0.86994037588208,"no",""
"ANGPTL5",5,2.28924156819381e-06,"yes",-0.475437494122914,0.089420089972473,3,0.981715286458103,"no",""
"FCGRT",5,2.46563329126572e-06,"yes",-0.185255846847927,0.028027310396839,3,0.976491691531997,"no",""
"IFT80",4,2.62079269182504e-06,"yes",-0.11459574913759,0.13921621913203,2,0.335273163660646,"no",""
"WDR69",5,3.13979423006375e-06,"yes",NA,NA,0,NA,NA,""
"FUK",4,3.6450910469134e-06,"yes",-0.196470549696472,0.187388450360002,2,0.814741190027216,"no",""
"ATP11B",5,4.3044681627162e-06,"yes",-0.00148374555825131,0.0132500365604615,3,0.951739605377384,"no",""
"FBXW10",3,5.05684311332373e-06,"yes",0.0293801342809487,0.0281278592574523,1,NA,NA,""
"SLIT2",4,5.46733287586283e-06,"yes",-0.151694510671493,0.08616535025785,3,0.794537378244507,"no",""
"C1QTNF5",5,5.47888101796781e-06,"yes",NA,NA,3,0.102092940693702,"no",""
"MFRP",5,5.47888101796781e-06,"yes",NA,NA,3,0.502981382618177,"no",""
"PGK2",5,5.594546421159e-06,"yes",-0.467385600698952,0.181112684012765,3,0.977575168530331,"no",""
"CAMKK1",5,7.27231903710249e-06,"yes",-0.264932228489501,0.078181782508555,3,0.260539842052659,"no",""
"WDR52",4,7.68521904795558e-06,"yes",NA,NA,0,NA,NA,""
"DAPK1",5,8.31000138541263e-06,"yes",-0.262537538276711,0.335735700808045,3,0.779548221363624,"no",""
"SLC7A8",5,8.97029620013497e-06,"yes",-0.259676652971139,0.105797308665131,3,0.752201030533304,"no",""
"KRTAP5-5",5,9.94605889628091e-06,"yes",-0.165158650379319,0.148382132582151,3,0.212288380640449,"no",""
"SNAP25",5,1.1055134619019e-05,"yes",-0.476831162787168,0.32937175321837,3,0.573952065699567,"no",""
"UGT8",5,1.1291780176756e-05,"yes",-0.229508824091364,0.092736356752334,3,0.578042775373882,"no",""
"ABCG8",5,1.30259280517731e-05,"yes",-0.27698032038317,0.031020674106605,3,0.369607542544033,"no",""
"PRKAB2",5,1.3198836097535e-05,"yes",-0.429642037273725,0.125646761754975,3,0.296046418956684,"no",""
"CELF6",5,1.38285519062703e-05,"yes",-0.255986666573561,0.026624680758117,3,0.458963302984404,"no",""
"SETD6",4,1.40029645606587e-05,"yes",-0.279193077811138,0.094860744172618,3,0.799891287856376,"no",""
"SUFU",5,1.49668774932747e-05,"yes",-0.170947274901171,0.059697314801891,3,0.584039311566354,"no",""
"QSOX2",5,1.6825484415447e-05,"yes",-0.0122196918843409,0.0191756887173794,3,0.619418431479413,"no",""
"ANGPTL4",5,1.69666764358859e-05,"yes",-0.123806206660245,0.108852728234617,3,0.473700269614912,"no",""
"KLHL29",5,1.71088147262892e-05,"yes",-0.30196962167194,0.243233774416687,3,0.972516557982834,"no",""
"IQUB",5,1.81057949368357e-05,"yes",-0.366302199266467,0.084002114698754,3,0.997306623596056,"no",""
"LRCH4",3,1.92245521108658e-05,"yes",-0.344854335383767,0.190357141884449,2,0.0883308564410447,"no",""
"HSH2D",5,1.94628844162895e-05,"yes",-0.399513506874107,0.083223687380013,0,NA,NA,""
"HIST1H1C",5,1.98346066338713e-05,"yes",-0.417036438980546,0.146398364647239,3,0.394529220165552,"no",""
"PSCA",2,2.40198232338063e-05,"yes",-0.913201635846529,0.602395790778241,1,NA,NA,""
"SLC5A1",5,2.57285792513495e-05,"yes",-0.135801317265714,0.03440742375365,3,0.113393836470513,"no",""
"SOCS6",5,2.65965819459926e-05,"yes",-0.504096918873761,0.450512338913364,3,0.897532620299633,"no",""
"GXYLT1",5,2.67661591251902e-05,"yes",-0.440524321832344,0.364252310196093,3,0.990815060101231,"no",""
"ANKIB1",4,2.69083960277445e-05,"yes",0.0249010922831627,0.155969612679918,3,0.519956155766156,"no",""
"NDUFC2",5,2.71079083749119e-05,"yes",-0.148611460102164,0.11828697162365,3,0.0438623640998304,"no",""
"MIB1",5,2.88694155025408e-05,"yes",-0.248832262166321,0.145569292764395,3,0.0255801531962447,"no",""
"SLC44A5",5,2.89417336121744e-05,"yes",-0.24116003071205,0.103671666560123,3,0.999773583686283,"no",""
"TFRC",3,2.9797282486743e-05,"yes",-1.3971910856669,0.38905373272207,1,NA,NA,""
"ANKS1A",4,3.37333531489583e-05,"yes",-0.243283460806875,0.346301873644048,2,0.65474660591629,"no",""
"GNGT2",5,3.47520747944978e-05,"yes",-0.171252575079415,0.165325605007193,3,0.990939639463429,"no",""
"ABCC11",5,3.96587320425608e-05,"yes",-0.11264249808966,0.0605693110425644,3,0.990902384708403,"no",""
"UBA5",5,3.96587320425608e-05,"yes",-0.409359290297419,0.175161575872375,3,0.0255059074002555,"no",""
"MOS",5,4.02207266240484e-05,"yes",-0.349798787340486,0.083138625155665,3,0.194928959401161,"no",""
"CNST",4,4.20845834061948e-05,"yes",-0.134005526731902,0.136499849421672,2,0.998736376259473,"no",""
"HMHA1",4,4.22369945090775e-05,"yes",NA,NA,0,NA,NA,""
"LPAR1",5,4.23361374592029e-05,"yes",-0.00903644342302785,0.141509348298294,3,0.870159997022107,"no",""
"CRABP1",5,4.54670821125644e-05,"yes",-0.261770925437585,0.364129792280774,3,0.819955768607373,"no",""
"HES7",5,4.87256509573075e-05,"yes",-0.270409148925848,0.161812839453419,3,0.0866735159219932,"no",""
"YAF2",5,5.56808207665768e-05,"yes",-0.261274515199014,0.141400233045841,3,0.0403411264748176,"no",""
"PCK2",4,5.71636244147559e-05,"yes",-0.194016808833417,0.0891134260915337,2,0.578250620324546,"no",""
"HPN",5,5.86120690301572e-05,"yes",-0.284736518405511,0.183152308506837,3,0.580851447926399,"no",""
"WDR65",5,5.95086527636051e-05,"yes",NA,NA,0,NA,NA,""
"PHKB",5,6.0481419274417e-05,"yes",-0.240501222051623,0.089999843517804,3,0.403379635517462,"no",""
"PLK2",5,6.82258765807593e-05,"yes",-0.291925365827066,0.141543659918446,3,0.963113047254096,"no",""
"PTPN3",5,7.07049684300129e-05,"yes",-0.0581186744930276,0.149967703078994,3,0.498574113632803,"no",""
"ABCB8",5,7.1596945509979e-05,"yes",-0.259623210742662,0.36836620332962,3,0.825352944672884,"no",""
"COL23A1",4,7.30521857865922e-05,"yes",-0.277371383839528,0.161315617661445,3,0.686504409330351,"no",""
"KLHL10",5,7.58011052547019e-05,"yes",-0.373482668649904,0.15212108844816,3,0.28271893588316,"no",""
"ITSN2",5,8.06103339941071e-05,"yes",-0.360084394291387,0.177539557537898,3,0.793948611466308,"no",""
"MCOLN2",5,8.07747441117533e-05,"yes",-0.0197733680188969,0.0846218723396588,3,0.969835130317352,"no",""
"CD36",4,8.13228773452941e-05,"yes",-0.414023212500172,0.17842625865011,2,0.720113776785642,"no",""
"BFSP1",5,8.62659333940484e-05,"yes",-0.110030037817214,0.175397987051191,3,0.670039638783745,"no",""
"CD300E",5,8.73991603417556e-05,"yes",-0.259813364978913,0.154348929313247,3,0.553543147412813,"no",""
"KCNJ8",5,8.88990094579164e-05,"yes",-0.28863653603916,0.030128492071461,3,0.955136413082842,"no",""
"ERG",4,9.00072539660572e-05,"yes",-0.402252064268794,0.200457312490815,2,0.330478436747628,"no","OV_Act,PRAD_Act"
"DPF2",5,9.30609113011155e-05,"yes",-0.382851964963768,0.120450466897344,3,0.00207412085724751,"no",""
"WDFY2",4,9.48111729050566e-05,"yes",-0.43623484134632,0.0590461133619702,2,0.96549804907512,"no",""
"ATP2B2",4,9.50913681414741e-05,"yes",-0.254169120115884,0.127891651681423,3,0.356743943900953,"no",""
"CDKN3",5,9.70909578170637e-05,"yes",-0.170891859155428,0.145706504071211,3,0.791979444873428,"no",""
"GINS4",5,0.000104150659495695,"yes",-0.541954391391456,0.41906577615347,3,4.6033119601137e-05,"yes",""
"ARHGAP35",4,0.000106971004489821,"yes",-0.136246466643393,0.188019492000826,3,0.999375215259625,"no","LUSC_LoF,UCEC_LoF"
"RGS2",4,0.000107277731045844,"yes",-0.272224332095239,0.135208609321106,2,0.394428092306327,"no",""
"RAB39A",5,0.000113762798850314,"yes",-0.0520883949639221,0.305240214435968,3,0.986265699868225,"no",""
"HK3",5,0.00011748953542837,"yes",-0.154045809904073,0.0551764854798157,3,0.356867053240727,"no",""
"EMILIN1",5,0.000117711758742154,"yes",-0.270552612981725,0.173181761590549,3,0.341693206533453,"no",""
"TRDMT1",5,0.000118715928754682,"yes",-0.20247708852235,0.123306346503227,3,0.789006770318191,"no",""
"CDK6",5,0.000120744827875315,"yes",-0.580312221358331,0.30737723529732,3,0.000370029556733177,"no",""
"PARP6",5,0.000120744827875315,"yes",-0.422508771157933,0.112399443624539,3,0.979726200687479,"no",""
"EML3",3,0.000121265438320318,"yes",-0.383709662268994,0.209325599646281,2,0.666987479974473,"no",""
"EN1",5,0.00012418789954231,"yes",-0.0984680877973929,0.0797229742022098,3,0.414941453027418,"no",""
"AIFM2",5,0.000127353401966643,"yes",-0.187773800822968,0.080644567385371,3,0.0922081352021633,"no",""
"EIF5A2",5,0.000136486467974473,"yes",-0.606193383566063,0.0873482511492759,3,0.74056010008019,"no",""
"CLEC7A",5,0.000138374392438061,"yes",-0.329160000972431,0.089806457405338,3,0.999733239548014,"no",""
"FGD5",5,0.000139135386118941,"yes",-0.291350322876166,0.081620503283887,3,0.0466891694741769,"no","AML_Act"
"ATP10D",4,0.000139559569601325,"yes",-0.499042904734877,0.0415250013792042,3,0.724418580547513,"no",""
"UCKL1",5,0.000152046398631964,"yes",-0.101234030502012,0.25745997000109,3,0.842082426068064,"no",""
"RALGAPA2",5,0.00015730319416484,"yes",-0.221376810969566,0.12397504556223,3,0.884182531381682,"no",""
"CX3CR1",4,0.00016234130285929,"no",-0.00584986022759164,0.0618386657151884,2,0.951345498667408,"no",""
"RBPJL",5,0.000169887034293871,"no",-0.0757727331298605,0.167322751057768,3,0.420680173847884,"no",""
"ROR1",5,0.000174560607256674,"no",-0.570198600460747,0.122735493125666,3,0.921179867320839,"no",""
"CNGA3",5,0.000177321130599538,"no",-0.0422367316636316,0.101067048265859,3,0.621669411378627,"no",""
"XDH",5,0.000179648147048815,"no",-0.0897660235670169,0.137469647346209,3,0.997798037662507,"no",""
"WSB1",5,0.000184694127781533,"no",-0.276916222368948,0.094497419115178,3,0.0122375789229616,"no",""
"VTCN1",4,0.000187571009500295,"no",-0.245051849381673,0.108670153680619,3,0.684965391528139,"no",""
"CBX3",5,0.000188714659594961,"no",-0.392216471849423,0.210969760703445,3,0.748852946792178,"no",""
"DUSP28",5,0.000191324329288595,"no",-0.112286384106314,0.312328081590558,3,0.460900276802456,"no",""
"EBF1",4,0.000216931917867068,"no",-0.623803364076291,0.770941866140735,2,0.00613432990882642,"no","DLBCL_ambiguous,LUSC_ambiguous,NHLY_ambiguous"
"MLLT1",4,0.000219022182415071,"no",-0.17414575275543,0.291624739835591,2,0.200389647295117,"no","WT_Act"
"ASB7",5,0.000219959441343372,"no",-0.166509825201911,0.281451147310405,3,0.774636037068533,"no",""
"GRK7",4,0.000224581010591726,"no",-0.432567434154249,0.314876152625495,3,0.276258027585757,"no",""
"DUSP12",5,0.000228713511776756,"no",-0.0863383742737123,0.188664758977228,3,0.317882590174667,"no",""
"ZBTB9",5,0.000235993137945418,"no",-0.271534834001032,0.194611858206992,3,0.7667481752127,"no",""
"MMP8",5,0.000236187179272999,"no",-0.400146750316328,0.159837763051112,3,0.989229963117881,"no",""
"MAP3K3",5,0.000237549045361018,"no",-0.955638691182933,0.108773230119891,3,0.0587776353408486,"no",""
"KIF2A",5,0.000239505458625117,"no",-0.237496564135122,0.204075868599416,3,0.674720693536375,"no",""
"EED",5,0.000245052081125728,"no",-0.305153877502863,0.312156106401336,3,0.00589088061503086,"no",""
"TBC1D10C",5,0.000251516412230442,"no",-0.393476714720402,0.290907674658724,3,0.397180144243914,"no",""
"SIK3",5,0.000270215566455519,"no",-0.412263632718492,0.051758822430319,3,0.715228510199401,"no",""
"CEACAM3",5,0.000272384219021198,"no",-0.265442436866804,0.282098526008609,3,0.885600468627832,"no",""
"PCDH7",5,0.000279417654875634,"no",-0.183407986967174,0.124905483182241,3,0.286829828207,"no",""
"MAD1L1",5,0.000284336857600852,"no",-0.00494787140291537,0.0701836470393003,3,0.338899882432766,"no",""
"APAF1",5,0.000286822303878973,"no",-0.166628636902111,0.062957731023588,3,0.255496897174636,"no",""
"FNIP1",5,0.00029763849662369,"no",-0.08442461213982,0.0067293971265876,3,0.0354515024746536,"no",""
"NIN",5,0.000302102523293112,"no",-0.292716971877301,0.018840336431574,3,0.664974914125005,"no","BRCA_LoF,COREAD_LoF,MESO_LoF,ST_LoF"
"FANCC",5,0.00031630702184704,"no",-0.295058272287858,0.162811752869921,3,0.0169143382366233,"no","GBM_LoF"
"ISG20",5,0.000320993334341575,"no",-0.871473805509599,0.499782813367451,3,0.295119822317373,"no",""
"CPVL",5,0.000339777685528931,"no",-0.00288742624178863,0.126097975498457,3,0.931020658269629,"no",""
"MTMR7",4,0.000340995517102487,"no",-0.149398706886332,0.0801101689814534,2,0.873879885777281,"no",""
"RGL3",5,0.00034552852208252,"no",-0.312544707896708,0.056923933886925,3,0.980748107127186,"no","AML_Act"
"GRIN1",4,0.000358121121864542,"no",-0.430194384028521,0.120548809736768,2,0.833194152411529,"no",""
"ZRANB3",5,0.000359703000287076,"no",-0.220581656595225,0.163451116097075,3,0.98970971731073,"no",""
"MCAM",5,0.000367653443275558,"no",-0.109976711072309,0.214657668916566,3,0.457930549207353,"no",""
"PART1",5,0.000381121234749779,"no",-0.171100856576238,0.07228848669621,0,NA,NA,""
"ARHGEF15",5,0.000401466432993444,"no",-0.295833333723454,0.09115157623009,3,0.587350223861177,"no",""
"FRYL",4,0.000408339449355636,"no",-0.219012783902894,0.0959088944468824,2,0.887057800127888,"no",""
"WDR35",5,0.000411656936687572,"no",-0.127134510222178,0.145882343109092,3,0.796590807938015,"no",""
"INPP4A",4,0.00041338321025861,"no",-0.537596303663852,0.125834773635393,2,0.432612453252325,"no",""
"SLC2A2",4,0.000414651417658591,"no",-0.535054298662526,0.162168795507189,3,0.875925746125265,"no",""
"LIMK2",5,0.000414693188743781,"no",-0.0876120917118786,0.0790862805374086,3,0.880482712759667,"no",""
"NIM1",4,0.000417196584292273,"no",NA,NA,0,NA,NA,""
"KIF19",5,0.000425461466828794,"no",-0.10370343463746,0.148450223154565,3,0.520862642801948,"no",""
"KLHL5",5,0.000429517610664977,"no",-0.170520610244571,0.049642280046434,3,0.998877041440412,"no",""
"ASS1",5,0.000430771858633888,"no",-0.249897909051187,0.272119113531648,3,0.0124816320550946,"no",""
"COL5A1",5,0.000454181466914974,"no",-0.209081958825962,0.14779552948584,3,0.383211648402437,"no",""
"BTBD1",5,0.000458785063102024,"no",-0.0315493157447301,0.0850018514037785,3,0.39188203466772,"no",""
"LDHAL6B",5,0.000477233419683036,"no",-0.0997926071655327,0.150028257059695,3,0.933533172419523,"no",""
"GNE",5,0.000479965533962796,"no",-0.048845234287595,0.198351711386888,3,0.402492825632162,"no",""
"MAP3K9",5,0.000484776834389138,"no",-0.210482917549025,0.092066722469518,3,0.864067517197082,"no",""
"PSTPIP2",5,0.000492415337265118,"no",-0.0408895615716251,0.221585451504775,3,0.98099302203571,"no",""
"DUSP6",5,0.000500503687269721,"no",-0.0646860028850087,0.182544377888014,3,0.976701808362527,"no",""
"LOC649395",5,0.000510133960938218,"no",NA,NA,0,NA,NA,""
"AMT",4,0.000533059398203063,"no",-0.268326046249955,0.06247122381558,2,0.786152233426729,"no",""
"AP3M2",5,0.000548242482764424,"no",-0.327008664796738,0.191995560204965,3,0.222798707634782,"no",""
"MAF",5,0.000551677574513741,"no",-0.203302063545174,0.060760356337851,3,0.0740416920442268,"no","MM_LoF"
"PROX1",4,0.000563318688857515,"no",-0.651445258672071,0.0561374178210897,2,0.934516648204401,"no",""
"GOT1L1",5,0.000564810324076003,"no",-0.5023554960518,0.224834849648376,3,0.947016750946393,"no",""
"CASP9",5,0.000566371650553893,"no",-0.172181969045916,0.191903351456483,3,0.177152911212431,"no",""
"TTC24",5,0.000566762521156318,"no",-0.191603278724867,0.05377165548494,3,0.620544314951585,"no",""
"LIPH",5,0.000580579567647207,"no",NA,NA,3,0.725544764487945,"no",""
"PLEKHG1",5,0.000603657351149197,"no",-0.288361960951827,0.157891304607722,3,0.950940943751418,"no",""
"PUS7L",5,0.000610265467869293,"no",-0.111661446770069,0.173974475660407,3,0.958609432737479,"no",""
"VLDLR",3,0.00062138274000519,"no",-0.146881954260643,0.0467237595673795,3,0.987868186124982,"no",""
"TNFRSF18",5,0.000623655310640412,"no",-0.175591401861321,0.16808224018647,3,0.302562479211509,"no",""
"NUAK1",5,0.000624077497989191,"no",-0.309457181819576,0.057198369303452,3,0.919542527416501,"no",""
"RALGPS2",4,0.000624800432341276,"no",-0.775253583264377,0.267475797298931,2,0.964630032090212,"no",""
"FER1L6",4,0.000628261122410533,"no",-0.472834253116331,0.489072642429279,2,0.751020560977453,"no",""
"ARHGEF38",4,0.000632897714823819,"no",-0.403038131835701,0.0675815989021655,2,0.950804856849638,"no",""
"KIT",5,0.000634278791468985,"no",-0.26405644056901,0.112121803723511,3,0.574847437897784,"no","AML_Act,CM_Act,LGG_Act,MGCT_Act,OS_Act,ST_Act"
"CD97",5,0.00064417978701041,"no",NA,NA,0,NA,NA,""
"DNM2",5,0.000649394381858027,"no",-1.10160030213134,0.280195772426173,3,4.17736107795323e-05,"yes",""
"CD84",4,0.000657662287088764,"no",-0.104235128019005,0.125447493680965,2,0.992705079782027,"no",""
"AKAP10",5,0.000670591545257578,"no",-0.478589991734893,0.193921315638876,3,0.367124567889769,"no",""
"TMEM141",5,0.000673279642025833,"no",0.0293249040172874,0.109439583802176,3,0.769357563625395,"no",""
"TLE4",5,0.000687305816198348,"no",-0.167891337529277,0.257420052044881,3,0.719441306809704,"no",""
"MBD2",5,0.000697400932791008,"no",-0.237450989655998,0.071336260898434,3,0.236191180371756,"no",""
"WDR66",4,0.000709997769144703,"no",-0.506921419133647,0.244783921880539,2,0.666987479974473,"no",""
"GCLC",5,0.000711357810543348,"no",-0.403259843477024,0.0735980933571,3,0.00783085784439816,"no",""
"KCNK3",5,0.000711826858172603,"no",-0.346060858943654,0.069901337455049,3,0.860414291907584,"no",""
"LGALS2",5,0.000719365331596158,"no",-0.378399883196122,0.205267523768921,3,0.897969376983958,"no",""
"WDR67",4,0.000734378667132353,"no",NA,NA,0,NA,NA,""
"TMEM171",5,0.000736560535172173,"no",-0.230557079487633,0.188337962732011,3,0.99704445708663,"no",""
"MEF2C",4,0.000740897743526044,"no",-1.0404583015525,0.656409324054751,2,0.00539247178846018,"no",""
"MARK1",3,0.000743959072685707,"no",-0.00223790372155701,0.106772191834977,2,0.8873040971016,"no",""
"LRRC8A",5,0.000781495904856022,"no",-0.309653220781621,0.350778556388886,3,0.909124890366704,"no",""
"ZNF652",4,0.000791184462434998,"no",-0.202943528450849,0.15761759223851,2,0.884580043783749,"no",""
"RBM34",4,0.000793247747418044,"no",-0.270053586682545,0.110493915982362,2,0.0553393579060174,"no",""
"OSBPL2",5,0.00079524174674567,"no",-0.788942879178803,0.422491402295253,3,0.939039055839375,"no",""
"TCF4",5,0.000799351513599974,"no",-0.180094727655185,0.256442640398196,3,0.241590006945759,"no","MBL_Act,PIA_Act"
"WDR61",5,0.000817008021204572,"no",-0.936096564730131,0.071430525047665,3,0.0017451679502659,"no",""
"GPR68",5,0.000861970323632043,"no",-0.0976278720147143,0.0490801792189389,3,0.103093477302309,"no",""
"EPHA2",5,0.00086910216603988,"no",-0.106277279106933,0.0757350780737351,3,0.718759832732052,"no","CH_LoF"
"MNAT1",5,0.0008801663390571,"no",-0.289483771218081,0.313590879862156,3,0.000212913925394253,"no",""
"GCM1",4,0.0008880999032508,"no",-0.158333417475093,0.104789392291384,2,0.605571907693673,"no",""
"IRF5",5,0.000903767973712573,"no",0.00458421891419565,0.0854969298852157,3,0.0419048295783241,"no",""
"C1R",4,0.000906980920119203,"no",0.118185689319477,0.0968420740898174,0,NA,NA,""
"SFRP1",5,0.000945404015869212,"no",-0.609326929622234,0.285468656960792,3,0.616663005466052,"no",""
"CTBP2",4,0.000958273978029536,"no",-0.103004368243551,0.0612550828418946,2,0.0267736290098819,"no",""
"SH2D4B",4,0.000959067497268358,"no",-0.176656729848525,0.0931379970789463,2,0.739798235383203,"no",""
"BOLL",5,0.000962601351009032,"no",0.0918184727400037,0.228376014698134,3,0.906328208213374,"no",""
"ARID2",5,0.000963796534817854,"no",-0.337489606693198,0.264243399615176,3,0.044863586917158,"no","BLCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,SSCC_LoF,ST_LoF,THCA_LoF"
"PYROXD1",5,0.000977626677864057,"no",-0.222875014617305,0.234459955885144,3,0.0005023982671146,"no",""
"PACSIN2",5,0.00100576325665146,"no",-0.238392529140533,0.14758127187446,3,0.819137346373463,"no",""
"RAB11A",5,0.00100638203543,"no",-0.441265079386229,0.130838753494231,3,0.00688180408514727,"no",""
"TRPM1",4,0.00100923608717863,"no",-0.341758699527424,0.311039868980565,2,0.724749636721821,"no",""
"ROCK1",5,0.00101320872485673,"no",-0.203493541339948,0.171591873193241,3,0.124358404217039,"no",""
"MAGOHB",5,0.00102320453862352,"no",-0.147090515814298,0.278321171013067,3,0.764545315056048,"no",""
"PPM1D",5,0.00103707743801785,"no",-0.308198782733654,0.052476129212795,3,0.268406578255577,"no","HGG_LoF,PIA_LoF,SBCC_LoF"
"FKBP11",5,0.00108945771223872,"no",-0.303977350416288,0.219236314901195,3,0.115005793049591,"no",""
"DRD3",5,0.00110671242166319,"no",0.0862088197328293,0.432792285245833,3,0.205364583274119,"no",""
"GJA4",5,0.00112418506438366,"no",-0.152774979176216,0.153355609341967,3,0.763176663421002,"no",""
"CLDN3",5,0.0011262152556064,"no",-0.154366837266242,0.112122694242276,3,0.850915938968729,"no",""
"CHCHD7",5,0.0011604858840857,"no",-0.253414205760228,0.268473309776213,3,0.997350572348325,"no",""
"KLHL26",4,0.00117252095379438,"no",-0.173412540506176,0.197097639555676,3,0.631137795969428,"no",""
"SYDE1",4,0.00117344410749916,"no",-0.257010560640369,0.123819540643418,2,0.714395151149816,"no",""
"WDR17",4,0.00119015427860608,"no",-0.450060437691643,0.084338357454912,2,0.852843736849231,"no",""
"SUSD4",4,0.00119951446931035,"no",-0.011883260179601,0.0423286002636715,2,0.299886664239885,"no",""
"INO80D",4,0.00123462798569432,"no",-0.236471223008259,0.131189013693591,2,0.771205736419376,"no",""
"SMYD1",4,0.00125392621610778,"no",-0.25679601681204,0.178908607810396,2,0.283648820237919,"no",""
"KLRAP1",5,0.00125720111519532,"no",NA,NA,0,NA,NA,""
"RSF1",4,0.00129717803716115,"no",-0.3404874896376,0.0813018625046805,2,0.623777771526276,"no",""
"LCP2",5,0.00130296458416764,"no",-0.0627315952485209,0.288963760165841,3,0.881104741624934,"no",""
"TBX4",4,0.00130416081021265,"no",-0.363049706983602,0.205620374454238,3,0.27851821872887,"no",""
"GTPBP8",5,0.00130524914995089,"no",-0.438017861698425,0.363362690504739,3,0.0147912854430149,"no",""
"FXR2",5,0.00131441948086827,"no",0.0362768245628639,0.217971853678012,3,0.913158721653985,"no",""
"ARL5B",5,0.00131672009739978,"no",-0.120440388475401,0.141367158575474,3,0.999810582842436,"no",""
"SVEP1",5,0.00133291477014064,"no",-0.151299210051127,0.108724100926498,3,0.426303808333691,"no",""
