"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_amplification_associated_with_overexpression","tcga_amplification_frequency","tcga_nrSamplesInGisticData"
"PRMT2",7,4,0.176941347255809,"no",-0.0472450141333799,0.256235998429899,-0.0652270165432815,0.208302716300332,5,2,0.158908025346897,"no","",0.0332466322980241,0.0209424083769634,191
"NRIP1",9,2,0.177195112172241,"no",0.0349226548069812,0.160350755848029,0.202644083313303,0,6,1,NA,NA,"",NA,0.00523560209424084,191
"NFRKB",8,3,0.184936863582263,"no",-0.0519857070860998,0.244350399702419,-0.282716557663554,0.0988437863064485,5,2,0.333286118861038,"no","",NA,0.0104712041884817,191
"C17orf99",9,2,0.19407133339627,"no",-0.0627810067582545,0.144030429575101,0.0262422139997143,0,6,1,NA,NA,"",NA,0,191
"ARHGEF12",9,2,0.196981723795499,"no",0.0506966651719352,0.139667486095258,0.176501030585638,0.104830997570247,5,2,0.379802499846831,"no","BRCA_Act,ST_Act",NA,0.0104712041884817,191
"CHEK1",8,3,0.197094282774466,"no",-0.228205267312707,0.147176459635442,-0.30761659202163,0.0569960752158495,4,3,0.507504914200315,"no","",NA,0.0104712041884817,191
"LLGL2",9,2,0.198499168354429,"no",-0.184767487294362,0.204949808716795,0.0818364225045937,0,6,1,NA,NA,"",NA,0,191
"DGAT1",8,3,0.20072727136757,"no",-0.206559758542769,0.246960290276449,-0.18927085370848,0.031457208720078,4,3,0.754229672893728,"no","",NA,0.00523560209424084,191
"SLC16A5",9,2,0.20194699073259,"no",0.0334830161586535,0.0262377004367945,0.045585770301495,0,6,1,NA,NA,"",NA,0,191
"ITGA1",9,2,0.202255116727015,"no",-0.109564301981019,0.176057521501099,-0.106990908034498,0.00360138773537601,7,0,NA,NA,"",NA,0,191
"PDE6G",9,2,0.209840805386991,"no",0.0109390266331676,0.199732353727257,-0.173352744112861,0,6,1,NA,NA,"",NA,0,191
"KIAA2026",7,3,0.211079870020862,"no",0.0342525800273748,0.0838846575276299,-0.0890695320757385,9.78361861599802e-05,0,0,NA,NA,"",NA,0,191
