"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"ZBTB9",11,8.5270745913926e-07,"yes",-0.189073440923891,0.197662353429133,7,0.643928798421769,"no","","","",143
"MED19",10,9.12989204010594e-07,"yes",-0.902355948546651,0.376074850362739,6,3.94749853845968e-06,"yes","","","",143
"AFP",11,9.50736718128184e-07,"yes",-0.10401956955965,0.18320332120515,7,0.84413492474152,"no","","","",143
"PRDM9",11,1.05823783399061e-06,"yes",-0.0736163256088167,0.163276812793132,7,0.999987931295963,"no","","","",143
"MAGOHB",11,1.27663838377583e-06,"yes",-0.141395997268794,0.110453207121944,7,0.999583906850795,"no","","","",143
"FAM20B",11,1.46380501448484e-06,"yes",-0.107913810664646,0.20745026648107,7,0.318904175676095,"no","","","",143
"MIOS",11,1.48002284157655e-06,"yes",-0.279180643543581,0.232080945101953,7,2.67290660271508e-07,"yes","","","NPM1 (enriched, 26% vs 5%)",143
"SNAP25",11,1.59431983557429e-06,"yes",-0.192674134618418,0.274163506970202,7,0.889539754573778,"no","","","",143
"GNGT2",10,1.62817776007496e-06,"yes",-0.113845656761537,0.157188761325992,6,0.999995524996204,"no","","","",143
"BTBD1",11,1.71865772687748e-06,"yes",0.0844695210299383,0.296623683208972,7,0.199894756632809,"no","","","",143
"ANKS1A",11,1.86511198958406e-06,"yes",-0.0134092892220333,0.238545755989851,7,0.999127218876664,"no","","","",143
"TPCN2",11,2.44996907817865e-06,"yes",-0.228563896001218,0.449459916196096,7,0.988562882874382,"no","","","",143
"PTPN11",11,2.49617392059367e-06,"yes",-0.655244482986471,0.462256593475628,7,2.68747386097066e-06,"yes","ALL_Act,AML_Act,CLL_Act,COREAD_Act,GBM_Act,LGG_Act,MM_Act,NB_Act,PIA_Act","","",143
"DHX57",11,2.9592683238502e-06,"yes",-0.0727740521788001,0.281898062836188,7,0.418152125903537,"no","","","",143
"QRFPR",10,3.30031476090612e-06,"yes",0.0134809903886503,0.0815964946451489,6,0.174343957252247,"no","","","",143
"C1orf228",11,3.41111043418183e-06,"yes",-0.241231011090663,0.304922838937026,0,NA,NA,"",NA,NA,143
"GTF3C4",10,4.1459745695344e-06,"yes",-0.0986442911384932,0.125372510544004,7,1.91683178315548e-05,"yes","","","",143
"PLAGL2",10,4.22304796642086e-06,"yes",-0.516887681374477,0.387892871326905,6,0.0201180051176844,"no","","","",143
"RNF20",10,4.37037658694069e-06,"yes",-1.01821812309366,0.441262635162487,7,1.31754523358522e-06,"yes","","","",143
"HTR1B",10,4.38107494828855e-06,"yes",-0.123701330058515,0.22486991590133,6,0.689065734206971,"no","","","",143
"RASGRP3",11,4.70341620616903e-06,"yes",-0.0452622997536899,0.0964181946070581,7,0.999658507460924,"no","","","NPM1 (enriched, 26% vs 5%)",143
"CBLN1",11,4.73979725324122e-06,"yes",-0.0932777255968314,0.1910306510867,7,0.000188011410143743,"no","","","",143
"FLI1",8,5.15590030384759e-06,"yes",-0.390740481153501,0.635066419668801,5,0.0603149022176709,"no","","","",143
