"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role"
"CIITA",8,0.186661409511049,"no",-0.0545692929292625,0.17897689069489,4,0.0359354160968208,"no","DLBCL_Act,HNSC_Act"
"KLK10",10,0.186808985961443,"no",0.0611223684571321,0.171913496207553,5,0.0676607962942438,"no",""
"TTC19",6,0.186884066860939,"no",0.0038215757200909,0.144433851040661,3,0.488205308887066,"no",""
"ACAN",8,0.187295255549001,"no",0.0954874122413651,0.164500757479098,4,0.092374407952503,"no",""
"RBBP4",10,0.187447657607761,"no",-0.0703729445058836,0.226718463600609,5,0.999982919455756,"no",""
"CCDC36",8,0.187453916816668,"no",-0.0468293263145076,0.232878412218486,5,0.976826112218041,"no",""
"LGR4",9,0.188116032710734,"no",0.129849267025903,0.242275988527272,4,0.0104320156683628,"no",""
"DNMT3B",9,0.188266083685223,"no",-0.0374874148078631,0.449407183827271,4,0.611844645299101,"no",""
"PHF7",9,0.188516327130166,"no",-0.0441287893456381,0.172728143393935,5,0.712145091839078,"no",""
"GATA6",8,0.18893860510427,"no",-0.00776154760598594,0.0938595405689418,4,0.00618083160837912,"no",""
"GOT1L1",8,0.188991758224099,"no",-0.168075743937696,0.301039546712889,4,0.00966882900133026,"no",""
"XKR4",9,0.18906755980323,"no",-0.109059602818397,0.114817341681629,5,0.25159631347519,"no",""
"SETD8",10,0.189133361112293,"no",NA,NA,0,NA,NA,""
"NCOA3",10,0.189323865214992,"no",-0.0020073446420556,0.213422613070276,5,0.666737031835016,"no",""
"RRAGC",9,0.189820784502288,"no",-0.0110799056735589,0.263648402749521,5,0.865827149612214,"no","NHLY_Act"
"PFKFB2",9,0.189871062783774,"no",0.10218942069756,0.175702934873465,4,0.869841991958605,"no",""
"MTSS1L",9,0.190122572832908,"no",-0.0827861271379557,0.135724757182845,4,0.404848107497991,"no",""
"HMGN2P46",10,0.190421484653088,"no",-0.0284436407898715,0.106151045605809,0,NA,NA,""
"SERPINE3",10,0.190421484653088,"no",0.0216868287699841,0.0792564666478793,5,0.172302852723166,"no",""
"RAB3C",7,0.190547055103885,"no",0.054748145506287,0.127759916689155,3,0.0733395308552751,"no",""
"PRODH",8,0.190563758411832,"no",-0.27544705958078,0.172055423919636,5,0.997581497134862,"no",""
"CFB",8,0.190724054158613,"no",-0.00553657260616465,0.115370353965854,5,0.98733946023107,"no",""
"F11R",8,0.190750777852578,"no",-0.0037311359163752,0.142846533749501,4,0.772043128691068,"no",""
"NFIA",10,0.190995656612704,"no",-0.0842102999734463,0.258449727268218,5,0.403880149666848,"no",""
"GMPS",10,0.19121123624898,"no",-0.0334437798226752,0.150389775808983,5,0.999998986197193,"no","HC_LoF"
"LIG1",10,0.191331065184819,"no",-0.148951458331542,0.179461929146846,5,0.963484949785215,"no",""
"CDH6",6,0.191483110759194,"no",0.0661207575254057,0.154825335915098,2,0.382091951500574,"no",""
"NWD1",7,0.191489914286808,"no",-0.0663805036052872,0.0898426673447913,3,0.703141924628161,"no",""
"DCAF10",9,0.191534680806874,"no",0.0357204117015486,0.172331249958208,5,0.702777303764647,"no",""
"DAD1",9,0.191559953299619,"no",-0.159885821219361,0.139744494235531,4,0.999999734367716,"no",""
"COPS3",7,0.191948040448689,"no",-0.796122645123717,0.444040749201258,3,0.999893212963969,"no",""
"ATF1",9,0.192116447337217,"no",-0.0996619408106206,0.272882069799277,5,0.993289018183857,"no",""
"GABBR1",10,0.19214708479159,"no",-0.0217853277172706,0.246539881177757,5,0.470314897622382,"no",""
"MLF2",9,0.192268384130182,"no",-0.140233881223556,0.261596890264902,5,0.484992739886127,"no",""
