"","#wt","#mut","pvalue","is_significant"
"AHI1",9,2,0.0717560530510115,"no"
"SH2D4A",9,2,0.233299101057021,"no"
"CHD9",9,2,0.270848005329582,"no"
"GPR98",9,2,0.370166628136123,"no"
"WDR36",9,2,0.376530080382515,"no"
"SIPA1L1",9,2,0.382538326455367,"no"
"CDK14",9,2,0.517336730081363,"no"
"MAP3K2",9,2,0.547195072086691,"no"
"MACF1",9,2,0.581126877819812,"no"
"ABCA9",9,2,0.801610152386952,"no"
"PLD1",9,2,0.934527529259163,"no"
"PTEN",8,3,0.985793201453336,"no"
