"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"CCND3",5,3.97441108824727e-13,"yes",-0.997694586304656,0.0365024119242061,1,NA,NA,"BLY_Act,DLBCL_Act,LY_Act,NHLY_Act","","",37
"MEF2B",4,8.34297418836769e-11,"yes",-1.11613044167105,0.350123779439118,0,NA,NA,"DLBCL_LoF,NHLY_LoF","","",37
"EP300",3,3.13568838567887e-09,"yes",-1.0326957632875,0.257993710523305,1,NA,NA,"BLCA_LoF,CESC_LoF,COREAD_LoF,DLBCL_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NHLY_LoF,NSPH_LoF,SCLC_LoF","","",37
"CDK6",5,2.49683324220368e-08,"yes",-1.73335713481566,0.930524505361973,1,NA,NA,"","","",37
"TCF3",5,2.68101873869506e-08,"yes",-0.975704770900817,0.223838697693513,1,NA,NA,"","","",37
"CNKSR1",5,1.81623207519092e-07,"yes",0.0922851584027154,0.136438548012334,1,NA,NA,"","","",37
"PTTG1IP",5,1.99856270614098e-07,"yes",-0.78107053961474,0.678168292189279,1,NA,NA,"","","",37
"CDK5",5,6.61912975613393e-07,"yes",-0.299245103307406,0.235712692287732,1,NA,NA,"","CARD11 (enriched, 44% vs 0%)","",37
"F2RL3",5,8.93180560826276e-07,"yes",0.215202740518123,0.230580473375228,1,NA,NA,"","","",37
"LGALS1",5,1.30791997583305e-06,"yes",-0.338651156195348,0.36430654073312,1,NA,NA,"","","",37
"ECM1",5,1.90037652698871e-06,"yes",-0.26304006601984,0.117449372820995,1,NA,NA,"","","",37
"ADK",5,1.91680462422772e-06,"yes",-0.495747174009454,0.291318335705649,1,NA,NA,"","","",37
"PIM3",5,2.02641806946577e-06,"yes",-0.232450116538147,0.364135452391839,1,NA,NA,"","","",37
"TPCN2",5,2.26089483319591e-06,"yes",-0.415172520230656,0.322626732905691,1,NA,NA,"","","",37
"MAN1B1",4,2.63045750286303e-06,"yes",-0.276538855570952,0.586678769657428,1,NA,NA,"","","",37
"MLLT1",5,2.75599131535388e-06,"yes",-0.460558815013207,0.318447104004124,1,NA,NA,"WT_Act","","",37
"CHRM1",5,3.76629992463236e-06,"yes",-0.453772554411032,0.076423709708405,1,NA,NA,"","","",37
"FNIP1",4,3.78068283446299e-06,"yes",-0.352539225176012,0.270746489372468,1,NA,NA,"","","",37
"UGT8",4,4.30575133965105e-06,"yes",-0.272437446796327,0.195701226191698,1,NA,NA,"","","",37
"OR5W2",5,4.58773829551253e-06,"yes",-0.218507608209865,0.08608585960864,1,NA,NA,"","","",37
"MATN3",5,4.66268497061456e-06,"yes",0.18356777037813,0.196691555691144,1,NA,NA,"","","",37
"MEF2BNB-MEF2B",5,6.80525606436653e-06,"yes",NA,NA,0,NA,NA,"",NA,NA,37
"CFL1",5,7.22453979419733e-06,"yes",-2.16686067872232,0.26649881389831,1,NA,NA,"","","",37
"SLC44A4",5,7.22670633381571e-06,"yes",0.0858849320325639,0.29121558033323,1,NA,NA,"","","",37
"WDR25",5,1.00078724146468e-05,"yes",-0.17288576288826,0.276038634542169,1,NA,NA,"","","",37
"CLMP",5,1.04985218970008e-05,"yes",-0.279927514931618,0.130513266645045,1,NA,NA,"","","",37
"CACNB2",5,1.2426274386321e-05,"yes",-0.46348578965587,0.428053170206434,1,NA,NA,"","","",37
"MAF",5,1.41944878484392e-05,"yes",-0.232954925792386,0.078882464288794,1,NA,NA,"MM_LoF","","",37
"GNA11",5,1.9176354910573e-05,"yes",-0.461859693273441,0.395030930907467,1,NA,NA,"CM_Act,UVM_Act","","",37
"VSTM2L",5,1.96225851432647e-05,"yes",-0.0178284015897691,0.408013021106091,1,NA,NA,"","","",37
"KIF2A",5,2.81903166536247e-05,"yes",-0.440464015186587,0.210866633348791,1,NA,NA,"","","",37
"KPNA6",5,3.03063336466353e-05,"yes",-0.0787052198696066,0.479995400495908,1,NA,NA,"","","",37
"CAMK2A",5,3.50485757035896e-05,"yes",0.0346725541682241,0.25777600484585,1,NA,NA,"","","",37
"RNF183",5,3.52167981881385e-05,"yes",-0.469879833153276,0.285487329659513,1,NA,NA,"","","",37
"NKX3-2",5,4.42362688568345e-05,"yes",-0.067471967237914,0.32226438310973,1,NA,NA,"","","",37
"OR2W3",4,4.56214881911157e-05,"yes",-0.143786646162194,0.161059110572541,0,NA,NA,"","","",37
"PARK2",5,4.58384603503082e-05,"yes",NA,NA,0,NA,NA,"",NA,NA,37
"TPTE2",5,4.87303482049153e-05,"yes",0.0657188758147638,0.0590586628773618,1,NA,NA,"","","",37
"GPSM1",4,7.07807591340672e-05,"yes",-0.0350730706645098,0.256458543142709,1,NA,NA,"","","",37
"SLC44A5",5,7.18261890095459e-05,"yes",-0.403862251174982,0.265876249063407,1,NA,NA,"","","",37
"IGF2BP3",4,8.81377316608991e-05,"yes",-0.668020652360464,0.305683298056531,1,NA,NA,"","","",37
"PLK2",4,8.94733511076224e-05,"yes",-0.228240741954371,0.150728932274797,0,NA,NA,"","","",37
"HSH2D",5,9.80519703980157e-05,"yes",-0.459246150373576,0.425104070033747,0,NA,NA,"","","",37
"TTC3",5,9.99983589968052e-05,"yes",-0.15567855772496,0.054390241632319,1,NA,NA,"","","",37
"NR1D1",5,0.000115287301629806,"yes",-0.0740204048273112,0.147165873965699,1,NA,NA,"","","",37
"LGALS7",5,0.000117161411743493,"yes",NA,NA,1,NA,NA,"","","",37
"LGALS7B",5,0.000117161411743493,"yes",NA,NA,1,NA,NA,"","","",37
"RUFY1",5,0.000121792344468072,"yes",-0.174022360406067,0.444382559359918,1,NA,NA,"","","",37
"CD14",5,0.000127711645342097,"yes",-0.288977789983365,0.29093849471744,1,NA,NA,"","","",37
"MAP2K4",5,0.000133025829957798,"yes",-0.172638433154,0.050313244507817,1,NA,NA,"BRCA_LoF,CH_LoF,COREAD_LoF,PAAD_LoF","","",37
"VAX1",5,0.000161142633949238,"yes",-0.406145106329778,0.350230340068941,1,NA,NA,"","","",37
"MRGPRD",5,0.000161858089962075,"no",-0.101976440999024,0.0287259981100006,1,NA,NA,"","","",37
"ZBTB24",5,0.000164762922600653,"no",-0.276287865132485,0.184807877052343,1,NA,NA,"","","",37
"E2F7",5,0.000173968897461217,"no",-0.0696238448160977,0.114008769407657,1,NA,NA,"","","",37
"KRTAP5-5",5,0.000180274872467335,"no",-0.231018323524251,0.533168709476774,1,NA,NA,"","","",37
"CDKL1",5,0.000185507870168784,"no",-0.0935742033260332,0.417508828317349,1,NA,NA,"","","",37
"SUZ12",5,0.000186455550153623,"no",-1.0962646789505,0.364673188593232,1,NA,NA,"AML_Act,PRAD_Act","","",37
"FKBP10",5,0.000189371616868837,"no",-0.152703777039803,0.320170436000412,1,NA,NA,"","","",37
"POU2AF1",5,0.000200013074406531,"no",-0.805793589102041,0.537413525357716,1,NA,NA,"","","",37
"SHC4",5,0.000201713668458933,"no",0.0170881333914287,0.51870411021155,1,NA,NA,"","","",37
"YIF1B",5,0.000205553795529499,"no",-0.0454388490622065,0.300095620786671,1,NA,NA,"","","",37
"RIT2",5,0.000205893457691054,"no",-0.0784507862886771,0.172705981620323,1,NA,NA,"","","",37
"MAPK3",4,0.000215906783016303,"no",-0.619173283707559,0.107531242857451,1,NA,NA,"","","",37
"KLHL32",5,0.000216700830994607,"no",-0.267519141230207,0.187893853954545,1,NA,NA,"","","",37
"TSSC1",5,0.000219783292438229,"no",NA,NA,0,NA,NA,"",NA,NA,37
"ATP6V1G2",5,0.000223884764267469,"no",-0.262639267043937,0.196752858513173,1,NA,NA,"","","",37
"HES7",4,0.000244167054698271,"no",-0.390431069308914,0.186782744467224,1,NA,NA,"","","",37
"ACADL",5,0.000262106081906836,"no",-0.314090637454297,0.479855974046097,1,NA,NA,"","","",37
"UNC5CL",5,0.000268492845687094,"no",-0.150830094034567,0.229693381089725,1,NA,NA,"","","",37
"ECM2",5,0.000271771350113488,"no",-0.163176942201258,0.170146890841013,1,NA,NA,"","","",37
"FBP1",5,0.000284171114160782,"no",-0.298065340655401,0.321541780227238,1,NA,NA,"","","",37
"BCAM",5,0.000286370376471278,"no",-0.331859407851709,0.352979008225631,1,NA,NA,"","","",37
"STARD9",4,0.000293288100909624,"no",-0.729113658022788,0.897343341078442,1,NA,NA,"","","",37
"TNFRSF25",3,0.000299798238292749,"no",-0.547142510555475,0.276690350867408,0,NA,NA,"","","",37
"RTN4R",4,0.000299904506187538,"no",-0.401096036217254,0.111684888799196,1,NA,NA,"","","",37
"DHRS7",5,0.000308549533192214,"no",-0.213828460721484,0.294129006147009,1,NA,NA,"","","",37
"DNMBP",5,0.000310962125819653,"no",-0.322493221624014,0.561394720081456,1,NA,NA,"","","",37
"SLC4A8",5,0.000322254119243251,"no",0.0696157619173802,0.371997555284089,1,NA,NA,"","","",37
"FGD6",5,0.000327274258316751,"no",-0.120522891467407,0.386325821381422,1,NA,NA,"","","",37
"PIP4K2B",5,0.000327538368124644,"no",-0.0737699954869201,0.202974397662662,1,NA,NA,"","","",37
"DRG1",5,0.00035350536366194,"no",-0.30180871239574,0.446689954002398,1,NA,NA,"","","",37
"AATK",5,0.000376055748692478,"no",-0.00349769057265999,0.111750201759358,1,NA,NA,"","","",37
"CDK3",5,0.000386563305257107,"no",NA,NA,1,NA,NA,"","","",37
"TEN1-CDK3",5,0.000386563305257107,"no",NA,NA,0,NA,NA,"","","",37
"NHLH2",5,0.000398258879836644,"no",-0.0946673036163713,0.116822241044923,1,NA,NA,"","","",37
"MBD1",5,0.000414397568888422,"no",-0.268376049873035,0.235929446397844,1,NA,NA,"","","",37
"SERPINB12",5,0.000415310842565907,"no",0.0989110134097785,0.153475626975164,1,NA,NA,"","","",37
"CBR1",5,0.000431165481578047,"no",-0.42104368382848,0.313137295317011,1,NA,NA,"","","",37
"DGKB",5,0.000435834612573525,"no",-0.469325360619604,0.343819006733329,1,NA,NA,"","","",37
"TCF4",5,0.000446412646306107,"no",-0.0729589337666256,0.291107869608662,1,NA,NA,"MBL_Act,PIA_Act","","",37
"NAA11",3,0.000479709336214247,"no",-0.447924706220656,0.328008476709219,1,NA,NA,"","","",37
"DMPK",5,0.00048964046597081,"no",-0.134112341048265,0.0987968702391605,1,NA,NA,"","","",37
"ZRANB3",5,0.000494520019252912,"no",-0.203309383045309,0.18102406328011,1,NA,NA,"","","",37
"FRYL",5,0.00049488627531458,"no",-0.302050696026294,0.149418636929481,1,NA,NA,"","","",37
"STK25",5,0.000500877167795615,"no",-0.473262394230393,0.404166506579494,1,NA,NA,"","","",37
"GPR19",4,0.00050805260757827,"no",-0.19683162703085,0.216377015802917,1,NA,NA,"","","",37
"HCAR1",5,0.000535451086961245,"no",0.175032318884503,0.358515927254646,1,NA,NA,"","","",37
"AGAP4",5,0.000538415289459528,"no",-0.192030819076029,0.173672300145012,0,NA,NA,"","","",37
"AGAP5",5,0.000538415289459528,"no",0.410551331105106,0.34611173053761,1,NA,NA,"","","",37
"AGAP7",5,0.000538415289459528,"no",NA,NA,0,NA,NA,"",NA,NA,37
"AGAP8",5,0.000538415289459528,"no",NA,NA,0,NA,NA,"",NA,NA,37
"AGAP9",5,0.000538415289459528,"no",-0.192211567102955,0.204894226358398,1,NA,NA,"","","",37
"COL12A1",5,0.000541817058399848,"no",-0.209039302820971,0.323529034111652,1,NA,NA,"","","",37
"FCGR2C",5,0.000550212314487752,"no",0.0643145217503321,0.156974903540091,0,NA,NA,"","","",37
"KLHL26",5,0.000563313673103912,"no",-0.255582631432326,0.391949855343732,1,NA,NA,"","","",37
"WSB1",5,0.000565228483807771,"no",-0.0529147738583817,0.158289817574195,1,NA,NA,"","","",37
"SNAP25",5,0.000576215923299416,"no",-0.338347365558391,0.207232611999219,1,NA,NA,"","","",37
"MAP1LC3A",5,0.000581467616088999,"no",-0.0962380599132366,0.0150734029260788,1,NA,NA,"","","",37
"KPNA7",5,0.000589405941297183,"no",-0.456953590195084,0.405544513762076,1,NA,NA,"","","",37
"PRDM11",5,0.000605330303238688,"no",0.0464725047290961,0.129405092258205,1,NA,NA,"","","",37
"DPYD",4,0.000614506258823902,"no",-0.279468812946734,0.310096428344082,1,NA,NA,"","","",37
"MAGEF1",5,0.000632310144942497,"no",-0.0243076812747034,0.301794726777186,1,NA,NA,"","","",37
"LOC647859",5,0.000642056726870891,"no",-0.32263646598139,0.276740093389721,0,NA,NA,"",NA,NA,37
"OCLN",5,0.000642056726870891,"no",0.0218894497730279,0.002550079657241,1,NA,NA,"","","",37
"HIST1H1C",4,0.000657741718833492,"no",-0.283424506016462,0.0808857597753938,1,NA,NA,"",NA,NA,37
"STK35",5,0.000666173408358597,"no",-0.310539895203713,0.478255621231398,1,NA,NA,"","","",37
"SEZ6",5,0.000709033776343829,"no",-0.294868276447658,0.386659752859236,1,NA,NA,"","","",37
"PDE10A",5,0.000712810380051862,"no",-0.264144683519814,0.045516861381693,1,NA,NA,"","","",37
"GMCL1P1",5,0.000725177622193472,"no",0.192397296347292,0.112329719860794,0,NA,NA,"",NA,NA,37
"ATP5J2-PTCD1",5,0.000727466278817974,"no",-0.40545214988171,0.268082311091608,0,NA,NA,"",NA,NA,37
"C1orf159",5,0.000731776868434817,"no",-0.434322486507884,0.180867619648104,1,NA,NA,"","","",37
"HMG20B",5,0.000746785256235615,"no",-0.520428192732932,0.267336197248748,1,NA,NA,"","","",37
"IRX3",5,0.000818057330371531,"no",-0.309936213032317,0.388072359593461,1,NA,NA,"","","",37
"CBLN2",5,0.000829315270944243,"no",-0.017034348955056,0.122484975109864,1,NA,NA,"","","",37
"PRKACG",5,0.00083926734429356,"no",0.0015910670756718,0.309241934248242,1,NA,NA,"","","",37
"VLDLR",5,0.000853800976956812,"no",-0.432082636525797,0.290264585881201,1,NA,NA,"","","",37
"SLC22A3",5,0.000866999693943101,"no",-0.229051207660724,0.29059768476441,1,NA,NA,"","","",37
"POLG2",5,0.000867565709859306,"no",0.0434880652460922,0.0556288114480648,1,NA,NA,"","","",37
"OXTR",5,0.00087241465233401,"no",-0.112521786155105,0.162646421095015,1,NA,NA,"","","",37
"GJA4",5,0.000876300166715538,"no",-0.156607625452053,0.176424101689478,1,NA,NA,"","","",37
"AHCYL2",5,0.000902726916276832,"no",-0.159679603313081,0.30405802956259,1,NA,NA,"","","",37
"LIMK2",5,0.000925000803268142,"no",-0.24699951220575,0.157143433958054,1,NA,NA,"","","",37
"CDKN3",5,0.000960856096292828,"no",0.139810555979142,0.350390033586645,1,NA,NA,"","","",37
"RHOC",5,0.000989323216468812,"no",-0.128337204352232,0.540597149596941,1,NA,NA,"","","",37
"EML3",5,0.00104665855393442,"no",-0.114847631899964,0.226123274197418,1,NA,NA,"","","",37
"CYP27A1",5,0.00106030304760085,"no",-0.106095290689019,0.179448970599768,1,NA,NA,"","","",37
"PSKH2",5,0.00107315410347522,"no",0.0296122727183576,0.320688747986508,1,NA,NA,"","","",37
"SIX2",5,0.00108038127588412,"no",0.0514157397121777,0.170317592043292,1,NA,NA,"","","",37
"IRF5",5,0.00117310597533789,"no",-0.160666597177066,0.079947737655578,1,NA,NA,"","","",37
"DNAJC27",5,0.00118930469947248,"no",0.0228796944752605,0.136214603820733,1,NA,NA,"","","",37
"PPP2R5B",4,0.00118951203697326,"no",-0.188285693196551,0.178962336433944,1,NA,NA,"","","",37
"DUSP13",5,0.00121356065370923,"no",0.00535084163155487,0.2709581857148,1,NA,NA,"","","",37
"HAPLN2",5,0.00124768859234786,"no",-0.0712056851660173,0.100466580187857,1,NA,NA,"","","",37
"BARX2",4,0.00125696819749685,"no",-0.373516798374601,0.134824689656501,1,NA,NA,"","","",37
"MCAM",5,0.00125727213027589,"no",-0.0286530486284247,0.299399821702261,1,NA,NA,"","","",37
"ARHGEF38",4,0.00127547144847994,"no",-0.396919192458899,0.286683532811631,1,NA,NA,"","","",37
"RAB42",5,0.00131371699695665,"no",-0.195168708776192,0.254887751710763,1,NA,NA,"","","",37
"CDX2",5,0.00134229802956432,"no",-0.304473280835329,0.00751126623412701,1,NA,NA,"ESCA_Act","","",37
"EPB41",5,0.00135416459672548,"no",0.000639389629047309,0.0332679978545214,1,NA,NA,"","","",37
"HSPB1",4,0.00137243121719137,"no",-0.670047583315728,0.243191961159321,1,NA,NA,"","","",37
"CD84",5,0.00138247186313959,"no",0.181335991793283,0.33589366038802,1,NA,NA,"","","",37
"LAMP1",4,0.00142623985428063,"no",-0.0322114276415559,0.24240639986856,0,NA,NA,"","","",37
"CARM1",5,0.00143510867289921,"no",-0.287176580792471,0.680353210539049,1,NA,NA,"","","",37
"BBOX1",5,0.00151327577435739,"no",-0.195830235260487,0.197588717688026,1,NA,NA,"","","",37
"GRWD1",5,0.00154283516666466,"no",-0.0519614866476384,0.216998373039474,1,NA,NA,"","","",37
"MFSD3",4,0.00158459003092638,"no",-0.195571293224706,0.147983171010064,1,NA,NA,"","","",37
"NDN",4,0.00158662025441292,"no",-0.114214079053776,0.275508058255863,1,NA,NA,"","","",37
"LMO2",4,0.00160526268553112,"no",-0.373276997536599,0.188922378516348,1,NA,NA,"","","",37
"KDM5A",4,0.00160889689389425,"no",-0.156572372980512,0.301251986806034,1,NA,NA,"CM_Act","","",37
"MC5R",5,0.00161992639422228,"no",-0.314808636806695,0.40976072712939,1,NA,NA,"","","",37
"EED",5,0.00168522884459232,"no",-0.529550725296929,0.425504972813802,1,NA,NA,"","","",37
"FGF10",5,0.00171639542810184,"no",-0.313586136248429,0.267942280231878,1,NA,NA,"","","",37
"MAST4",5,0.00174422906878116,"no",-0.0982665098904582,0.0550358034342437,1,NA,NA,"","","",37
"PFKFB2",5,0.00177806380100806,"no",-0.352041643534456,0.165627542298351,1,NA,NA,"","","",37
"MAP2K3",5,0.00178668062692977,"no",-0.335148857564061,0.431657832648082,1,NA,NA,"","","",37
"SRGAP2",5,0.00180071141318192,"no",-0.0236341991659682,0.497973379867948,0,NA,NA,"","","",37
"APOA2",5,0.00180341322370615,"no",-0.260028254971542,0.084885803526649,1,NA,NA,"","","",37
"GNGT1",5,0.00186456579422437,"no",-0.216075036117458,0.387998024178118,1,NA,NA,"","","",37
"LEP",5,0.00187763476883878,"no",-0.208532335211145,0.104294421223515,1,NA,NA,"","","",37
"EBF1",5,0.00194173312521697,"no",-0.411415709849779,0.751238486119722,1,NA,NA,"DLBCL_ambiguous,LUSC_ambiguous,NHLY_ambiguous","","",37
"QPCT",5,0.00198322872516824,"no",-0.230448720306206,0.152694818675264,1,NA,NA,"","","",37
"BCL2L10",5,0.00199056448331857,"no",0.0943612030708229,0.378708726686603,1,NA,NA,"","","",37
"HSD17B6",5,0.00205203698783857,"no",-0.0384525184676605,0.148028136424881,1,NA,NA,"","","",37
"RAB24",5,0.00206748498131504,"no",-0.474400119062981,0.653536726215528,1,NA,NA,"","","",37
"SLC35F3",5,0.00207864617253726,"no",-0.0324512399112496,0.488146141745046,1,NA,NA,"","","",37
"ARHGEF17",5,0.00208058059272706,"no",-0.0668558944822438,0.0696495820595982,1,NA,NA,"","","",37
"ANKRD32",5,0.00219481979801401,"no",NA,NA,0,NA,NA,"",NA,NA,37
"NR1H4",5,0.00225441449652816,"no",-0.295119028314195,0.561448578071535,1,NA,NA,"","","",37
"WDR7",5,0.00226969294973721,"no",-0.379395939203292,0.02244769967408,1,NA,NA,"","","",37
"SHPRH",5,0.00229973358137773,"no",-0.0061870933591886,0.0430301222055472,1,NA,NA,"","","",37
"CD300E",5,0.00230205058715554,"no",-0.260143631072075,0.220610714425279,1,NA,NA,"","","",37
"GTF2A1",5,0.002327557386203,"no",0.00409255170101332,0.167984514441072,1,NA,NA,"","","",37
"HMSD",5,0.0023288664233719,"no",-0.0391520024072929,0.0593965311400063,1,NA,NA,"","","",37
"EDNRA",5,0.00234444308664709,"no",0.119690792669435,0.255383652696329,1,NA,NA,"","","",37
"FLI1",4,0.00234577110014204,"no",-0.354030778713959,0.786610096354915,1,NA,NA,"","","",37
"KIF21B",5,0.00235647145448765,"no",-0.120607799940309,0.431168237280507,1,NA,NA,"","","",37
"KCNIP4",5,0.00238228408175177,"no",-0.0560733684205945,0.584062687366203,1,NA,NA,"","","",37
"TAOK3",5,0.0024057016588605,"no",-0.330180827740162,0.205236426368487,1,NA,NA,"","","",37
"DRD5",4,0.00243070120561215,"no",-0.198220993740282,0.451845702629045,1,NA,NA,"","","",37
"SHE",5,0.0024323047052227,"no",0.0238419479562875,0.388109611772778,1,NA,NA,"","","",37
"NSMAF",5,0.00243458934720912,"no",-0.270355639895798,0.343883276181544,1,NA,NA,"","","",37
"SPG7",5,0.00246118681643549,"no",-0.355991714987777,0.005628825257883,1,NA,NA,"","","",37
"PTGIR",5,0.00252756995853201,"no",0.0624179977437751,0.0662062507399699,1,NA,NA,"","","",37
"WDR72",5,0.00256523945915465,"no",-0.0535608249867562,0.117051393653152,1,NA,NA,"","","",37
"FLOT2",4,0.00256932873549769,"no",-0.345380476559666,0.717269865906948,1,NA,NA,"","","",37
"ORM1",4,0.00259248666590338,"no",0.0464893296373985,0.148161086866188,0,NA,NA,"","","",37
"GSTT2",4,0.0025974586838006,"no",NA,NA,0,NA,NA,"","","",37
"UBE2U",5,0.00260512700199854,"no",-0.135641157902317,0.317279088242875,1,NA,NA,"","","",37
"ESPNL",5,0.00261404175389791,"no",-0.488042705182897,0.18262021166289,1,NA,NA,"","","",37
"FOXQ1",5,0.00261791551484146,"no",-0.342013504691174,0.166436078134125,1,NA,NA,"","","",37
"RAX",5,0.0026192479758324,"no",-0.411489799625766,0.144766986840636,1,NA,NA,"","","",37
"CDKN1A",5,0.00263007506968899,"no",-0.244027964916274,0.096099292920988,1,NA,NA,"BLCA_LoF,HC_LoF,RCH_LoF","","",37
"ANKRD42",5,0.00265026173230716,"no",-0.240626202853154,0.264532941076229,1,NA,NA,"","","",37
"ADCY1",5,0.00268101939279568,"no",-0.221165551677385,0.156247741140062,1,NA,NA,"","","",37
"MAP3K9",5,0.0027068704036174,"no",-0.194981363618321,0.233758368942434,1,NA,NA,"","","",37
"CACNA2D2",5,0.00270693152259496,"no",-0.305462999536254,0.178687659972198,1,NA,NA,"","","",37
"VTCN1",5,0.00273289125508528,"no",-0.30825302122148,0.428920227079862,1,NA,NA,"","","",37
"TAL2",5,0.00274275833287384,"no",-0.443817168193151,0.150060348249323,1,NA,NA,"","","",37
"ABCA5",5,0.00280387413792189,"no",-0.244725595362647,0.696504840695938,1,NA,NA,"","","",37
"UPK1B",4,0.00284013454183691,"no",0.305574983989158,0.324463841085791,1,NA,NA,"","","",37
"SIRT1",5,0.00286642456760402,"no",-0.261072865777739,0.445301743788614,1,NA,NA,"","","",37
"TRIM29",5,0.00288364692388972,"no",-0.20323148581679,0.189861873398609,1,NA,NA,"","","",37
"HOXC9",5,0.00289974490543867,"no",-0.138007604710323,0.335081171892954,1,NA,NA,"","","",37
"C1orf228",5,0.00293163569820294,"no",0.0877564152756732,0.367498404469976,0,NA,NA,"",NA,NA,37
"RASGRP3",5,0.00303154370418628,"no",-0.290743109828731,0.330912896981583,1,NA,NA,"","","",37
"OTX2",5,0.00306007104546362,"no",0.144486556688368,0.12701012954876,1,NA,NA,"","","",37
"ARF6",5,0.00310714907910027,"no",-0.323373116400952,0.139855881552366,1,NA,NA,"","","",37
"SERPINA12",5,0.00315009966472107,"no",0.114901139147768,0.117001789248585,1,NA,NA,"","","",37
"SPIB",5,0.00316587329460674,"no",-0.0312631950551712,0.536901684072853,1,NA,NA,"","","",37
"PLAGL2",5,0.00319658829874964,"no",-0.266826755611066,0.0683320360497,1,NA,NA,"","","",37
"FLT1",5,0.00321049009354046,"no",-0.0645117047760405,0.295120602605198,1,NA,NA,"","","",37
"HBD",5,0.00324699393205195,"no",0.0459203033660595,0.40106281322403,1,NA,NA,"","","",37
"ATP8B4",5,0.00325326685964831,"no",-0.0291340211999283,0.307245992873802,1,NA,NA,"","","",37
"EMID2",5,0.00325797577530389,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"INO80D",5,0.0033023498088875,"no",-0.206487237961974,0.328553206010002,1,NA,NA,"","","",37
"KCNB1",5,0.00331673415762584,"no",-0.376604226145877,0.216357004859177,1,NA,NA,"","","",37
"SHISA2",5,0.00335445717336754,"no",-0.198751589563048,0.582591720581691,1,NA,NA,"","","",37
"DSG3",5,0.00340348845785038,"no",-0.154554152413943,0.293056830857647,1,NA,NA,"","","",37
"ARID2",4,0.00345849416099742,"no",-0.503655585601654,0.898415153817342,0,NA,NA,"BLCA_LoF,CH_LoF,CM_LoF,ESCA_LoF,HC_LoF,HNSC_LoF,LGG_LoF,LUAD_LoF,MBL_LoF,NSCLC_LoF,PAAD_LoF,PIA_LoF,SSCC_LoF,ST_LoF,THCA_LoF","","",37
"MYO7B",5,0.00346412619228243,"no",-0.45137889396667,0.350065295830129,1,NA,NA,"","","",37
"PRRG4",4,0.00346710995790517,"no",-0.367294287551612,0.100696566473921,1,NA,NA,"","","",37
"ATP10D",4,0.00349874383877892,"no",-0.404907364723255,0.313413919436306,1,NA,NA,"","","",37
"BHLHE22",5,0.00357933039706774,"no",0.0529744889302772,0.161253645887215,1,NA,NA,"","","",37
"NF2",5,0.00358051632356826,"no",-0.50080106128722,0.422408331906483,1,NA,NA,"CESC_LoF,HC_LoF,HNSC_LoF,MESO_LoF,OV_LoF,PAAD_LoF,RCCC_LoF,RPC_LoF,SSCC_LoF","","",37
"S100A16",5,0.00359748732456446,"no",-0.32427108266683,0.087404013983014,1,NA,NA,"","","",37
"OR2L13",4,0.00368198370789311,"no",0.0678014829889495,0.265544704487882,0,NA,NA,"","","",37
"KIF1B",5,0.00385314618812257,"no",-0.126005175543768,0.140062049209804,1,NA,NA,"","","",37
"ARHGEF33",5,0.00388219313736551,"no",0.0668078847114704,0.0406387613172862,1,NA,NA,"","","",37
"WIPI2",5,0.00392248603604905,"no",-0.421576271977363,0.424328852958888,1,NA,NA,"","","",37
"CSH1",5,0.0039908904655086,"no",0.0161905385306352,0.0927801282786005,0,NA,NA,"","","",37
"CSH2",5,0.0039908904655086,"no",0.163072645829556,0.209402787368882,1,NA,NA,"","","",37
"COL4A2",5,0.00402310627431985,"no",-0.122836804797252,0.503992888438688,1,NA,NA,"","","",37
"KCNK10",5,0.00403627948545556,"no",-0.0793611814196323,0.123902329230876,1,NA,NA,"","","",37
"PTPRT",5,0.00404511454418367,"no",-0.426343138391277,0.259263509033643,1,NA,NA,"ESCA_LoF,HNSC_LoF,OV_LoF","","",37
"TFPI",5,0.00406999132673955,"no",-0.170470570518179,0.137565860868935,1,NA,NA,"","","",37
"BAD",5,0.00407559531155358,"no",-0.0875199227484444,0.40325887479019,1,NA,NA,"","","",37
"CLCF1",5,0.00409249275105556,"no",NA,NA,1,NA,NA,"","","",37
"YWHAZ",5,0.00410580739224259,"no",-0.720222097093433,0.275209790097052,1,NA,NA,"","","",37
"CBLC",5,0.00416545038343107,"no",0.190496171124537,0.149952742296886,1,NA,NA,"","","",37
"SERPINC1",5,0.0041692410851748,"no",0.0657324614834705,0.580938651839041,1,NA,NA,"","","",37
"APEX1",5,0.00420999204850761,"no",-0.371873217438738,0.332817695549194,1,NA,NA,"","","",37
"MFI2",3,0.00428448564039203,"no",NA,NA,0,NA,NA,"",NA,NA,37
"PCK2",5,0.00429038806480797,"no",-0.267818456064515,0.41237516663608,1,NA,NA,"","","",37
"MBD2",5,0.00429408848455934,"no",-0.831094248397056,0.134283666753094,1,NA,NA,"","","",37
