"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"TFPT",14,0.0282053074813703,"no",-0.0522055543126378,0.139342537652353,10,0.011535028275448,"no","",0.0832214174265159,"up","","",437
"ARL8A",14,0.0282998155307996,"no",0.0133002987690682,0.145029147120284,10,0.805209280665466,"no","",0.0118480198998563,"up","","",437
"CORO1B",12,0.0283587266517977,"no",-0.0470906709111449,0.191487283371555,10,0.210687449594357,"no","",0.149115085719399,"up","","",437
"PPARA",13,0.0286033325907452,"no",-0.444470392056957,0.269514800999563,9,0.161868445756504,"no","",0.956925726988523,"down","","",437
"VPS28",10,0.0287118313467321,"no",-0.559869723907387,0.929805236530709,7,1.43884515715489e-08,"yes","",0.387913874256657,"down","","",437
"METTL3",14,0.0288166401257426,"no",-0.000545947001156451,0.209918328994565,10,2.05065265209669e-09,"yes","",2.69637229955035e-08,"up","","",437
"OTUB1",14,0.0288520405263755,"no",-0.0824229498541477,0.173342465059943,10,0.45316400925649,"no","",0.10977166496413,"up","","",437
"ZNF180",14,0.028933088374789,"no",0.00892220902773706,0.138367106801974,10,0.854662786332982,"no","",1.23876521095305e-07,"up","","",437
"EML1",10,0.0289966942187133,"no",0.0902562889311391,0.115473658624135,7,0.996855330420515,"no","",0.00238177196688007,"down","","",437
"PROCR",12,0.0291640831237761,"no",-0.0492818409810867,0.17796049613465,9,0.0591041039000609,"no","",0.000144463485158,"up","","",437
"CEBPA",10,0.0292960925113083,"no",-0.0771360563795372,0.203373073439683,9,0.000289550807420205,"no","AML_ambiguous",0.316741686091827,"up","","KMT2C (depleted, 2% vs 10%), KMT2D (depleted, 4% vs 15%), SCAF4 (depleted, 0% vs 7%), SLC3A2 (depleted, 1% vs 10%)",437
"CCR10",14,0.029402708535441,"no",0.0353232393526334,0.0672444728134429,10,0.00605783098530586,"no","",3.41337375024527e-06,"down","ASH1L (depleted, 2% vs 13%), PCDHA7 (depleted, 1% vs 10%), PTPRS (depleted, 1% vs 12%), SPTBN1 (depleted, 0% vs 9%)","ACVR2A (depleted, 3% vs 15%)",437
"DSEL",12,0.0294645307408075,"no",-0.0675999721490453,0.122113789187957,9,0.99999814058155,"no","",0.0230616740321985,"down","","",437
"RBM24",14,0.0296553450110557,"no",0.0159042562119881,0.175455871919376,10,0.999990765310294,"no","",1.24989918173954e-05,"down","","",437
"BTD",14,0.0296967584305597,"no",-0.275648572500165,0.334126539711946,10,0.919177274477587,"no","",3.57269951208591e-07,"down","","",437
"PHC2",14,0.0298889058430655,"no",0.0267919776676934,0.211013138591549,10,0.383450110279082,"no","",0.00843715899711979,"up","","",437
"PRKCQ",12,0.029897265888225,"no",0.00870692252932785,0.101736470937691,8,0.99959670783424,"no","",0.335245188813027,"up","","",437
"RGL4",13,0.029912593680402,"no",-0.0918291156650625,0.180350590635889,9,0.95641356052727,"no","",0.15630312858491,"up","","",437
"GABRG3",12,0.0299198850232769,"no",-0.0987018078660085,0.193491202027122,8,0.99346614494381,"no","",0.894976984391884,"up","","",437
"UBE2E1",14,0.0301396783073914,"no",-0.105690543719695,0.183002866473899,10,0.435480601071278,"no","",0.296017522435444,"down","","",437
"VSTM2L",13,0.0303377025718027,"no",-0.0476714189829451,0.0911592114920556,9,0.0238523473689767,"no","",0.000760628206438119,"up","ABCA1 (depleted, 0% vs 6%), ABCA2 (depleted, 1% vs 9%), ABCA4 (depleted, 1% vs 8%), ABCB1 (depleted, 1% vs 8%), ABCC8 (depleted, 1% vs 8%), ACACB (depleted, 2% vs 9%), ACIN1 (depleted, 1% vs 6%), ADAD1 (depleted, 1% vs 7%), ADAMTS5 (depleted, 3% vs 11%), ADAMTSL3 (depleted, 2% vs 9%), ADCY1 (depleted, 0% vs 7%), ADCY5 (depleted, 1% vs 6%), ADD2 (depleted, 0% vs 7%), ADGRB1 (depleted, 1% vs 8%), ADGRG4 (depleted, 2% vs 11%), ADGRL1 (depleted, 1% vs 7%), ADGRL3 (depleted, 2% vs 9%), AEBP1 (depleted, 1% vs 7%), AGRN (depleted, 1% vs 7%), AHCTF1 (depleted, 1% vs 7%), AHNAK2 (depleted, 9% vs 20%), AKAP9 (depleted, 4% vs 13%), ALPK2 (depleted, 1% vs 7%), ANK1 (depleted, 2% vs 10%), ANK3 (depleted, 4% vs 16%), AP3B2 (depleted, 1% vs 7%), APOB (depleted, 5% vs 15%), AQR (depleted, 0% vs 7%), AR (depleted, 1% vs 8%), ARFGEF1 (depleted, 1% vs 8%), ARFGEF2 (depleted, 2% vs 10%), ARHGEF10 (depleted, 0% vs 7%), ARHGEF10L (depleted, 0% vs 6%), ARHGEF40 (depleted, 1% vs 6%), ASH1L (depleted, 3% vs 12%), ASXL3 (depleted, 1% vs 9%), ATP10A (depleted, 4% vs 14%), ATP11A (depleted, 1% vs 7%), ATP13A2 (depleted, 0% vs 6%), ATP4A (depleted, 1% vs 9%), ATP7B (depleted, 1% vs 6%), BAZ2B (depleted, 1% vs 6%), BCL9L (depleted, 1% vs 7%), BCORL1 (depleted, 1% vs 7%), BIRC6 (depleted, 1% vs 11%), BSN (depleted, 3% vs 13%), C2orf71 (depleted, 1% vs 7%), CABIN1 (depleted, 1% vs 6%), CACNA1A (depleted, 2% vs 8%), CACNA1B (depleted, 2% vs 11%), CACNA1D (depleted, 2% vs 10%), CACNA1E (depleted, 4% vs 15%), CACNA1H (depleted, 1% vs 11%), CACTIN (depleted, 0% vs 7%), CAMTA2 (depleted, 1% vs 6%), CARD11 (depleted, 1% vs 9%), CASZ1 (depleted, 1% vs 8%), CCDC88C (depleted, 1% vs 7%), CDH18 (depleted, 2% vs 9%), CELSR1 (depleted, 2% vs 11%), CELSR3 (depleted, 1% vs 15%), CEP250 (depleted, 1% vs 9%), CHD5 (depleted, 1% vs 10%), CHD6 (depleted, 3% vs 12%), CHD7 (depleted, 3% vs 11%), CLIP2 (depleted, 1% vs 7%), CNTN1 (depleted, 2% vs 8%), CNTNAP2 (depleted, 3% vs 12%), COL12A1 (depleted, 6% vs 19%), COL4A3 (depleted, 1% vs 6%), COL6A2 (depleted, 1% vs 8%), COL6A3 (depleted, 5% vs 14%), COL7A1 (depleted, 2% vs 11%), CREBBP (depleted, 2% vs 10%), CSMD3 (depleted, 16% vs 28%), CTTNBP2 (depleted, 1% vs 6%), CUL9 (depleted, 2% vs 9%), DENND3 (depleted, 1% vs 8%), DIDO1 (depleted, 3% vs 10%), DIP2C (depleted, 1% vs 9%), DISP1 (depleted, 1% vs 6%), DLG5 (depleted, 1% vs 6%), DMBT1 (depleted, 1% vs 6%), DMD (depleted, 7% vs 17%), DMXL1 (depleted, 1% vs 7%), DNAH10 (depleted, 2% vs 13%), DNAH2 (depleted, 3% vs 12%), DNAH3 (depleted, 5% vs 16%), DNAH8 (depleted, 3% vs 15%), DNAH9 (depleted, 7% vs 16%), DNAJC13 (depleted, 1% vs 9%), DOPEY2 (depleted, 1% vs 8%), DSC2 (depleted, 1% vs 6%), DSCAML1 (depleted, 3% vs 14%), EIF4G1 (depleted, 1% vs 7%), EP400 (depleted, 2% vs 11%), EPAS1 (depleted, 0% vs 6%), EPHA2 (depleted, 1% vs 9%), EPHA5 (depleted, 2% vs 10%), ESPL1 (depleted, 1% vs 6%), EVC2 (depleted, 3% vs 10%), EVPL (depleted, 1% vs 7%), F13B (depleted, 1% vs 7%), F5 (depleted, 2% vs 8%), FAT2 (depleted, 7% vs 17%), FAT3 (depleted, 7% vs 23%), FBN1 (depleted, 4% vs 13%), FBN3 (depleted, 2% vs 10%), FBXL7 (depleted, 1% vs 8%), FBXW7 (depleted, 2% vs 10%), FCGBP (depleted, 4% vs 16%), FGD3 (depleted, 1% vs 6%), FIGN (depleted, 1% vs 7%), FLNB (depleted, 1% vs 8%), FLNC (depleted, 3% vs 11%), FOXP1 (depleted, 0% vs 6%), FRAS1 (depleted, 2% vs 14%), FREM1 (depleted, 2% vs 9%), FZD8 (depleted, 1% vs 7%), GLG1 (depleted, 1% vs 7%), GOLGB1 (depleted, 0% vs 11%), GREB1 (depleted, 2% vs 9%), GRIN2A (depleted, 1% vs 9%), GRM1 (depleted, 3% vs 13%), GRM3 (depleted, 2% vs 9%), GRM7 (depleted, 1% vs 7%), GSDMC (depleted, 0% vs 6%), GTF3C1 (depleted, 2% vs 9%), HDAC4 (depleted, 1% vs 7%), HECTD1 (depleted, 1% vs 6%), HERC1 (depleted, 3% vs 12%), HERC2 (depleted, 5% vs 15%), HIVEP1 (depleted, 1% vs 9%), HK1 (depleted, 0% vs 7%), HUWE1 (depleted, 2% vs 13%), HYDIN (depleted, 3% vs 10%), IGF1R (depleted, 1% vs 8%), IGF2R (depleted, 1% vs 8%), INPPL1 (depleted, 0% vs 7%), INTS3 (depleted, 0% vs 7%), IRS4 (depleted, 1% vs 9%), IRX1 (depleted, 1% vs 8%), ITPR3 (depleted, 2% vs 12%), JAG2 (depleted, 1% vs 6%), JMJD1C (depleted, 1% vs 8%), JPH1 (depleted, 1% vs 6%), JUP (depleted, 0% vs 7%), KALRN (depleted, 2% vs 12%), KCNA3 (depleted, 1% vs 7%), KCNH5 (depleted, 1% vs 8%), KCNMA1 (depleted, 1% vs 9%), KCNT1 (depleted, 1% vs 6%), KIAA1109 (depleted, 3% vs 11%), KIAA1161 (depleted, 1% vs 7%), KIAA1217 (depleted, 0% vs 7%), KIAA1462 (depleted, 1% vs 8%), KIF1C (depleted, 0% vs 6%), KLHL4 (depleted, 1% vs 8%), KMT2A (depleted, 3% vs 11%), KMT2D (depleted, 4% vs 17%), KNDC1 (depleted, 1% vs 7%), KSR2 (depleted, 1% vs 7%), LAMA1 (depleted, 8% vs 17%), LAMA4 (depleted, 2% vs 8%), LAMB2 (depleted, 1% vs 9%), LAMB3 (depleted, 1% vs 7%), LAMB4 (depleted, 1% vs 7%), LCT (depleted, 1% vs 8%), LRP1 (depleted, 3% vs 12%), LRP1B (depleted, 18% vs 31%), LRRK2 (depleted, 7% vs 16%), MACF1 (depleted, 3% vs 13%), MCC (depleted, 0% vs 7%), MCF2L (depleted, 1% vs 6%), MDC1 (depleted, 1% vs 9%), MDN1 (depleted, 4% vs 15%), MED12L (depleted, 2% vs 10%), MKI67 (depleted, 2% vs 9%), MLXIPL (depleted, 1% vs 6%), MOS (depleted, 0% vs 7%), MROH1 (depleted, 0% vs 6%), MST1R (depleted, 0% vs 6%), MTCL1 (depleted, 1% vs 7%), MUC16 (depleted, 23% vs 36%), MUC4 (depleted, 3% vs 11%), MUC5B (depleted, 4% vs 15%), MYH13 (depleted, 2% vs 9%), MYH2 (depleted, 3% vs 10%), MYH6 (depleted, 1% vs 7%), MYO10 (depleted, 1% vs 8%), MYO15A (depleted, 4% vs 12%), MYO18B (depleted, 1% vs 8%), MYO5C (depleted, 0% vs 7%), NAALADL2 (depleted, 1% vs 6%), NAV1 (depleted, 1% vs 7%), NAV2 (depleted, 2% vs 8%), NBEAL2 (depleted, 2% vs 10%), NEB (depleted, 4% vs 15%), NF1 (depleted, 2% vs 9%), NFASC (depleted, 1% vs 10%), NFATC2 (depleted, 2% vs 9%), NLGN4X (depleted, 3% vs 10%), NLRP3 (depleted, 1% vs 7%), NOS1 (depleted, 2% vs 11%), NOTCH1 (depleted, 2% vs 9%), NOTCH3 (depleted, 1% vs 9%), NOTCH4 (depleted, 2% vs 9%), NPAP1 (depleted, 3% vs 10%), NPBWR1 (depleted, 1% vs 8%), NPC1L1 (depleted, 1% vs 6%), NR3C2 (depleted, 1% vs 7%), NRIP1 (depleted, 0% vs 6%), NRXN1 (depleted, 5% vs 14%), NRXN2 (depleted, 1% vs 10%), NRXN3 (depleted, 3% vs 12%), NSD1 (depleted, 1% vs 8%), NTRK2 (depleted, 0% vs 7%), NUAK1 (depleted, 1% vs 8%), NUP210 (depleted, 1% vs 9%), OBSCN (depleted, 8% vs 23%), OGDHL (depleted, 1% vs 7%), OR8J3 (depleted, 1% vs 7%), PASK (depleted, 0% vs 7%), PCDH10 (depleted, 6% vs 15%), PCDH15 (depleted, 9% vs 20%), PCDH8 (depleted, 1% vs 7%), PCDH9 (depleted, 1% vs 9%), PCDHA11 (depleted, 4% vs 12%), PCDHA7 (depleted, 2% vs 9%), PCDHB10 (depleted, 0% vs 7%), PCDHGA5 (depleted, 1% vs 8%), PCDHGB4 (depleted, 1% vs 6%), PCLO (depleted, 10% vs 23%), PCNT (depleted, 1% vs 11%), PCNX (depleted, 1% vs 7%), PDE10A (depleted, 0% vs 6%), PDE4DIP (depleted, 1% vs 6%), PDZD2 (depleted, 2% vs 14%), PGR (depleted, 1% vs 7%), PI4KA (depleted, 1% vs 7%), PIK3CA (depleted, 4% vs 26%), PKD1 (depleted, 2% vs 11%), PKDREJ (depleted, 1% vs 7%), PKHD1 (depleted, 5% vs 14%), PKHD1L1 (depleted, 4% vs 13%), PLCE1 (depleted, 0% vs 7%), PLEC (depleted, 5% vs 21%), PLXNA4 (depleted, 5% vs 14%), PLXNB1 (depleted, 2% vs 9%), POGZ (depleted, 2% vs 8%), POLR1A (depleted, 1% vs 7%), PRG4 (depleted, 1% vs 7%), PRUNE2 (depleted, 2% vs 9%), PRX (depleted, 1% vs 6%), PTCHD2 (depleted, 1% vs 9%), PTPN21 (depleted, 1% vs 6%), PTPN23 (depleted, 0% vs 7%), PTPRS (depleted, 2% vs 10%), PTPRT (depleted, 5% vs 15%), PTPRU (depleted, 1% vs 9%), PTPRZ1 (depleted, 2% vs 11%), RAI1 (depleted, 2% vs 9%), RAPGEF1 (depleted, 0% vs 6%), RBP3 (depleted, 1% vs 7%), RBSN (depleted, 0% vs 7%), RELN (depleted, 5% vs 15%), RGPD4 (depleted, 1% vs 8%), RIF1 (depleted, 1% vs 6%), RIMS1 (depleted, 4% vs 13%), RIMS2 (depleted, 4% vs 14%), RNF213 (depleted, 4% vs 18%), ROBO2 (depleted, 2% vs 10%), ROS1 (depleted, 2% vs 9%), RPTOR (depleted, 1% vs 7%), RYR3 (depleted, 4% vs 16%), SACS (depleted, 6% vs 17%), SCN5A (depleted, 3% vs 12%), SCRIB (depleted, 1% vs 8%), SDK1 (depleted, 6% vs 16%), SEMA3A (depleted, 1% vs 6%), SEMA5B (depleted, 0% vs 8%), SGK223 (depleted, 1% vs 8%), SLC39A12 (depleted, 1% vs 6%), SLCO5A1 (depleted, 2% vs 9%), SLX4 (depleted, 1% vs 8%), SMARCA4 (depleted, 1% vs 8%), SPAG17 (depleted, 1% vs 7%), SPEN (depleted, 2% vs 10%), SPTB (depleted, 2% vs 9%), SPTBN1 (depleted, 1% vs 8%), SRCAP (depleted, 3% vs 11%), SSPO (depleted, 3% vs 14%), STXBP5 (depleted, 1% vs 6%), SV2A (depleted, 1% vs 7%), SYNE1 (depleted, 16% vs 32%), SYNE2 (depleted, 3% vs 17%), TCHH (depleted, 5% vs 14%), TECTA (depleted, 4% vs 13%), TENM3 (depleted, 4% vs 14%), TET3 (depleted, 1% vs 7%), TG (depleted, 4% vs 19%), TJP1 (depleted, 1% vs 9%), TLN2 (depleted, 2% vs 9%), TMEM132E (depleted, 1% vs 6%), TNN (depleted, 3% vs 10%), TNS3 (depleted, 1% vs 10%), TRPM3 (depleted, 1% vs 10%), TSC2 (depleted, 1% vs 7%), TTN (depleted, 38% vs 62%), TUBGCP6 (depleted, 2% vs 10%), UBE4B (depleted, 1% vs 7%), UBR4 (depleted, 2% vs 9%), VCPIP1 (depleted, 1% vs 8%), VPS13B (depleted, 5% vs 14%), VWF (depleted, 3% vs 10%), WBSCR17 (depleted, 2% vs 8%), WDR62 (depleted, 1% vs 8%), WFIKKN2 (depleted, 1% vs 7%), WWC3 (depleted, 1% vs 8%), XIRP2 (depleted, 6% vs 16%), XPO7 (depleted, 1% vs 7%), ZBTB20 (depleted, 1% vs 9%), ZBTB4 (depleted, 1% vs 6%), ZC3H4 (depleted, 1% vs 7%), ZFHX3 (depleted, 3% vs 11%), ZFHX4 (depleted, 7% vs 19%), ZIC1 (depleted, 0% vs 8%), ZNF106 (depleted, 1% vs 7%), ZNF236 (depleted, 2% vs 11%), ZNF366 (depleted, 1% vs 7%), ZNF407 (depleted, 2% vs 8%), ZNF462 (depleted, 3% vs 11%), ZNF516 (depleted, 2% vs 8%), ZNF568 (depleted, 1% vs 7%), ZNF638 (depleted, 0% vs 6%), ZNF658 (depleted, 1% vs 8%), ZNF71 (depleted, 1% vs 7%), ZNF74 (depleted, 0% vs 6%), ZNFX1 (depleted, 1% vs 6%)","ACVR2A (depleted, 1% vs 16%), ANK3 (depleted, 2% vs 7%), ARHGAP5 (depleted, 2% vs 8%), ARID1A (depleted, 10% vs 34%), ARID1B (depleted, 1% vs 5%), ASPM (depleted, 1% vs 8%), B3GNT5 (depleted, 1% vs 6%), BCOR (depleted, 1% vs 10%), BMPR2 (depleted, 1% vs 7%), C5orf42 (depleted, 1% vs 7%), CAMSAP2 (depleted, 1% vs 6%), CCDC73 (depleted, 1% vs 5%), CELSR1 (depleted, 1% vs 6%), CIC (depleted, 2% vs 7%), CNTLN (depleted, 0% vs 8%), CNTN6 (depleted, 1% vs 7%), CREBBP (depleted, 1% vs 5%), CSMD3 (depleted, 0% vs 7%), CTCF (depleted, 1% vs 7%), DNAH5 (depleted, 1% vs 7%), DOCK3 (depleted, 1% vs 11%), EIF5B (depleted, 1% vs 8%), EPHA2 (depleted, 0% vs 6%), FHOD3 (depleted, 0% vs 7%), GPR179 (depleted, 0% vs 6%), HLA-B (depleted, 1% vs 5%), JARID2 (depleted, 1% vs 5%), KIAA0195 (depleted, 0% vs 7%), KIF21A (depleted, 1% vs 9%), KLF3 (depleted, 1% vs 9%), KMT2B (depleted, 2% vs 11%), KMT2C (depleted, 3% vs 9%), KMT2D (depleted, 2% vs 18%), LARP4B (depleted, 1% vs 12%), MBD6 (depleted, 1% vs 7%), MDGA2 (depleted, 1% vs 5%), MDN1 (depleted, 2% vs 8%), MGA (depleted, 0% vs 8%), MVK (depleted, 1% vs 5%), MXRA8 (depleted, 1% vs 5%), MYO16 (depleted, 1% vs 6%), NBEA (depleted, 1% vs 8%), NEB (depleted, 0% vs 7%), OBSCN (depleted, 1% vs 7%), OPLAH (depleted, 1% vs 5%), PBRM1 (depleted, 1% vs 7%), PCLO (depleted, 2% vs 11%), PLEKHA6 (depleted, 2% vs 9%), RAD51AP2 (depleted, 1% vs 6%), RANBP2 (depleted, 1% vs 5%), RASA1 (depleted, 1% vs 7%), RBM6 (depleted, 1% vs 5%), REV3L (depleted, 1% vs 8%), RIF1 (depleted, 2% vs 8%), RNF43 (depleted, 2% vs 15%), RP1 (depleted, 1% vs 7%), RPL22 (depleted, 3% vs 10%), SACS (depleted, 2% vs 8%), SCAF4 (depleted, 1% vs 6%), SLC3A2 (depleted, 1% vs 10%), SMC2 (depleted, 1% vs 6%), SORBS2 (depleted, 1% vs 5%), SPECC1 (depleted, 1% vs 10%), SPEN (depleted, 2% vs 7%), SSPO (depleted, 1% vs 6%), ST8SIA6 (depleted, 1% vs 7%), SYNE2 (depleted, 2% vs 10%), TAF1L (depleted, 1% vs 7%), TCERG1 (depleted, 1% vs 6%), TNS2 (depleted, 1% vs 7%), TRIO (depleted, 1% vs 7%), TTN (depleted, 4% vs 22%), UBR5 (depleted, 2% vs 11%), VPS13A (depleted, 1% vs 6%), VPS13B (depleted, 1% vs 8%), WDR47 (depleted, 0% vs 6%), XYLT2 (depleted, 1% vs 13%), YLPM1 (depleted, 1% vs 7%), ZBTB20 (depleted, 2% vs 12%), ZC3H13 (depleted, 2% vs 9%), ZC3H18 (depleted, 0% vs 8%), ZCCHC11 (depleted, 1% vs 6%), ZFC3H1 (depleted, 0% vs 6%), ZFHX3 (depleted, 1% vs 8%), ZFHX4 (depleted, 3% vs 11%), ZMYM4 (depleted, 0% vs 6%), ZNF292 (depleted, 0% vs 7%), ZNF48 (depleted, 1% vs 5%)",437
"CBR4",13,0.0305465684013387,"no",-0.124434403114576,0.152849929083467,9,0.884077898304016,"no","",0.0052101848387106,"up","","ARID1A (enriched, 30% vs 15%), CELSR1 (enriched, 7% vs 0%), CTCF (enriched, 7% vs 1%), DOCK3 (enriched, 11% vs 2%), KIAA0195 (enriched, 7% vs 0%), KMT2D (enriched, 16% vs 4%), SYCP2 (enriched, 6% vs 0%), TTN (enriched, 19% vs 8%), XYLT2 (enriched, 12% vs 3%), ZBTB20 (enriched, 12% vs 2%)",437
"ADRBK1",14,0.0306038529348005,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,437
"APTX",14,0.0307261201062231,"no",-0.0362844076909778,0.128529824342057,10,0.56540058376368,"no","",4.21005527246401e-11,"up","ADAMTS18 (enriched, 11% vs 2%), ANK1 (enriched, 11% vs 2%), ANK3 (enriched, 16% vs 4%), ASH1L (enriched, 13% vs 2%), BOD1L1 (enriched, 10% vs 1%), BSN (enriched, 15% vs 2%), CHD6 (enriched, 13% vs 2%), EPHA5 (enriched, 11% vs 1%), FCGBP (enriched, 18% vs 2%), HSPG2 (enriched, 12% vs 2%), MACF1 (enriched, 13% vs 3%), MYH14 (enriched, 9% vs 1%), NPBWR1 (enriched, 9% vs 1%), PLXNA1 (enriched, 10% vs 1%), POLE (enriched, 9% vs 1%), SCN5A (enriched, 13% vs 2%), VPS13B (enriched, 17% vs 2%), ZFHX4 (enriched, 20% vs 7%), ZFP64 (enriched, 9% vs 1%)","ABCA12 (enriched, 7% vs 1%), APC (enriched, 10% vs 2%), BCORL1 (enriched, 6% vs 1%), BRWD1 (enriched, 8% vs 1%), CAMSAP2 (enriched, 6% vs 1%), CNTN6 (enriched, 8% vs 0%), DNAH11 (enriched, 8% vs 1%), DOCK3 (enriched, 12% vs 1%), HIVEP3 (enriched, 6% vs 0%), JAK1 (enriched, 6% vs 1%), KIF21A (enriched, 8% vs 1%), KMT2C (enriched, 10% vs 2%), KMT2D (enriched, 15% vs 4%), PCLO (enriched, 10% vs 2%), PPP1R26 (enriched, 6% vs 1%), RASA1 (enriched, 7% vs 1%), REV3L (enriched, 8% vs 1%), RNF43 (enriched, 13% vs 4%), RPL22 (enriched, 10% vs 2%), SACS (enriched, 8% vs 1%), SLC3A2 (enriched, 10% vs 1%), TCERG1 (enriched, 7% vs 0%), TTN (enriched, 20% vs 7%), UBR5 (enriched, 11% vs 2%), VPS13B (enriched, 8% vs 1%), ZBTB20 (enriched, 12% vs 2%), ZNF106 (enriched, 6% vs 1%)",437
"UHMK1",13,0.0309454989751558,"no",0.0728699498748877,0.0932601168601823,9,0.998569136904729,"no","",2.03263026016445e-14,"up","AHCTF1 (enriched, 8% vs 0%), AHNAK2 (enriched, 22% vs 8%), DHX30 (enriched, 8% vs 0%), GOLGB1 (enriched, 10% vs 1%), KIAA1549 (enriched, 8% vs 0%), KIDINS220 (enriched, 9% vs 0%), LRP1 (enriched, 13% vs 2%), MYCBP2 (enriched, 14% vs 2%), PCDHA7 (enriched, 11% vs 0%), PTPRT (enriched, 18% vs 3%), SBF1 (enriched, 10% vs 1%), TEX15 (enriched, 8% vs 0%), ZNF236 (enriched, 12% vs 2%)","B3GNT5 (enriched, 7% vs 0%), BMPR2 (enriched, 8% vs 1%), CD93 (enriched, 6% vs 0%), COL7A1 (enriched, 6% vs 0%), KMT2D (enriched, 15% vs 4%), NEB (enriched, 7% vs 0%), ST8SIA6 (enriched, 7% vs 1%), TTN (enriched, 19% vs 8%), XYLT2 (enriched, 12% vs 3%)",437
"AP2S1",14,0.0309986441491885,"no",-0.246034311891157,0.187627577662385,10,4.00581719244773e-10,"yes","",0.0143126323534103,"up","","",437
"OMD",12,0.0311327595057378,"no",-0.0147551555047228,0.115701976517359,8,0.99933434619119,"no","",0.00557429496085378,"down","","",437
