"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_in_50pc_tumor_samples","tcga_missense_mutation_frequency","tcga_nrSamplesInMutData"
"ACACB",9,4,0.64628834293825,"no",-0.037984856388789,0.0608704372550388,-0.058559151782576,0.0845196516802918,6,4,0.537739129550438,"no","","yes",0.0549199084668192,437
"PCM1",8,3,0.649001606796317,"no",-0.146258147142046,0.123369524960568,-0.0481121153356005,0.262811441227032,7,2,0.273802993268108,"no","","yes",0.0160183066361556,437
"MKL1",10,2,0.657083894683201,"no",0.0798946801710262,0.054590095542995,0.272640045652899,0.163449402736297,0,0,NA,NA,"",NA,0.0205949656750572,437
"SHKBP1",12,2,0.657523648577529,"no",-0.0493274384081259,0.294068524685292,-0.162213047596236,0.128706587041035,8,2,0.602623683044349,"no","","yes",0.0068649885583524,437
"FCRL4",11,2,0.666339869995081,"no",0.0480338314160027,0.120320799934208,0.103290190187996,0.0108044824134331,9,0,NA,NA,"","yes",0.0068649885583524,437
"UNK",12,2,0.669043248651776,"no",0.019977242234522,0.258106984698866,0.0648293097068013,0.0142372859203747,8,2,0.314281725539047,"no","","yes",0.0160183066361556,437
"SCD",11,2,0.67035108348255,"no",-0.053172214390382,0.102236840257046,-0.0158634413854363,0.0319126256568933,7,2,0.278737875760689,"no","","yes",0.0022883295194508,437
"HERC6",12,2,0.670623264229793,"no",-0.0450232063412722,0.151346055396996,-0.110760510151156,0.0347789678010396,8,2,0.475233945395192,"no","","yes",0.0205949656750572,437
"IGSF11",12,2,0.672971660842414,"no",0.149865597373765,0.19013912689523,0.257695759849184,0.0608322260112365,9,1,NA,NA,"","yes",0.0183066361556064,437
"RANBP2",9,5,0.674535967170823,"no",-0.716295281082085,0.381713392013824,-0.766816921804732,0.0847362761974909,5,5,0.502826844558615,"no","HC_LoF,NB_LoF,NSPH_LoF,PCPG_LoF,PRAD_LoF,RCCC_LoF","yes",0.0617848970251716,437
"SUV420H1",11,2,0.676096145383949,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.0251716247139588,437
"LTK",12,2,0.678071459485577,"no",-0.0446487181314635,0.127850138902129,-0.063738688862447,0.0097586009621581,8,2,0.587197059235607,"no","","yes",0.0160183066361556,437
"WFS1",12,2,0.679364262236904,"no",0.00698104181896849,0.0817355062330091,-0.00419894618683295,0.0478257816400624,8,2,0.628019558089392,"no","","yes",0.0320366132723112,437
"MYO15A",9,5,0.688176197450018,"no",-0.107025304454382,0.206361972014208,-0.138736893151403,0.410689106771977,6,4,0.323530871348296,"no","","yes",0.0755148741418764,437
"PEX6",11,2,0.689008208536441,"no",-0.105570929208841,0.205589820964724,-0.270596830953557,0.300766399182958,8,2,0.576030250699765,"no","","yes",0.0137299771167048,437
