"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"TFAP2A",10,0.331708890491903,"no",0.0385807317048308,0.0732968438679595,10,0.496131713799394,"no","",1.71295263567927e-09,"up","","",508
"CA6",10,0.331794210186485,"no",-0.0578106423114195,0.134657462145256,10,0.979597183766667,"no","",4.45049815442328e-05,"down","","FAT2 (enriched, 6% vs 1%)",508
"BRDT",8,0.332037068000908,"no",-0.282865521306585,0.14218522798552,8,0.578219305474649,"no","",1.31108335330687e-05,"up","","",508
"NTSR2",10,0.332085263990523,"no",-0.0443108671341373,0.0759482249802979,10,0.802915429982967,"no","",0.936037364292178,"up","","",508
"ATG13",9,0.33220372447398,"no",-0.0847509683701815,0.105180197940839,9,0.969836720278324,"no","",6.43504330526124e-13,"up","","",508
"POLK",9,0.332234690804403,"no",-0.163262873554084,0.07199545109163,9,0.0598301273059425,"no","",0.579164736286503,"up","","",508
"NAPRT1",8,0.332254901565952,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,508
"LYL1",9,0.332312071163905,"no",0.156571204097866,0.104774131437597,9,0.971768141995929,"no","",1.73265833698851e-05,"up","","",508
"IBTK",8,0.332666263308888,"no",0.0274075387387942,0.0981572605583221,8,0.219970217747455,"no","",2.52104200280025e-06,"down","","",508
"KIF1B",10,0.332710140142953,"no",0.0365633885321558,0.0939932179416495,10,0.998016447153116,"no","",0.00980372599633101,"down","","",508
"LTB4R2",10,0.332896330083927,"no",0.0283775624850095,0.112326502848548,10,0.999996000943623,"no","",0.556872762874443,"down","","",508
"OR14A16",9,0.332949058527349,"no",-0.101189019788534,0.223967880941094,9,4.03595803731838e-05,"yes","",0.552673333587152,"up","PLXNA2 (enriched, 20% vs 2%)","",508
"SIRT1",10,0.333010243799699,"no",0.00165908783287769,0.116230997912245,10,0.0182731890582627,"no","",0.231147155832109,"down","","",508
"STON1-GTF2A1L",9,0.333203852331704,"no",-0.0986706096734581,0.144757245377318,0,NA,NA,"",0.00817886018543694,"up","","",508
"STON1",9,0.333203852331704,"no",0.150459484809259,0.091953822428655,9,7.10669960625188e-05,"yes","",1.31518432727054e-08,"up","","CASP8 (depleted, 2% vs 10%)",508
"DPP6",10,0.333573687895301,"no",0.0298323436409116,0.0354827547287714,0,NA,NA,"",8.26394072448774e-07,"down","","",508
"ARHGEF1",10,0.334023407089444,"no",0.0468214055361801,0.0437752017456375,10,0.341307374467102,"no","",1.17381872901602e-19,"up","","",508
"PGC",9,0.334181427993718,"no",-0.04438832240384,0.0472128148436148,9,0.022842447356423,"no","",0.903491651539307,"up","","",508
