"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"PTGFR",23,1,0.118216074403718,"no",1.76068919861565e-20,"down"
"PDE10A",22,2,0.118540255703822,"no",0.804166839379813,"up"
"MT1DP",23,1,0.118543437498952,"no",0.523821282935081,"up"
"NHLH2",21,3,0.118560367409456,"no",0.00113145188664377,"up"
"EXT2",22,2,0.118797694225542,"no",0.00245055017152823,"down"
"ABCA10",15,9,0.119069569373872,"no",3.07724117858302e-37,"down"
"WDR48",23,1,0.119280570503281,"no",4.22914670031839e-19,"down"
"WDR60",20,4,0.119424051428192,"no",0.00176184695100192,"down"
"FADD",16,8,0.119714738685862,"no",6.93269066956088e-50,"up"
"PARP14",22,2,0.119958769849271,"no",7.56990967159314e-29,"up"
"PRL",23,1,0.120636231540476,"no",0.722071934751944,"down"
"AVPR2",23,1,0.120934872117724,"no",3.60304619498481e-22,"down"
"OPA1",17,7,0.121110017428428,"no",0.186801127068408,"up"
"PLXNC1",23,1,0.121285556772521,"no",2.34656459733388e-16,"up"
"SMARCA5",24,0,0.121416024529883,"no",0.000793321583284678,"up"
"SP3",22,2,0.121506977501388,"no",0.462139235305158,"down"
"OGDH",24,0,0.121744260534311,"no",0.000771316312605568,"down"
"SIPA1L1",19,5,0.122084921949608,"no",7.18712766238931e-05,"down"
"HEY1",20,4,0.122234373053417,"no",1.22805589537868e-10,"down"
"DUOX2",24,0,0.122351026436954,"no",8.19633467969741e-10,"down"
"MAPK11",22,2,0.122513691174527,"no",3.53054790431497e-07,"down"
"RBMS1",22,2,0.122843058356517,"no",4.75316409844734e-35,"down"
"SDR16C5",22,2,0.12290150972184,"no",4.4870423675361e-27,"up"
"CBLN3",24,0,0.122926264491918,"no",0.540903991487865,"up"
"DDX3Y",24,0,0.123086381592195,"no",0.696569945019956,"down"
"DHRS7",24,0,0.123101127503002,"no",3.98349486826517e-18,"up"
"GSTM1",11,13,0.123134973210347,"no",0.439907249800216,"down"
"IKBKE",23,1,0.123259703934236,"no",1.90227544145451e-53,"up"
"KAT2A",22,2,0.123427112309261,"no",6.65189145252005e-07,"up"
"NR1I2",23,1,0.123585116385964,"no",0.601859562129643,"down"
"UBA6",21,3,0.123984835839696,"no",8.31897942652882e-06,"up"
"TXN",23,1,0.124129195621773,"no",1.73723194666755e-62,"up"
"F13B",20,4,0.124435419139902,"no",0.000172674095469346,"up"
"VWA1",20,4,0.124494057392276,"no",1.90600920571742e-35,"up"
"ARL8A",23,1,0.124642390826999,"no",2.56610224375184e-92,"up"
"FAP",23,1,0.124645133823779,"no",5.44014213613241e-78,"up"
"MYD88",22,2,0.124814963595704,"no",6.51379695386633e-40,"up"
"ABCC8",23,1,0.12507679205634,"no",1.73219112404508e-06,"up"
"FGD1",23,1,0.125107130191791,"no",1.72498406652117e-58,"up"
"ST6GAL1",18,6,0.125333739671144,"no",0.950605431050186,"down"
"METRNL",17,7,0.125372944137553,"no",0.000527669505659388,"up"
"ACOT12",22,2,0.126326184789967,"no",0.061917896179823,"down"
"MTMR3",22,2,0.126336190119703,"no",3.66244913678873e-48,"down"
"CSNK2A1P",23,1,0.126588992295959,"no",NA,NA
"ELL",24,0,0.126958244996085,"no",3.33137983628512e-08,"up"
"MAK",23,1,0.127014499966087,"no",0.0375786401093834,"up"
"EDC4",23,1,0.127663404128589,"no",0.242779193852741,"up"
"ATP8B4",23,1,0.128015304847065,"no",2.1664387058394e-15,"down"
"DDX1",22,2,0.128038931838393,"no",0.260876965809352,"down"
"PDE6G",21,3,0.128108053000361,"no",1.75259142361101e-10,"up"
"PPP2R2B",24,0,0.128150985507438,"no",9.55046839559403e-24,"down"
"WNT8A",23,1,0.128339483239315,"no",6.43254686300637e-09,"down"
"RBMXL2",22,2,0.128585789931958,"no",0.329367687636311,"up"
"DENND3",18,6,0.12898980458465,"no",2.11243834928282e-09,"down"
"ZMYND11",23,1,0.129250001999819,"no",0.000397270161011614,"down"
"SYDE1",23,1,0.129282476125857,"no",1.4611560410534e-17,"down"
"PPP1CB",23,1,0.129310827115825,"no",4.08974687036599e-05,"down"
"DUSP12",23,1,0.129371243775494,"no",4.83386433594598e-44,"up"
"HMSD",20,4,0.129375158146483,"no",3.85894607758238e-11,"up"
"GNAS",15,9,0.129592907202921,"no",2.10427855182923e-35,"up"
"HCLS1",23,1,0.129631016987122,"no",0.00218835584465401,"up"
"HMGB2",22,2,0.129706263726293,"no",5.1474793644908e-92,"up"
"SERPINB9",22,2,0.129977433316234,"no",0.00311213876181801,"down"
"RAB34",22,2,0.130122454254346,"no",1.20572661761162e-11,"up"
"MNX1",22,2,0.130193116829108,"no",4.60950019118763e-58,"up"
"ULBP3",23,1,0.130266238839471,"no",1.27647973873806e-07,"down"
"SPTLC3",23,1,0.130368769162192,"no",4.04843489216915e-08,"down"
"MYLIP",22,2,0.13069550867458,"no",4.97975766061899e-20,"down"
"DLST",24,0,0.13079043092451,"no",3.03272735499051e-26,"down"
"SKP2",18,6,0.130890500725487,"no",7.13767380595501e-20,"up"
"GTF3C1",22,2,0.130958412744191,"no",1.21326327210294e-121,"up"
"HMX1",23,1,0.131495572276337,"no",0.000434585533594471,"up"
"AGAP11",23,1,0.131701589428468,"no",1.07743626592872e-20,"down"
"COMT",22,2,0.131745916986972,"no",0.0719726384800433,"up"
"CLEC1A",20,4,0.132291095785821,"no",2.02331345596107e-32,"down"
"LOC643387",24,0,0.132311733933744,"no",NA,NA
"WDR63",22,2,0.132803628982628,"no",0.0128341912830361,"up"
"NCOA4",23,1,0.132805101071151,"no",3.70886508467221e-23,"down"
"TNFRSF17",23,1,0.133297752176668,"no",0.0158568241741217,"down"
"PSG4",22,2,0.133411123110134,"no",0.0146942787661709,"down"
"IRF2",22,2,0.133888790895066,"no",2.73298282845472e-06,"down"
"TBP",22,2,0.133947938513585,"no",0.0162576087518063,"down"
"SLC10A2",21,3,0.134379715831921,"no",0.0401458761643035,"up"
"PARP3",23,1,0.134588461848742,"no",1.40950400704275e-27,"down"
"BCL6",20,4,0.134810640054843,"no",1.96326490735726e-37,"down"
"PFDN4",18,6,0.134981554770916,"no",1.11718033925955e-11,"up"
"TTC30B",21,3,0.13526064534874,"no",1.06871787395683e-08,"up"
"PRDX5",24,0,0.135297100769534,"no",7.39162082972128e-13,"up"
"CSRNP3",24,0,0.135383458993029,"no",1.72995340094363e-14,"down"
"SSTR3",24,0,0.135719337549962,"no",0.00770105398442961,"up"
"C9orf24",23,1,0.136386843900858,"no",0.00217392404495614,"down"
"TTC21B",24,0,0.136630466652785,"no",2.88868643104964e-18,"down"
"PHACTR1",22,2,0.136701493933786,"no",0.108846960423324,"up"
"ALPK3",23,1,0.136727503704794,"no",5.99720296196955e-05,"down"
"DIMT1",22,2,0.136993964442312,"no",2.1169598236277e-14,"down"
"CYP2W1",23,1,0.137147725195627,"no",0.000203620416352885,"up"
"HOXD9",23,1,0.137228811354745,"no",4.6289852751881e-13,"down"
"UNC119B",24,0,0.138017039759605,"no",1.52867223562955e-27,"down"
"ZBTB8A",24,0,0.138093754530215,"no",5.31631561113481e-05,"down"
"CKMT2",23,1,0.138251711961995,"no",0.0355841854851855,"down"
"NEK6",24,0,0.138297761785987,"no",3.00321578010184e-06,"up"
"TRAIP",23,1,0.138504248519451,"no",7.59409757762034e-83,"up"
"VTCN1",21,3,0.138591458160526,"no",0.856869734056951,"down"
"BNC1",24,0,0.139012764331108,"no",4.29335460732457e-05,"down"
"DLX5",23,1,0.13919247768788,"no",1.41396950805493e-16,"up"
"SRCAP",22,2,0.139267647230817,"no",5.56191834554049e-15,"up"
"OLR1",19,5,0.139437740853655,"no",2.36633732140327e-83,"up"
"PLRG1",22,2,0.139646791278024,"no",3.6090329132457e-20,"down"
"NFKBIB",22,2,0.139823435123459,"no",1.17723164025144e-36,"up"
"POU4F3",24,0,0.140633741161436,"no",0.00893690196462356,"up"
"HBD",23,1,0.140846538397595,"no",0.0180933175430659,"down"
"ID2",24,0,0.141199628666459,"no",0.0146773451582902,"up"
"GNG3",24,0,0.141284221377878,"no",0.0622947202220634,"up"
"KIF3A",24,0,0.14132261019851,"no",4.53739533998823e-06,"up"
"ECHDC1",22,2,0.141334620344332,"no",1.60109929166064e-25,"down"
"TOP2A",22,2,0.141603258737863,"no",2.48302773991674e-91,"up"
"RRAGC",24,0,0.142258677809358,"no",1.20117379769526e-08,"down"
"ADRA1B",23,1,0.142572645973198,"no",0.000438100006845673,"down"
"DDX19A",23,1,0.143158406121063,"no",3.84953342038284e-42,"down"
"HELQ",24,0,0.143241709261932,"no",4.54961518910372e-30,"down"
"APPBP2",20,4,0.143307063831547,"no",0.448305774110274,"up"
"COL3A1",22,2,0.143465639411109,"no",8.81934837289991e-31,"up"
"MAP1LC3A",23,1,0.143734990214271,"no",7.45941093655032e-05,"up"
