"","#wt","#mut","pvalue","is_significant"
"KDM4B",9,2,0.224976567041436,"no"
"SLAMF8",11,0,0.22579264723813,"no"
"LRWD1",11,0,0.226007129901674,"no"
"HTR6",11,0,0.226150180548232,"no"
"MLST8",11,0,0.226388708832527,"no"
"NTHL1",11,0,0.226699002075589,"no"
"DGAT1",8,3,0.227367326354071,"no"
"IRS1",9,2,0.227557167871782,"no"
"PDE3B",11,0,0.228014360500675,"no"
"BECN1",11,0,0.228469725302069,"no"
"ILF2",11,0,0.229069645778983,"no"
"CCR4",11,0,0.229189732915645,"no"
"KCNG3",11,0,0.229189732915645,"no"
"SETD8",11,0,0.229213754462448,"no"
"ABCC2",10,1,0.22994088480318,"no"
"NEK5",10,1,0.230067011740326,"no"
"WNT9A",10,1,0.230092241631891,"no"
"RPS6KA3",11,0,0.230705769013382,"no"
"ATP5A1",11,0,0.230729876920481,"no"
"CDC42BPG",10,1,0.230950950613232,"no"
"SIGLEC15",11,0,0.231067531281736,"no"
"ALG5",10,1,0.231077377515932,"no"
"LRRC3B",11,0,0.231260596984807,"no"
"ATG16L2",11,0,0.231284736349665,"no"
"GUCY2D",10,1,0.231482195211564,"no"
"ALDH6A1",11,0,0.231598672451203,"no"
"GRHL1",11,0,0.231743643903876,"no"
"NEIL2",11,0,0.231816148065318,"no"
"ATG2B",11,0,0.232711375747988,"no"
"WDR73",11,0,0.232711375747988,"no"
"POTEE",9,2,0.232712878287547,"no"
"HES6",11,0,0.232784043580459,"no"
"SEC31B",11,0,0.232880953096367,"no"
"RBM15B",11,0,0.233002120637047,"no"
"HOXB6",10,1,0.233003671088326,"no"
"MAGED2",11,0,0.233390085486168,"no"
"BLOC1S1-RDH5",11,0,0.233705563396601,"no"
"BLZF1",10,1,0.233817321654522,"no"
"ASH1L",10,1,0.233893679603141,"no"
"AHRR",10,1,0.234250193801809,"no"
"MKX",10,1,0.234403074858399,"no"
"NR1I2",11,0,0.234677705073563,"no"
"KSR2",11,0,0.235652017256288,"no"
"A1CF",9,2,0.236040854184008,"no"
"WISP2",11,0,0.236188812389787,"no"
"ANXA6",11,0,0.236335324654857,"no"
"ELF5",11,0,0.236824050149781,"no"
"RUNX3",11,0,0.237093079368378,"no"
"TTBK1",11,0,0.237093079368378,"no"
"RBP7",11,0,0.237607133798592,"no"
"GABRG3",10,1,0.23816533531943,"no"
"ZNF232",8,3,0.238878257591379,"no"
"IVD",11,0,0.238980848718985,"no"
"TRIM46",11,0,0.239054559573467,"no"
"MCHR1",11,0,0.239644681308553,"no"
"FRMPD2P1",10,1,0.239761704942749,"no"
"PRMT8",11,0,0.239841560247961,"no"
"SULT1C2",8,3,0.239913512261731,"no"
"BIN1",11,0,0.239964653147696,"no"
"KCTD20",11,0,0.240999955031897,"no"
"UBE2Q2",10,1,0.241208439100197,"no"
"ACTB",11,0,0.241567905524246,"no"
"ARPC1A",11,0,0.241592615047608,"no"
"FBXW9",10,1,0.242063128578498,"no"
"MAP3K14",11,0,0.242408777566924,"no"
"TBC1D24",11,0,0.242483046129596,"no"
"TECPR1",10,1,0.242529993241361,"no"
