"","#wt","#mut","pvalue","is_significant"
"METTL2A",32,4,0.710292426653228,"no"
"B3GNT2",35,1,0.710626239445469,"no"
"SIX2",36,0,0.710742549958406,"no"
"SLC2A14",31,5,0.710901823017931,"no"
"ACACA",34,2,0.711083920344645,"no"
"NR0B2",36,0,0.711217611934155,"no"
"TXNRD3",36,0,0.711446063608189,"no"
"TREML1",36,0,0.711642585178813,"no"
"ATP6V1B1",36,0,0.711841749940268,"no"
"RREB1",29,7,0.711867733451251,"no"
"FCGR3B",32,4,0.712317406765817,"no"
"KLHL10",36,0,0.71241151519897,"no"
"RASEF",35,1,0.712566084660395,"no"
"FNBP1L",33,3,0.712655819963454,"no"
"ATM",29,7,0.71357663825368,"no"
"FSTL3",36,0,0.713719860747228,"no"
"SACM1L",35,1,0.713835445074356,"no"
"PRRX1",32,4,0.713967256046252,"no"
"PPBP",34,2,0.714007581628831,"no"
"STAT2",32,4,0.714123379612872,"no"
"MLST8",32,4,0.714509596509444,"no"
"BTD",36,0,0.714512285759545,"no"
"KCNJ16",32,4,0.714615689366857,"no"
"LOC100630923",33,3,0.715217084916219,"no"
"JAM2",36,0,0.715638298402664,"no"
"MYBL1",36,0,0.716002363681613,"no"
"CALD1",29,7,0.716010236146076,"no"
"PDE8A",33,3,0.716506681438881,"no"
"ICMT",34,2,0.717472780164207,"no"
"EEF1E1",32,4,0.717551520285472,"no"
"EEF1E1-MUTED",32,4,0.717551520285472,"no"
"TRO",32,4,0.717624913290176,"no"
"LHX9",33,3,0.717773662756203,"no"
"HOXA5",29,7,0.717788432783191,"no"
"STIL",35,1,0.717831369568061,"no"
"MICB",35,1,0.718207151970694,"no"
"TRPC5",35,1,0.719091918207494,"no"
"NPDC1",36,0,0.71953621868995,"no"
"HNRPDL",34,2,0.720064979831667,"no"
"SULT1E1",35,1,0.720149594427656,"no"
"NEIL2",32,4,0.720278178565078,"no"
"GJC2",34,2,0.720738915331136,"no"
"SPATA5L1",34,2,0.721134361212825,"no"
"ILDR1",31,5,0.721915520976505,"no"
"BGN",36,0,0.722020098037574,"no"
"RHOT2",32,4,0.722096946445329,"no"
"DUSP3",36,0,0.722369683534295,"no"
"STAP1",36,0,0.722910562564115,"no"
"BTBD9",34,2,0.72293253206847,"no"
"DRAM2",33,3,0.723458145937477,"no"
"PITX1",36,0,0.724053484829556,"no"
"SRM",34,2,0.724636139221991,"no"
"DMBX1",36,0,0.724639395814177,"no"
"PRICKLE1",33,3,0.725009470827477,"no"
"MBOAT7",36,0,0.725793710250851,"no"
"ARHGEF26",33,3,0.725995399839695,"no"
"GAB1",36,0,0.726038870968556,"no"
"SCN4B",33,3,0.726389272818321,"no"
"EGR3",32,4,0.72658290167339,"no"
"ABL1",33,3,0.726595177968116,"no"
"ELF3",34,2,0.727934368391135,"no"
"KLF9",35,1,0.728335404387627,"no"
"NKAIN4",31,5,0.728961225583475,"no"
"ALX4",33,3,0.729280749252528,"no"
"RBPJL",32,4,0.729282438095108,"no"
"ZMYM5",35,1,0.729694729367266,"no"
"DNAJC1",36,0,0.729804740535773,"no"
"NCR2",36,0,0.729945154893747,"no"
"RBL2",33,3,0.730152579894654,"no"
"KAT5",33,3,0.730446719572741,"no"
"GUCA1C",35,1,0.730736124903067,"no"
"PPYR1",33,3,0.730941691031724,"no"
"SOX15",35,1,0.73104359548583,"no"
"TNFAIP3",36,0,0.73106361098075,"no"
"GTF2IRD1",31,5,0.731656479543571,"no"
"WDR53",35,1,0.731821094818109,"no"
"PMS1",35,1,0.731878651049838,"no"
"ZC3HAV1",27,9,0.731907951970854,"no"
"DNASE1L1",36,0,0.732082675875573,"no"
"MAP3K15",32,4,0.732831276005942,"no"
"GRM4",32,4,0.733053059344559,"no"
"UNC5B",36,0,0.733102105717549,"no"
"YEATS4",36,0,0.733174706619208,"no"
"KIF4A",36,0,0.733444537411183,"no"
"TYMS",36,0,0.733651596650593,"no"
"GRB2",32,4,0.734056464458543,"no"
"DCLK3",36,0,0.734100245514501,"no"
"STK32C",34,2,0.734207746212336,"no"
"GLDC",29,7,0.73497834463811,"no"
"ALPK2",31,5,0.735063699063017,"no"
"RRM2",36,0,0.735188735096021,"no"
"PAX6",35,1,0.736097060952682,"no"
"ZNF33A",33,3,0.736112400357106,"no"
"C9orf24",35,1,0.736565748154945,"no"
"PITPNC1",33,3,0.736678135350202,"no"
"BTN2A2",35,1,0.736724915326086,"no"
"KLHL21",34,2,0.73693487969623,"no"
"WDR6",35,1,0.737215561281694,"no"
"GLYCTK",36,0,0.737468940466457,"no"
"COX6C",36,0,0.737831193150569,"no"
"COL4A5",33,3,0.737949381177334,"no"
"CIAO1",36,0,0.73827098729879,"no"
"MSANTD3-TMEFF1",36,0,0.738364594017951,"no"
"PPIG",34,2,0.7390618011322,"no"
"CDKL4",34,2,0.739081545176253,"no"
"PABPC4",35,1,0.739123630607672,"no"
"PLA2G6",33,3,0.739607914792004,"no"
"PRKAG2",31,5,0.740546700681169,"no"
"SERTM1",35,1,0.740753629372156,"no"
"IL1B",35,1,0.740779142976742,"no"
"CITED1",35,1,0.740903130700729,"no"
"PTTG1IP",35,1,0.740952546423596,"no"
"NKX6-1",33,3,0.741117637660869,"no"
"NID2",33,3,0.741656367494938,"no"
"CHN1",35,1,0.742360120211014,"no"
"MCAM",31,5,0.743169259404521,"no"
"STYK1",36,0,0.743263953679655,"no"
"OSBPL1A",36,0,0.744059812409713,"no"
"PDE7B",35,1,0.744393158824799,"no"
"PRDM6",35,1,0.744490540018418,"no"
"RAB23",33,3,0.744653036523358,"no"
"TM4SF19",35,1,0.744837976208103,"no"
"TM4SF19-TCTEX1D2",35,1,0.744837976208103,"no"
"KIF3B",35,1,0.745155158931868,"no"
"PDE1A",34,2,0.745183435714143,"no"
"VEGFB",35,1,0.745827976274503,"no"
"KCNK16",35,1,0.745935245336325,"no"
"MEPCE",32,4,0.74594352206966,"no"
"ZNF3",31,5,0.746538733444308,"no"
"SLC29A1",35,1,0.746542522151426,"no"
"INTS4",34,2,0.746633006511527,"no"
"C1QTNF2",33,3,0.746712929986614,"no"
"SLC39A11",33,3,0.747208526684995,"no"
"BLNK",33,3,0.747442393480627,"no"
"DIMT1",36,0,0.74755569707473,"no"
"ARG2",36,0,0.748368960566296,"no"
"MAP3K12",34,2,0.748539118636064,"no"
"HERC6",33,3,0.74858898810894,"no"
"KIRREL",33,3,0.74861279878138,"no"
"CLDN16",35,1,0.748783380250238,"no"
"CES5A",32,4,0.748935484476189,"no"
"MAGEB18",35,1,0.749434424000509,"no"
"MEN1",32,4,0.749546939825362,"no"
"POLA2",35,1,0.750756789751983,"no"
"KIF1B",33,3,0.750760458057211,"no"
"CBX1",36,0,0.75077689819176,"no"
"ARPC4-TTLL3",36,0,0.750896702540166,"no"
"COL5A1",30,6,0.751031566096165,"no"
"TFPT",35,1,0.751245012476427,"no"
"C1QL4",35,1,0.751748235253397,"no"
"MUC15",36,0,0.752357445233485,"no"
"NFATC1",32,4,0.752877544518162,"no"
"TSSK4",36,0,0.753299422911596,"no"
"FBXO32",35,1,0.753391790465526,"no"
"SEMA3A",29,7,0.753707885790683,"no"
"CREB1",36,0,0.754094211749719,"no"
"SIGLEC9",33,3,0.754149697656024,"no"
"PXDN",31,5,0.754304632999796,"no"
"CYP2R1",35,1,0.754360832058795,"no"
"CBLN3",36,0,0.755025009430411,"no"
"MAGEE1",33,3,0.75526150663547,"no"
"TLE3",35,1,0.755283894906804,"no"
"DNA2",35,1,0.755643360618707,"no"
"ABR",32,4,0.755910233740194,"no"
"CDK13",28,8,0.757003279393015,"no"
"LOC647859",34,2,0.757493681537436,"no"
"ADCY1",27,9,0.757496084843412,"no"
"KLHL36",36,0,0.757621108420617,"no"
"STARD3",35,1,0.758557329877439,"no"
"POLD2",29,7,0.759667342708191,"no"
"PDPN",34,2,0.760009219587283,"no"
"DSG3",30,6,0.760226861544413,"no"
"SREBF2",32,4,0.760615658216823,"no"
"CACNA1A",30,6,0.761148950541288,"no"
"RIOK1",31,5,0.761179747650693,"no"
"KLRG2",29,7,0.76141983806446,"no"
"KLF6",36,0,0.761626820866958,"no"
"ATG2A",33,3,0.761673229679212,"no"
"E2F6",36,0,0.762010571648235,"no"
"TRIM46",32,4,0.762217628744527,"no"
"GSTM4",33,3,0.76235237814069,"no"
"OSCAR",36,0,0.763796991651363,"no"
"GRIA4",30,6,0.764210994209721,"no"
"UBA6",35,1,0.764540279051476,"no"
"FARP1",36,0,0.764708201797693,"no"
"GABRG3",35,1,0.765169022569597,"no"
"COL25A1",36,0,0.765197234592862,"no"
"MC4R",35,1,0.76526908497568,"no"
"MTA2",34,2,0.765932065595422,"no"
"CTSF",33,3,0.766002048127,"no"
"JUND",32,4,0.76612142486992,"no"
"OLIG2",36,0,0.766465976515999,"no"
"SCARA3",33,3,0.766580636939424,"no"
"LYL1",34,2,0.767046769343763,"no"
"DDX10",32,4,0.767311077400247,"no"
"C18orf8",36,0,0.768361515975478,"no"
"LOC100996758",36,0,0.769260613285556,"no"
"KIF12",36,0,0.769655316362558,"no"
"MSX1",36,0,0.770028230368907,"no"
"TP53RK",35,1,0.77070663223541,"no"
"ARHGAP39",33,3,0.771324932318286,"no"
"DRD3",33,3,0.771907458901266,"no"
"CCL4L1",30,6,0.772047422817357,"no"
"CCL4L2",30,6,0.772047422817357,"no"
"FLRT1",35,1,0.772940779469234,"no"
"CTLA4",35,1,0.773176947946039,"no"
"ARHGEF5",25,11,0.773266333429142,"no"
"PPHLN1",34,2,0.773530719981014,"no"
"SAR1A",36,0,0.773906735362056,"no"
"PPP2R2D",34,2,0.773935984994117,"no"
"GABARAPL3",33,3,0.774195706467815,"no"
"TACR2",35,1,0.774556415030745,"no"
"CCR10",35,1,0.774804288819276,"no"
"NFKB1",36,0,0.774844479527861,"no"
"ZBTB7A",35,1,0.774864541390505,"no"
"ELF4",35,1,0.774925220382885,"no"
"MAGEA11",34,2,0.77526350392677,"no"
"ATG4A",36,0,0.775322264293202,"no"
"BRI3",32,4,0.775534386220895,"no"
"TMEM67",35,1,0.775721775512345,"no"
"DPT",34,2,0.775776077157873,"no"
"GJA1",36,0,0.776137350285945,"no"
"MAGEB16",36,0,0.776332029381499,"no"
"GIT2",33,3,0.776766454653076,"no"
"TDRD3",34,2,0.776970647513098,"no"
"HOXB8",34,2,0.777004687724788,"no"
"MCM8",33,3,0.777138017248347,"no"
"SERPINA5",33,3,0.777362571261276,"no"
"DHX15",36,0,0.777439920069819,"no"
"NCOR1",29,7,0.777792255049515,"no"
"ESPNL",33,3,0.777957911351197,"no"
