"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"INPP5B",14,1,0.933404837483838,"no",0.134490561194106,"down"
"HSP90B1",14,1,0.933700713324685,"no",0.000689635123578087,"up"
"NR4A2",14,1,0.933765303286781,"no",0.250787673094219,"up"
"NFKB1",15,0,0.93385660099169,"no",0.109775126678843,"up"
"FLT1",13,2,0.933905791713177,"no",0.517787389394261,"up"
"BRAF",13,2,0.934010965442348,"no",0.332380181178362,"down"
"EEF2K",15,0,0.934069778209996,"no",0.314616730105821,"down"
"NUDT11",15,0,0.934229318679217,"no",0.0157995925779041,"up"
"ARNT",15,0,0.934326671273751,"no",0.521908870155219,"up"
"FOXI1",15,0,0.934353202985888,"no",0.0346162540120122,"up"
"ARHGEF10L",15,0,0.934459248463036,"no",0.374424481125272,"down"
"ASS1",14,1,0.934509239687702,"no",5.80211350833689e-05,"up"
"EEF1E1",14,1,0.93451838433008,"no",0.000466412530769954,"up"
"EEF1E1-MUTED",14,1,0.93451838433008,"no",NA,NA
"RORB",14,1,0.934618911506539,"no",0.531577751845274,"down"
"SATL1",13,2,0.934705732476612,"no",0.909376685210319,"down"
"TRPC5",14,1,0.934764923871647,"no",0.274648627657426,"down"
"L1CAM",14,1,0.934865163799573,"no",0.23333270210799,"up"
"ZSCAN16",14,1,0.934865163799573,"no",0.774583453172086,"up"
"FFAR3",12,3,0.934890754474228,"no",0.817886847319034,"up"
"MSX1",13,2,0.935074632431054,"no",0.000458632305593321,"up"
"PCTP",15,0,0.935180414200545,"no",0.0809333146601331,"up"
"BRCA1",15,0,0.935197927928569,"no",9.3314849286809e-08,"up"
"CFHR2",15,0,0.935241696507744,"no",0.0173689355575661,"up"
"AKR1C1",14,1,0.935482236557898,"no",0.0301830511069209,"up"
"CFHR4",14,1,0.935590669298905,"no",5.22770614544914e-06,"up"
"MAGEF1",10,5,0.935593572846646,"no",3.74302282249992e-11,"up"
"ALOX15B",14,1,0.935599699107806,"no",0.359556422878034,"down"
"IGSF6",15,0,0.935608465573896,"no",0.000163747714452575,"up"
"GCM1",13,2,0.935685953905563,"no",0.500930572285049,"up"
"VAV1",12,3,0.935705092243562,"no",0.00153491538993591,"up"
"TMEM139",15,0,0.935730370041031,"no",0.13317147684049,"up"
"RAPGEF2",14,1,0.93600504597476,"no",0.0825538056443413,"down"
"KCTD13",14,1,0.936139729691747,"no",5.31229262951986e-09,"up"
"GNA12",14,1,0.936238360687029,"no",0.0294800732914903,"up"
"ITGA8",13,2,0.936255675618212,"no",0.211367542650752,"down"
"SRF",15,0,0.936311339677115,"no",0.345651543672267,"up"
"STYX",14,1,0.936381617085491,"no",0.0182763727554898,"up"
"SERPINB10",12,3,0.93646332606508,"no",0.0651322846450778,"up"
"CASD1",12,3,0.936531039920605,"no",0.0256714874274817,"up"
"CYP2F1",15,0,0.936664879948974,"no",0.660459326824188,"down"
"ATP2A3",12,3,0.936695260147023,"no",0.294771270583805,"down"
"RALGPS1",15,0,0.936793849492204,"no",0.0388975332272874,"down"
"PIGZ",11,4,0.936975472365337,"no",0.918662439225126,"up"
"ALKBH5",12,3,0.937013120786071,"no",0.046789883179405,"up"
"GDEP",15,0,0.93709399963232,"no",NA,NA
"UNC119B",14,1,0.937156292082268,"no",0.149663330872128,"down"
"NTN4",14,1,0.937324513928864,"no",0.0144707939521148,"down"
"CNTD2",15,0,0.937418644466594,"no",0.0210983458664926,"up"
"POLB",14,1,0.937457078108809,"no",8.0298093035596e-10,"up"
"DLG5",14,1,0.937492392440143,"no",0.338265573943604,"up"
"SETBP1",14,1,0.937923760491249,"no",0.134905970829007,"down"
"LHX8",14,1,0.937923760491306,"no",0.102315091090425,"up"
"CDH15",14,1,0.938134212573826,"no",0.916712054259083,"down"
"PPP2R2D",13,2,0.938251363674654,"no",0.00182169646231774,"up"
"PPP2R2A",15,0,0.938384907467655,"no",0.0303384273650878,"up"
"EP300",11,4,0.93846126640877,"no",0.207356037003579,"up"
"SLC16A6",15,0,0.93847753651144,"no",0.783276846775826,"down"
"SOS2",12,3,0.938697386321159,"no",0.134358308876912,"down"
"TBPL1",15,0,0.938712838983537,"no",0.133233239398222,"down"
"GSK3B",15,0,0.938721229891334,"no",0.00308984337996672,"up"
"EIF2AK2",15,0,0.93874639734091,"no",5.22485084006354e-05,"up"
"LRRC4B",15,0,0.93882185224075,"no",0.756132971478791,"down"
"PIK3CD",15,0,0.938846988062297,"no",0.000317289882970282,"up"
"PLEKHG1",14,1,0.939074515402493,"no",0.199052413703746,"up"
"CPM",13,2,0.939082948943451,"no",0.149840524460462,"down"
"WDR78",14,1,0.939186959376276,"no",0.975122334109145,"down"
