"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"FBXW7",5,0.226776797933272,"no",0.0651671972770218,0.13738918684953,2,0.0390464115822655,"no","BLCA_LoF,BRCA_LoF,CESC_LoF,CH_LoF,CLL_LoF,COREAD_LoF,ESCA_LoF,HNSC_LoF,LUSC_LoF,MBL_LoF,NSPH_LoF,PAAD_LoF,PIA_LoF,ST_LoF,UCEC_LoF,UCS_LoF",1.21513363055017e-09,"up","BRAF (depleted, 47% vs 63%), NRAS (enriched, 15% vs 3%)","",492
"BACH2",4,0.226796599052956,"no",0.106477329694321,0.047366941873138,1,NA,NA,"",0.561572185046904,"down","BRAF (enriched, 84% vs 27%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 2% vs 16%)","",492
"C3orf38",5,0.226888094836418,"no",0.112324137115505,0.0877771750093211,2,0.955305095513087,"no","",7.21045142432875e-08,"down","BRAF (enriched, 64% vs 46%)","",492
"CABLES1",5,0.226925200272723,"no",NA,NA,2,0.168206366809573,"no","",7.36103625222652e-20,"down","BRAF (depleted, 43% vs 67%), NRAS (enriched, 14% vs 5%)","",492
"HS3ST1",5,0.227073654353737,"no",0.122265899002884,0.257666549157252,2,0.312054335990895,"no","",0.723810347152569,"up","BRAF (enriched, 69% vs 41%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 3% vs 15%)","",492
"LRRC4",5,0.22725929469039,"no",-0.00591794142823203,0.0919541437884519,2,0.0959716981173808,"no","",6.98699750925137e-15,"up","BRAF (depleted, 39% vs 71%)","",492
"ANKRD32",4,0.227663196926482,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"UBE2L6",5,0.227705161039788,"no",0.0985329312577398,0.202873016692873,2,0.158720382366019,"no","",0.000137414837058662,"up","BRAF (enriched, 72% vs 38%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 2% vs 17%)","",492
"RNF183",5,0.228151492247763,"no",-1.81885091189667e-05,0.271960681965641,2,0.0165569040078307,"no","",1.34873055339676e-14,"up","BRAF (enriched, 82% vs 28%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 0% vs 19%)","",492
"NME3",5,0.228300372537929,"no",0.0495695260007017,0.178028196219218,2,0.449166053279884,"no","",0.00392704804563817,"up","BRAF (depleted, 44% vs 66%)","",492
"KIF24",5,0.228374832027116,"no",0.0890063946479074,0.0538771459831011,2,0.345684389221402,"no","",5.16969253079241e-15,"down","","",492
"SRSF6",5,0.228523789682772,"no",-0.0456535208761799,0.196001987380769,2,0.990372380130016,"no","",3.81966996713484e-08,"down","","",492
"MED8",4,0.228572883607426,"no",NA,NA,1,NA,NA,"",0.681227645447163,"up","BRAF (depleted, 39% vs 71%), HRAS (enriched, 9% vs 1%), NRAS (enriched, 16% vs 2%)","",492
"SULT1A4",5,0.22900825802539,"no",NA,NA,0,NA,NA,"",0.776490820438099,"down","","",NA
"SLX1A-SULT1A3",5,0.22900825802539,"no",NA,NA,0,NA,NA,"",0.00802207800263237,"down","","TTN (enriched, 6% vs 1%)",492
"SLX1B-SULT1A4",5,0.22900825802539,"no",NA,NA,0,NA,NA,"",0.750315313353554,"down","","",NA
"SULT1A3",5,0.22900825802539,"no",NA,NA,0,NA,NA,"",0.657299097234167,"down","","",492
"CYSLTR2",5,0.229008258025391,"no",-0.0295139022884221,0.0994004594275791,2,0.00241209715096058,"no","UVM_Act",1.85654907528307e-17,"up","BRAF (enriched, 73% vs 37%), NRAS (depleted, 2% vs 16%)","TG (depleted, 1% vs 6%)",492
"MAP3K12",5,0.229157434669097,"no",-0.0593058099918665,0.289829727598945,2,0.534803488709454,"no","",0.000639624103878087,"up","","",492
"SFTA3",5,0.229157434669097,"no",0.107762535229529,0.015230404485627,2,0.400901768965036,"no","",2.64530853166513e-11,"up","HRAS (enriched, 9% vs 0%)","",492
"PLXNB1",5,0.229194736874526,"no",0.0284049333674078,0.160777814070514,2,0.117254064281169,"no","",1.90396585890164e-11,"up","BRAF (enriched, 69% vs 41%), HRAS (depleted, 2% vs 7%)","",492
"SLC7A9",5,0.229642614206103,"no",0.0660051871621251,0.141118261784569,2,0.384816378737858,"no","",3.12106608937496e-13,"down","BRAF (depleted, 44% vs 66%)","",492
"HES3",5,0.229829366380392,"no",-0.047839010589154,0.189738806878644,2,0.792546495030328,"no","",NA,NA,"","",492
"RAB32",5,0.22990408973984,"no",-0.168809461100498,0.238689117418862,2,0.109599411467465,"no","",6.27265055643974e-06,"up","BRAF (enriched, 76% vs 34%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 6% vs 13%)","",492
