"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"MST1",5,4.60406462589489e-06,"yes",-0.12824190668652,0.157548910411206,2,0.0161816412483726,"no","",0.651760029345595,"up","","",492
"MST1P2",5,4.60406462589489e-06,"yes",0.136074961788879,0.56324296730174,0,NA,NA,"",0.519134339979322,"up","","",492
"LRRK2",5,5.36513664988902e-06,"yes",0.00756312438239711,0.148299954982496,2,0.348276005842957,"no","",1.13935127015172e-24,"up","BRAF (depleted, 49% vs 61%), HRAS (enriched, 9% vs 1%), NRAS (enriched, 15% vs 4%)","",492
"PSIP1",5,1.41318866278507e-05,"yes",-0.0882366375987099,0.181418063012204,2,0.724108082361076,"no","BLCA_Act",4.52187244587238e-07,"down","BRAF (enriched, 68% vs 42%), HRAS (depleted, 2% vs 7%)","",492
"IL8",5,1.7711348489542e-05,"yes",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"CCNO",5,3.68982184287576e-05,"yes",-0.248871212146499,0.03555339860575,2,0.709804946446172,"no","",0.0601079273630535,"up","BRAF (depleted, 47% vs 63%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 13% vs 6%)","",492
"NME7",5,5.58031154724414e-05,"yes",-0.189801365251914,0.069234906914428,2,0.998896069960493,"no","",2.35248244358263e-13,"down","","",492
"CAPZA2",5,5.86757500850888e-05,"yes",0.00828706939089399,0.138373832341608,2,0.877584833466796,"no","",0.841719354960872,"up","BRAF (enriched, 67% vs 43%)","",492
"TMEM241",5,7.76964334944627e-05,"yes",-0.0333171305895376,0.155334343793974,2,0.999354645729972,"no","",0.215613721990099,"down","BRAF (enriched, 62% vs 48%)","",492
"TLN1",5,8.16008235251323e-05,"yes",-0.842457307942841,0.0759021250473439,2,0.00516165878038446,"no","",0.605620204875017,"down","BRAF (enriched, 61% vs 49%), NRAS (depleted, 6% vs 13%)","",492
"PAX8",5,8.20997060609968e-05,"yes",-0.271271368243449,0.310983204908214,2,0.221602964203128,"no","",3.38787022895927e-17,"down","BRAF (depleted, 36% vs 73%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 15% vs 3%)","",492
"WNT11",5,8.95225469574085e-05,"yes",-0.0940397310289401,0.113193838326929,2,0.514412750880441,"no","",1.20997045801893e-25,"down","BRAF (depleted, 45% vs 65%)","",492
"RHOB",5,9.43580361818884e-05,"yes",-0.109422807115444,0.178194671145889,2,0.214186995131674,"no","",4.04535685988362e-08,"down","","",492
"RNF43",5,0.000124536480522574,"yes",-0.605371562203964,0.203341200987876,2,0.878608914618883,"no","ALL_LoF,CH_LoF,COREAD_LoF,ESCA_LoF,PAAD_LoF,PRAD_LoF,ST_LoF,UCEC_LoF",0.00306839927353246,"up","BRAF (enriched, 77% vs 33%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 2% vs 16%)","",492
"NFIA",5,0.000136987887079713,"yes",-0.351767472966589,0.159587439435846,2,0.628112983640459,"no","",3.4185255199997e-18,"down","BRAF (depleted, 34% vs 76%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 16% vs 2%)","",492
"SMYD4",5,0.000154380460096103,"yes",-0.330598880431897,0.306082195914514,2,0.608941851340482,"no","",2.74278159784042e-15,"down","BRAF (depleted, 44% vs 66%)","",492
"EGLN1",5,0.000156603323639144,"yes",-0.167688857027581,0.070354244404838,2,0.0138472837979971,"no","",0.000260713086559868,"down","","",492
"ACVR2A",5,0.000163860163017439,"no",-0.0272545280519235,0.362370319554818,2,0.627814810036854,"no","COREAD_LoF,HC_LoF,PAAD_LoF,SSCC_LoF,ST_LoF,UCEC_LoF",0.076829151840033,"down","","",492
"COL1A2",5,0.000179180800536288,"no",-0.0706823489850423,0.255373592106828,2,0.978604421323148,"no","",0.0114007301826232,"up","BRAF (enriched, 65% vs 45%), NRAS (depleted, 5% vs 14%)","",492
"WBP2",5,0.00018613354468494,"no",-0.00864894527454353,0.0266207395049079,2,0.723851251513245,"no","",1.086505060479e-18,"up","BRAF (enriched, 74% vs 36%)","",492
"WWTR1",5,0.000201027478426969,"no",-0.591314121314786,0.350230049805606,2,0.0103605565864299,"no","",2.40737983284774e-09,"down","BRAF (depleted, 41% vs 68%)","",492
"PARP4",5,0.00022947121676333,"no",-0.253814045910543,0.065583887489567,2,0.564488906395022,"no","COREAD_ambiguous,MM_ambiguous",1.92521665161986e-14,"up","BRAF (enriched, 75% vs 35%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 2% vs 16%)","",492
"BHLHA15",5,0.000229660956421855,"no",-0.143060223083114,0.290748789433475,2,0.0814248700917019,"no","",1.79260265618986e-12,"down","BRAF (depleted, 46% vs 64%)","",492
"CLTCL1",5,0.000248469488763249,"no",-0.135212346815798,0.102125809626177,2,0.166606251364962,"no","HC_Act",6.58703448284039e-26,"down","BRAF (depleted, 47% vs 63%)","",492
"KCNK5",5,0.000251312358739311,"no",-0.194132030565365,0.094357064515876,2,0.467199196979583,"no","",1.0806944878204e-21,"up","HRAS (enriched, 8% vs 1%)","",492
"HIF1AN",5,0.000265280060552594,"no",-0.200642591422701,0.119495317904676,2,0.0475288768295858,"no","",7.74691496795551e-05,"down","BRAF (enriched, 68% vs 42%), NRAS (depleted, 5% vs 14%)","",492
"PSTPIP2",5,0.000267416991598558,"no",-0.0134277224273178,0.235894056930095,2,0.984555979595331,"no","",0.000165661463370835,"up","BRAF (enriched, 77% vs 33%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 1% vs 18%)","",492
"TMEM55A",5,0.000307338142874403,"no",-0.0792701862408137,0.113604235013591,0,NA,NA,"",NA,NA,NA,NA,492
"PKN3",5,0.000377435371328892,"no",-0.252500248810053,0.227629985351311,2,0.128913130916345,"no","",7.11275121370947e-19,"up","","",492
"TWIST1",4,0.000389027825154622,"no",-0.0581724399427808,0.168897278179962,1,NA,NA,"",0.73396123203499,"up","BRAF (enriched, 61% vs 49%), NRAS (depleted, 5% vs 14%)","",492
"IP6K2",5,0.000390607116500781,"no",-0.297345317298461,0.129603321198938,2,0.267230764014055,"no","",0.0136632323391513,"up","","",492
"WDR41",5,0.000484431895792657,"no",-0.0186112261632258,0.0529092392879705,2,0.989439453088647,"no","",9.90659570030713e-08,"up","","",492
"FFAR1",5,0.000490322627907898,"no",-0.273640144559049,0.195923269645584,2,0.70663622817771,"no","",0.0315363257993892,"up","BRAF (enriched, 65% vs 45%), NRAS (depleted, 6% vs 13%)","",492
"PARP12",5,0.000490322627907898,"no",-0.121102838234001,0.134777345341935,2,0.553614462529897,"no","",2.91597578453069e-12,"up","BRAF (enriched, 66% vs 44%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 4% vs 15%)","",492
"KBTBD7",5,0.000500149824463501,"no",-0.0442846117268709,0.18199262058171,2,0.66416048055324,"no","",1.34127337624573e-15,"down","BRAF (depleted, 38% vs 72%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 14% vs 5%)","",492
"PRDM14",4,0.000502567612819791,"no",-0.129146599475374,0.0910989213573184,2,0.305129614360928,"no","",0.0127904232978301,"up","","",492
"KCND3",5,0.000502631072581643,"no",-0.248360799441213,0.174156724407202,2,0.131825467030179,"no","",7.91980281913412e-22,"down","BRAF (depleted, 47% vs 63%)","",492
"OR6F1",5,0.000502631072581644,"no",-0.0361922803761628,0.186927969262121,2,0.757322254611641,"no","",0.0724130542861784,"down","","TTN (enriched, 11% vs 2%)",492
"NR6A1",5,0.000511573186556817,"no",-0.155233520927098,0.119749567067386,2,0.659897577471369,"no","",2.69735503882451e-06,"down","BRAF (depleted, 47% vs 63%)","",492
"LRG1",5,0.000635134883466605,"no",-0.0409983150251705,0.136169455784113,2,0.699443701782009,"no","",1.03647580809079e-19,"up","BRAF (enriched, 76% vs 34%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 1% vs 18%)","",492
"SSTR1",5,0.000646348448012391,"no",-0.198070930788781,0.061308060656322,2,0.897718723098556,"no","",0.000769415405307736,"down","","",492
"TTC16",5,0.000647217546055193,"no",-0.0753092818948849,0.337380260290488,2,0.933952508093433,"no","",7.23898438366492e-11,"down","BRAF (depleted, 42% vs 68%)","",492
"SLC37A3",5,0.000659483399244891,"no",-0.256091121732985,0.1083630178608,2,0.542109867347354,"no","",5.74506472431099e-06,"down","","",492
"DUSP18",5,0.000661693165580978,"no",0.0936438905522687,0.0353811855705693,2,0.880475224627966,"no","",1.68867521713859e-10,"down","HRAS (depleted, 1% vs 8%)","",492
"OMD",5,0.000714646342520206,"no",-0.216381764384826,0.143037095041273,2,0.951291568909331,"no","",8.03665322338997e-22,"down","BRAF (enriched, 67% vs 43%), NRAS (depleted, 5% vs 14%)","",492
"ELL2",5,0.000748693912200265,"no",-0.348317142795318,0.342808649702753,2,0.9047085840705,"no","",9.74050330231216e-20,"down","","",492
"DIRAS2",5,0.000760491874064663,"no",-0.23607298859116,0.214717482480634,2,0.46486314854944,"no","",5.86794218062484e-28,"down","BRAF (depleted, 31% vs 79%), HRAS (enriched, 9% vs 0%), NRAS (enriched, 17% vs 2%)","",492
"C5AR1",5,0.000792170529066983,"no",0.0905371438978514,0.0459649243937878,2,0.574751211718546,"no","",0.189608996368036,"up","BRAF (enriched, 68% vs 42%), NRAS (depleted, 5% vs 14%)","",492
"TLE1",5,0.000845152440449967,"no",0.00992791127184382,0.183179080363492,2,0.806229205304998,"no","",7.98834981661872e-29,"down","BRAF (depleted, 36% vs 73%)","",492
"ARPC4",5,0.000874067189226907,"no",-0.41123492680274,0.078498152570806,2,0.0135611508524746,"no","",6.20237608451405e-08,"up","","",492
"PTPN1",5,0.000902065535811235,"no",-0.159545170099723,0.257957444784284,2,0.113765131460155,"no","",5.56363304553963e-08,"down","HRAS (depleted, 1% vs 8%), NRAS (depleted, 4% vs 15%)","",492
"VSTM2B",5,0.000910032250721457,"no",-0.202779589932347,0.096362038410332,2,0.711251525305378,"no","",0.00263756960998545,"down","","",492
"RASL11A",5,0.000936021593435634,"no",0.107593856159958,0.0660715742834803,2,0.487292000180458,"no","",2.61489543481933e-09,"down","BRAF (depleted, 38% vs 72%), HRAS (enriched, 8% vs 1%)","",492
"MAP2K1",5,0.00102007241064388,"no",-0.29309597417509,0.168281642804799,2,0.149887979753996,"no","BLCA_Act,CM_Act,COREAD_Act,DLBCL_Act,LUAD_Act,NSCLC_Act",0.000226945656726651,"up","","",492
"RPS6KA2",5,0.00102383188645032,"no",0.0946273838601809,0.393181881971461,2,0.962672991755884,"no","",1.21020979695134e-15,"up","","",492
"DPYD",4,0.00103084992655157,"no",-0.222651009025649,0.0961790634297917,2,0.288617146757203,"no","",0.00121547716531313,"up","BRAF (enriched, 64% vs 46%), HRAS (depleted, 1% vs 8%)","",492
"NMBR",5,0.00107829264044624,"no",-0.117241841049287,0.119142093492749,2,0.840792351809053,"no","",2.81339398614728e-14,"down","","",492
"ATRIP",5,0.00110537742518856,"no",-0.292833801612283,0.094049828160257,2,0.0207216695149332,"no","",9.04573703588589e-08,"down","BRAF (depleted, 47% vs 63%), NRAS (enriched, 16% vs 3%)","",492
"ARPC4-TTLL3",5,0.00123080259779705,"no",-0.0207255496949637,0.156322935938196,0,NA,NA,"",0.141889506521412,"up","BRAF (enriched, 62% vs 48%)","",492
"LETM1",5,0.00123152985041396,"no",-0.28045875385431,0.174216928144788,2,0.000809922862466373,"no","",0.111369155777286,"up","BRAF (depleted, 34% vs 76%), HRAS (enriched, 9% vs 0%), NRAS (enriched, 17% vs 2%)","",492
"MYO3B",5,0.00132827155175591,"no",-0.13897703900221,0.131326109978221,2,0.282868290724814,"no","",5.78648948022356e-18,"up","BRAF (enriched, 74% vs 36%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 2% vs 17%)","",492
"RBP7",5,0.00136025970172532,"no",-0.234176898434693,0.046542614863835,2,0.643307391746457,"no","",1.72566466392436e-08,"down","BRAF (depleted, 35% vs 75%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 16% vs 2%)","",492
"DHRS7C",5,0.00138165947070025,"no",0.0270535030308491,0.0636836372919744,2,0.805583099492025,"no","",0.290660437811018,"down","","",492
"BCAN",4,0.00139332020088334,"no",-0.142174971398786,0.0923305840929455,2,0.0572531051594824,"no","",0.0280451058581918,"up","BRAF (depleted, 41% vs 68%)","",492
"EMX1",5,0.00141955286935858,"no",-0.164976983774346,0.06189500392492,2,0.181803312494623,"no","",3.48902786443741e-07,"up","BRAF (depleted, 39% vs 71%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 15% vs 3%)","",492
"ZBTB45",5,0.00149868473642259,"no",-0.324875771452843,0.076850379319171,2,0.27512214202183,"no","",0.00301002935937561,"up","","TG (enriched, 6% vs 1%)",492
"RRM2B",5,0.00150038778677151,"no",-0.0244126195780995,0.260625061157773,2,0.919548659713919,"no","",4.97496379852852e-05,"up","","",492
"CARD11",4,0.00151473948079826,"no",0.074026414764135,0.0580586517643973,1,NA,NA,"BLY_Act,COREAD_Act,DLBCL_Act,HC_Act,LY_Act,NHLY_Act",0.0173982174493557,"up","BRAF (enriched, 78% vs 32%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 1% vs 18%)","",492
"FARP1",5,0.00153390795297377,"no",0.0394363747677687,0.133768742301264,2,0.970647436565073,"no","",4.77582153172844e-06,"up","BRAF (enriched, 76% vs 34%), NRAS (depleted, 5% vs 14%)","",492
"CRIM1",5,0.00154259862574821,"no",-0.145904407116109,0.214377609785073,2,0.154752971834765,"no","",0.0112642711796642,"down","BRAF (enriched, 63% vs 47%), HRAS (depleted, 1% vs 8%), NRAS (depleted, 5% vs 14%)","",492
"PLXDC1",5,0.00157598315932755,"no",-0.0627609597347128,0.113778465350543,2,0.777360261956246,"no","",8.30359204278145e-18,"up","","",492
"SNAP29",5,0.00160634114355053,"no",-0.166838500010444,0.112813379878051,2,0.0485467314322387,"no","",0.434030350768801,"up","","",492
"SUV420H2",5,0.00163533898802279,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"PIGZ",5,0.00166938820281734,"no",0.0395152995325453,0.178835552577755,2,0.638179790961625,"no","",0.0732384747757078,"up","BRAF (depleted, 44% vs 66%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 14% vs 5%)","",492
"RAB42",5,0.00168615647341657,"no",0.263033994732288,0.226619869599856,2,0.305940254782861,"no","",0.00428881798582894,"down","BRAF (enriched, 66% vs 44%), NRAS (depleted, 6% vs 13%)","",492
"LRIG3",5,0.00169459098611023,"no",-0.0623505702569808,0.202173910551552,2,0.860340624450289,"no","BLCA_ambiguous,DLBCL_ambiguous,LUAD_ambiguous",0.00698924688438367,"down","BRAF (enriched, 69% vs 41%)","",492
"OR6S1",5,0.00174014700268096,"no",0.139275589330633,0.261942843336579,2,0.806874235728371,"no","",2.14511333150262e-05,"down","","",492
"CD80",5,0.00182720581070104,"no",NA,NA,2,0.833094309491874,"no","",5.52305190073292e-05,"down","BRAF (enriched, 70% vs 40%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 3% vs 16%)","",492
"DCAF10",5,0.00185328539672425,"no",-0.0138319416549419,0.1111988385086,2,0.53513685145056,"no","",1.43251177819616e-11,"down","","",492
"KBTBD2",4,0.00192557045811271,"no",-0.0577744685059431,0.0298489474885176,1,NA,NA,"",3.4038502010941e-05,"up","NRAS (depleted, 5% vs 14%)","",492
"CHMP4C",4,0.0020099293425841,"no",0.161989487373958,0.0962342574315549,2,0.502933878315663,"no","",0.0036322531709947,"up","BRAF (enriched, 70% vs 40%)","",492
"FABP1",5,0.00201069818600555,"no",0.0851188780968822,0.141786735885633,2,0.554430618341144,"no","",4.43781062782606e-07,"down","","",492
"SFMBT2",5,0.00201285258186327,"no",-0.127800627557699,0.112538941043893,2,0.818196687505377,"no","MBL_Act",3.13702411797091e-08,"down","","",492
"ESCO2",5,0.00203884968284107,"no",-0.116409757590393,0.176142302631244,2,0.0789333370200028,"no","",8.97939699555402e-05,"up","BRAF (enriched, 65% vs 45%), NRAS (depleted, 5% vs 14%)","",492
"TBC1D9",5,0.00208831800513511,"no",0.0570831336508816,0.149418979997047,2,0.918016198432093,"no","",3.1026356014386e-06,"up","BRAF (enriched, 73% vs 37%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 4% vs 15%)","",492
"TCF21",5,0.0021330916256438,"no",-0.0819695282116836,0.090007706519004,2,0.55736259577143,"no","",0.000544482665098898,"down","","",492
"KMT2A",5,0.00216374551071238,"no",-0.163975109769209,0.162369941182111,2,0.127251088070734,"no","ACC_LoF,BCNET_LoF,BLCA_LoF,CM_LoF,ESCA_LoF,HC_LoF,OV_LoF,PRAD_LoF,SBCC_LoF,THCA_LoF",1.89480846692678e-07,"down",NA,NA,492
"RRAGC",5,0.00220053132355456,"no",-0.410322044004777,0.343944838015341,2,0.107425485440694,"no","NHLY_Act",7.42529444179366e-05,"up","BRAF (enriched, 73% vs 37%), HRAS (depleted, 2% vs 7%)","",492
"FCGR2C",5,0.00221329135282188,"no",0.0614478044760213,0.0752573999664766,0,NA,NA,"",0.0754314970365838,"up","BRAF (enriched, 62% vs 48%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 5% vs 14%)","",492
"ENG",5,0.00227085263973879,"no",-0.124055735203946,0.255634383661159,2,0.669240476394651,"no","",8.34695631646007e-16,"up","BRAF (depleted, 39% vs 71%), NRAS (enriched, 15% vs 4%)","",492
"PIDD",5,0.00227203970309856,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"ITGA8",5,0.00228393766260785,"no",-0.271749321051827,0.135921740192428,2,0.2165691227677,"no","",4.76095400547081e-09,"down","BRAF (depleted, 41% vs 69%)","",492
"CNR1",5,0.00231028866326761,"no",-0.0717332330322986,0.0310266535747105,2,0.72590255263936,"no","",0.0103489955069949,"up","","",492
"TGFB1",5,0.00231269621649229,"no",-0.175264200965108,0.087555854619559,2,0.324742488273592,"no","",7.45060676643016e-23,"up","BRAF (enriched, 62% vs 48%), NRAS (depleted, 6% vs 13%)","",492
"BCKDK",5,0.00233202898933821,"no",-0.190224489652158,0.067526572297755,2,0.468034918907183,"no","",4.35077504623609e-16,"up","BRAF (enriched, 67% vs 43%), NRAS (depleted, 5% vs 14%)","",492
"OR2T11",3,0.00233215447845457,"no",-0.360536010783709,0.02614673269039,0,NA,NA,"",NA,NA,"","",492
"CACNA1C",5,0.00238462718172097,"no",-0.599477809494663,0.237716422032374,2,0.873184499309478,"no","",1.26737554819472e-09,"up","","",492
"ZEB1",5,0.00241065727198746,"no",-0.19711614586519,0.269848876427187,2,0.0362487686626392,"no","MM_LoF,NSPH_LoF",5.23822022307485e-12,"down","BRAF (depleted, 45% vs 64%)","",492
"CDH1",5,0.00244697678006494,"no",-0.0135131760329424,0.0683991735978477,2,0.458220986151349,"no","BLCA_LoF,BRCA_LoF,DLBCL_LoF,SSCC_LoF,ST_LoF",0.000276580847719433,"down","","",492
"ARL16",5,0.00250291698034885,"no",-0.0743426511659318,0.208325394887226,2,0.546400089446753,"no","",0.00761573479875561,"up","BRAF (depleted, 46% vs 64%)","",492
"FZD10",5,0.00250420013246301,"no",-0.240766359404428,0.114974140664381,2,0.822650494692352,"no","",0.093308947422739,"up","BRAF (enriched, 66% vs 44%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 5% vs 14%)","",492
"LMLN",5,0.00252480224034565,"no",-0.392853832354901,0.234991792771258,2,0.743277605688198,"no","",1.72382469876286e-12,"down","BRAF (depleted, 41% vs 68%)","",492
"PPP2R3A",5,0.0025481414574524,"no",-0.0498973734439876,0.0547022806288638,2,0.378775239639017,"no","",0.122398470301986,"up","BRAF (enriched, 80% vs 30%), HRAS (depleted, 0% vs 9%), NRAS (depleted, 0% vs 19%)","",492
"SAMD4B",4,0.00256244570683738,"no",-0.250820592630626,0.247816188988314,2,0.320438888700124,"no","",0.0172394868090461,"down","","",492
"FOSL1",5,0.00256772236712248,"no",-0.527055868392261,0.612656109239383,2,0.00474880559619601,"no","",0.00590365782574012,"down","BRAF (enriched, 67% vs 43%), NRAS (depleted, 3% vs 16%)","",492
"GPR89A",5,0.00265935114526705,"no",NA,NA,0,NA,NA,"",0.743520144021384,"up","BRAF (depleted, 41% vs 69%), NRAS (enriched, 14% vs 5%)","",492
"GPR89B",5,0.00265935114526705,"no",NA,NA,0,NA,NA,"",0.053524665991266,"up","BRAF (depleted, 48% vs 62%), NRAS (enriched, 14% vs 5%)","",492
"GPR89C",5,0.00265935114526705,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"CCNJ",5,0.00267961225665858,"no",-0.171582438103966,0.113077408433716,2,0.0586061665278919,"no","",0.204858960882295,"up","BRAF (depleted, 40% vs 69%), HRAS (enriched, 8% vs 1%), NRAS (enriched, 15% vs 3%)","",492
"ORM1",5,0.00273975827257227,"no",0.00934090139857119,0.233467579644185,2,0.171733280045186,"no","",0.396318032815235,"up","BRAF (depleted, 45% vs 65%), HRAS (enriched, 8% vs 1%), NRAS (enriched, 13% vs 6%)","",492
"CYP1A1",5,0.00280519317991207,"no",-0.178210302844212,0.051101633962223,2,0.824498479404785,"no","",1.09614070323134e-06,"down","BRAF (depleted, 46% vs 64%), HRAS (enriched, 8% vs 1%)","",492
"ENDOV",5,0.00283624875467321,"no",-0.151419268236452,0.130492875005434,2,0.25771411035856,"no","",0.00285666611910406,"down","BRAF (depleted, 45% vs 65%), NRAS (enriched, 14% vs 5%)","",492
"REG4",5,0.00289485875869155,"no",-0.0567645940426909,0.0599457542088463,2,0.390752507072573,"no","",0.000837088248306472,"down","","",492
"PTGIR",5,0.00298384838029022,"no",-0.134916183053094,0.041586559545202,2,0.694870385639073,"no","",0.000125271492900467,"down","","",492
"FEM1B",5,0.00299567964181976,"no",-0.089091917758167,0.0972830422466565,2,0.554104245632445,"no","",3.33952683578939e-08,"down","BRAF (enriched, 62% vs 48%)","",492
"HSPB1",5,0.00307350089171079,"no",-0.0945092612931394,0.118384578722582,2,0.968991538074111,"no","",0.0737817803826432,"up","BRAF (depleted, 47% vs 63%)","",492
"FKBP2",5,0.0031206582524687,"no",-0.00210534561104332,0.0831922564289413,2,0.281180832630192,"no","",0.00959423296856148,"down","BRAF (depleted, 32% vs 77%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 16% vs 3%)","",492
"CBWD6",4,0.00316693794016408,"no",NA,NA,2,0.999608671072879,"no","",0.00386433041392819,"down","BRAF (depleted, 44% vs 66%)","",492
"SETD4",5,0.00318547041213269,"no",-0.217022677017811,0.066026302595588,2,0.968342555906114,"no","",6.55783215348074e-05,"down","BRAF (depleted, 43% vs 67%), HRAS (enriched, 7% vs 2%)","",492
"CHKB",4,0.00323159222056997,"no",NA,NA,1,NA,NA,"",0.315600495058483,"up","","",492
"CHKB-CPT1B",4,0.00323159222056997,"no",NA,NA,0,NA,NA,"",8.84972285222279e-06,"up","","",492
"TCFL5",4,0.00323949583432714,"no",-0.0682223677710734,0.181266725367842,2,0.434543804764493,"no","",1.01514008441649e-18,"down","BRAF (depleted, 35% vs 75%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 16% vs 2%)","",492
"AK1",5,0.00324503369427365,"no",-0.0482457616772672,0.224109571426928,2,0.0961989965414749,"no","",8.84031046858606e-25,"up","BRAF (depleted, 47% vs 63%)","",492
"COL21A1",5,0.00326878932620418,"no",-0.240996319874523,0.33445889847402,2,0.818509210555354,"no","",1.06050480594703e-06,"up","BRAF (depleted, 44% vs 66%)","",492
"CDC20B",5,0.00340933077045427,"no",-0.126487666844108,0.036376656649456,2,0.205454428018291,"no","",0.0745836197021081,"up","","",492
"ARL14",5,0.00341261750523405,"no",0.153686740523131,0.275671202943564,2,0.462699203245755,"no","",0.0572741910663115,"down","BRAF (enriched, 69% vs 41%), NRAS (depleted, 3% vs 15%)","",492
"NR1H2",5,0.003415906774363,"no",-0.387422959194225,0.529206346989616,2,0.353924377843592,"no","",1.22692735837249e-15,"up","","",492
"KCTD4",5,0.00344728151214206,"no",-0.17022953695036,0.101471174051943,2,0.973664503250946,"no","",5.78510993747897e-09,"down","","",492
"CDH24",5,0.00362830436781556,"no",-0.411069795137753,0.349539961249302,2,0.145939855573336,"no","",1.17766405317572e-28,"up","BRAF (enriched, 63% vs 47%)","",492
"UBE2K",5,0.00367167558540919,"no",-0.178661252456063,0.221482069877793,2,0.139111847116833,"no","",0.0720279986784847,"down","","",492
"FBXW2",5,0.00370140417624741,"no",0.00292549511708935,0.0227076249003386,2,0.357276767711941,"no","",3.55880467554523e-07,"down","","",492
"HMGN2",5,0.00370315889490853,"no",0.241448636954026,0.130693898051311,2,0.0246574792259061,"no","",1.09275102989899e-06,"down","","",492
"TRMT5",5,0.00370315889490853,"no",-0.273480962259342,0.315285604786772,2,0.0190671962273523,"no","",2.72742466616844e-17,"down","BRAF (depleted, 39% vs 71%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 13% vs 6%)","",492
"RND1",5,0.0037490156974431,"no",-0.0189687657687784,0.184076900334936,2,0.115503011109356,"no","",0.00125191960867206,"down","BRAF (depleted, 32% vs 78%), HRAS (enriched, 9% vs 0%), NRAS (enriched, 18% vs 1%)","",492
"KLC2",5,0.0037596622689401,"no",-0.0957686755311804,0.222013042746694,2,0.014457886297904,"no","",1.74551503254494e-10,"up","","",492
"VSNL1",5,0.00376855287624127,"no",-0.108166529487293,0.0579771526053502,2,0.387246217003541,"no","",2.16433113207997e-05,"up","NRAS (depleted, 3% vs 15%)","",492
"FERMT2",5,0.00379353608834638,"no",-0.216681627290055,0.068693904520758,2,0.0259403312467591,"no","",1.92084716534557e-07,"down","NRAS (depleted, 5% vs 14%)","",492
"GRM2",5,0.00381325855767828,"no",-0.134873720391726,0.015198750999546,2,0.518322341921797,"no","",0.0114833068126807,"up","","",492
"TM2D2",5,0.00387473811788246,"no",-0.289011416421551,0.250173358267205,2,0.0432089072487615,"no","",1.69388145075763e-13,"down","BRAF (depleted, 37% vs 73%), HRAS (enriched, 7% vs 2%), NRAS (enriched, 14% vs 5%)","",492
"ITGAV",5,0.00393516527750005,"no",-0.335996486840305,0.203870324789523,2,0.0784533679820323,"no","",0.000467588194772003,"up","BRAF (enriched, 70% vs 40%), HRAS (depleted, 2% vs 7%)","",492
"TRIP12",5,0.00393516527750005,"no",-0.158277603896862,0.21105267136595,2,0.0348661173955629,"no","",0.0387711067237612,"down","BRAF (enriched, 63% vs 47%)","",492
"MPZL1",5,0.00413821866609636,"no",-0.137303087740055,0.034400685593819,2,0.0900829281417325,"no","",1.91212940318005e-07,"down","HRAS (depleted, 2% vs 7%), NRAS (depleted, 5% vs 14%)","",492
"CYP27C1",5,0.00414205639007171,"no",-0.0164164938602422,0.0271743052136781,2,0.966175708299144,"no","",5.85089443738209e-06,"down","BRAF (enriched, 63% vs 47%), HRAS (depleted, 2% vs 7%), NRAS (depleted, 5% vs 14%)","",492
"P2RY12",5,0.00415358664860215,"no",-0.048915256422202,0.110421261775825,2,0.21486625879068,"no","",0.0886274795253458,"up","BRAF (enriched, 64% vs 46%), NRAS (depleted, 6% vs 13%)","",492
"SYDE2",4,0.00415824067501166,"no",-0.161602403563605,0.11175797692178,2,0.534970185015974,"no","",9.47605118538284e-21,"down","","",492
