"","#wt(ATARiS)","#mut(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","mut_median(DEMETER2)","mut_IQR(DEMETER2)","#wt(CRISPR)","#mut(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_amplification_associated_with_overexpression","tcga_amplification_frequency","tcga_nrSamplesInGisticData"
"PIK3C2G",16,4,0.578252526481301,"no",-0.11361445828646,0.17244172096103,-0.120292924683462,0.0524980642636425,14,4,0.624938827761341,"no","",0.839973683803161,0.0163934426229508,183
"GRIN2B",19,2,0.578401319508392,"no",-0.127028546061866,0.0673645782330567,-0.0813639263582807,0.0183789727647945,15,2,0.566139137954616,"no","",0.549660213740325,0.0218579234972678,183
"EXT1",17,3,0.578455148030604,"no",0.0628844175777998,0.0695865508336378,0.0061646942519112,0.00215975505960866,14,3,0.330380225635029,"no","",0.00506707137688723,0.0819672131147541,183
"COL1A1",18,4,0.579767140429688,"no",0.0274902767534775,0.109097181090303,0.000374056957550635,0.0530661403306328,15,3,0.305114695982495,"no","CESC_Act,CM_Act,GBM_Act,MM_Act,SBCC_Act",0.709117220983923,0.0273224043715847,183
"KCNJ8",15,4,0.581820999831971,"no",0.0114256512710583,0.110407810336237,-0.0196360541894492,0.0115983396217349,13,4,0.202173504438186,"no","",0.880649281904804,0.0218579234972678,183
"COLEC10",16,4,0.58438259872484,"no",NA,NA,NA,NA,14,4,0.377287447539858,"no","",0.00841211944866511,0.087431693989071,183
"CDH12",16,4,0.585022410267657,"no",0.0147947600972855,0.084142868623958,-0.00178829051944899,0.0550938724837164,14,3,0.315194371121211,"no","",0.0502377203744536,0.0109289617486339,183
"KAT7",17,4,0.585530739191664,"no",NA,NA,NA,NA,15,3,0.426871725795821,"no","",0.101515251731778,0.0218579234972678,183
"LMLN",17,3,0.586290122322758,"no",0.0178034956705917,0.123407179510627,-0.013923124215032,0.213400576853682,15,3,0.321141587233509,"no","",0.0036732605986107,0.0218579234972678,183
"IQCG",17,3,0.589534925299709,"no",0.0317928519950454,0.0968482468932749,0.0168132073667134,0.0483529929179781,15,3,0.24684613253142,"no","",0.0205888712014022,0.0218579234972678,183
"GRK7",18,3,0.591876823742639,"no",-0.0280352996698573,0.221804786901086,-0.0886321588731758,0.0873927046315535,15,3,0.496247654767869,"no","",NA,0.00546448087431694,183
"LRRC34",19,2,0.593480390592616,"no",-0.0772370569779977,0.179280547453786,-0.0391136763093631,0.0568088858545047,16,2,0.709748914730445,"no","",0.351489851548905,0.0382513661202186,183
"FAM91A1",16,4,0.596368828242256,"no",0.0610227526963582,0.106394760284043,0.118194246504,0.138144279058135,14,4,0.175976479747415,"no","",7.19481346273149e-05,0.0983606557377049,183
"MME",17,3,0.604771601249345,"no",0.0330811578790585,0.124920238325335,0.0124797260535147,0.129370415246876,15,3,0.446521029418604,"no","",0.33740055399334,0.0163934426229508,183
"DENND5B",16,3,0.607557756275011,"no",-0.435315902448389,0.282386549600961,-0.254118898610288,0.179492444592634,14,3,0.626318404535861,"no","",0.71979144748373,0.0491803278688525,183
"CLDN1",17,3,0.610712211067533,"no",-0.162989668055689,0.162068361379513,-0.215396093144481,0.129316465451779,15,3,0.465130377821035,"no","",0.00752455448882713,0.0163934426229508,183
"EME1",17,3,0.611118291415077,"no",-0.0272352328738456,0.132628599536724,-0.144752892611884,0.0876244194708452,15,3,0.528882971625215,"no","",0.0182515878023475,0.0273224043715847,183
"AGTR1",18,3,0.612124102433103,"no",-0.00448089291106302,0.0921945893424802,-0.125121526778529,0.143999813637729,15,3,0.444432466620464,"no","",0.928623270857546,0.0163934426229508,183
"POLG2",17,2,0.612496400944065,"no",-0.0458583566385424,0.292166385692414,-0.0361991562902077,0.0208547215755371,16,2,0.505713177712153,"no","",0.0256832863678832,0.0163934426229508,183
"CDH6",16,4,0.612786954102798,"no",0.0349811868141426,0.124655127353427,-0.0107793676667618,0.0516135568054276,14,3,0.726057732071595,"no","",0.975712208766931,0.0109289617486339,183
"NCBP2",18,4,0.614030611968965,"no",-0.687329562867564,0.261734403839894,-0.531183086798011,0.198234952632029,15,3,0.506850845661643,"no","",0.0216001751991687,0.0273224043715847,183
"CACNA2D1",18,2,0.618051916474054,"no",-0.052242622990417,0.120211813882643,0.0273183819206155,0.0145726805760137,14,2,0.222455276488911,"no","",0.386760238856158,0.0109289617486339,183
"OPA1",17,3,0.61812022773189,"no",-0.14605874161403,0.213323512297354,-0.110373025796953,0.136778031460535,15,3,0.585374307101558,"no","",0.0865738636111471,0.0163934426229508,183
"PRDM9",17,4,0.618365515040749,"no",-0.00796247409224957,0.125755787722295,0.025979662792237,0.0448764045793412,15,3,0.631583312070711,"no","",0.00185542156486647,0.0109289617486339,183
"UTP18",19,2,0.619306375110631,"no",-0.608448847627941,0.253893530203828,-0.608747067000441,0.050673046341932,16,2,0.494458776715372,"no","",0.0015383667088233,0.0163934426229508,183
"HRH3",19,2,0.622611572384318,"no",-0.148085405711933,0.303624617143353,-0.256662043749207,0.079524937024204,17,1,NA,NA,"",NA,0.0109289617486339,183
"ABCA6",18,3,0.623301982608884,"no",0.0306469239809521,0.160688606915393,0.0654746649819079,0.161612608495059,14,3,0.327090617231031,"no","",0.958184803707549,0.0163934426229508,183
"CHST2",18,3,0.623976688768759,"no",0.0413958537819499,0.104173150474082,0.0517047988450143,0.0545786803451018,15,3,0.678287207291693,"no","",NA,0.00546448087431694,183
"SOX9",18,2,0.624281578885986,"no",-0.0782455325300584,0.0600971923176838,-0.0017810063002421,0.0590529862922694,16,2,0.691600462774571,"no","COREAD_LoF",0.0160236647476396,0.0163934426229508,183
"HOXB2",18,3,0.62569319046543,"no",0.0484273848049699,0.155849567405978,0.0398670988769549,0.0686792745817466,16,2,0.578094664041642,"no","",0.258063822623784,0.0273224043715847,183
"RNF139",16,4,0.626514221383774,"no",0.00596520603156364,0.0688238711016369,0.0425312826351158,0.0868584973556387,13,4,0.284125567294609,"no","",3.3699254559377e-06,0.103825136612022,183
"HTR3C",20,2,0.627706105577772,"no",-0.0650789141611492,0.115867217429099,-0.0591929917465534,0.0488562222943376,16,2,0.74015012838685,"no","",0.624145115440952,0.0163934426229508,183
"RERG",19,3,0.628382795407227,"no",-0.0329640361199449,0.105977244689265,-0.0149554725364447,0.0357181875837655,15,3,0.766195241221178,"no","",0.715226935928861,0.0273224043715847,183
"NKAIN4",20,2,0.632063243672196,"no",-0.05314952985003,0.0904127183284919,-0.000992133742816095,0.00773790319205637,17,1,NA,NA,"",0.553044963755817,0.0109289617486339,183
"GPT",19,2,0.635567161056714,"no",-0.227504403395767,0.195393106788262,-0.159223900351862,0.119001242097435,15,2,0.697091764453343,"no","",0.145025771101189,0.087431693989071,183
"GPR20",19,2,0.635731492419151,"no",4.38212501035701e-05,0.0930254264743347,0.00105375099371085,0.0125220354269277,16,2,0.661231307285089,"no","",0.00505953555114948,0.087431693989071,183
"TM4SF4",17,3,0.637722505258935,"no",-0.00698574811676494,0.125573894712399,-0.0337646440789951,0.144726880696042,14,3,0.415968836110286,"no","",0.189600770006988,0.0163934426229508,183
"SLC2A4RG",19,2,0.640059266919206,"no",-0.0604729370411128,0.199977047197432,-0.0514113912079574,0.0027296538829853,17,1,NA,NA,"",0.0539923470770763,0.0109289617486339,183
"UBA5",18,2,0.640280655308064,"no",-0.0876895293220101,0.407685644871062,-0.0583620107282571,0.0335986293065181,16,2,0.537915579839107,"no","",NA,0.00546448087431694,183
"WNT5B",17,3,0.644394972231293,"no",-0.0665937859164018,0.120915382513996,-0.0753257317986005,0.0607723678408097,15,3,0.82871787811956,"no","",0.038336309998733,0.0382513661202186,183
"KDM5A",18,3,0.645373294551071,"no",-0.0333847815928131,0.100204822237656,-0.0183102202082087,0.0654502755918776,15,3,0.594009316109238,"no","CM_Act",8.95030133993959e-05,0.0437158469945355,183
"PPP1R16A",18,2,0.648484949703247,"no",0.0473668559790516,0.110687799266951,0.0574336547025094,0.0595232101753196,16,2,0.630811438239905,"no","",0.0221056595082299,0.087431693989071,183
"RAPGEFL1",18,3,0.649106254843067,"no",-0.0592367039537759,0.136740744787847,-0.021793807064169,0.111954685125549,15,3,0.28585297823312,"no","",0.000207692001287781,0.0327868852459016,183
"NR1D1",18,3,0.65494158451285,"no",-0.0194677101360254,0.230818190471941,0.123534222118896,0.103010065250012,15,3,0.272713397339188,"no","",0.0102652799770417,0.0327868852459016,183
"PVRL3",18,2,0.656318531695268,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0,183
"CDC6",17,3,0.660840599946546,"no",-0.0685971030538577,0.0948776051477452,0.0172142163486169,0.0194658675736043,15,3,0.530887278109728,"no","",0.0502562288224682,0.0218579234972678,183
"FOXM1",18,3,0.660843948078827,"no",-0.106667873056298,0.205089567293903,-0.0934219574475972,0.0685851067648925,15,3,0.917177524012794,"no","",7.21402343668788e-05,0.0327868852459016,183
"SMURF2",19,2,0.661243440066657,"no",-0.215624282665522,0.0812889747809555,-0.162599701479253,0.00595636407048952,16,2,0.76198856985754,"no","",0.250646015891062,0.0163934426229508,183
"UPK1A",19,2,0.661435768419865,"no",0.139046839023812,0.127458013141625,0.0821712653627324,0.0177714203186009,17,1,NA,NA,"",0.0284507282464732,0.0327868852459016,183
"ACTL6A",19,2,0.666625620076231,"no",-0.46912358115353,0.179734610920484,-0.390848297547626,0.0867422046544155,16,2,0.530155133994518,"no","",0.00325768093706892,0.0218579234972678,183
"FBXL20",18,2,0.674056821679891,"no",-0.0290073525163351,0.177064248987043,-0.14296859950595,0.0684815083240435,15,2,0.318125190892187,"no","",0.0672991870558212,0.0382513661202186,183
"DHX16",18,2,0.677395163156465,"no",-0.402085572189928,0.331579484907745,-0.301489845769827,0.118014549473701,17,1,NA,NA,"",0.00285006463939216,0.0163934426229508,183
"WDR52",19,2,0.678099363667443,"no",NA,NA,NA,NA,0,0,NA,NA,"",NA,0.00546448087431694,183
"MUC20",15,5,0.680474368707967,"no",0.0560709164313324,0.24994737148584,0.038948459787242,0.298991253219976,14,4,0.485937692459496,"no","",0.695509322130353,0.0163934426229508,183
"PLS1",17,3,0.682089889836792,"no",0.0148709910601442,0.107640228498399,0.0323948703416853,0.0684009449458945,15,3,0.320570767294525,"no","",NA,0.00546448087431694,183
"GPR19",20,2,0.684068717316827,"no",0.0716433507033993,0.168347994615126,0.133298617023523,0.0840484396381704,16,2,0.860176609509644,"no","",0.0246556233203249,0.0273224043715847,183
"CHRAC1",19,2,0.685610601963758,"no",0.0305587811264733,0.152261063396557,-0.00999446661746185,0.0278034817242417,16,2,0.810059396687181,"no","",1.31096836082941e-06,0.087431693989071,183
