"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"SOX10",32,1.81121361938959e-17,"yes",-0.772563623168578,0.56013605230305,23,8.3521967304422e-15,"yes","",NA,NA,467
"CLEC1A",35,3.678935616128e-14,"yes",-0.0282446693716731,0.162938642185602,26,0.577499775762836,"no","","","",467
"PAK1",33,4.34149783447427e-13,"yes",-0.134888016932505,0.152648684781271,25,0.250067875355685,"no","","","",467
"HSD17B6",35,1.88478629616896e-12,"yes",-0.0360590762992614,0.188611297258895,26,0.935208992303917,"no","","","",467
"ATF1",34,1.94146421627746e-12,"yes",-0.17395793925358,0.180854605579462,25,3.65806479243175e-06,"yes","","","",467
"GTF2IRD2",34,3.28266509678272e-12,"yes",0.101305971032213,0.374527019099508,0,NA,NA,"","","",467
"GTF2IRD2B",34,3.28266509678272e-12,"yes",-0.121707832692854,0.309277297747414,0,NA,NA,"","","",467
"GTF2IRD2P1",34,3.28266509678272e-12,"yes",NA,NA,0,NA,NA,"","","",467
"TBC1D2B",33,3.47487674257364e-12,"yes",0.0166241934891727,0.218548510137587,26,0.880097459815401,"no","","","",467
"MAP3K11",34,3.67939832304338e-12,"yes",-0.0261512970969889,0.107680209226278,25,1.31560909342395e-05,"yes","","","",467
"FERMT2",35,4.04870704944753e-12,"yes",-0.440936527043176,0.424992825602016,26,8.62307028532057e-17,"yes","","","",467
"HIST1H2BD",34,5.04238105563258e-12,"yes",-0.101086012184415,0.207710826478561,26,4.97058966870807e-06,"yes","",NA,NA,467
"BRD2",35,1.0231787314837e-11,"yes",-0.248503931443668,0.341097230297279,26,1.20376102026521e-12,"yes","","","",467
"PKP1",33,1.45484047250765e-11,"yes",-0.0571034963005439,0.128451861673005,24,0.303744732833287,"no","","","",467
"AGXT",34,1.84134027822562e-11,"yes",-0.0573935670936232,0.208268293270632,24,0.0801987187967023,"no","","","",467
"EMID2",33,2.31012552455266e-11,"yes",NA,NA,0,NA,NA,"",NA,NA,NA
"NR1D1",33,2.61756550019457e-11,"yes",-0.0772786765632649,0.220846016109747,24,0.217598717541262,"no","","","",467
"KDR",33,2.94113793428366e-11,"yes",-0.107444918702213,0.144228276828988,25,0.13643174389363,"no","ANGS_Act,CLL_Act,DLBCL_Act,LUAD_Act,PAIS_Act,SBCC_Act,SSCC_Act","","",467
"CYP2B6",34,5.68408671134561e-11,"yes",0.0678143862989259,0.13402313514651,26,0.998830253038676,"no","","","",467
"SPRYD4",35,6.09623430686673e-11,"yes",-0.151929258130946,0.163360272575275,26,5.49877524422833e-08,"yes","","","",467
"MAK",29,7.00152025269557e-11,"yes",-0.129702048907681,0.181720995070002,23,0.203779371346208,"no","","","",467
"ULK4",34,1.01951422027568e-10,"yes",-0.12253740803628,0.194955456357399,25,0.999999999999993,"no","","","",467
"FOXJ3",35,1.32914595682444e-10,"yes",-0.137585143495107,0.294293461527763,26,0.225300851162924,"no","","","",467
"RHOBTB3",35,2.18641587378985e-10,"yes",-0.0399560939149648,0.144647102495668,26,0.999990273960473,"no","","","",467
"ZRANB2",34,2.27155310095555e-10,"yes",-0.652911831681672,0.406961328778561,25,1.66877598051799e-10,"yes","","","",467
"PARP8",32,2.44926064412983e-10,"yes",-0.0363564036274743,0.150698353926926,24,0.999889783904204,"no","","","",467
"GJA10",34,4.26987861837123e-10,"yes",-0.149453005072795,0.221514902115693,25,0.679578703627251,"no","","","",467
"KCNB1",32,4.97291717957325e-10,"yes",-0.00129914177641862,0.140053307064714,25,0.9999956589809,"no","","","",467
"ESPN",32,5.5731182804342e-10,"yes",-0.0939434332768566,0.130006279677477,25,1.28614684514688e-10,"yes","","","",467
"DUSP10",34,7.35947593859595e-10,"yes",-0.21222984288717,0.426056654118396,25,0.00908092997584172,"no","","","",467
"CXCL5",35,1.01286879924647e-09,"yes",-0.0748410109732392,0.192570634217488,25,0.864977348239183,"no","","","",467
"PAK6",35,1.42174845208516e-09,"yes",NA,NA,26,0.010905358443174,"no","","","",467
"FANCE",36,1.54096076120877e-09,"yes",-0.0843601492726311,0.181505765424221,26,0.00254527488788992,"no","","ABCB11 (enriched, 15% vs 3%), AKAP9 (enriched, 14% vs 3%), DSPP (enriched, 12% vs 2%), DUSP27 (enriched, 16% vs 4%), PRSS12 (enriched, 9% vs 0%)","SCN10A (enriched, 6% vs 0%)",467
"KCTD4",36,1.66858634979454e-09,"yes",-0.145255525944987,0.168442056439089,26,0.999990807509562,"no","","","",467
"GSTP1",32,1.76517153581486e-09,"yes",-0.168555549143874,0.237759540315655,24,0.0105407401638983,"no","","","",467
"RAG2",34,1.88236886618865e-09,"yes",-0.0879290230435107,0.214374695759138,26,0.99511724293943,"no","","","",467
"OXTR",33,2.56239139093964e-09,"yes",0.0551968438207513,0.148976473694424,24,0.999999999969386,"no","","","",467
"CBLC",33,2.67831010248065e-09,"yes",-0.0534091256950668,0.194907836534867,24,0.352577576209952,"no","","","",467
"ANGPTL4",34,2.67898039158749e-09,"yes",0.113624812829592,0.103379922844744,26,0.994401168848601,"no","","","",467
"ACAP3",32,2.91288988445276e-09,"yes",-0.0441323559569605,0.19125019309709,23,0.00189536791399407,"no","","","",467
"PSTPIP1",35,3.07512748481648e-09,"yes",-0.112321935575465,0.140904949549643,26,0.646357005355457,"no","","","",467
"TBC1D9",35,3.35599663613516e-09,"yes",0.10104774171041,0.148530384871991,26,0.733055993675867,"no","","","",467
"VSTM1",35,3.47286717641267e-09,"yes",-0.0208141802811926,0.177722097548113,26,0.999999999999747,"no","","","TTN (enriched, 25% vs 12%)",467
"ARHGAP12",36,3.88536801618273e-09,"yes",0.0350021929971657,0.161044894138587,26,0.999956220559164,"no","","","",467
"TAF3",33,4.52342321363869e-09,"yes",-0.631798939026752,0.352401095501677,24,4.22095357643188e-12,"yes","","","",467
"ASCC3",30,5.01614062477818e-09,"yes",-0.119422012189783,0.183026428971244,22,0.000234008194100296,"no","","","",467
"KIAA0226",31,5.62116137094252e-09,"yes",NA,NA,0,NA,NA,"",NA,NA,467
"CHRNA10",36,6.38934001513675e-09,"yes",-0.217279036332119,0.203532644416254,26,0.0269270831979723,"no","","","",467
"GRIK4",28,6.80710663032684e-09,"yes",-0.180142623009144,0.158793996725445,20,0.93724943643071,"no","","","",467
"AATK",30,6.83775067687046e-09,"yes",-0.0360904221443807,0.254573232122893,24,0.282063577248024,"no","","","",467
"PEA15",34,7.87071033149175e-09,"yes",-0.257436718774288,0.655690619882908,24,0.0127439174049855,"no","","","",467
"CHST9",32,8.7748755516496e-09,"yes",0.0332046846074782,0.220631035133419,24,0.999999993210609,"no","","","",467
"IGSF21",33,1.16327416796764e-08,"yes",-0.0666353633898192,0.342855128423676,25,0.656238469803852,"no","","","",467
"SH2D4A",33,1.24601668000435e-08,"yes",-0.0780358515477073,0.216543270114561,24,0.99999999978737,"no","","","",467
"TAAR2",34,1.57213538383866e-08,"yes",0.0546997367330671,0.142027093983652,26,0.82178864030456,"no","","","",467
"ATP1A3",35,1.6476905641316e-08,"yes",0.0660873975683715,0.150788449014846,26,0.0271175040002131,"no","","CTNNA2 (enriched, 16% vs 3%)","",467
"UBN1",33,1.76179384404592e-08,"yes",-0.36853752213114,0.271745537182577,25,0.00587966408780701,"no","","","",467
"TEX14",33,1.87630834484379e-08,"yes",0.0282511114375604,0.122329239046252,24,0.0474680318568801,"no","","","",467
"SUMO2",32,1.92146165579028e-08,"yes",-0.432958849221604,0.321116649559252,24,5.12135049941203e-13,"yes","","","",467
"LPAR1",33,1.99884459127277e-08,"yes",-0.0128990879505864,0.12838977225689,24,0.999587626484556,"no","","","",467
"UPK1A",32,2.06097288892159e-08,"yes",-0.0266988310238982,0.157525352077181,23,0.124961247154216,"no","","","",467
"SLC44A4",34,2.13269379040136e-08,"yes",0.0204790876344621,0.226979973209102,25,0.996775633491535,"no","","","",467
"BARX2",32,2.15562348368919e-08,"yes",-0.123022803456776,0.281013347887566,22,0.97436250838523,"no","","","",467
"CTCF",34,2.20756659542766e-08,"yes",-0.758706222237427,0.348980086735584,25,1.33409259919281e-17,"yes","ALL_LoF,AML_LoF,BRCA_LoF,HNSC_LoF,NSCLC_LoF,UCEC_LoF","","",467
"BAG3",35,2.35568369392523e-08,"yes",-0.0719338925720646,0.243798457425036,26,0.169057070051143,"no","","","",467
"GUCY2D",34,2.43357106353526e-08,"yes",-0.136542714040647,0.283235515785867,25,0.0197303461621236,"no","","","",467
"DUSP4",34,2.58980326651485e-08,"yes",-0.324049558884451,0.516976532760958,25,0.000738125150049083,"no","","","",467
"LCN9",35,2.63454078619753e-08,"yes",0.106054957421204,0.342436297290692,26,0.779045075072175,"no","","","",467
"PHOX2A",32,2.64009408632666e-08,"yes",-0.0894549908746076,0.141415647901525,25,0.0821215723014971,"no","","","",467
"CNST",32,2.86837927597514e-08,"yes",-0.0837211827396653,0.1734660911002,24,0.999999999682815,"no","","","",467
"UGT8",35,3.14423983117843e-08,"yes",-0.108131459505875,0.283030053222381,26,0.999996490752938,"no","","","",467
"SVEP1",27,3.37603717522874e-08,"yes",-0.0122675497420922,0.0825985493105183,20,0.26481821888956,"no","","","",467
"PPP1R13B",31,3.84518796278689e-08,"yes",0.0138878762541286,0.161027887767734,23,0.999984471934807,"no","","","ARID2 (depleted, 3% vs 11%)",467
"SDR9C7",36,3.95244294879528e-08,"yes",-0.12172056801974,0.137109158522533,26,0.918286412469371,"no","","","",467
"MADD",31,4.41721689527018e-08,"yes",-0.0763930047273922,0.21522846865767,23,0.732564048555227,"no","","","",467
"ITIH1",32,4.53763960586725e-08,"yes",NA,NA,23,0.999971071987447,"no","","","",467
"RNF19A",32,4.85927619856932e-08,"yes",-0.144861169644831,0.216471296779316,23,0.875859054812904,"no","","","",467
"ARHGAP22",32,5.74597893476086e-08,"yes",-0.0519239672169193,0.194504614489171,22,0.998263722213036,"no","","","",467
"GABARAP",34,5.8083834565854e-08,"yes",-0.0456627789376462,0.150182899188849,25,0.814532710574066,"no","","","",467
"LDLR",30,5.93608677782001e-08,"yes",-0.109910554755775,0.163809613990986,22,0.00420979292315487,"no","","","",467
"FCHO2",36,6.00413054355755e-08,"yes",-0.0863014441606578,0.265285172258888,26,0.0647167869004908,"no","","","",467
"CDKL1",35,6.10165367073987e-08,"yes",-0.141253477976413,0.292000045566562,26,0.0625496174803975,"no","","","",467
"FKBP2",35,6.84892133584609e-08,"yes",-0.0394478205551595,0.223129121288111,25,0.960561308564665,"no","","","",467
"SLC24A6",34,6.93690171463009e-08,"yes",NA,NA,0,NA,NA,"",NA,NA,NA
"DUSP27",33,7.08218909456858e-08,"yes",0.0334332786986254,0.109393128460374,23,0.999864405409837,"no","","","",467
"MEGF8",31,7.57785988980251e-08,"yes",-0.0891176675072422,0.134365244566325,23,0.194748130789862,"no","","","",467
"CANT1",33,7.76343229323143e-08,"yes",-0.049752854097491,0.156289141377749,25,0.0454737871044464,"no","","","",467
"DET1",33,8.5290596086818e-08,"yes",-0.204907023505469,0.260469557801365,24,8.63324936405611e-12,"yes","","","",467
"PLEKHA4",34,9.09929987535685e-08,"yes",-0.160665653637013,0.308282951935333,25,0.999999999143209,"no","","","",467
"MLNR",36,9.34846479046769e-08,"yes",0.0453132228716617,0.171314649271418,26,0.991474047566141,"no","","","",467
"HSPB1",32,9.47910549721883e-08,"yes",-0.114265618671735,0.305670235106517,24,0.999999998860592,"no","","","",467
"ARHGAP26",34,9.515208144626e-08,"yes",-0.0387730463311238,0.229466436815244,25,0.999999999622195,"no","","","",467
"CTBP2",35,9.97293942092665e-08,"yes",0.00306768776114968,0.119556308108731,26,7.02295933277186e-09,"yes","","","",467
"REXO4",35,1.00891362751339e-07,"yes",-0.074372753750459,0.2665822697861,26,0.821604875088184,"no","","","",467
"TBC1D24",34,1.05247325628971e-07,"yes",-0.118435851323466,0.247564024280837,24,0.25366386804219,"no","","","",467
"LCN6",35,1.09887646605697e-07,"yes",-0.0710704413279972,0.227263232329722,26,1.61090720951087e-05,"yes","","","",467
"ITGA10",30,1.1920480177144e-07,"yes",-0.081907722316687,0.379500802878378,21,0.941887375202535,"no","","","",467
"TFEC",26,1.27463533595113e-07,"yes",-0.0433307757910238,0.180547714555916,19,0.999999999522465,"no","","","",467
"FOXR1",31,1.35455824556418e-07,"yes",-0.0739539259448935,0.199895200553951,22,0.99996065909005,"no","","","",467
"CHD1",32,1.38412912404376e-07,"yes",-0.152730310187778,0.256088703574695,23,2.73075039576372e-08,"yes","","","",467
"RHOBTB1",34,1.43779947666755e-07,"yes",-0.122136638369322,0.222787966514639,26,0.722689082596279,"no","","","NF1 (enriched, 15% vs 4%)",467
"ETV5",33,1.52555476679507e-07,"yes",-0.127374220807228,0.230560025062683,25,0.000343030112191107,"no","AML_Act,BRCA_Act","","",467
"SLC46A3",33,1.54522227623793e-07,"yes",-0.0619044647909287,0.238288382314403,25,0.0430768640650463,"no","","","",467
"KIAA1324",31,1.77989065064064e-07,"yes",-0.0484205217777867,0.19467889406239,21,0.999999810733889,"no","","","",467
"OPN4",34,1.83409631700006e-07,"yes",-0.123429264496767,0.166129203916645,25,0.000306018361783678,"no","","","",467
"C1R",34,1.87237571652508e-07,"yes",0.0547137894612486,0.150635477114491,0,NA,NA,"","","",467
"FRMD5",33,1.87959150869584e-07,"yes",0.0213041300933581,0.149731215069132,24,0.884504032301242,"no","","","",467
"LAMP5",31,1.92316136235894e-07,"yes",-0.0804383307664106,0.102730542052118,23,0.99999999999864,"no","","","",467
"LILRB3",35,1.96732182946521e-07,"yes",NA,NA,26,0.999999999990276,"no","","","",467
"WDFY3",29,1.97243707886648e-07,"yes",-0.0536350869590439,0.156624741267777,22,0.332375937381083,"no","","","",467
"ORM1",33,2.10479282971356e-07,"yes",-0.0027970343982415,0.226196537011412,25,0.000971384994660477,"no","","","",467
"CAMK1",35,2.13041114827298e-07,"yes",0.0091055089614499,0.175530921555116,26,0.999983112140432,"no","","","",467
"UBE2T",34,2.29108695822235e-07,"yes",-0.0502190209992109,0.152659683045136,24,1.75753449708574e-08,"yes","","ABCB11 (enriched, 14% vs 3%), ADAM22 (enriched, 10% vs 1%), CACNA1I (enriched, 13% vs 3%), CASR (enriched, 21% vs 8%), DNAH11 (enriched, 29% vs 13%), GUCY2C (enriched, 15% vs 4%), MYOCD (enriched, 22% vs 9%), NLRP14 (enriched, 12% vs 3%), PKHD1L1 (enriched, 41% vs 23%), RADIL (enriched, 8% vs 0%), SALL1 (enriched, 24% vs 7%), SLCO1B3 (enriched, 18% vs 5%), STXBP5L (enriched, 27% vs 12%), WDFY3 (enriched, 13% vs 3%)","",467
"RGR",35,2.36949862282902e-07,"yes",-0.00276314545393883,0.230355107176224,26,0.152279648735541,"no","","","",467
"ZFYVE1",35,2.38321962466527e-07,"yes",-0.120079312934837,0.19295763705142,26,0.123029508159744,"no","","","",467
"ATF6",32,2.59628250368732e-07,"yes",-0.00759996529703318,0.159639299384154,23,0.0706110812979248,"no","","","",467
"UBAC2",36,2.61980928868478e-07,"yes",0.0408906894408134,0.184087303910316,26,0.999699797108391,"no","","","",467
"NAV2",33,2.62724565512379e-07,"yes",-0.0383880896281274,0.23028009110574,23,0.000574004383559611,"no","","","",467
"ASCL4",35,2.62773585625457e-07,"yes",-0.031970473157314,0.159358745259154,25,0.275639683988434,"no","","","",467
"HTR3B",31,3.25741033617661e-07,"yes",-0.0706555351099459,0.194161668574731,22,0.999980006607038,"no","","","DNAH3 (depleted, 1% vs 8%)",467
"MITF",27,3.33228935775031e-07,"yes",-0.130903845057832,0.963423558279557,20,0.00388571218413303,"no","","","",467
"PRR5",33,3.38167244274327e-07,"yes",-0.19707415115667,0.27608861038113,24,0.999995411604434,"no","","","",467
"RDH12",34,3.44896482945773e-07,"yes",-0.110580139054355,0.276277304134892,25,0.999999999960264,"no","","","",467
"FOXP2",27,3.4565960256531e-07,"yes",-0.17887254096077,0.138563556514911,20,0.999998445877293,"no","","","",467
"TNS1",33,3.4691126154742e-07,"yes",-0.075254236628362,0.178458270856172,24,0.973765922874515,"no","","","",467
"INTS12",35,3.51805630999563e-07,"yes",-0.209668070140298,0.286034050256109,25,2.19158165785959e-13,"yes","","","",467
"ITGA6",34,3.86946876473871e-07,"yes",-0.0202364425620944,0.1644875738267,26,0.0444238272538722,"no","","","",467
"PPP2R4",35,3.98321667295192e-07,"yes",NA,NA,0,NA,NA,"",NA,NA,467
"TTC28",33,4.08203656317483e-07,"yes",-0.033158925639235,0.199430651454993,24,0.0212490072275392,"no","","","",467
"MYT1L",29,4.10720989677545e-07,"yes",-0.0843321336559857,0.168497528481859,21,2.11447625344786e-05,"yes","","","",467
"SLC12A7",32,4.12751108034169e-07,"yes",-0.00495326082001125,0.191497394928234,23,0.999957923122317,"no","","","",467
"SYNPO",34,4.25585434658424e-07,"yes",-0.113939573673895,0.215971791414162,25,0.999998453997972,"no","","","",467
"IGSF3",31,4.45224022253418e-07,"yes",0.0669216631619734,0.24687265945411,22,4.74259104804544e-06,"yes","","","",467
"DIRAS2",35,4.5726484855416e-07,"yes",-0.12531851121698,0.376757948006379,26,0.990313301517916,"no","","","",467
"BTN2A1",33,4.62968205078541e-07,"yes",-0.0526234456445537,0.155060323589668,25,0.858557404353014,"no","","","",467
"SERPINC1",33,4.67510692873488e-07,"yes",-0.0461249716141709,0.218171869562157,24,0.999999999999855,"no","","","",467
"PTAR1",35,4.74547703369312e-07,"yes",-0.133910164446473,0.193582979018297,26,1.81604720781964e-05,"yes","","","",467
"RAB3D",34,4.86565845235531e-07,"yes",-0.0880388601446473,0.154966120681399,24,0.385296343546257,"no","","","",467
"RUFY3",32,4.97446308290413e-07,"yes",-0.0707717072036649,0.147680260561711,24,0.978342840372714,"no","","","",467
"MBD1",34,4.99577625488822e-07,"yes",-0.170224608837673,0.2228870919963,25,0.999999996844156,"no","","","",467
"NAA40",35,5.02727996963032e-07,"yes",-0.0913207555830966,0.185989052026056,25,1.27901106742669e-08,"yes","","","",467
"BTAF1",34,5.09150194039963e-07,"yes",-0.128039216307978,0.286573126997631,25,4.01554290593978e-08,"yes","","","",467
"C14orf169",35,5.16005687501176e-07,"yes",NA,NA,0,NA,NA,"",NA,NA,467
"AIP",34,5.31252544037313e-07,"yes",-0.0277318908700143,0.209362947701508,24,8.79736338604263e-07,"yes","","","",467
"CR1L",33,5.66709778841846e-07,"yes",-0.0746140995875732,0.23280912083348,25,6.02727171709327e-08,"yes","","","",467
"RDH10",35,5.75429753980795e-07,"yes",-0.163427858068909,0.249761679106913,26,0.0270148305678523,"no","","","",467
"GRM7",32,5.88455219994816e-07,"yes",-0.229661213636041,0.203988313989212,24,0.196817093829778,"no","","","",467
"TOP2B",34,6.20573025824948e-07,"yes",-0.0967501695433445,0.280876170038187,26,0.0623331676215769,"no","","","",467
"PHLPP2",34,6.28410499659822e-07,"yes",-0.0817531367920808,0.199269683939726,26,0.981529021044034,"no","","","",467
"BACH2",32,6.40659961397578e-07,"yes",-0.0714566804865522,0.171720935501401,23,0.999812961881142,"no","","","",467
"RASL11A",32,6.43740505849418e-07,"yes",0.110399307017777,0.143772732222656,25,0.873719288625172,"no","","","TTN (depleted, 13% vs 25%)",467
"RBBP8",36,6.44343344129437e-07,"yes",-0.34297451388877,0.412872723565775,26,1.62089728666836e-16,"yes","","","NF1 (enriched, 14% vs 5%), TP53 (enriched, 10% vs 1%)",467
"ADAM12",36,6.77008580489547e-07,"yes",-0.084008094437151,0.306322027064929,26,0.161558057140051,"no","","","",467
"HFM1",31,6.78608232842786e-07,"yes",0.0417611007339391,0.182901705959034,23,0.979769953331547,"no","","","",467
"RAB39A",31,7.4511631847434e-07,"yes",0.0286076371713553,0.161041391192295,22,0.90702896454854,"no","","","",467
"STAT6",34,7.58952663516066e-07,"yes",-0.10193120695798,0.228752315152832,25,2.25387884336126e-05,"yes","DLBCL_Act,NHLY_Act","","",467
"PIKFYVE",34,8.35507587346899e-07,"yes",-0.00237160946734941,0.228296128157365,25,0.998875664176382,"no","","","",467
"CNGA3",34,8.41017451830938e-07,"yes",0.0227184819726071,0.156541562788615,25,0.530972058911648,"no","","","",467
"ZNF165",34,8.92710411533954e-07,"yes",-0.0485308563654803,0.170238207654629,26,0.928527280123287,"no","MBL_LoF","","",467
"BCHE",33,9.14984432187348e-07,"yes",-0.0559799468465313,0.253669536298086,24,0.998137019382867,"no","","","",467
"ZBTB39",35,9.43301189568346e-07,"yes",0.046475037879292,0.149099141406746,26,2.82873438606631e-08,"yes","","","",467
"FXR2",34,9.68872280224037e-07,"yes",-0.0380761088662669,0.147028057210166,25,0.998845674424867,"no","","","",467
"C4BPA",34,9.74455072766111e-07,"yes",-0.103474654939895,0.196511482288362,25,0.999998688829879,"no","","","",467
"PWWP2B",31,9.96575992660632e-07,"yes",-0.128447138517851,0.202661566645883,23,0.999662674944348,"no","","","",467
"MSH6",34,1.06127204112521e-06,"yes",-0.00695333451069935,0.17168971610517,26,0.998120136407035,"no","","","",467
"FZD7",34,1.12937409537522e-06,"yes",-0.106981182044559,0.258867880250372,25,0.999999932421355,"no","","","",467
"NAT8B",36,1.13312880829451e-06,"yes",-0.0218346316752808,0.149149034144273,0,NA,NA,"","","",467
"RASA1",35,1.14624555338011e-06,"yes",-0.0308673395238719,0.118544532841446,25,0.998837369192056,"no","HNSC_LoF,LUSC_LoF","","",467
"SCAF4",30,1.167572918725e-06,"yes",-0.14580156633657,0.196140221432625,22,1.98393137446367e-05,"yes","","","",467
"RNFT1",32,1.20749742481067e-06,"yes",0.00318329700415711,0.118960618700774,24,0.745395960122935,"no","","","",467
"INO80D",32,1.21011233196864e-06,"yes",-0.0692251185605935,0.111092631008511,24,0.93947620973744,"no","","","",467
"C20orf152",35,1.23068312073069e-06,"yes",NA,NA,0,NA,NA,"",NA,NA,NA
"TWF1",35,1.24382025332126e-06,"yes",0.0459937091783092,0.1276571811736,25,2.9210675907506e-09,"yes","","","",467
"ANKRD36B",32,1.25128975275021e-06,"yes",0.104063626485463,0.258582823490154,23,2.27590208544765e-13,"yes","","","",467
"PRKG2",32,1.26489957330147e-06,"yes",-0.0705856208995512,0.132865482397291,24,0.666648698070652,"no","","","",467
"TLK2",31,1.29285620668732e-06,"yes",-0.141445845827805,0.200076609667924,24,2.43564392169337e-08,"yes","","","",467
"ADIPOR1",34,1.29445207615876e-06,"yes",0.0474046365600682,0.124137023735886,25,0.0833081755321123,"no","","","",467
"MGP",34,1.30397854316514e-06,"yes",-0.06159992277192,0.141725542297458,26,0.997018581958878,"no","","SVEP1 (depleted, 11% vs 28%)","",467
"PDE9A",34,1.35414642846841e-06,"yes",-0.0285954435822928,0.156017303567323,25,0.995987348332177,"no","","","",467
"TMEM141",35,1.38509555326713e-06,"yes",-0.0545735276186545,0.190916808288506,26,0.0782237919374955,"no","","","",467
"IL6R",32,1.46193545263154e-06,"yes",-0.0935334246043996,0.158440611025813,23,0.99858421813091,"no","","","",467
"GLRA3",32,1.50128851316987e-06,"yes",-0.138626607831835,0.235692719389963,22,0.999621904591358,"no","","","",467
"COL8A2",34,1.53792302653646e-06,"yes",0.0565783780695733,0.210331898189757,26,0.144881204761331,"no","","","",467
"EYA4",36,1.58632846670945e-06,"yes",-0.152884506127409,0.284348840811515,26,0.999999999996606,"no","","","",467
"UBA5",34,1.63554140605032e-06,"yes",-0.167819635682845,0.21402300063198,25,1.56154771876216e-12,"yes","","","",467
"TMEM81",33,1.66102921859272e-06,"yes",-0.0770076353841502,0.248695676594548,23,0.87753901115956,"no","","","",467
"RBM15B",34,1.70386394237481e-06,"yes",-0.0609321079469543,0.140998822194858,25,0.303228666818547,"no","","","",467
"CKMT1A",35,1.76744153456756e-06,"yes",NA,NA,0,NA,NA,"","","",467
"CKMT1B",35,1.76744153456756e-06,"yes",NA,NA,0,NA,NA,"","","",467
"CPEB3",36,1.83185311939486e-06,"yes",-0.0181824177427145,0.145455859416167,26,0.99999986407107,"no","SBCC_Act","","",467
"AGTR1",33,1.90514337326091e-06,"yes",0.00103085585259271,0.142280900455733,24,0.263625885008904,"no","","","",467
"SUV39H2",35,1.93704155219295e-06,"yes",0.0828315831212181,0.208887689778641,26,0.987188755931788,"no","","CASR (enriched, 22% vs 7%)","DNAH7 (enriched, 9% vs 2%), NF1 (enriched, 14% vs 5%)",467
"ABCD4",35,1.96538794283736e-06,"yes",-0.0909210106654715,0.19878779949513,26,0.0511795513088234,"no","","","",467
"SRR",33,2.0903006312112e-06,"yes",-0.17616651027,0.137112564991797,25,0.205186558973382,"no","","","DNAH5 (depleted, 6% vs 16%)",467
"GPR110",35,2.09739191716993e-06,"yes",NA,NA,0,NA,NA,"",NA,NA,467
"ITGAV",36,2.11515123030759e-06,"yes",-0.399157377772452,0.436825999146137,26,1.9075106507249e-13,"yes","","","",467
"CSRNP3",33,2.14964053705996e-06,"yes",-0.0464771258675009,0.139645482238744,25,0.999999931623034,"no","","","",467
"LGALS1",35,2.16190233878434e-06,"yes",0.0231312712020565,0.292421296709009,25,0.999999589278821,"no","","","",467
"MYSM1",33,2.20632700556329e-06,"yes",-0.0139860659794731,0.238077540955349,24,0.46270749717116,"no","","","",467
"IKZF2",35,2.20795457583429e-06,"yes",-0.107314824100086,0.210411627240719,26,0.999999999875838,"no","","","",467
"SRSF12",35,2.24700363452003e-06,"yes",-0.017012797912572,0.189074256005321,25,0.970494875500983,"no","","PCDHB5 (depleted, 4% vs 16%), SH3RF2 (depleted, 4% vs 19%), SLIT3 (depleted, 6% vs 21%), ZNF208 (depleted, 6% vs 19%)","",467
"H6PD",35,2.38433444357547e-06,"yes",0.128089167972164,0.126772244522854,26,0.00045810164593808,"no","","","",467
"ORC5",34,2.43626133543814e-06,"yes",-0.0576346587003651,0.155750321389459,24,1.33401016322159e-10,"yes","","","",467
"OLIG3",35,2.45263369407717e-06,"yes",-0.0791845845991017,0.209286693355931,26,0.00147324966674369,"no","","","",467
"MBD4",34,2.54937246275677e-06,"yes",-0.0470474044964801,0.114087369239248,25,0.000557493659541476,"no","","","",467
"TTC9",35,2.5496552459932e-06,"yes",0.0461117857645606,0.20817723469451,26,0.999984170008997,"no","","","",467
"DUSP19",35,2.61618508532762e-06,"yes",-0.028784612793822,0.286563107542011,26,0.014246261003947,"no","","","",467
"KCNH4",35,2.65702758387666e-06,"yes",-0.0477855569380417,0.204423269815632,26,0.862658598896615,"no","","","ARID2 (enriched, 12% vs 2%)",467
"KEAP1",33,2.65930374620246e-06,"yes",-0.21000220859048,0.352531784903574,24,7.25938667852636e-06,"yes","CH_Act,HC_Act,LUAD_Act,LUSC_Act,NSCLC_Act,RCCC_Act","","",467
"TNFRSF25",34,2.71055666544766e-06,"yes",0.0760584521927923,0.154523819712706,25,0.698400927820412,"no","","","",467
"CHRM1",31,2.73658861540374e-06,"yes",0.000585173690570455,0.284748232777475,24,0.999911789950856,"no","","","",467
"RAB11A",36,2.75792975089174e-06,"yes",-0.0428631942988505,0.248753706525342,26,0.00104196727656152,"no","","","",467
"KPNA6",36,2.78588874551916e-06,"yes",0.0399368793682195,0.161960003066668,26,3.79740827329466e-09,"yes","","","",467
"PRKAR2A",34,2.79873934958251e-06,"yes",-0.132547030145674,0.207327305290087,25,2.8479072946088e-08,"yes","","CASR (enriched, 21% vs 8%), DDX60 (enriched, 14% vs 3%), LAMA1 (enriched, 17% vs 5%), MYO3B (enriched, 14% vs 3%), PAPPA2 (enriched, 31% vs 13%), TRANK1 (enriched, 28% vs 12%)","",467
