"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"MAPKAP1",14,7.88312882737793e-06,"yes",-0.02996844863612,0.236220044222152,9,0.0105172368983124,"no","","","",434
"TRA2B",9,1.14266936705164e-05,"yes",-0.494060774101131,0.28125553385636,6,9.81545646226353e-06,"yes","","","",434
"GPX4",11,0.000119543271755648,"yes",-0.486540697567852,0.880065081883214,9,9.22795201228342e-06,"yes","","","",434
"CKMT2",14,0.000122434988743959,"yes",-0.142526167473679,0.294964030219252,9,0.999998583682213,"no","","","",434
"CSTF2T",14,0.000142940883690747,"yes",-0.119665717396003,0.149489186930081,9,0.859595035146451,"no","","","",434
"AGAP1",14,0.000153308201221859,"yes",-0.0201811480788714,0.0960840515950586,9,0.124817336730764,"no","","","",434
"FMN2",11,0.000213026662399391,"no",-0.0366354599585754,0.136932176873269,8,0.99991947595152,"no","","","CDK12 (depleted, 0% vs 7%), FLG2 (enriched, 6% vs 0%)",434
"CCNB1",15,0.000250354438288056,"no",-0.455009094602327,0.593337720761288,9,2.0906594637425e-09,"yes","","","",434
"CDK2",12,0.000303610213134575,"no",-0.425457592292506,0.635760081897289,9,3.66690950568217e-08,"yes","","","",434
"COPS3",13,0.000303808632064639,"no",-0.989225723653149,0.187472367673227,9,9.11919023647431e-13,"yes","","","",434
"SMPD2",12,0.000310661079459946,"no",-0.0244279755289198,0.189856894440225,8,0.940225376367094,"no","","","",434
"ARHGAP29",13,0.000350239199284663,"no",-0.230200280841819,0.236734159143736,8,0.031071557757858,"no","","","",434
"OBP2A",13,0.000352223386513928,"no",-0.0866632366929308,0.150117363871886,0,NA,NA,"","","",434
"LRRTM4",13,0.000466045726149235,"no",-0.0416586184339929,0.149431893689841,8,0.564925188704575,"no","","","",434
"DDX19B",15,0.000482417738660961,"no",-1.15214535482623,0.440452904093979,9,7.50634371231811e-07,"yes","","","",434
"KIF5C",11,0.00082026431560482,"no",-0.0185794495986502,0.211501317949407,0,NA,NA,"","","",434
"C15orf55",14,0.000860454571480209,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"TBXA2R",13,0.000919127215187802,"no",-0.0771911432345743,0.217561911374512,9,0.912802026428957,"no","","","",434
"DNAJC25-GNG10",15,0.000950414172567298,"no",-0.0135161400095788,0.400702485212684,0,NA,NA,"","","",434
"GNG10",15,0.000950414172567298,"no",0.0202159425987984,0.198187583497809,9,0.963436754869416,"no","","","",434
"CDKN1B",10,0.000987497054016192,"no",-0.139181316881563,0.105184487662458,7,0.68426685524872,"no","BCNET_LoF,BRCA_LoF,DLBCL_LoF,HC_LoF,MM_LoF,PRAD_LoF","","",434
"THRAP3",12,0.00102849990420583,"no",-0.437400003581472,0.35364665808556,6,0.120659718926938,"no","","","",434
"GSTM2",14,0.00107140160769585,"no",0.0720614818904099,0.101388398781349,9,0.00330873586353023,"no","","","",434
"P2RY12",12,0.00108723048715293,"no",0.071581058343143,0.118793908430284,8,0.11696299321241,"no","","","",434
"UBE2G1",14,0.00119889417085088,"no",-0.157317090565474,0.234548749966752,9,0.189621696266879,"no","","","",434
"TTN",7,0.00135811968439298,"no",-0.0291636969625379,0.123993912605993,4,0.0962729929083639,"no","","","",434
"GJC2",14,0.00141870550353085,"no",0.0119325925003959,0.161192760799167,8,0.15200038680907,"no","","","",434
"FUBP1",10,0.00144865770347375,"no",-0.806550618323358,0.489844799570619,7,0.00249213710049678,"no","CLL_LoF,LGG_LoF","","",434
"TTC30A",12,0.00150460913467637,"no",-0.0707239897688114,0.25307255000744,7,0.00904248397472984,"no","","","CDK12 (depleted, 0% vs 7%)",434
"AMBP",14,0.00154723558641655,"no",-0.0660375919427537,0.144004551857215,9,0.326055619164414,"no","","","",434
"TNK1",14,0.00200688718736511,"no",-0.0484087963712472,0.187355417079218,9,0.606688063589142,"no","","","",434
"PRR5",14,0.00203107155139941,"no",-0.0498947249880633,0.191247908946981,9,0.998217477611599,"no","","","",434
"SDC1",14,0.00208193354195509,"no",-0.016806323941146,0.208380457898095,9,8.2965600747529e-07,"yes","","","",434
"FCRLA",13,0.00213067506311137,"no",0.0302951682878181,0.222486180772964,7,0.999998768069491,"no","","","",434
"LYPD1",12,0.00231999106895407,"no",-0.0913488529211739,0.168787654137967,9,0.900681826400518,"no","","","",434
"RBFOX3",13,0.00250136179921746,"no",-0.0405504229585217,0.116137447320281,8,0.0782284185279124,"no","","","",434
"NPR1",10,0.00254117535232589,"no",0.0380561623610698,0.118837957317316,7,0.71273404918845,"no","","","",434
"SKP2",12,0.00263216762372088,"no",-0.306195462979704,0.445253662337128,9,6.98886520925048e-08,"yes","","","",434
"CDK9",12,0.00266240252903343,"no",-0.303054495189108,0.069881463959752,8,1.29327943059358e-11,"yes","","","",434
"RPS6KB2",13,0.00274071136859132,"no",-0.0400747328447431,0.139340934706367,7,0.174894823466567,"no","","","",434
"PDE11A",11,0.0028731073982346,"no",-0.167212714548129,0.182716057068218,7,0.602755270834405,"no","","","",434
"MSGN1",15,0.0029908971971796,"no",NA,NA,9,0.948513599682309,"no","","","",434
"NOS1",14,0.00303036892114327,"no",-0.116273833973401,0.171517213343571,9,0.911672799065475,"no","","","",434
"ZCCHC3",14,0.00305794900910345,"no",-0.105760105347917,0.0856571925604484,9,0.971029931323814,"no","","","",434
"LMLN",10,0.00306304539973637,"no",-0.152135180541606,0.219078401603836,6,0.146353012465637,"no","","","",434
"KAT8",12,0.00313807309842795,"no",-0.693409954132285,0.320023093542674,9,5.37152876019386e-10,"yes","","","",434
"CSNK2A2",14,0.00323350418003499,"no",-0.384487593741063,0.302131047541419,9,0.605327428152427,"no","","","",434
"SEMA4D",14,0.00330933650278467,"no",-0.0490293513246652,0.0880152501698751,9,0.999526553954249,"no","","","",434
"TMED10",14,0.00345743268379291,"no",-0.128206420213229,0.290891222883955,9,0.000212919342514688,"no","","","",434
"ITGA3",13,0.00348682632864355,"no",-0.096616791422596,0.161650520854171,8,0.531204136932258,"no","","","",434
"IDH3A",15,0.00354171193680927,"no",-0.113976148685135,0.101308844223496,9,0.000173576902901163,"no","","","",434
"TAS1R2",15,0.00358951547696417,"no",-0.0389145098033676,0.15333904646419,9,0.298730094857203,"no","","","",434
"TRIM33",12,0.00359395233500454,"no",-0.0401696512506811,0.100763386046287,9,0.582402396018834,"no","MBL_ambiguous","","",434
"TYRO3",13,0.00401744073114567,"no",-0.0564007986562941,0.128399751705217,8,0.117256627126599,"no","","","",434
"ZBTB44",12,0.00405413143671224,"no",-0.259470621212648,0.277847871585525,9,0.999999237135522,"no","","","",434
"TNKS",11,0.00407814779825376,"no",-0.0686542230080428,0.144561095269037,9,0.762354170468605,"no","","","",434
"CDK12",9,0.00410813846077654,"no",-0.296729492593128,0.343761736164637,9,5.05772997896127e-05,"yes","CESC_LoF,CM_LoF,OV_LoF,PRAD_LoF,ST_LoF","","",434
"ATP10B",11,0.00413315852683388,"no",-0.0489366123428762,0.0539200779803825,7,0.802362655908405,"no","","","",434
"CFHR4",14,0.00414735677011339,"no",0.0147220361747811,0.109653640281172,8,0.999995301946511,"no","","","",434
"WDR74",11,0.00427536092832417,"no",-0.748479001286318,0.311803027523751,8,5.15567622912795e-12,"yes","","","",434
"RAD23B",14,0.00432612937053534,"no",-0.206906008799459,0.211729194328162,9,0.00310288970654007,"no","","","",434
"TXN",12,0.00457260871940441,"no",-0.318543659875983,0.3582131736194,9,1.87608717240295e-12,"yes","","","",434
"SREK1IP1",14,0.00463157409047251,"no",-0.455975179416076,0.339294528793723,9,0.0800653757177991,"no","","","",434
"CDC25A",13,0.00477355531777208,"no",-0.192822819572488,0.187257693556936,8,0.000907459848463103,"no","","","",434
"PTPN12",13,0.00482212860989684,"no",-0.086448854676443,0.160348846692889,8,0.999728504907096,"no","","","",434
"BHMT2",15,0.00483370955837237,"no",-0.141898180778902,0.125349860744515,9,0.167353346723286,"no","","","",434
"SEMA6A",15,0.00485437207430773,"no",-0.139396836738657,0.199535334739001,9,0.999250334207134,"no","","","",434
"TLR9",12,0.00490658984373989,"no",-0.284544159194628,0.185570326270591,7,0.165182390375503,"no","","","",434
"RBM14",13,0.00509110367130281,"no",-0.408495216202534,0.129883497416946,8,1.91569317101539e-10,"yes","","","",434
"COX6A1",14,0.00512166230705457,"no",0.00199499763027803,0.101518466455153,9,0.000137461295033634,"yes","","","",434
"FAM210B",11,0.00526373071252011,"no",-0.080600065662988,0.0944396505315047,7,0.998896216683753,"no","","","",434
"UBA3",15,0.00550550058419385,"no",-0.513399457110017,0.172012747830543,9,3.45724731159713e-10,"yes","","","",434
"NSF",11,0.00559786288090002,"no",-0.77615497264257,0.365895113656122,6,1.53944304068611e-09,"yes","","","",434
"GRIA4",14,0.00570362281086375,"no",-0.114106235719822,0.157537777569621,9,0.678755127106125,"no","","","",434
"MED16",11,0.00574416548679468,"no",-0.190227552610514,0.179125980303344,9,0.143460942126044,"no","","","",434
"ALDH7A1",14,0.00574507353458639,"no",-0.117443687360539,0.185457680070549,9,0.0720182856694166,"no","","","",434
"KIAA1967",12,0.00583295750747447,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"TTC16",15,0.00587658837090553,"no",-0.11517865310024,0.148808278904925,9,0.999999731752378,"no","","","",434
"FEN1",14,0.00590169100688889,"no",-0.104717465364618,0.141687315928434,8,3.62009532065002e-10,"yes","","","",434
"HMGA1",12,0.00592421874430169,"no",0.0247293572192682,0.0758474262553151,9,3.78369675248487e-07,"yes","","","",434
"IQUB",10,0.00594985868528364,"no",-0.133882896921439,0.160820569298344,6,0.999999721724736,"no","","","",434
"RBMXL1",13,0.00609812837574347,"no",-0.281283795315115,0.255726063372368,7,5.91103508909527e-06,"yes","","","",434
"TP53I3",15,0.00631383052872401,"no",0.00610003331338805,0.106321899468679,9,0.000637271701176762,"no","","","",434
"CCNE1",10,0.00636476654610084,"no",-0.0978977880744539,0.187613190823169,8,0.0681712011243795,"no","","","CDK12 (enriched, 7% vs 0%)",434
"TBC1D22B",15,0.00674646011774264,"no",-0.225743645856758,0.151687507403896,9,0.000703946176052169,"no","","","",434
"RAB5B",14,0.00683379451613444,"no",0.0018972219074868,0.14412580831277,9,0.999892051104131,"no","","","",434
"PRPF4B",12,0.00691769111717223,"no",-0.919009650126597,0.28974535115947,9,5.2959714896274e-05,"yes","","","",434
"BTBD6",13,0.00693307095123942,"no",-0.0692729667881434,0.118073087920826,7,0.477753674612618,"no","","","",434
"ACADVL",14,0.00701695597681202,"no",0.00610767154244106,0.159005600502298,9,0.0132016838686907,"no","","","",434
"ABCB9",14,0.00760908246038657,"no",-0.220841607977199,0.203971756608216,9,0.121829594210769,"no","","","",434
"BHLHE22",13,0.00761064259124556,"no",0.020928793702028,0.119187718961267,7,0.633702160156658,"no","","","",434
"IGF2BP3",12,0.00766454695489551,"no",0.0192533366333922,0.19015400468211,9,0.00338603213078015,"no","","","",434
"MIOS",11,0.00779903901344137,"no",-0.179221594726575,0.159217460714801,8,2.72159294528303e-06,"yes","","","",434
"NSMCE1",15,0.00799316900208703,"no",-0.229685099803752,0.286238406945885,9,7.48219522194634e-10,"yes","","","",434
"NT5E",13,0.00807180206079482,"no",-0.101785700083366,0.196955360359781,9,0.846782457590261,"no","","","",434
"FBXO5",13,0.00831542057684664,"no",-0.739943214482456,0.222694837647271,8,2.3510158685895e-09,"yes","","","",434
"GDF15",14,0.00840731933760104,"no",0.00171910090508371,0.221123726092738,9,0.992071715785801,"no","","","",434
"SNX31",11,0.00843032410053291,"no",0.0384673503875639,0.133829989797266,8,0.930362919869776,"no","","","BRCA1 (enriched, 9% vs 1%)",434
"CADM1",15,0.00849308771798023,"no",-0.126484023403851,0.178617905534319,9,0.638857445763128,"no","","","",434
"XDH",15,0.0089044956784604,"no",0.0353219280742745,0.150596867624816,9,0.999514872475986,"no","","","",434
"KLHL30",13,0.00892873073960069,"no",-0.14875555918088,0.141262729856917,8,0.424384297022062,"no","","","",434
"KLHL22",12,0.00912063458159523,"no",-0.0697985764577525,0.165343824357422,6,0.470272820050391,"no","","","",434
"RFC2",14,0.00937666072656255,"no",-0.403387491072052,0.265229440111352,9,5.39930836996572e-18,"yes","","","",434
"SERPINA1",12,0.00944392801906695,"no",-0.0260495329128031,0.215243487502372,8,0.894256386291262,"no","","","",434
"DHX29",15,0.00945169335136253,"no",-0.138256587115492,0.207982421128241,9,0.000111918150918554,"yes","","","",434
"KIF23",14,0.00949886418720437,"no",-0.552846553258632,0.44075891118746,9,1.76597677794867e-12,"yes","","","",434
"TCHH",13,0.00970962992819403,"no",-0.0832217684338351,0.132687032185314,7,0.20140790234764,"no","","","",434
"PLK1",15,0.00971043258602247,"no",-0.968815153515377,0.297640634554863,9,6.57162653988536e-16,"yes","","","",434
"VLDLR",12,0.00977977746149602,"no",-0.105296074958886,0.225698028218704,8,0.999999598595823,"no","","","",434
"XPR1",13,0.00989436282807018,"no",-0.0690595574511175,0.261699737316826,8,0.0309781668629696,"no","","","",434
"CHAF1B",12,0.0099055000524056,"no",-0.755889517393443,0.192956742156575,9,2.48109420140199e-22,"yes","","","",434
"ZNF131",14,0.0101294233995442,"no",-0.159885562928169,0.100542082348457,8,1.43943378176422e-08,"yes","","","",434
"GP5",10,0.0102229622614753,"no",-0.246487705691463,0.302949158734474,6,0.957496674391788,"no","","","",434
"P2RY1",12,0.0109880283174738,"no",0.0204483390648323,0.137109061078958,8,0.664036645960546,"no","","","",434
"MAPK11",14,0.0110446782510435,"no",-0.260283836985972,0.191952637967252,9,0.999864325939808,"no","","","",434
"E2F3",12,0.0112164223526082,"no",-0.132153642975259,0.109140192783754,9,3.27855659053268e-05,"yes","","","",434
"DDHD2",12,0.0112418325240733,"no",-0.0437444400781118,0.136964571282896,9,0.883054581023912,"no","","","",434
"WEE1",11,0.011398826451284,"no",-0.7806626831956,0.511982401771615,9,8.03675016512118e-21,"yes","","","",434
"MARK4",9,0.011480228323082,"no",-0.0322050727967199,0.119498803527471,8,0.0616049550334371,"no","","","",434
"TLK1",12,0.0114811481163121,"no",-0.220638285994945,0.19449533894679,7,0.851387282597273,"no","","","",434
"MFSD4",12,0.0115909205757969,"no",NA,NA,0,NA,NA,"",NA,NA,434
"WNT10A",15,0.0116011766764175,"no",-0.042021517043226,0.0992446256236654,9,0.993532217143652,"no","","","",434
"MAN1B1",14,0.0119814977092286,"no",-0.0348137835020076,0.158434889022234,9,0.600858932310505,"no","","","",434
"KMT2E",10,0.0120764029609257,"no",-0.0206330688753729,0.265323725829438,8,0.645927500768896,"no","",NA,NA,434
"DNAJC3",14,0.0120781831698195,"no",-0.0302423275689954,0.252196925516689,9,0.885445722939534,"no","","","",434
"DHRS7B",15,0.0124216303178578,"no",-0.0143186494954375,0.176772965271292,9,0.00392474659469309,"no","","","",434
"FKBP1A",11,0.0124239809508472,"no",-0.0575484851122238,0.0938317693490806,9,0.208973227572578,"no","","","",434
"ADCY4",14,0.0128519382258033,"no",-0.19525562690943,0.127936364124729,9,0.395580353861284,"no","","","",434
"CASC1",11,0.0129630984883944,"no",-0.0197946187725777,0.102930935423709,8,0.99999776601136,"no","","","",434
"DCAF4L2",10,0.0130102475906412,"no",-0.029950145217504,0.212443158189883,7,0.51465844157629,"no","","","",434
"GEMIN5",10,0.0130675283456212,"no",-0.788298721226583,0.250831713133748,8,7.89654628922364e-14,"yes","","","",434
"PANK3",13,0.0131195794379873,"no",-0.357224845042803,0.226603713965378,9,0.000322669783762257,"no","","","",434
"HDAC11",9,0.013252625844244,"no",-0.236679174155891,0.303205117010979,7,0.851177107817466,"no","","","",434
"DUSP5",14,0.0132594024747005,"no",-0.0726168906000682,0.110540363347102,9,0.967891311405922,"no","","","",434
"HELQ",14,0.0133725246200857,"no",0.012827878674411,0.0893228577577461,9,0.658263066919309,"no","","","",434
"TBC1D10B",13,0.0134179565711025,"no",-0.378119394881833,0.334229155502803,7,0.021869060785766,"no","","","",434
"CDKN2D",12,0.0134363224545244,"no",-0.0327996596936938,0.17673605105342,9,0.142783130558009,"no","","","",434
"PABPC1",14,0.013454659508626,"no",-0.365374652265123,0.497503350875528,8,3.72876514039006e-08,"yes","DLBCL_ambiguous,LUSC_ambiguous,MM_ambiguous,THCA_ambiguous","","",434
"SFTPD",13,0.0135584098859469,"no",-0.0770425515187704,0.117529246661359,9,0.90948187385765,"no","","","",434
"GIT1",14,0.0136674651387239,"no",-0.0643936343238898,0.104006296717474,9,0.444981925377917,"no","","","BRCA1 (depleted, 0% vs 10%)",434
"ACTR6",12,0.0137713970447159,"no",-0.282858634700231,0.189216620480026,9,1.09880949563979e-10,"yes","","","",434
"DND1",15,0.013777787546663,"no",-0.119406498078763,0.0997633462649073,9,0.00181038799006638,"no","",NA,NA,434
"QDPR",15,0.0139585153961143,"no",-0.0455557194608393,0.186226480337621,9,0.999370194987716,"no","","","",434
"DUSP2",14,0.0139607217431676,"no",-0.114811736914069,0.20517744384113,9,0.999993438054692,"no","","","",434
"ZSCAN22",11,0.0140080021634843,"no",0.0459818747140459,0.180287388475844,9,0.674228151850543,"no","","","",434
"TDG",14,0.0140758486841915,"no",-0.19611522853366,0.204244985724268,9,0.483096286016005,"no","","","",434
"FKBP7",13,0.0141933622664791,"no",-0.148181021077606,0.100603604870562,7,0.865086334624282,"no","","","",434
"HECW2",10,0.0142227583095682,"no",-0.389529370622438,0.355880838512921,8,0.967403623300939,"no","","","",434
"CDX1",12,0.0147009493748527,"no",-0.0676704633369302,0.194892590304314,9,0.999965429925525,"no","","","",434
"CYP2D6",14,0.0150717482468896,"no",NA,NA,9,0.999932397798239,"no","","","",434
"CYP2D7P1",14,0.0150717482468896,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"C1QTNF8",15,0.0155191745887312,"no",0.016975136648816,0.122814403757796,9,0.870756947540786,"no","","","",434
"AHCTF1",10,0.015601283170846,"no",-1.02533981986713,0.574008051783567,6,4.63102713252348e-07,"yes","","","",434
"PPYR1",14,0.015654725288193,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"NACC1",15,0.015663396749367,"no",-0.070008966911813,0.132333596506085,9,0.00723437464924302,"no","","","",434
"SRR",14,0.0156856852190121,"no",-0.16898497677991,0.205430265316707,9,0.341375824819172,"no","","","",434
"PLAG1",12,0.0157240497649518,"no",-0.128515418152799,0.0768531019725499,7,0.991231990085906,"no","BRCA_Act","","",434
"COPS8",15,0.0159105986748866,"no",-0.944476616326509,0.384800275221881,9,5.88001464578609e-11,"yes","","","",434
"TM4SF4",11,0.0159778123471911,"no",-0.0201533292799471,0.105409725047928,8,0.268340020156696,"no","","","",434
"GJA1",12,0.0160358159033829,"no",-0.0245265869134454,0.142408514973531,8,0.487657089715091,"no","","","",434
"GABPA",12,0.016169823060382,"no",-0.327291579740926,0.335418392910586,9,1.86547038757957e-06,"yes","","","",434
"FERMT2",10,0.0161715414065276,"no",-0.124975960663457,0.323564299781736,8,1.47517906844792e-08,"yes","","","",434
"LDHC",14,0.0162319669900058,"no",-0.236367721252364,0.132696100153932,8,0.416015849345952,"no","","","",434
"KCNC3",13,0.0163244803382534,"no",-0.0500339572988645,0.106213034425286,9,0.385099971829919,"no","","","",434
"CTSB",12,0.0163409436960576,"no",-0.146296120541067,0.195446898318406,9,0.99137859702,"no","","","",434
"CDC40",8,0.0163519109579821,"no",-1.08867926475498,0.528224349910732,6,3.68401503508525e-07,"yes","","","",434
"SRCAP",11,0.0163752472121185,"no",-0.241173305343945,0.201260722991429,9,2.29290682124777e-08,"yes","","","",434
"RAPGEF4",11,0.0163762022714832,"no",-0.0122795761580247,0.0831845549756249,7,0.863252907061206,"no","","","",434
"SDHA",9,0.0164613240562944,"no",-0.0664829496518742,0.113665008003035,8,0.00030120214563946,"no","","","",434
"CRYZL1",15,0.0166975614655702,"no",-0.150176842037418,0.173914091401504,9,0.964634057230812,"no","","","",434
"RIPK3",13,0.0168649049687994,"no",-0.112816487438328,0.133287236284158,9,0.000511017769800395,"no","","","",434
"CYP3A4",13,0.0168854699609753,"no",-0.0445699384449979,0.257437864970112,9,0.988935844072142,"no","","","",434
"PHF19",12,0.0169796354527785,"no",-0.318237595771955,0.226510681710726,9,0.583628560654629,"no","","","",434
"RTEL1-TNFRSF6B",8,0.0170814797218745,"no",NA,NA,0,NA,NA,"","","",434
"TNFRSF6B",8,0.0170814797218745,"no",NA,NA,5,0.993713872386635,"no","",NA,NA,434
"UBR5",9,0.0172596057578387,"no",-0.373493835637824,0.109636916968295,7,1.92806655673154e-06,"yes","CM_ambiguous,DLBCL_ambiguous,MM_ambiguous,RCH_ambiguous","","",434
"MCOLN2",12,0.0173614684768563,"no",-0.049623644826382,0.152714598589893,7,0.775118687322937,"no","","","",434
"GNGT2",14,0.0174880944758286,"no",-0.0256531110120326,0.126492586628169,9,0.999956059444545,"no","","","",434
"CD8A",14,0.0176978406326486,"no",-0.0217737078956111,0.222365003020164,9,0.961537947343212,"no","","","",434
"FOXN1",15,0.0177559573356924,"no",-0.0416918671313341,0.138697402929197,9,0.043111751646852,"no","","","",434
"PTAFR",14,0.0178149360799353,"no",0.0387929629206124,0.0795320003291734,9,0.916096000174518,"no","","","",434
"GLRB",13,0.017859923871796,"no",-0.0904283600335661,0.184477596110965,8,0.731522073756337,"no","","","",434
"ADAR",7,0.017970402894649,"no",-0.226578981860633,0.354634046122946,6,0.00844804739645658,"no","","","",434
"RCOR3",10,0.0180330474068828,"no",-0.107599163447883,0.126223710256709,6,0.870201271825095,"no","","","",434
"STARD3",13,0.0180761803734069,"no",-0.188990382345196,0.225194901572305,9,0.0410889724918678,"no","","","",434
"DDX43",12,0.0182339149822857,"no",-0.124643064062655,0.208539670460008,8,0.481530573756798,"no","","","",434
"SOCS2",14,0.0182993308269241,"no",-0.186330686720826,0.127723845891808,9,0.816619144480905,"no","","","",434
"NEK11",14,0.0183952619437906,"no",-0.246445586510464,0.206963504406494,9,0.962733555163053,"no","","","",434
"CAMK2N1",14,0.0184766717817587,"no",-0.122624809442737,0.119085027750769,9,0.971862722027647,"no","","","",434
"GGA1",14,0.0185157196013942,"no",-0.396414054387747,0.225006654188603,9,0.533544062859409,"no","","","",434
"DDX5",12,0.0186848258004412,"no",-0.421222842102246,0.520894065257443,9,1.5651764588449e-06,"yes","","","",434
"PIK3R5",13,0.0188436804895012,"no",-0.15859728462339,0.229290480817942,9,0.999725852630617,"no","","","",434
"ACADS",14,0.0190653090169397,"no",-0.0419382031237541,0.209173293553143,9,0.1531703244627,"no","","","",434
"B9D1",11,0.0194162273810147,"no",-0.0823331143682744,0.183681312604637,9,0.290773856466577,"no","","","",434
"ABCA13",13,0.0194658187408044,"no",-0.0148319825759815,0.280481512672834,8,0.520869289890319,"no","","","",434
"AK1",15,0.0195444573534304,"no",-0.0451266466826039,0.151241080742153,9,0.00234048656873126,"no","","","",434
"SMNDC1",12,0.0196656562912541,"no",-0.767848232000821,0.18054729240268,9,7.77706895600312e-10,"yes","","","",434
"STAT1",11,0.0197035297966644,"no",0.00377630606014391,0.288495539009867,7,0.999715504455317,"no","","","",434
"OPA1",11,0.0197743548934114,"no",-0.26625076799838,0.189318058106385,6,0.000734986199704229,"no","","","",434
"GSTM4",14,0.0199802813854909,"no",0.014587614510649,0.174130244919654,9,4.21646687469706e-05,"yes","","","",434
"ASAP2",14,0.0202420656495854,"no",0.0380031427821632,0.23921550398154,8,0.999981399843593,"no","","","",434
"VPS4B",12,0.0202597953646677,"no",-0.327576053579799,0.301013040545938,8,0.304718890203283,"no","","","",434
"LGALSL",14,0.0203219678168636,"no",-0.130132576689484,0.120993232004425,8,0.531038920741033,"no","","","",434
"PER2",12,0.0204162643212111,"no",0.000416573382847501,0.114785700589969,8,0.000755717121013052,"no","","","",434
"KLF16",12,0.0204571411434653,"no",-0.0967282062788939,0.236976726860687,9,0.000541824246857328,"no","","","",434
"PKP4",11,0.020529925066776,"no",-0.292069041684926,0.372393092927084,7,0.8967493437394,"no","","","",434
"GPR31",13,0.0207130549553134,"no",-0.00303985863746484,0.0948215200638623,8,0.0826382565567955,"no","","","",434
"ZFAND4",13,0.0208503425671382,"no",-0.0160812922215378,0.177356734120059,8,0.999993389050956,"no","","","",434
"ZCRB1",12,0.0209127256730228,"no",-0.236596486796093,0.255739548697482,9,2.36057379391784e-08,"yes","AML_LoF","","",434
"TTC19",14,0.0213348979754944,"no",-0.0690814499237445,0.127914062188577,9,0.51784221949027,"no","","","",434
"SEMA4B",14,0.0214140970817125,"no",-0.0864726472029237,0.174326469181391,9,0.951915238839174,"no","","","",434
"PXDN",11,0.0215530599422703,"no",0.00944653049241527,0.07917069836498,6,0.999999360972072,"no","","","",434
"POLD2",14,0.0216934536370848,"no",-0.226448842596072,0.299108463755709,8,6.58186408492038e-08,"yes","","","",434
"CA11",14,0.0217117444352366,"no",-0.100494596772546,0.175896502665051,9,0.0159245207359747,"no","","","",434
"FGF3",13,0.0217224125900559,"no",-0.103737874622661,0.119171980640394,8,0.993215361755123,"no","","","",434
"WISP1",9,0.0217373317856008,"no",NA,NA,6,0.999400683301621,"no","",NA,NA,434
"BTNL2",14,0.0219292247717691,"no",0.0292232619145649,0.159224469798788,0,NA,NA,"","","",434
"NDN",13,0.0223324741882581,"no",-0.0926617783290477,0.121953182890603,8,0.219348920889183,"no","","","",434
"RABL2A",14,0.0224260013574272,"no",-0.143966870550758,0.181195242979077,8,7.03698562859565e-05,"yes","","","",434
"LDLRAD3",13,0.0228609248318272,"no",-0.232436228917265,0.246403133497379,8,0.987009960525982,"no","","","BRCA1 (depleted, 1% vs 9%)",434
"LIMK1",14,0.0232777702699552,"no",0.00910102456510859,0.11099405218449,9,0.996379986658587,"no","","","",434
"NFKBIA",13,0.0234292802579353,"no",-0.00525077618481968,0.143369840823239,9,0.56245399084303,"no","DLBCL_LoF,MM_LoF","","",434
"RBM39",13,0.0236941321785883,"no",-0.896665379458859,0.255858869439415,9,1.26399238115535e-11,"yes","UCEC_Act","","",434
"NPBWR1",13,0.0239679434517001,"no",-0.0300355156728658,0.181777514096967,8,0.849440455983095,"no","","","",434
"H2AFZ",12,0.024231560522581,"no",-0.0679481589361242,0.107295801158529,9,7.27183060032645e-08,"yes","",NA,NA,434
"STAG3L3",15,0.0242945069385239,"no",NA,NA,0,NA,NA,"","","",434
"STAG3L1",14,0.0244319078817955,"no",NA,NA,0,NA,NA,"","","",434
"STAG3L2",14,0.0244319078817955,"no",0.0233959618221311,0.154599624148819,0,NA,NA,"","","",434
"UTP15",12,0.0245302003355874,"no",-0.625304173503964,0.236775012821102,9,1.46740272234434e-18,"yes","","","",434
"ALG10",13,0.0246794951730972,"no",-0.123289892902097,0.125546234800679,7,0.284991332876507,"no","","","",434
"MPHOSPH8",9,0.0247186698404661,"no",-0.213737488399101,0.163844013442432,6,0.535696591423505,"no","","","",434
"EIF2AK1",12,0.0248354872326633,"no",-0.0508450391126496,0.0808566973171962,9,0.963767915191591,"no","","","",434
"KIF17",13,0.0249510760894555,"no",0.0191632180881869,0.12109474099123,8,0.990705727830532,"no","","","",434
"NBN",12,0.0250314419278821,"no",0.0121191699786313,0.128819169168052,8,0.0648673682889406,"no","","","",434
"GPR88",13,0.0250911065316565,"no",-0.0161445783203067,0.150922974462144,8,0.930565486353598,"no","","","",434
"CADM3",12,0.0251544298090977,"no",-0.123858287267843,0.194719196627661,7,0.981650003475854,"no","","","",434
"ENG",12,0.0251642516748724,"no",-0.0923240806433515,0.221378028548089,8,0.442446495557692,"no","","","",434
