"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_expression_pvalue_tumor_vs_normal","tcga_expression_direction_tumor_vs_normal","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"PLOD3",7,0.793802956502727,"no",0.0521123624920949,0.0694887829468504,7,0.146417336906077,"no","",2.74792841563934e-07,"up","","",492
"PCGF6",9,0.793873881671071,"no",0.0295688376010641,0.0559252003233883,8,0.968458135962825,"no","",4.24986725326387e-18,"up","","",492
"FOXA3",10,0.793892453309031,"no",-0.153031005125462,0.171037260765684,9,0.478639277207836,"no","",0.0720393252108318,"up","","",492
"PRKACG",10,0.794167743689061,"no",0.0252022010553235,0.0994944177932791,9,0.995706714567272,"no","",6.89600172395056e-07,"down","","",492
"POLD1",10,0.794192759593015,"no",-0.731904612543171,0.607993764287976,9,0.999999999965736,"no","BRCA_Act",2.53661751098655e-24,"up","","",492
"BHLHA15",7,0.794250586076292,"no",0.0142469776383178,0.0835886428458474,6,0.992954190345147,"no","",3.65261467903044e-05,"up","","",492
"PRMT1",10,0.794467819065357,"no",-0.814334949048521,0.668056794535514,9,0.999999999991463,"no","",1.14801989532484e-25,"up","","",492
"SIX5",10,0.794567788193856,"no",-0.143291975000794,0.0950280947556727,9,0.341087039250461,"no","",2.96721177146917e-09,"up","","",492
"MAP3K6",8,0.794637150749816,"no",-0.0775303816964297,0.0719531850113122,7,0.975539933783964,"no","",0.00882833191760124,"down","","",492
"CDC14A",10,0.794692710220914,"no",-0.189391643548813,0.134862084392648,9,0.218674928014097,"no","",1.7712657440338e-16,"down","","",492
"SMARCA5",10,0.795142067063214,"no",-0.354461015757654,0.263172284047983,9,0.999581323001086,"no","",2.99419128240641e-13,"down","","",492
"ITGA11",10,0.795366532651466,"no",-0.0239004578919746,0.0831190335845034,9,0.982049380333221,"no","",7.21667959120573e-13,"up","","",492
"SNAI1",10,0.795615772369336,"no",-0.0981166636497133,0.221143181358548,9,0.00305844219339646,"no","",5.79253860812709e-07,"down","","",492
"TBC1D10B",10,0.795640686699699,"no",-0.196864851404212,0.125431651180789,9,0.597594127392186,"no","",1.8840104190637e-18,"up","","",492
"GSTM2",10,0.795964413424135,"no",0.118498888714056,0.190722695836429,9,0.989620362379592,"no","",0.00031926012473281,"up","NFE2L2 (enriched, 22% vs 5%)","",492
"PLAA",9,0.796554143976355,"no",-0.032431677952641,0.264510995216722,8,0.133724263163595,"no","",0.0583739820158256,"up","","",492
"LRPPRC",10,0.796660663931493,"no",-0.127340120956631,0.164705415903701,9,0.999999999144006,"no","",2.07324548478598e-26,"up","","",492
"ELL3",9,0.796841986595925,"no",-0.230567336247954,0.122144765670848,8,0.999339197548381,"no","",6.27088761033214e-10,"up","","",492
"RASL11B",10,0.796859339852376,"no",-0.132602005170928,0.0959296330602427,9,0.552379891101691,"no","",2.62179070930225e-13,"up","","",492
"SDHB",10,0.796884166438989,"no",-0.117127260471864,0.0793668836600052,9,0.999941132883086,"no","",4.35303378482646e-10,"up","","COL22A1 (enriched, 6% vs 0%)",492
"CELF5",10,0.796983455219288,"no",0.0230178545488721,0.222758005635713,9,0.944403443223846,"no","",3.66681147444218e-07,"up","","",492
"POLDIP2",10,0.797330744564887,"no",-0.127691735367729,0.200983975207385,0,NA,NA,"",4.6787158732883e-26,"up","","CDKN2A (enriched, 13% vs 5%), NF1 (depleted, 2% vs 8%), RASA1 (depleted, 1% vs 8%)",492
"MKI67IP",9,0.797338615624552,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA
"FCGR2B",8,0.79755425107344,"no",-0.035646449319463,0.114859251478249,7,0.386085913652218,"no","",0.000237573171290011,"down","","",492
"UBL7",10,0.797875788840499,"no",-0.0466182825464286,0.140338140785542,9,0.384123803274101,"no","",0.000376680505840644,"up","","",492
"FEV",9,0.798095275166484,"no",-0.00959501673695074,0.117132120293987,8,0.92161371457569,"no","",0.0340412378642786,"up","","",492
"FXYD3",10,0.798938643640586,"no",-0.117051190622223,0.0844594101100614,9,0.021376644555798,"no","",7.26701961900587e-15,"up","","",492
"OR2M4",9,0.799188224687977,"no",-0.122235605317757,0.158872747262021,8,0.0465715651543723,"no","",NA,NA,"","",492
"NDUFB5",9,0.799447944151225,"no",-0.157452658249238,0.058553926771187,8,0.998958859769619,"no","",1.91546569389946e-21,"up","NFE2L2 (enriched, 20% vs 7%)","",492
"CALML5",9,0.799525821967802,"no",-0.0592388687477518,0.204284775604104,8,0.478882488507485,"no","",2.69588592961674e-20,"up","","",492
"KLHL32",10,0.799628984165968,"no",0.00360408002199805,0.211938071569516,9,0.00205770486151458,"no","",6.74915774217301e-20,"down","","",492
"CTGF",10,0.79970286723877,"no",-0.0381885685460054,0.334101031224866,9,1.09773529721746e-06,"yes","",NA,NA,NA,NA,492
"SOS1",10,0.799727491402209,"no",-0.0690502320145727,0.152699469926766,9,0.998350052945776,"no","UCEC_Act",9.85067111130453e-07,"up","","DNAH5 (enriched, 7% vs 1%)",492
"CNNM1",10,0.799752113801797,"no",-0.0652687551542008,0.170879694203214,9,0.875306412544854,"no","",1.8070763620152e-13,"up","","",492
"STEAP1",7,0.800048718137743,"no",-0.0256914097355608,0.108695968638251,6,5.22530907431928e-10,"yes","",7.60943167043025e-23,"up","","RB1 (depleted, 2% vs 9%)",492
"GPR55",9,0.800225932226313,"no",-0.163304856681983,0.167916605608597,8,0.000940629865538001,"no","",0.0382247274073941,"up","","",492
"LRRC4",10,0.800440824617033,"no",-0.0572942601197902,0.0935523592431745,9,0.000108844972115385,"yes","",0.612687821275265,"up","NFE2L2 (enriched, 21% vs 7%)","",492
"ZNF638",8,0.800611967866342,"no",-0.0712867800078814,0.294540574187269,7,0.988932820477911,"no","",0.00555751312993425,"up","","",492
"KERA",10,0.800661902037693,"no",0.0174819021921285,0.133489772097969,9,0.000139549401646955,"yes","",0.0192501030043672,"up","","",492
"KIAA2018",9,0.800666012349183,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"EPB41L4B",8,0.801050502868932,"no",-0.0888533094684357,0.0719261747523337,8,0.0808791140248067,"no","",0.45059390287061,"up","","",492
"MAGEF1",9,0.801234689724474,"no",0.0861510583200222,0.33640461027174,8,0.00688357528737693,"no","",5.16654113107723e-22,"up","NFE2L2 (enriched, 21% vs 7%)","",492
"NCOR2",10,0.801716185476157,"no",-0.0463042730816828,0.110478046046375,9,0.947706403615415,"no","BRCA_Act,COREAD_Act,ESCA_Act,HC_Act,PRAD_Act",2.18283419447291e-08,"down","","",492
"UBASH3B",10,0.801789618145381,"no",-0.140017610770325,0.205017535571562,9,0.0019597583827291,"no","",2.7174066541093e-18,"down","","",492
"SIX2",10,0.801814092164,"no",0.0531944026515011,0.220041413388293,9,0.0759490569934365,"no","",2.5825855480096e-20,"up","","",492
"FAP",10,0.801814092164,"no",-0.0393000588370589,0.197311790340159,9,0.020947890395891,"no","",3.44882066770942e-12,"up","","",492
"KCNV2",7,0.801950602442976,"no",-0.118588138559678,0.073609634187776,7,0.000817933362390999,"no","",0.0342293474918027,"up","","",492
"MECOM",8,0.802062470893842,"no",-0.0885696615563386,0.0466262041280449,7,0.0196888816811783,"no","BLCA_Act,CM_Act,DLBCL_Act,PRAD_Act,SBCC_Act,UCEC_Act",8.39271541426137e-13,"down","","",492
"ABCF1",8,0.802362748455491,"no",-0.244914631457794,0.222229844104588,7,0.999999925934749,"no","",2.50776241841918e-15,"up","","",492
"SAP30L",10,0.802596326409361,"no",-0.0625563424969201,0.150681622208265,9,0.0139227913698279,"no","",1.38277200571176e-18,"down","","",492
"WRAP53",10,0.802742793508577,"no",-0.145261818217663,0.115691419571165,9,0.999872698606183,"no","",5.89707589259268e-09,"up","","",492
"APOH",10,0.802889196843764,"no",0.0288950603079347,0.107344210167057,9,0.000622940637845515,"no","",4.67027984294803e-29,"down","","",492
"ACCSL",9,0.802986434175002,"no",-0.0499785366654454,0.109389553399068,8,0.494283465434867,"no","",8.07297272580593e-06,"down","","",492
"SCAP",10,0.803084302080534,"no",-0.16326139657076,0.181770733009287,9,0.999999997065374,"no","",0.602825286777774,"up","","",492
"RRH",10,0.803108682261585,"no",0.00378180694354095,0.15252932830364,9,0.000710408017424946,"no","",0.00013923777325126,"down","","",492
"KBTBD5",10,0.803133060670545,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA
"DCLRE1B",10,0.803157437307355,"no",-0.160164456031802,0.153417560148033,9,0.999999947582939,"no","",2.9014415850215e-05,"up","","",492
"ABCA7",9,0.80316624674579,"no",-0.0252976107519162,0.105818401776308,8,0.0804597015182739,"no","",0.249672649212142,"up","","",492
"AGAP2",10,0.80342546333397,"no",-0.1118178749196,0.119402821325335,9,0.999799965980575,"no","",1.04040958151138e-07,"down","","",492
"IL1R2",10,0.80349852411483,"no",-0.117916097321903,0.151449643321137,9,0.0435483155001356,"no","",3.63771283834838e-05,"up","RYR3 (enriched, 25% vs 10%)","RB1 (depleted, 1% vs 10%)",492
"EEF1E1",8,0.803588395721065,"no",NA,NA,7,0.999053798614373,"no","",5.90921632037048e-18,"up","","",492
"EEF1E1-MUTED",8,0.803588395721065,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,NA
"ACIN1",10,0.803595913666901,"no",-0.340292121528707,0.282429248668251,9,0.999999961733842,"no","",2.8915487237368e-06,"up","","",492
"KCNJ10",9,0.803628180822736,"no",-0.0535599032572719,0.161793667105022,8,0.0853957761662332,"no","",1.326249079329e-10,"up","","",492
"ELAC2",10,0.803644597803731,"no",-0.0750753322568549,0.205131537560035,9,0.999999999357516,"no","",2.766660229684e-10,"up","","",492
"MIOS",10,0.803717610708688,"no",-0.0632230063045911,0.123956154670367,9,0.999996094745514,"no","",7.67402948515414e-09,"up","","",492
"MKL2",10,0.803717610708688,"no",-0.0241349424219524,0.154456354978288,0,NA,NA,"",NA,NA,NA,NA,492
"RAP1B",10,0.803839263412381,"no",-0.10348614303433,0.0714480385071488,9,0.107695056939434,"no","",0.317867527296566,"up","","",492
"LEPREL2",9,0.803961404671397,"no",NA,NA,0,NA,NA,"",NA,NA,NA,NA,492
"SLC44A5",9,0.803987023540839,"no",0.0392343457485815,0.163322249146634,8,3.63901209166073e-09,"yes","",1.44664312959481e-24,"up","NFE2L2 (depleted, 7% vs 21%)","",492
"NR3C1",9,0.804217505050767,"no",-0.154482300129949,0.231844152528503,8,0.33961858947174,"no","",2.37272661475868e-23,"down","","",492
"WDR86",9,0.804371071059661,"no",-0.196051822855595,0.180869901961087,8,0.96720893561449,"no","",6.98587599628243e-06,"up","","",492
"RASGRP3",7,0.804392877492851,"no",0.0714800740091384,0.160121946411728,7,0.000142299588634875,"yes","",4.73226749319039e-16,"down","","",492
"XKR4",8,0.804484380466518,"no",-0.181127506450919,0.0849050824326929,7,0.0474876449903422,"no","",7.81201321130771e-11,"up","","",492
"LHX2",10,0.804495421548022,"no",0.0371903125915217,0.154526958066646,9,7.05297801725235e-05,"yes","",1.61918489452262e-27,"up","","",492
"CECR2",10,0.804519698853386,"no",-0.109698806484972,0.149431803835912,0,NA,NA,"",0.888972936634566,"up","","",492
"TNFRSF14",10,0.804713853377706,"no",0.00888077428582314,0.219693241382724,9,0.32004666412664,"no","DLBCL_LoF,LY_LoF,NHLY_LoF",1.38028858075164e-08,"down","","",492
"ACAD11",10,0.804956386704827,"no",0.0638132835277908,0.120539872399442,9,0.00571712050742579,"no","",0.0152304621717347,"up","","",492
"CDK8",10,0.804956386704827,"no",-0.0940124915627042,0.232406956484561,9,0.973173356200492,"no","",1.26359364160147e-26,"up","NFE2L2 (enriched, 20% vs 7%)","",492
"NPHP3-ACAD11",10,0.804956386704827,"no",-0.0874901258551147,0.0987356325827059,0,NA,NA,"",4.88108645054548e-05,"up","","",492
"WIPI1",10,0.805077586757291,"no",-0.0581050459363752,0.0982661261622438,9,5.00974093209372e-07,"yes","",1.87345297741076e-11,"up","","",492
"TMEM189-UBE2V1",10,0.805150285469231,"no",0.830857547538631,0.351661983896356,0,NA,NA,"",2.85003875335309e-06,"up","","",492
"UBE2V1",10,0.805150285469231,"no",-0.873911363616388,0.475697214211392,9,5.50226531004228e-13,"yes","",3.12358849701567e-19,"up","","",492
"CLCN1",9,0.805316499037646,"no",0.0669815556337578,0.0760758918825406,8,0.00614968681368377,"no","",4.60505780809895e-06,"up","","",492
"OPRM1",9,0.805316499037646,"no",-0.120124838209496,0.174504197108172,8,0.000939808487532945,"no","",0.285060085719701,"up","","",492
"CLPTM1L",8,0.805323884068539,"no",-0.00955220131805185,0.190635747577208,7,0.000157582793943511,"yes","",8.74817434701877e-15,"up","","",492
"KIF13B",5,0.80537088623659,"no",0.00870973819097829,0.217508928889288,5,0.158179138699933,"no","",2.82076127483814e-24,"down","","",492
"HIST3H3",10,0.805465128411477,"no",-0.238657115402836,0.133667601740071,9,0.00651584633841995,"no","",NA,NA,NA,NA,492
