"","#wt","#mut","pvalue","is_significant","tcga_pvalue","tcga_tumor_vs_normal"
"GRM7",9,1,0.0308858221034384,"no",0.263226377689649,"up"
"HMGN2P46",10,0,0.0309936947490937,"no",0.786513739794737,"down"
"OR2T12",10,0,0.0312012082963,"no",0.516256815763955,"up"
"OR2T8",10,0,0.0312012082963,"no",0.20990643005664,"down"
"APPBP2",9,1,0.0312903273428465,"no",0.0235099880233872,"down"
"WDR4",10,0,0.0313415930072219,"no",5.51387959097458e-59,"up"
"MAST4",8,2,0.0314299308265246,"no",1.14323922310349e-08,"down"
"MAP4K1",8,2,0.0314477085411498,"no",0.342891506123224,"down"
"ANKRD31",10,0,0.0314888970847007,"no",0.00762676671610564,"up"
"GRK6",10,0,0.0316220174927454,"no",0.00766071779233432,"up"
"CBLC",9,1,0.0316637135787237,"no",5.84647058071891e-120,"up"
"SLC39A1",8,2,0.0316706615497523,"no",0.00123592810889945,"up"
"MNX1",9,1,0.0317789894065654,"no",3.67796729335157e-31,"up"
"KLF15",8,2,0.0318257700729476,"no",6.38623866970288e-11,"down"
"FOXP3",10,0,0.0318566938768353,"no",2.31800384568785e-14,"up"
"AGAP7",10,0,0.0319255037133293,"no",NA,NA
"AGAP10",10,0,0.0319255037133293,"no",NA,NA
"AGAP8",10,0,0.0319255037133293,"no",NA,NA
"AGAP5",10,0,0.0319255037133293,"no",0.024096098949497,"up"
"KCNJ3",9,1,0.0319967256720783,"no",0.227571079453805,"up"
"CNTRL",10,0,0.0320461930622846,"no",0.0872736730238611,"down"
"FOXK1",10,0,0.0323720706458105,"no",1.58333202396288e-29,"up"
"TEX14",10,0,0.0324177063304585,"no",1.29676393195526e-09,"down"
"BHMT2",9,1,0.0327861228770219,"no",0.597182972965443,"down"
"ZMYND12",10,0,0.0328656474325774,"no",3.89998191971934e-09,"down"
"SPRY4",10,0,0.0329826828739616,"no",1.32239684196462e-15,"down"
"SFRP5",9,1,0.0331899622054785,"no",5.65616299555098e-07,"down"
"KLRAP1",8,2,0.0335692447625168,"no",NA,NA
"JAG1",9,1,0.0336568763688442,"no",1.18707988385988e-52,"up"
"PKP1",9,1,0.0337552597721502,"no",2.02550847422653e-99,"up"
"RAB37",10,0,0.0340058246551611,"no",4.33415588877922e-18,"down"
"LAMP3",8,2,0.0342211621190028,"no",3.55536982051984e-21,"down"
"HDAC1",10,0,0.0342491693327827,"no",1.99871643064483e-96,"up"
"RNF183",10,0,0.0345081156128254,"no",1.0765983693305e-13,"up"
"MAP3K14",10,0,0.0345917678783502,"no",1.73810230594835e-06,"down"
"OGFOD3",10,0,0.0349562993597684,"no",0.598588747921009,"up"
"FPGT-TNNI3K",9,1,0.0349987305673084,"no",1.90413088009647e-08,"down"
"SREK1IP1",10,0,0.0350437957704353,"no",4.70398946598427e-06,"down"
"NR2C2",10,0,0.0351264322351645,"no",0.000456914097852457,"down"
"PARP9",10,0,0.0351528851967513,"no",0.408843416779363,"up"
"RASL11A",10,0,0.0351640943608201,"no",5.54580254601052e-08,"down"
"KCNJ1",9,1,0.0354510782814683,"no",0.149064672385573,"up"
"ANGEL1",10,0,0.0354900774561769,"no",0.826448601773619,"up"
"TPM1",10,0,0.0355837201595003,"no",0.389371010816025,"up"
"PRKAG3",9,1,0.0356254014713775,"no",0.00286695953866966,"up"
"IGSF21",10,0,0.0356381157145416,"no",0.0631933058358136,"down"
"MLL",9,1,0.03569255224241,"no",NA,NA
"CHRM1",9,1,0.0358138077555561,"no",5.86616365389677e-09,"down"
"ATR",9,1,0.0359603916469831,"no",5.28179682252193e-48,"up"
"SBDS",9,1,0.0360226002901199,"no",1.05062005276876e-15,"down"
"CD300LF",10,0,0.0360830600784536,"no",4.55291520579078e-21,"down"
"TRIP13",8,2,0.0361408322148833,"no",1.76166108016258e-126,"up"
"CTBP2",10,0,0.036273655432895,"no",0.00205765013916711,"up"
"RAB21",10,0,0.0363869533718291,"no",0.828257733526755,"down"
"TIA1",10,0,0.0365123089438718,"no",1.63049871320132e-17,"up"
"L3MBTL4",9,1,0.0371412252310256,"no",0.941050612046937,"down"
"RCOR1",8,2,0.0371640850000344,"no",0.115337732637415,"up"
"MAPKBP1",10,0,0.0372367425103527,"no",1.34495057117665e-38,"up"
"RNF182",9,1,0.0373388512504138,"no",0.00111137135617817,"down"
"TNNI3K",10,0,0.0374427638261106,"no",0.207390286514816,"down"
