"","#wt(ATARiS)","pvalue(ATARiS)","is_significant(ATARiS)","wt_median(DEMETER2)","wt_IQR(DEMETER2)","#wt(CRISPR)","pvalue(CRISPR)","is_significant(CRISPR)","intogen_gene_role","tcga_overexpression_associated_with_genes_with_missense_mutations","tcga_overexpression_associated_with_genes_with_deleterious_mutations","tcga_nrSamplesInMutData"
"CAPZA2",5,3.04901996529432e-06,"yes",0.0567594487027214,0.093155009739079,5,0.916271383126836,"no","","","",82
"GPR158",5,5.45026577099342e-06,"yes",-0.00663351530812431,0.177096712979426,5,0.999645695012211,"no","","","",82
"RXRG",5,1.36689167294917e-05,"yes",-0.290409463119148,0.13734763072419,5,0.0372123303878331,"no","","","",82
"OR6S1",5,1.75652161151379e-05,"yes",-0.00510494715579559,0.0989828614857383,5,0.844646649595636,"no","","","",82
"CDC42",5,1.85072380091969e-05,"yes",-0.888695821165453,0.19572418556145,5,7.37779658437427e-08,"yes","","","",82
"OR2T5",4,2.25727862200498e-05,"yes",-0.0718989199650956,0.367789781995442,4,0.000722719997206124,"no","",NA,NA,82
"DDI2",5,3.31887790280587e-05,"yes",-0.255702999220886,0.124022161815243,5,0.0874292230385081,"no","","","",82
"ABCC1",5,3.38810361875782e-05,"yes",0.0859248006640777,0.122849785574283,5,0.968874500815553,"no","","","",82
"RASGRP1",5,4.00796344638863e-05,"yes",-0.124497668023168,0.222054444899286,5,0.0924622927910497,"no","","","",82
"GRM2",5,5.3515923810842e-05,"yes",-0.144400263359854,0.01715972908688,5,0.762223136458806,"no","","","",82
"FERMT2",5,6.74388837604304e-05,"yes",-0.25684308717043,0.252955551999078,5,0.000577671823080295,"no","","","",82
"FARP1",5,7.0188768498498e-05,"yes",-0.181081029204734,0.299131363053913,5,0.99977616447147,"no","","","",82
"DRD1",5,9.00597879711475e-05,"yes",-0.250001748693161,0.130083979637744,5,0.953804058490645,"no","","","",82
"OR2T29",5,9.32453362958636e-05,"yes",NA,NA,5,0.000462195355160956,"no","",NA,NA,82
"SRSF4",5,9.68053404613247e-05,"yes",-0.125922403476921,0.0789443753824741,5,0.0192292470954012,"no","","","",82
"ZBTB11",5,9.94002521877733e-05,"yes",-0.0422047059156206,0.133720185784576,5,7.11098736000324e-09,"yes","","","",82
"TRIO",3,0.000104795903664499,"yes",-0.126184712079941,0.307306263252992,3,0.307953191453512,"no","","","",82
"SUV39H2",5,0.00010597817509865,"yes",-0.202142952310267,0.240112399409098,5,0.640265755505017,"no","","","",82
"RAB36",5,0.000147996382439981,"yes",-0.365897526325827,0.2519305038431,5,0.918330188529786,"no","","","",82
"L3MBTL1",5,0.000150957830677644,"yes",-0.143898953678975,0.345518935445071,5,0.538351403504741,"no","","","",82
"TEAD1",5,0.00015465692925072,"yes",-0.463758381806419,0.301420885499773,5,0.0210011831541019,"no","","","",82
"PRR5",5,0.000159985558987439,"yes",-0.12802499418509,0.199780541585567,5,0.997618739652742,"no","","","",82
"DNAJC2",5,0.000207420311726305,"no",-0.12196457907424,0.155718958591223,5,0.184383906424135,"no","","","",82
"RHOG",5,0.000216859930665808,"no",-0.204861927550164,0.359873077728347,5,0.0557830528300101,"no","","","",82
"BTNL3",5,0.00022106180823886,"no",-0.0536295387367055,0.134686474989759,5,0.761406857524616,"no","","","",82
"TPM1",5,0.000226264782201526,"no",-0.189929127149048,0.080863335504624,5,0.140075640228931,"no","","","",82
"ZNF609",5,0.000266774471658936,"no",-0.221708574399915,0.164149751639103,5,0.17305218345981,"no","","","",82
"ING1",5,0.000314350288338997,"no",-0.0654702504857156,0.130334653657407,5,0.939349045743319,"no","UCEC_LoF","","",82
"TXNRD3",5,0.000320745309894805,"no",-0.128594349094001,0.0870469746583901,0,NA,NA,"","","",82
"BCAR1",5,0.000335900756696086,"no",-0.266727769929152,0.292853076681414,5,5.62898523513152e-06,"yes","","","",82
"PATZ1",5,0.000369315776752472,"no",-0.11709456499422,0.158460551221528,5,0.0876478121980929,"no","","","",82
"DPYD",5,0.000379700202988327,"no",-0.000943842557992641,0.0176140260179446,5,0.297132001540461,"no","","","",82
"AGTR1",5,0.000404144055801933,"no",0.151023186863557,0.281374972411357,5,0.391738433084118,"no","","","",82
"TRIM17",4,0.000415074801191302,"no",0.0659567014153232,0.119928348671633,4,0.385944149995216,"no","","","",82
"ASCL4",5,0.000416523521738454,"no",-0.0998446399714921,0.25413844358535,5,0.378307175928844,"no","","","",82
"GABARAP",5,0.000425150729647634,"no",-0.257650224024975,0.122039367812406,5,0.150671953565008,"no","","","",82
"PLXDC1",5,0.000445730003115086,"no",-0.0936594757455413,0.129903722369293,5,0.855817491888674,"no","","","",82
"H6PD",5,0.000447021972969541,"no",0.146976338767157,0.132104125102171,5,0.201241977308516,"no","","","",82
"HCRTR1",5,0.000461100817475741,"no",-0.173864441496727,0.157324991606231,5,0.00166703653712882,"no","","","",82
"SRR",5,0.000512654736001948,"no",-0.197454654764389,0.023806192830181,5,0.842787736443625,"no","","","",82
"FGD5",5,0.000529468851535467,"no",0.0852054861102087,0.299945918260514,5,0.144304438504141,"no","AML_Act","","",82
"DET1",5,0.000538039746509214,"no",0.00709155651632532,0.121935733425627,5,0.00445900682470402,"no","","","",82
"LRRC69",5,0.000568720112531328,"no",0.00338988398365059,0.0984231472138074,0,NA,NA,"","","",82
"DNMBP",5,0.000582975023498479,"no",0.0594283119029056,0.120362298415254,5,0.369230802642774,"no","","","",82
"MAP3K11",5,0.000588192306494177,"no",-0.0758317286145571,0.132148779287989,5,0.00177089802049185,"no","","","",82
"RHOA",5,0.000648087578737339,"no",-0.227646741978686,0.144153362124142,5,0.000322678493535546,"no","BLCA_Act,BLY_Act,DLBCL_Act,HNSC_Act,LY_Act,NHLY_Act,PRAD_Act,ST_Act","","",82
"TPM4",5,0.000649830451034629,"no",-0.194710635155469,0.11181945310188,5,0.00109089417909334,"no","","","",82
"RDH12",5,0.000659042155277739,"no",-0.0781096039562159,0.224862946935434,5,0.999988327618753,"no","","","",82
"LOC407835",5,0.000727444801276444,"no",0.245558025413576,0.376120882720062,0,NA,NA,"",NA,NA,82
"MAP2K2",5,0.000727444801276444,"no",-0.10693864304002,0.343450019432925,5,0.334403108875521,"no","","","",82
"MASP1",5,0.000827539048033873,"no",NA,NA,5,0.740964016398194,"no","","","",82
"B3GNT2",5,0.000911746704015069,"no",-0.115398702596589,0.129966200759533,5,0.220660507678909,"no","","","",82
"VWA1",5,0.000914036660212053,"no",-0.422410335447987,0.372469434769873,5,0.0912869567027411,"no","","","",82
"OR5W2",5,0.000957237687778082,"no",-0.216682500176969,0.162587391432356,5,0.972497861188266,"no","","","",82
"DUSP19",5,0.000991615133385514,"no",0.0707019402320225,0.173362542088197,5,0.0337814397837405,"no","","","",82
"TGFBR2",4,0.00110305788590684,"no",-0.25429957755994,0.161461173725167,4,0.932453335166228,"no","CESC_LoF,CH_LoF,COREAD_LoF,ESCA_LoF,HNSC_LoF,PAAD_LoF","","",82
"ETV5",5,0.00114187769834517,"no",-0.0783655310893127,0.0355551509661182,5,0.147497502629709,"no","AML_Act,BRCA_Act","","NF2 (enriched, 38% vs 12%)",82
"CHD7",5,0.0011563299172675,"no",0.0087245941499618,0.129436879074867,5,0.415196233810239,"no","","","",82
"NTSR2",5,0.00120986124902477,"no",-0.00722071888805073,0.0942030568700098,5,0.135574687914998,"no","","","",82
"DAZL",5,0.0012177706902666,"no",-0.0512979554336605,0.198299243025411,5,0.363151869788625,"no","","","",82
"SNAI2",5,0.00122934912327413,"no",-0.295955119908119,0.173154143676699,5,0.619215352833709,"no","","","",82
"FGFR1",5,0.00133059154065631,"no",-0.467656136730312,0.083356612317189,5,0.0454837298846673,"no","BLCA_Act,MBL_Act,OV_Act,PCPG_Act,PIA_Act,PRAD_Act","","",82
"RHEB",5,0.00136894587684527,"no",-0.152000312896251,0.192412948512165,5,0.00162961342831156,"no","","","",82
"DHRS11",5,0.00142036804827726,"no",-0.123846820766558,0.342976775592805,5,0.816111479501776,"no","","","",82
"TMEM100",4,0.00143152020776844,"no",-0.232032640733566,0.176176521460315,4,0.999869506809275,"no","","","",82
"RHOBTB3",5,0.00144747979256295,"no",-0.01634786872487,0.137494861192176,5,0.947743181432526,"no","","","",82
"USF1",5,0.00149868473642259,"no",-0.200923992168912,0.157372763916978,5,0.0493304354914811,"no","","","",82
"SIX6",5,0.00155570845125862,"no",-0.126331774740373,0.0984370005600412,5,0.977831675946949,"no","","","",82
"SDC4",5,0.00159467893941333,"no",-0.131704011186328,0.086118451573976,5,0.362174355398306,"no","ST_LoF","","",82
"PYGO1",5,0.0016335144443088,"no",-0.164340036053293,0.478879263205595,5,0.999213481075094,"no","","","",82
"ZRANB2",5,0.00177592741391188,"no",-0.618520516282782,0.429365842071803,5,0.00222180264374231,"no","","","",82
"E2F1",5,0.00177690255505869,"no",-0.119877872749965,0.05648639539659,5,0.039121211301833,"no","","","",82
"RABGGTA",5,0.00179452847249398,"no",-0.340736866736616,0.203608765893304,5,5.25730821334483e-08,"yes","","","",82
"SP100",4,0.00184130468328873,"no",0.0375752061960387,0.0746329670906952,4,0.956581910137101,"no","","","",82
"CBX5",5,0.00187660324144474,"no",-0.233033598451443,0.338769157919168,5,0.0830102703124986,"no","","","",82
"ATP13A1",5,0.00188579124813567,"no",-0.0264462991690988,0.0353437392321054,5,0.0379909744573227,"no","","","",82
"NCOA1",5,0.00188988634087681,"no",0.04826143897052,0.147577817363599,5,0.255049218675655,"no","BRCA_ambiguous","","",82
"GSTM2",5,0.00192082684206988,"no",0.161138948638112,0.11907004377413,5,0.028442274107809,"no","","","",82
"FAM83H",4,0.00194843162411013,"no",-0.0607534200497781,0.177847338935743,4,0.0197984023007627,"no","","","",82
"CBX7",5,0.00206841677511499,"no",-0.177453071823894,0.125155494274355,5,0.354287830918422,"no","","","",82
"AK1",5,0.00208942810379549,"no",0.0293301063563336,0.154184495813135,5,0.0384688583412906,"no","","","",82
"SPRYD4",5,0.00209387322025043,"no",0.040857744166515,0.220340792533917,5,0.00562604978197176,"no","","","",82
"PITX3",5,0.00218898243046437,"no",-0.223380718197395,0.253395983795845,5,0.0690927829345901,"no","","","",82
"SOHLH2",5,0.0022590092721399,"no",NA,NA,5,0.953610894646033,"no","ST_Act","","",82
"CCDC169-SOHLH2",5,0.0022590092721399,"no",-0.230080491468671,0.223148123053102,0,NA,NA,"","","",82
"CDKL2",5,0.00230307803133115,"no",-0.0909878236799808,0.045481018255207,5,0.0654283758064974,"no","","","",82
"WWTR1",5,0.00230547957193993,"no",-0.472304746425809,0.306114391542565,5,0.000462908033534305,"no","","","",82
"UNG",5,0.00231269621649229,"no",-0.154437227789442,0.056568665354199,5,0.275456001327458,"no","","","",82
"RABL3",5,0.00238092702708523,"no",0.0377708953713034,0.182505009746647,5,0.865594160100401,"no","","","",82
"GPR77",5,0.00250676801546937,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"SLC46A1",5,0.00252609435998266,"no",-0.0602246393257141,0.0796204205202486,0,NA,NA,"","","",82
"BIRC3",4,0.00253436211787908,"no",-0.0690431709155379,0.10482414096635,4,0.983998291393737,"no","CLL_Act","","",82
"ITGB6",5,0.00255074532095617,"no",0.0946404907844152,0.0236261973595945,5,0.281358855566629,"no","","","",82
"ESR2",5,0.00255987561142097,"no",-0.0469128091436332,0.0120410882189055,5,0.48199301860375,"no","","","",82
"FUK",5,0.0026125515935592,"no",-0.309208093037058,0.126033263897128,5,0.983813530254596,"no","",NA,NA,82
"L3MBTL4",4,0.00279029322513552,"no",-0.0950122311720169,0.251190681803614,4,0.997443044824089,"no","","","",82
"NUMB",5,0.00279256730796831,"no",-0.0561824263919981,0.268455361122706,5,0.478373936516888,"no","","","",82
"CES4A",5,0.00283624875467321,"no",0.0979091776462081,0.268028387270807,5,0.11140568492549,"no","","","",82
"SNAPC4",5,0.00287473768881325,"no",-0.0183048021204485,0.128232791961431,5,9.97339283959982e-05,"yes","","","",82
"CHRNB2",5,0.00301647463743813,"no",-0.167136684056364,0.186696238636573,5,0.812198120671561,"no","","","",82
"NCKIPSD",5,0.00306745783340767,"no",-0.18116069357511,0.23951803554963,5,0.465464045171549,"no","","","",82
"KLC2",5,0.0031792518295293,"no",0.138472413679439,0.071715973551681,5,7.27494042726642e-05,"yes","","","",82
"ARHGAP19",5,0.0031808055638992,"no",-0.165612156000284,0.019409033485619,5,0.499275353670993,"no","","","",82
"ARHGAP19-SLIT1",5,0.0031808055638992,"no",-0.11535570096354,0.362793612620379,0,NA,NA,"","","",82
"MAP1B",5,0.0033457439007925,"no",-0.0429886829496682,0.0768827478084034,5,0.896341668908484,"no","","","",82
"OR2T12",4,0.00337608851912316,"no",0.0205120959200254,0.058213613620247,4,0.779861845139013,"no","",NA,NA,82
"OR2T33",4,0.00337608851912316,"no",0.0652568793303036,0.245743232000125,4,0.0754732951030056,"no","","","",82
"OR2T8",4,0.00337608851912316,"no",-0.0317008070213583,0.150574616909679,4,0.569797638389273,"no","","","",82
"TRIM27",5,0.00363175890799239,"no",-0.282104910249943,0.306885630031505,5,0.753663564788168,"no","","","",82
"GABRB1",5,0.00364907110059077,"no",0.104854061607672,0.0674279101259806,5,0.990231736847779,"no","","","",82
"IGSF11",5,0.0037383932586958,"no",0.249699591242069,0.283087490790521,5,0.983268018169239,"no","","","",82
"UNC5B",4,0.00392253864054824,"no",-0.0038958659525958,0.0545953403198284,4,0.0274943253326656,"no","","","",82
"FNTA",5,0.00397586715143148,"no",-0.415010865739575,0.438505899733505,5,2.59239352083501e-05,"yes","","","",82
"LRRK2",5,0.0040000761033385,"no",0.066056065740985,0.130277762935364,5,0.578002366935502,"no","","","",82
"CSNK2A1P",5,0.0040658406841392,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"RELB",5,0.00406962462066068,"no",0.0192890647354331,0.130748465169167,5,0.0144097181974878,"no","","","",82
"CBLC",5,0.00409999764755496,"no",0.0366383313240908,0.066193410573734,5,0.392938397182237,"no","","TP53 (enriched, 23% vs 0%)","",82
"FRS2",5,0.00414781831411395,"no",-0.16941952571604,0.056708296140559,5,0.559525461076872,"no","","","",82
"KBTBD6",5,0.00416900025453877,"no",0.112246848374765,0.165313823340871,5,0.502588007114926,"no","","","",82
"CPEB3",5,0.00426637528420224,"no",-0.0258529685986893,0.136280779065811,5,0.972553493076476,"no","SBCC_Act","","",82
"FAM118A",5,0.00432368102337913,"no",0.00542990698884503,0.097113309869741,5,0.999999584972957,"no","","","",82
"PSMB9",5,0.00443000252889397,"no",-0.03829476657878,0.104071911216224,5,0.43065719933947,"no","","","",82
"SRSF2",4,0.00443186412484105,"no",-0.797205567324482,0.257695251696608,4,1.05375415233574e-07,"yes","AML_Act,CESC_Act","","",82
"CCKBR",5,0.00443202850611951,"no",-0.149685973833296,0.132149093360184,5,0.369919082593387,"no","","","",82
"HPGDS",5,0.00447883095603717,"no",-0.101289219864005,0.0389663941445151,5,0.679368820095425,"no","","","",82
"LILRA6",5,0.00457570036702985,"no",-0.118008006620711,0.132754487478177,5,0.998594988270991,"no","","","",82
"MYCN",5,0.00461114810799496,"no",0.0420401704270875,0.0971704990408747,5,0.742749085228397,"no","GBM_Act,MBL_Act,NB_Act,PIA_Act,SBCC_Act,UCEC_Act","","BAP1 (enriched, 38% vs 8%)",82
"TTC19",5,0.00472520670694754,"no",-0.0373031371888531,0.0904126574390469,5,0.872808588327468,"no","","","",82
"SLC46A3",5,0.00474657415881198,"no",-0.0663654544763784,0.0035673908497922,5,0.119854859894778,"no","","","NF2 (depleted, 13% vs 38%)",82
"TSSK4",5,0.00475299944457953,"no",-0.225766400373856,0.241401474446385,5,0.00187768580407242,"no","","","",82
"BNIP3",5,0.00482630687770922,"no",-0.145036489670263,0.135987210060257,5,0.111199696727723,"no","","","",82
"CLCN3",5,0.00483064708082584,"no",0.0659440493779178,0.20200842766536,5,0.949354855452228,"no","","","",82
"LMBR1",5,0.00483933685440152,"no",0.0410989387184215,0.168512745971194,5,0.998766248041607,"no","","","",82
"NTN5",5,0.0049181089824242,"no",-0.102731722668493,0.221537248929915,5,0.0986851380622232,"no","","","",82
"NME7",5,0.00504267932058524,"no",-0.00257733084558839,0.397705998872452,5,0.981448280546261,"no","","","",82
"FAM58BP",5,0.0050674424267414,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"IHH",4,0.00508563815627951,"no",0.116420030572435,0.0980679923415272,4,0.60552346791283,"no","","","",82
"ZCWPW1",5,0.00511271544990316,"no",0.0388504224966892,0.0651470926141157,5,0.919943252818396,"no","","","",82
"JARID2",4,0.00517779095357511,"no",-0.513298563968948,0.257914481012958,4,0.975419103746886,"no","","","",82
"DDX28",5,0.00529705484841808,"no",-0.20815414766404,0.162647169374632,5,0.00651941170215255,"no","","","",82
"DOCK10",4,0.00535430693972881,"no",0.0141801348315752,0.0461188186076469,4,0.577495624505908,"no","","","",82
"RAB5A",5,0.00539593924994279,"no",-0.0628781795207964,0.0663937204529872,5,0.770945993755048,"no","","","",82
"DIRAS2",4,0.00540929294348653,"no",-0.406734190068816,0.310182946179434,4,0.950787153160835,"no","","","NF2 (enriched, 38% vs 12%)",82
"SQSTM1",4,0.00544423845793285,"no",-0.0279560724641905,0.154305287486087,4,0.0598591053214658,"no","","","",82
"YES1",5,0.00546028369454745,"no",-0.102049548856696,0.0470651542593428,5,0.992955550868148,"no","","","",82
"TTC39C",5,0.00546267855544136,"no",0.064486804358377,0.166971712847782,5,0.675711637723912,"no","","","",82
"SPEN",5,0.00566933547278294,"no",-0.167737613322365,0.204145423243052,5,0.725770144457777,"no","BRCA_ambiguous,CESC_ambiguous,CLL_ambiguous,DLBCL_ambiguous,NSPH_ambiguous,PAAD_ambiguous,PRAD_ambiguous,RCCC_ambiguous,SG_ambiguous","","",82
"MMP2",5,0.00568910300824833,"no",-0.0465615362992422,0.0565892694973333,5,0.81355545557777,"no","","","",82
"USP1",5,0.00573129211730741,"no",-0.201588799091822,0.155857339536476,5,0.00858696408222168,"no","","","",82
"BRMS1L",5,0.00578375324296223,"no",-0.198634480824083,0.333698144288087,5,0.126742039608933,"no","","","",82
"CYR61",5,0.00590255887284206,"no",0.025638088224115,0.0877068234684984,5,0.293063107663818,"no","",NA,NA,82
"GABRG1",5,0.00594600870978347,"no",-0.0546048007844929,0.164342488433997,5,0.991704059494038,"no","","","",82
"ANKRD44",5,0.00602071930953098,"no",NA,NA,5,0.431371775658277,"no","","","",82
"SH2D4B",5,0.00615919892371276,"no",0.0876245349121508,0.308116068853793,5,0.99813321911688,"no","","","",82
"MADD",5,0.00625737475215322,"no",0.0628138805309402,0.451022723661802,5,0.575866039587416,"no","","","",82
"SLAMF9",5,0.00629216461613073,"no",-0.0566331662791183,0.267141158399375,5,0.00841138733962955,"no","","","",82
"LRRC8B",5,0.00631365055736493,"no",-0.0486080812583318,0.134214330556994,5,0.228574432604735,"no","","","",82
"ZFP36L1",5,0.00645748209804344,"no",-0.208969861365961,0.191016270455193,5,0.000750158566460067,"no","BLCA_LoF","","",82
"ITGAV",5,0.00657053628443187,"no",-0.394381752507743,0.098915323947959,5,0.0332626290758962,"no","","","",82
"HOXA2",5,0.00664024512558644,"no",-0.0802602372329722,0.0727226733280851,5,0.956839823428772,"no","","","",82
"DCAF6",5,0.00674449880831575,"no",-0.0847446840697605,0.20769114361035,5,0.000857613483705782,"no","","","",82
"MUSK",5,0.00682426052497738,"no",-0.104626600239197,0.128516151774386,5,0.222861319739786,"no","","","NF2 (depleted, 13% vs 38%)",82
"SULT4A1",5,0.00685580116683236,"no",-0.0872725024523008,0.0526683394029402,5,0.767976871287764,"no","","","",82
"HOXA10-HOXA9",5,0.0069076645951885,"no",0.00407820145063427,0.0866673223167007,0,NA,NA,"",NA,NA,82
"HOXA9",5,0.0069076645951885,"no",0.11967112932682,0.0634659457613971,5,0.504244285099752,"no","","","",82
"ITGA6",5,0.00699480078568742,"no",-0.079753559663185,0.13313291501921,5,0.219486359163359,"no","","","",82
"INO80C",5,0.00720154103824736,"no",-0.13365658666122,0.221150574751884,5,0.221052644625267,"no","","","",82
"SOCS7",5,0.00728257780712043,"no",0.103889901360351,0.0297152601814077,5,0.407005210715803,"no","","","",82
"RASEF",5,0.00729162673348144,"no",0.015705273010896,0.148280445437661,5,0.187587181560271,"no","","","",82
"HIF1AN",4,0.00732698549999759,"no",0.0109680446423532,0.0952363155623371,4,0.0287380891145815,"no","","","",82
"CLEC1A",5,0.00739175991882448,"no",-0.0647503013554398,0.146994944451407,5,0.304424739588697,"no","","","",82
"DNASE1",5,0.00739786376567124,"no",-0.0339910615319153,0.258351250829969,5,0.516662386075095,"no","","","",82
"ALOX15B",5,0.00740091720082067,"no",-0.0315424684829688,0.0975187729649351,5,0.985579123635317,"no","","","",82
"MIEN1",5,0.00750533548118043,"no",0.117849517830007,0.0759574671283609,5,0.00739758719029029,"no","","","",82
"HOXA5",5,0.00753317193389437,"no",-0.266347393434414,0.141307722341313,5,0.30994278727216,"no","","","",82
"RNF144B",5,0.00754867228036588,"no",-0.0421631027936151,0.0230898768985349,5,0.999878537815143,"no","","","",82
"RBM14-RBM4",5,0.00761717722172264,"no",0.0130552453470138,0.0982668660274489,0,NA,NA,"","","",82
"EMILIN2",5,0.00772402594796813,"no",-0.105551315152842,0.167575374036879,5,0.976483105143404,"no","","","",82
"ARHGEF26",5,0.0079899049696142,"no",0.035849086024787,0.162263731445507,5,0.953027786766992,"no","","","",82
"SLX4",5,0.00806159206555339,"no",-0.181415885817714,0.0938654987934,5,0.0532295698751437,"no","","","",82
"MORF4L1",5,0.00809434673963099,"no",0.0959728116922984,0.251876622661102,5,0.24261375731172,"no","","","",82
"IL6",5,0.00816017548899804,"no",-0.116116995018628,0.108931366478679,5,0.999271618758057,"no","","","",82
"CNOT6L",5,0.00821978689921605,"no",-0.0670327882022963,0.216109758615303,5,0.149359694877511,"no","","","",82
"TMED10P1",4,0.00822249916333631,"no",-0.18460211735349,0.555867388717863,0,NA,NA,"",NA,NA,82
"TMED10",5,0.00825972100614348,"no",-0.471341334889343,0.174917882790601,5,0.000724291134355361,"no","","","",82
"TRADD",5,0.00833669517329294,"no",-0.173095340529179,0.385417484364072,5,0.937648349057237,"no","","","",82
"CYP51A1",5,0.00834005484685683,"no",-0.051815196410075,0.354270876762163,5,0.999801997505719,"no","","","",82
"ADAM17",5,0.00835014036699645,"no",-0.171713173701681,0.182312839989189,5,0.98705523841959,"no","","","",82
"MPP4",5,0.00836697124777131,"no",-0.154143799428274,0.213728676134699,5,0.599741801682908,"no","","","",82
"GABRB2",5,0.0084515332437323,"no",-0.10907145464928,0.222476355160261,5,0.776112872556271,"no","","","",82
"ECI2",5,0.00851625648439285,"no",-0.0176408048003052,0.0569462919210911,5,0.770545942001714,"no","","","",82
"GLDN",5,0.00853335464657559,"no",-0.12474395956342,0.113493938389929,5,0.653444533488172,"no","","","",82
"CEL",5,0.00862270835366028,"no",-0.30657901692465,0.151351705135574,5,0.786102088651844,"no","","","",82
"RABGAP1",5,0.00870932972517141,"no",0.046059946307922,0.087097060784484,5,0.628013755186798,"no","","","",82
"CPEB2",5,0.00873022207518858,"no",-0.0377731406256025,0.233949431109085,5,0.956075435130185,"no","","","",82
"ANKH",3,0.00877207744535435,"no",0.0190953130553979,0.0302341880405868,3,0.345590874392833,"no","","","",82
"BIN3",5,0.00878613108560769,"no",-0.0335847233450489,0.0680024675135591,5,0.999999998702577,"no","","","",82
"KLF15",5,0.0089484667989945,"no",0.0177547795752096,0.0270444425951245,5,0.624363269332947,"no","","","",82
"RAG2",5,0.0089484667989945,"no",-0.00257042070324821,0.202357725993205,5,0.970943109381799,"no","","","",82
"BHMT2",5,0.00895557891423471,"no",-0.0742836796374829,0.268810738425419,5,0.0688341746910186,"no","","","",82
"LETM2",5,0.00900549043805796,"no",0.0368778744680329,0.20131825841463,5,0.795164580371466,"no","","","",82
"DUSP18",5,0.00911319315841583,"no",0.137673565849585,0.064708865471107,5,0.984745796795187,"no","","","",82
"GNB1",5,0.0091348568269019,"no",-0.0735430258108923,0.250766279065595,5,0.0674423970214124,"no","","","",82
"MICB",5,0.00914208719748738,"no",-0.0492192231965725,0.0867468961628637,5,0.0592486373246665,"no","","","",82
"PAK7",5,0.0093795785424264,"no",NA,NA,0,NA,NA,"",NA,NA,82
"OR4K14",5,0.00949829625070595,"no",-0.172564396014128,0.060637097148975,5,0.981529929039874,"no","","","",82
"GNL1",5,0.00969377369498926,"no",-0.2164660711142,0.065910625807177,5,0.123735844419564,"no","","","",82
"HOXB3",3,0.0096969904220931,"no",-0.0167356856419358,0.36335772647185,3,0.383587714976162,"no","","","",82
"METTL21B",5,0.00973173172446485,"no",NA,NA,0,NA,NA,"",NA,NA,82
"ITGB2",5,0.00986167928830401,"no",0.0673865819442097,0.172545331472039,5,0.938808534758505,"no","","","",82
"YWHAE",5,0.00990787305876594,"no",-0.0675870488786515,0.022546236843514,5,0.277036194660942,"no","","","",82
"LGALS12",5,0.0100280084518557,"no",-0.143787095136755,0.0708560066311878,5,0.913571408679289,"no","","","",82
"CR1L",5,0.0100591994695442,"no",-0.0769049229602543,0.191330267009102,5,0.000813023488189465,"no","","","",82
"BARHL1",5,0.0100748240493792,"no",0.0802989072455927,0.298345613841628,5,0.101561940333946,"no","","","",82
"C1QL2",5,0.0102163206301086,"no",0.117291701570042,0.206059318811868,5,0.969962277971507,"no","","","",82
"FABP9",4,0.0102196657925165,"no",-0.105767142455102,0.220562544650819,0,NA,NA,"","","",82
"PARP8",5,0.0102360979826677,"no",-0.0458769798036017,0.0770920175255513,5,0.9206393228104,"no","","","",82
"SYNCRIP",5,0.0102876624319644,"no",-0.206409388639433,0.058448123816464,5,0.000786518924905547,"no","","","",82
"LRP10",5,0.0103234824297104,"no",-0.0566735208397202,0.231054293162019,5,0.984344823561306,"no","","","",82
"ORC4",5,0.0103354445682,"no",-0.0884173185042098,0.0533938116287809,5,0.000593159675723251,"no","","","NF2 (depleted, 13% vs 38%)",82
"LIMS3",5,0.010508123445863,"no",NA,NA,0,NA,NA,"","","",82
"LIMS3-LOC440895",5,0.010508123445863,"no",NA,NA,0,NA,NA,"",NA,NA,82
"LIMS3L",5,0.010508123445863,"no",NA,NA,0,NA,NA,"",NA,NA,NA
"CHMP4C",4,0.0106572163027957,"no",0.104164058047562,0.177643524166272,4,0.318127945267545,"no","","","",82
"NOX4",4,0.0107250116162839,"no",0.0924154133940075,0.106996627322883,4,0.519119284559664,"no","","","",82
"FZD7",5,0.0107570365162047,"no",0.041401090337899,0.129045045567714,5,0.942551806034714,"no","","","",82
"TTC28",5,0.0109019697517571,"no",-0.0735657220392269,0.119413568750228,5,0.669107693307866,"no","","","",82
"NPTXR",5,0.0109812990328893,"no",-0.281052305931212,0.484098034552938,5,0.915591333352857,"no","","","",82
"ZEB1",5,0.0110442528147364,"no",-0.168967510627286,0.060163539273784,5,0.0719454524415147,"no","MM_LoF,NSPH_LoF","","",82
"TERF1",5,0.0110821633473443,"no",-0.141164696757118,0.407795702557409,5,4.45969141423428e-05,"yes","","","",82
"PVR",5,0.0110990458286414,"no",-0.00567942244008204,0.0251272342066279,5,0.399856245124148,"no","","","",82
"DIDO1",4,0.0112942167219687,"no",-0.23823184761422,0.113414462710589,4,0.000870550023298561,"no","","","",82
"PMP22",5,0.0113676679633922,"no",0.0116918839459873,0.099944005589294,5,0.481269083385358,"no","","","",82
"BDP1",5,0.0117206475726604,"no",-0.125875207409914,0.0515024059207762,5,0.000162229222352391,"yes","","","",82
"CNBP",5,0.0118268984892406,"no",-0.0665295600975642,0.301228949078012,5,0.524003435882071,"no","","","",82
"APOD",4,0.0118910274993532,"no",-0.0533217258818172,0.231188645024964,4,0.403617772455241,"no","","","",82
